16836	16910	112	y	exposure	0.00594993	thresh	1.35	:	fit	-0.0346296	1.21715	-6.46E-05	7.63E-07	-2.02E-09	1.96	Band	0.25	0.003	chi2	0.0332971
16836	16910	113	y	exposure	0.0049289	thresh	1.55	:	fit	-0.41818	1.14955	-0.00012281	8.75E-07	-1.93E-09	1.96	Band	0.25	0.003	chi2	0.0365601
16836	16910	114	y	exposure	0.00588308	thresh	1.35	:	fit	-0.0775549	1.12667	0.000187812	-9.48E-07	1.64E-09	2.25	Band	0.25	0.003	chi2	0.0339547
16836	16910	121	y	exposure	0.00340343	thresh	1.85	:	fit	-0.239854	1.16182	-9.36E-05	9.14E-07	-2.32E-09	2.56	Band	0.25	0.003	chi2	0.037626
16836	16910	122	y	exposure	0.00439408	thresh	1.45	:	fit	-0.301635	1.15203	1.99E-07	3.28E-07	-1.15E-09	2.25	Band	0.25	0.003	chi2	0.0362923
16836	16910	123	y	exposure	0.00400511	thresh	1.35	:	fit	-0.194101	1.14861	0.000142914	-5.38E-07	6.09E-10	2.56	Band	0.25	0.003	chi2	0.0362273
16836	16910	132	y	exposure	0.00538472	thresh	1.25	:	fit	-0.0876834	1.12867	1.46E-06	-4.98E-08	3.06E-10	2.25	Band	0.25	0.003	chi2	0.028821
16836	16910	133	y	exposure	0.00576761	thresh	1.25	:	fit	-0.307083	1.16289	-0.000147039	1.02E-06	-2.24E-09	2.25	Band	0.25	0.003	chi2	0.0349212
16836	16910	134	y	exposure	0.00622342	thresh	1.35	:	fit	-0.5	1.13251	-8.44E-05	5.60E-07	-1.17E-09	2.25	Band	0.25	0.003	chi2	0.0348228
16836	16910	141	y	exposure	0.00339128	thresh	1.25	:	fit	-0.187017	1.20272	-2.39E-05	2.09E-07	-4.86E-10	2.56	Band	0.25	0.003	chi2	0.0371319
16836	16910	144	y	exposure	0.00331227	thresh	1.35	:	fit	-0.153149	1.22438	6.56E-05	-3.29E-07	6.62E-10	1.96	Band	0.25	0.003	chi2	0.0328249
16836	16910	152	y	exposure	0.00443662	thresh	1.55	:	fit	-0.280828	1.15593	0.000144206	-9.56E-07	2.04E-09	2.25	Band	0.25	0.003	chi2	0.027124
16836	16910	153	y	exposure	0.00384102	thresh	1.55	:	fit	0.237347	1.13721	3.00E-05	1.66E-07	-8.54E-10	1.96	Band	0.25	0.003	chi2	0.0279613
16836	16910	161	y	exposure	0.00444878	thresh	1.05	:	fit	-0.143529	1.12016	0.00011456	-8.13E-07	1.68E-09	2.56	Band	0.25	0.003	chi2	0.0327429
