,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-4.93128826248e-07,-1.38918116351e-06,-2.5737636987e-07,-9.31018586575e-07,-1.95566116991e-07,-4.73663353685e-07,-3.78418168349e-07,-4.68130595475e-07,-2.74610162577e-07,-7.7002954423e-07,-2.16119633261e-07,-4.54352584939e-07,-1.20796375588e-06,-4.159980129e-07,-9.11719930765e-08,-6.08411982288e-07,-4.04217254773e-07,-2.48867418384e-07,-9.87186492207e-07,-8.7400611598e-07,pol2,0,1,1,Peak,24
1,1.19659933907e-07,3.46186523471e-07,1.45555719082e-07,2.28275977052e-07,1.53509087075e-07,1.17511131547e-07,8.31512994233e-08,4.15714254564e-07,1.73869930307e-07,1.90856429321e-07,-3.95444364983e-08,2.93085628515e-07,3.00081574128e-07,3.81579862396e-07,-1.92507886358e-08,1.49039889021e-07,1.2245138931e-07,1.91226660244e-07,2.75884707258e-07,-1.57509819347e-07,pol2,0,1,5,Peak,24
2,9.10829661599e-07,1.27475874661e-06,1.03184294386e-06,1.17642424096e-06,9.48663323251e-07,9.06954615177e-07,9.97088803761e-07,1.34331895808e-06,1.07325222111e-06,1.00142204007e-06,7.54025986598e-07,1.14663345274e-06,1.03643998758e-06,1.20147801405e-06,7.60654941872e-07,1.09267756256e-06,9.71783472997e-07,1.05982721322e-06,1.10319550876e-06,8.5389319449e-07,pol2,0,1,90,Peak,24
3,9.90256690044e-07,1.36457643665e-06,1.1291971585e-06,1.2770158763e-06,1.03956976782e-06,9.86341469299e-07,1.06599254443e-06,1.44490433221e-06,1.1710740114e-06,1.08762860364e-06,8.41515722608e-07,1.26146802321e-06,1.11046925999e-06,1.2848070458e-06,8.26121679247e-07,1.16386166534e-06,1.06316153468e-06,1.15691254635e-06,1.1906979317e-06,9.48029890483e-07,pol2,0,1,95,Peak,24
4,1.09323475599e-06,1.4929991186e-06,1.27132985629e-06,1.42969492663e-06,1.18029460693e-06,1.11730996491e-06,1.1520865558e-06,1.61483842987e-06,1.32015066945e-06,1.19018082732e-06,9.52226004903e-07,1.40362317453e-06,1.22930149768e-06,1.41361364063e-06,9.13229865018e-07,1.27738198697e-06,1.20741684771e-06,1.30849093742e-06,1.30589416248e-06,1.05397658772e-06,pol2,0,1,99,Peak,24
0,-2.21448277453e-06,-2.12938801986e-06,-2.87580003352e-06,-5.4245584502e-06,-2.57897103467e-06,-3.19645150222e-06,-1.5919794933e-06,-2.32502040882e-06,-2.28111995296e-06,-2.29668720134e-06,-1.8075354697e-06,-2.4235217621e-06,-2.18415026124e-06,-1.09564937676e-06,-2.35461159191e-06,-1.13279787164e-06,-1.35402272034e-06,-1.8471612348e-06,-1.68907032379e-06,-2.78306729028e-06,pol2,0,1,1,Continuum,24
1,-1.11686476696e-06,-1.11796264056e-06,-1.14096610697e-06,-2.54232411833e-06,-1.10103495785e-06,-1.63811033175e-06,-7.89444551303e-07,-1.09862504233e-06,-7.70156588164e-07,-1.24851127715e-06,-7.87598308589e-07,-1.23409619994e-06,-1.1550043123e-06,-3.86156655781e-07,-1.20771534273e-06,-4.06625004203e-07,-5.09685267443e-07,-7.77385297678e-07,-6.38998160184e-07,-1.2234596354e-06,pol2,0,1,5,Continuum,24
2,3.16245384243e-07,3.56609279722e-07,4.0559358728e-07,3.85662941203e-07,3.38330909447e-07,3.26283619925e-07,3.25524897134e-07,3.66516677941e-07,3.83289878605e-07,3.3261327017e-07,3.34522746249e-07,3.35288997966e-07,3.16447067649e-07,3.06301537784e-07,2.58975011996e-07,3.3811675784e-07,3.67052871725e-07,3.64711402027e-07,3.22030209578e-07,3.12493707212e-07,pol2,0,1,90,Continuum,24
3,4.02009607868e-07,4.82869680152e-07,5.18219252969e-07,5.36609440269e-07,4.48093361134e-07,4.36232901069e-07,4.15659973547e-07,4.74891851579e-07,4.89560261641e-07,4.29778473517e-07,4.30562440207e-07,4.65068610602e-07,4.04197172194e-07,3.86121796015e-07,3.52778786518e-07,4.17704827477e-07,4.58786951175e-07,4.74771273562e-07,4.11895557234e-07,4.19036672008e-07,pol2,0,1,95,Continuum,24
4,5.8520417693e-07,7.08546963837e-07,7.42972240695e-07,1.25909001282e-06,7.00612058198e-07,6.40317693589e-07,5.75530373926e-07,6.93813478467e-07,6.84073692601e-07,5.98735169078e-07,5.99162207589e-07,7.88854981172e-07,5.65009997048e-07,5.37617388168e-07,5.28028952093e-07,5.67993715057e-07,6.13577303373e-07,6.70007261526e-07,5.84864232715e-07,6.41485766867e-07,pol2,0,1,99,Continuum,24
0,-2.36880089748e-11,-3.23915422152e-11,-2.6722196323e-11,-3.04178082397e-11,-2.43037669596e-11,-2.37189757667e-11,-2.51805828652e-11,-3.36374779446e-11,-2.70391614377e-11,-2.54142504113e-11,-2.04001742937e-11,-2.86569912166e-11,-2.53031993733e-11,-2.83022005369e-11,-2.07112801298e-11,-2.70980649941e-11,-2.47601052812e-11,-2.66891134139e-11,-2.74297840883e-11,-2.29567364612e-11,pol3,0,1,1,Peak,24
1,-1.99431887959e-11,-2.77914156564e-11,-2.23082200146e-11,-2.55413956693e-11,-2.02732993669e-11,-1.96933834151e-11,-2.14398488839e-11,-2.88358641097e-11,-2.29395786443e-11,-2.14809059364e-11,-1.64018953548e-11,-2.48725004615e-11,-2.17603099685e-11,-2.47536128114e-11,-1.67669319767e-11,-2.31181293823e-11,-2.09801243771e-11,-2.26687994854e-11,-2.31851912337e-11,-1.90392391334e-11,pol3,0,1,5,Peak,24
2,-4.31541777535e-12,-7.96701629197e-12,-4.02232737035e-12,-5.92547067703e-12,-3.59597167574e-12,-3.7174785951e-12,-4.45330301967e-12,-9.4355240745e-12,-4.40923955253e-12,-5.11636658153e-12,9.40252574356e-13,-6.66320859223e-12,-6.40441503395e-12,-8.32684081549e-12,2.23743071618e-13,-6.11307875494e-12,-4.00610816127e-12,-4.297294563e-12,-6.40181713633e-12,1.36327732178e-12,pol3,0,1,90,Peak,24
3,-2.48225523696e-12,-5.53165517264e-12,-2.11204296431e-12,-3.12319567814e-12,-1.756405896e-12,-2.02616248965e-12,-1.91308366493e-12,-6.75279298254e-12,-1.94977095863e-12,-2.79718395672e-12,3.16681053024e-12,-4.13042305888e-12,-4.40159796225e-12,-5.65738490409e-12,2.2301439873e-12,-3.5414934451e-12,-2.22129211957e-12,-2.13153079645e-12,-3.75045820931e-12,4.18613606446e-12,pol3,0,1,95,Peak,24
4,1.4068879029e-13,-4.66850515275e-13,9.07832171197e-13,1.47104336807e-12,1.01840650747e-12,5.63664955412e-14,2.01234487429e-12,-6.43446661037e-13,1.2334841072e-12,1.48934235387e-12,8.42958388051e-12,2.66048736779e-13,9.09843990355e-13,6.53465354231e-13,6.49669652271e-12,8.37994264379e-13,-1.84561322525e-13,2.32731139307e-12,1.42981946623e-12,1.38906425428e-11,pol3,0,1,99,Peak,24
0,-1.25706007957e-11,-1.53352646815e-11,-1.66532332217e-11,-5.15632565149e-11,-1.48994572532e-11,-1.42511833575e-11,-1.23501443588e-11,-1.49219983808e-11,-1.52181497971e-11,-1.2909093953e-11,-1.31009625748e-11,-1.65809292709e-11,-1.19898928231e-11,-1.17135238575e-11,-1.1498446111e-11,-1.24313089657e-11,-1.3286699335e-11,-1.43915828606e-11,-1.26019366627e-11,-1.39823525701e-11,pol3,0,1,1,Continuum,24
1,-8.57288647999e-12,-1.02950838681e-11,-1.11763187199e-11,-1.28221767882e-11,-9.54241481934e-12,-9.50900860371e-12,-8.72350960682e-12,-1.01445866249e-11,-1.06368005855e-11,-9.14980943248e-12,-9.13122425853e-12,-9.87477085377e-12,-8.50011574666e-12,-8.16835718642e-12,-7.454294019e-12,-8.85268829177e-12,-9.77362674732e-12,-1.01006016957e-11,-8.6914553917e-12,-9.00385166831e-12,pol3,0,1,5,Continuum,24
2,1.40714831552e-11,1.53861245107e-11,1.29221050879e-11,3.04603563101e-11,1.24752401141e-11,2.05230912264e-11,1.09257656015e-11,1.46229840884e-11,9.84387323156e-12,1.62042704041e-11,1.03110199048e-11,1.51727515705e-11,1.52326743931e-11,5.97590733002e-12,1.5523756847e-11,6.10777030988e-12,7.20663817509e-12,1.11273772403e-11,9.44794236189e-12,1.35578639413e-11,pol3,0,1,90,Continuum,24
3,2.25677941787e-11,2.3219706971e-11,2.22943981062e-11,4.4851360483e-11,2.23204084883e-11,3.1960543941e-11,1.62576392104e-11,2.23191660016e-11,1.52550278309e-11,2.51261410559e-11,1.62900753442e-11,2.46866213347e-11,2.34939913818e-11,8.56753944009e-12,2.4062462621e-11,8.92774486196e-12,1.07706428618e-11,1.61784841367e-11,1.34118455082e-11,2.42209222788e-11,pol3,0,1,95,Continuum,24
4,4.34983236888e-11,4.36235968427e-11,5.21405052226e-11,7.43306498529e-11,4.89123154463e-11,5.97483323736e-11,3.1990569192e-11,4.65068873927e-11,4.2600599274e-11,4.52065229035e-11,3.62273907987e-11,4.74759475573e-11,4.3433378466e-11,2.09412429637e-11,4.56893087169e-11,2.17807338973e-11,2.55223178895e-11,3.7298553783e-11,3.2296478422e-11,5.34360172161e-11,pol3,0,1,99,Continuum,24
0,64.009546605,64.9814861991,69.075258618,65.238461562,77.0029304953,50.2294234893,75.1143991945,70.7771178927,63.3574758923,67.5734221755,63.5986422515,61.442525474,69.5501872081,64.8140869221,63.2015739883,58.3340390864,66.7092984787,65.0812866151,58.2791876187,76.3683810274,fitSlo,0,1,1,Peak,24
1,70.7303861461,68.7941273999,72.1984793907,83.3263695162,77.6978068239,65.6897851817,79.7917542637,80.4651869498,72.0761255902,73.6573185615,72.9415511529,88.8261291198,77.1518386829,71.3989606964,79.8032629128,64.3981678389,74.6473024003,76.3445496874,66.9604173807,82.6254522513,fitSlo,0,1,5,Peak,24
2,112.939041772,91.3956838708,93.0547591408,107.17102765,97.1151960624,92.4890000933,128.387147676,113.35774399,105.363616892,105.218865252,118.453883118,114.062226757,110.473694424,118.594420441,111.773899114,131.103584116,107.071318418,121.684869048,101.715725798,126.311871218,fitSlo,0,1,90,Peak,24
3,138.429191076,106.518246331,110.578970528,128.51851584,111.335693322,112.174378462,162.149381918,132.287427309,126.152636711,128.849999636,142.200443242,134.794365846,131.6725112,145.617907709,138.813568722,171.659859212,125.257327403,148.652065331,124.517882384,154.267661325,fitSlo,0,1,95,Peak,24
4,210.541681674,157.609467027,156.145717365,203.013736015,165.408816076,202.499400912,244.881714813,188.540731512,173.661446442,185.312827499,201.715688915,208.37836903,187.810322309,222.943802206,226.891231337,263.600291105,175.048352001,216.459063529,174.042424165,236.52678844,fitSlo,0,1,99,Peak,24
0,54.2085485806,48.5068393177,55.5083043932,61.4916908995,55.8659344783,49.517727706,59.0356201333,58.5956216964,52.3734136195,55.6256951974,50.0871774385,57.850222828,60.844834955,51.8084420356,57.2427827097,48.3165634374,52.2513208171,57.31033404,54.5335986428,61.802619445,fitSlo,0,1,1,Continuum,24
1,64.4154691514,61.4107134799,65.3209250988,76.3059025283,69.3552962771,59.9540469217,71.7695839835,72.1309167126,65.5321240258,66.8243233197,64.5141461402,77.6096358754,70.3966693145,63.4701068507,63.8198568636,59.1998126715,65.8147495545,69.533960339,62.7612203884,73.6119691308,fitSlo,0,1,5,Continuum,24
2,518.8512676,469.686086038,416.754829555,1274.72453981,403.390832781,856.209215771,418.265611262,564.332251908,240.13264705,599.514415443,356.967042718,539.648905939,553.719487902,186.653169344,552.933264556,177.991326842,180.105570387,358.106790031,234.661594218,455.736055732,fitSlo,0,1,90,Continuum,24
3,716.564787049,628.90065761,696.658725157,1652.12935192,727.228226343,1159.65419379,532.001479639,757.500247925,546.497138524,823.851584385,509.892910956,784.083878509,711.097330204,256.264337778,794.628188045,275.09178968,336.922674554,483.137024747,389.511644995,799.327048747,fitSlo,0,1,95,Continuum,24
4,1080.59643187,874.795601271,1531.53070311,2218.95173893,1193.14429315,1606.6885293,706.310656933,1107.72600647,1153.60183396,1197.05237739,872.291731653,1132.63190054,1049.50517608,549.743588617,1226.5059886,604.154469296,638.049152495,692.462656407,719.936039061,1216.2174536,fitSlo,0,1,99,Continuum,24
0,1.69215133203,1.75548613395,1.77772812905,1.73570736373,1.80813407671,1.82647094948,1.66295799621,1.59103889719,1.73117953026,1.67779548764,1.65655057932,1.71106117709,1.58148677165,1.73087613628,1.78955483972,1.63855956795,1.68581736017,1.79571009798,1.78571721366,1.62572037046,riseNoise,0,1,1,Peak,24
1,1.83511449365,1.90498546378,1.93384129681,1.89094176813,1.9586716554,2.0339381272,1.80524625444,1.71376515061,1.86182823429,1.80718294497,1.82010033897,1.85894931399,1.71983146356,1.8799917832,1.93220075632,1.81135684811,1.8258675794,1.94901489829,1.95559468428,1.79891537883,riseNoise,0,1,5,Peak,24
2,2.55806641662,2.52184484807,2.63370863657,2.46759192327,2.73537623493,2.7771079317,2.41152762974,2.29133767315,2.47706072033,2.40404905806,2.50174828826,2.46328231785,2.37171857989,2.52716764865,2.57588748811,2.5818321702,2.50712493666,2.63380858042,2.62305651917,2.54384014599,riseNoise,0,1,90,Peak,24
3,2.65081812635,2.61103214297,2.71344643918,2.54429598191,2.82079640705,2.88160426754,2.50201406896,2.37188995633,2.55239995558,2.48779641914,2.59850569851,2.56392841102,2.4619998577,2.62370898012,2.66726631987,2.6790743643,2.59683030584,2.73077265758,2.71173014922,2.68002170499,riseNoise,0,1,95,Peak,24
4,2.86375187601,2.81478901773,2.84914480808,2.7344581273,2.9804949897,3.08729170231,2.65519627196,2.5199205919,2.71286569833,2.63424352409,2.79819652392,2.76111259355,2.66746012785,2.81655901335,2.86782505451,2.88638446156,2.75495890304,2.92784428574,2.87751128366,2.94656509824,riseNoise,0,1,99,Peak,24
0,1.04304306161,1.08310890568,1.0830317999,1.09697321093,1.10233064783,1.01425914284,1.0419272749,1.05922938845,1.1115848338,1.09496831357,1.1150589051,1.15857543074,1.07886396077,1.16857233342,1.15108952126,1.04444753777,1.09672572651,1.07708050962,1.04488871277,1.09897677568,riseNoise,0,1,1,Continuum,24
1,1.12409578672,1.14403906068,1.14543636472,1.16124390867,1.1712523737,1.07798025844,1.1047591209,1.12242011923,1.18106070574,1.17699412962,1.21033401403,1.23934339072,1.17110461739,1.24352686111,1.24241500614,1.12861996269,1.16892557189,1.15503588701,1.11654066629,1.1837338323,riseNoise,0,1,5,Continuum,24
