,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,-8.48899927527e-07,-9.341509224e-07,-6.76650243212e-07,-4.62693128679e-06,-7.77484162797e-08,-3.28776674418e-07,-4.80348981605e-07,-8.69273786966e-08,-9.37962540972e-07,-1.46148934631e-07,-4.04826331514e-07,-2.72185306947e-07,-1.31451026637e-07,-1.21971888634e-06,-1.08689091889e-06,-1.50753773374e-07,pol2,1,1,1,Peak,27
1,2.09890121336e-07,-6.62786850707e-07,2.17242141297e-07,-8.24884067455e-07,3.31341254683e-07,1.24335830692e-07,1.15849564733e-07,3.28157554927e-07,-1.586222287e-07,1.46546609813e-07,-7.11049224583e-08,6.22540194011e-08,-3.47884534991e-08,3.03317755626e-07,2.69130958341e-07,3.38841547564e-08,pol2,1,1,5,Peak,27
2,9.93458607115e-07,1.57491729531e-07,1.04506524018e-06,8.36392881391e-07,1.13619207879e-06,9.69740839069e-07,9.65757045271e-07,1.04738193174e-06,7.26939904392e-07,9.67588989842e-07,7.3802041313e-07,9.87082538788e-07,8.88393424786e-07,1.05828354335e-06,1.00428562751e-06,8.72419860368e-07,pol2,1,1,90,Peak,27
3,1.06436138368e-06,2.64331927813e-07,1.1357930862e-06,9.13996325225e-07,1.21938642202e-06,1.06505576733e-06,1.05007077086e-06,1.13232840526e-06,8.1616863573e-07,1.0599597832e-06,8.1289239041e-07,1.06165439844e-06,9.6557015205e-07,1.13642555481e-06,1.08395680589e-06,9.57874159883e-07,pol2,1,1,95,Peak,27
4,1.17349968898e-06,4.54994587345e-07,1.26307822651e-06,1.01767619508e-06,1.36931046881e-06,1.20617772338e-06,1.16404785189e-06,1.26853709137e-06,9.49291177706e-07,1.21931702975e-06,9.05433270883e-07,1.1569139353e-06,1.04868846511e-06,1.2431382392e-06,1.20346357348e-06,1.05908948294e-06,pol2,1,1,99,Peak,27
0,-2.60928725744e-06,-1.37443499652e-06,-1.56381217646e-06,-2.42454469574e-06,-2.03557586025e-06,-2.39499720924e-06,-1.36848525162e-06,-1.9464583606e-06,-2.54296135747e-06,-1.08855140281e-06,-2.59844919991e-06,-1.24427921079e-06,-1.60263379884e-06,-2.4245004823e-06,-2.66769293724e-06,-2.69662081028e-06,pol2,1,1,1,Continuum,27
1,-1.25840312321e-06,-6.49687388348e-07,-7.94646149758e-07,-1.25215891567e-06,-9.02614258862e-07,-1.14202356763e-06,-5.74526353428e-07,-9.7697470107e-07,-1.32853370936e-06,-5.19880549342e-07,-1.26779779704e-06,-4.61843609575e-07,-7.78368084181e-07,-1.21446317624e-06,-1.36230614598e-06,-1.23561421792e-06,pol2,1,1,5,Continuum,27
2,3.24326576281e-07,3.37399824849e-07,3.39781909869e-07,2.97177896504e-07,3.28259571497e-07,3.21087841712e-07,3.3962960812e-07,3.17051799593e-07,3.39552677008e-07,3.56459891407e-07,2.95045806497e-07,3.46454970638e-07,3.24255978232e-07,3.04756456185e-07,3.09938798073e-07,3.11062008334e-07,pol2,1,1,90,Continuum,27
3,4.25405587968e-07,4.42453778736e-07,4.29995461043e-07,3.9070042423e-07,4.27127818971e-07,4.37273874477e-07,4.39590654722e-07,4.04757119113e-07,4.54010316703e-07,4.59506840017e-07,3.91485687528e-07,4.30321850674e-07,4.30027797628e-07,3.95954120797e-07,4.05765500984e-07,4.04501907536e-07,pol2,1,1,95,Continuum,27
4,6.16758961743e-07,6.79530565366e-07,6.09394070136e-07,5.95798879023e-07,6.17694175101e-07,6.26880397001e-07,6.21958612913e-07,5.60023719737e-07,6.71586801882e-07,6.6036305681e-07,5.7670201219e-07,5.88880155542e-07,6.41281253101e-07,5.57750189614e-07,6.25646927819e-07,6.00922411436e-07,pol2,1,1,99,Continuum,27
0,-2.48111581232e-11,-8.05204997862e-12,-2.58263386346e-11,-2.22409228949e-11,-2.80709902656e-11,-2.46593091298e-11,-2.47819446046e-11,-2.55980811506e-11,-2.09423452354e-11,-2.48280856961e-11,-1.98101293003e-11,-2.49382731827e-11,-2.44096322009e-11,-2.59017676594e-11,-2.52745299929e-11,-2.32848706497e-11,pol3,1,1,1,Peak,27
1,-2.11957903898e-11,-3.87852606547e-12,-2.21143565721e-11,-1.85006532923e-11,-2.40877570076e-11,-2.10277762054e-11,-2.07890384813e-11,-2.21214862615e-11,-1.66099863555e-11,-2.0756849582e-11,-1.63227163504e-11,-2.11977772662e-11,-1.97883941401e-11,-2.22182235576e-11,-2.12920140172e-11,-1.93400894935e-11,pol3,1,1,5,Peak,27
2,-5.6289497538e-12,1.38681998678e-11,-5.08528998988e-12,-1.28380178411e-13,-7.38612983835e-12,-4.08987272927e-12,-4.12590510633e-12,-6.70563132372e-12,1.88194810614e-12,-4.00868779938e-12,2.62214940169e-13,-3.72010860351e-12,-1.5331284312e-12,-6.9091843254e-12,-6.24741994702e-12,-1.45657874504e-12,pol3,1,1,90,Peak,27
3,-3.21870459818e-12,1.5983008096e-11,-2.63482363584e-12,4.76687779481e-12,-4.91590766288e-12,-2.48538857514e-12,-2.53469112051e-12,-4.71450425516e-12,4.54020436596e-12,-1.71163749806e-12,2.58436825122e-12,-1.30748213102e-12,1.00030029145e-12,-4.56846082254e-12,-3.94212092074e-12,7.67231919518e-13,pol3,1,1,95,Peak,27
4,1.13806964286e-12,2.13511838356e-11,1.56697260108e-12,5.44098695698e-11,-1.65605413603e-13,-3.58690238764e-13,-6.64642908195e-13,-4.14149938282e-13,1.15789857552e-11,1.56641826344e-12,8.08319860849e-12,3.10421545475e-12,5.84847414994e-12,1.20356219415e-13,9.02084496758e-13,5.77677714182e-12,pol3,1,1,99,Peak,27
0,-1.30076144265e-11,-1.45990081075e-11,-1.28393393806e-11,-1.26495345985e-11,-1.33185538098e-11,-1.37550186217e-11,-1.34452389902e-11,-1.18036158651e-11,-1.46468991207e-11,-1.45470383162e-11,-1.23240179118e-11,-1.27941181273e-11,-1.34280513938e-11,-1.17025916541e-11,-1.37421208332e-11,-1.28150692225e-11,pol3,1,1,1,Continuum,27
1,-8.89684514327e-12,-9.49177376187e-12,-9.06424018184e-12,-8.18265717919e-12,-9.0958466293e-12,-9.32473717635e-12,-9.32742072771e-12,-8.5041162372e-12,-9.76338233554e-12,-9.94294218706e-12,-8.23614482022e-12,-9.0395978275e-12,-9.04014228104e-12,-8.30771752968e-12,-8.68659151676e-12,-8.52044813044e-12,pol3,1,1,5,Continuum,27
2,1.59338016269e-11,1.05267101372e-11,1.05282795234e-11,1.68952749989e-11,1.20160397783e-11,1.50003431842e-11,8.30545352908e-12,1.20063326566e-11,1.77167830655e-11,8.28208338832e-12,1.61916320967e-11,6.86907999923e-12,1.12031478839e-11,1.63340813493e-11,1.79737273509e-11,1.41085227956e-11,pol3,1,1,90,Continuum,27
3,2.44393933506e-11,1.41355762307e-11,1.64330004293e-11,2.45212667835e-11,1.83764924689e-11,2.27904636708e-11,1.20171626016e-11,1.97390582869e-11,2.66596958533e-11,1.13093818407e-11,2.48825895356e-11,9.76012844203e-12,1.61408672951e-11,2.43588647771e-11,2.69782200834e-11,2.40190353844e-11,pol3,1,1,95,Continuum,27
4,4.99341644039e-11,2.7457561259e-11,3.14292142919e-11,4.54218413751e-11,4.04582819321e-11,4.6880239575e-11,2.65881024898e-11,3.84294442118e-11,4.95252220719e-11,2.24707110272e-11,4.91591847713e-11,2.3154114015e-11,3.17530630229e-11,4.70155753161e-11,5.05735440395e-11,5.09938241693e-11,pol3,1,1,99,Continuum,27
0,68.1032531329,108.61420457,67.2154169216,66.7799186957,64.108728836,58.9462401517,65.5903438554,61.4801776068,65.961717171,62.6669601714,64.0972361502,63.7272383595,83.7972555898,66.0189172045,68.9606268775,59.8994190773,fitSlo,1,1,1,Peak,27
1,74.4943763363,118.882329846,76.8930415573,71.1126210699,73.7494022034,85.8492199778,71.4380498615,70.6454503744,75.8423582247,70.0986414688,70.4539406318,70.7824266663,91.1067481669,73.4042211949,77.1232419349,76.7118774081,fitSlo,1,1,5,Peak,27
2,111.622189997,148.175824382,123.024661236,157.147711072,118.244817745,111.89867887,107.502486719,107.381666631,110.375471653,120.477859661,111.707211154,139.648677076,147.07367645,109.005447811,104.00573183,103.213230389,fitSlo,1,1,90,Peak,27
3,133.409111708,165.23558109,150.030302053,210.563741772,144.026666595,132.599406579,131.570526696,131.958334825,131.184865961,144.897881977,134.151602663,179.46495174,181.068618118,129.290986124,122.059270746,125.527369598,fitSlo,1,1,95,Peak,27
4,190.742538245,208.552401003,212.05398114,353.929768547,203.145315057,194.701589706,198.002186839,190.674034253,182.509610263,207.579002286,196.956713723,275.790701918,276.411086772,183.820394169,167.588754988,179.356917772,fitSlo,1,1,99,Peak,27
0,56.2763502353,98.1280877663,56.8215888084,53.5191149291,57.9682045738,54.9589661797,47.5450612641,54.9662231244,58.8351743817,54.8458577842,55.2666008173,54.5572575264,67.2368941868,57.6406597254,48.0307608892,53.3274813945,fitSlo,1,1,1,Continuum,27
1,67.5123537547,111.06497153,71.522023929,64.6090814547,68.2364897848,74.671766299,61.5938186665,65.8205460441,69.0802165718,67.2284539337,64.2857166569,64.3979435117,81.0500537982,67.6886244315,61.5605451289,66.4822609267,fitSlo,1,1,5,Continuum,27
2,610.893692909,224.381512579,355.41429787,592.811111562,361.28529615,502.981397326,225.488435266,432.342387691,573.086316507,199.654486007,558.504326327,181.726276804,444.397785097,575.801342035,658.575591423,472.766207201,fitSlo,1,1,90,Continuum,27
3,809.447727706,366.212001516,479.245705112,764.245528595,513.799532372,729.585173104,336.926804468,584.265219945,786.882855478,268.718510123,759.336403097,273.446029578,551.458835838,748.569190158,846.767432836,745.420306715,fitSlo,1,1,95,Continuum,27
