,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-2.44324042659e-11,-3.54071895731e-11,-2.75894638343e-11,-3.0020612845e-11,-2.2467249196e-11,-2.50409411106e-11,-2.47934630824e-11,-3.126324485e-11,-2.63843906927e-11,-2.53831030133e-11,-2.30764171439e-11,-2.99954127551e-11,-2.47912409876e-11,-2.86015644391e-11,-2.14128630405e-11,-2.58694404873e-11,-2.33712499227e-11,-2.54661525116e-11,-2.53588987367e-11,-2.21526706656e-11,pol3,0,1,1,Peak,7
1,-2.05551147681e-11,-2.88772743142e-11,-2.23462961645e-11,-2.51976839538e-11,-1.90512854681e-11,-1.96461536885e-11,-2.14975326344e-11,-2.71895107189e-11,-2.23110399991e-11,-2.24050864368e-11,-1.86938956178e-11,-2.52598097004e-11,-2.11757264952e-11,-2.51219992893e-11,-1.70824564303e-11,-2.22044831153e-11,-1.91870611046e-11,-2.17263158903e-11,-2.23368904772e-11,-1.86875371684e-11,pol3,0,1,5,Peak,7
2,-3.80456611173e-12,-6.87574422524e-12,-4.28340466219e-12,-4.90454509235e-12,-2.80209275559e-12,-2.4724787872e-12,-4.70056220933e-12,-9.34871224127e-12,-4.84300959895e-12,-5.98021116512e-12,-7.54204576898e-13,-6.70594275346e-12,-5.82569595317e-12,-8.82766288891e-12,-8.36593191124e-14,-5.07420088016e-12,-3.58764231487e-12,-4.75649717584e-12,-7.18437115183e-12,-2.21989299505e-15,pol3,0,1,90,Peak,7
3,-1.63687782524e-12,-3.66064737407e-12,-2.48268066339e-12,-2.46367254377e-12,-1.18990741205e-12,-4.56707861509e-13,-2.30696454245e-12,-6.7886740251e-12,-2.56243782387e-12,-3.87960929354e-12,1.66698779149e-12,-4.12228274188e-12,-3.61682960106e-12,-6.35396401739e-12,1.93727593397e-12,-2.92002038039e-12,-1.57578943681e-12,-2.55861972155e-12,-4.78891380152e-12,2.4707367309e-12,pol3,0,1,95,Peak,7
4,1.39510182126e-12,3.0299303926e-12,-4.59350607341e-13,1.23555725402e-12,1.59403293118e-12,3.85714097455e-12,8.34877239613e-13,-1.1501567419e-12,1.76602292687e-12,6.55066705078e-13,6.56591308693e-12,1.42528030357e-12,9.25385239459e-13,1.84463062165e-12,6.72650225051e-12,1.15486926064e-12,1.04078222541e-12,1.40031565536e-12,-5.41307804441e-14,9.1369676301e-12,pol3,0,1,99,Peak,7
0,-1.30917713144e-11,-1.47071718556e-11,-1.66976065572e-11,-4.96567008061e-11,-1.41101225059e-11,-1.45743514507e-11,-1.17500649933e-11,-1.42718498719e-11,-1.44934358874e-11,-1.34442459082e-11,-1.29351623417e-11,-1.70872336421e-11,-1.28503587097e-11,-1.15875167104e-11,-1.21244254801e-11,-1.26065527671e-11,-1.22232603739e-11,-1.32243369502e-11,-1.2360183642e-11,-1.37770061139e-11,pol3,0,1,1,Continuum,7
1,-8.92696299155e-12,-9.86894486e-12,-1.15011337368e-11,-1.32655476287e-11,-9.41460202765e-12,-9.01555312054e-12,-8.84976377839e-12,-9.60919721294e-12,-1.03911854843e-11,-9.19418261672e-12,-9.74364033478e-12,-9.59806121676e-12,-8.79879518236e-12,-8.42700987695e-12,-7.46260806868e-12,-9.10850802279e-12,-8.88297031301e-12,-9.17732825567e-12,-8.25428561144e-12,-8.56530675111e-12,pol3,0,1,5,Continuum,7
2,1.63574672307e-11,1.51930709774e-11,1.38174010466e-11,3.11528479076e-11,1.24623381835e-11,2.12878683038e-11,9.87177979228e-12,1.40796581186e-11,9.13281517738e-12,1.56008170321e-11,1.05902605007e-11,1.58486199662e-11,1.52298817256e-11,5.99813421558e-12,1.63900183982e-11,6.56264204279e-12,7.32493412895e-12,1.01022131644e-11,7.97426385154e-12,1.29001246671e-11,pol3,0,1,90,Continuum,7
3,2.52043493754e-11,2.30823431601e-11,2.35740007481e-11,4.59256409523e-11,2.11558428689e-11,3.37835944299e-11,1.47608994845e-11,2.20050294811e-11,1.40145520975e-11,2.37492414924e-11,1.74733586538e-11,2.478817482e-11,2.39297506951e-11,8.81117255584e-12,2.64587297155e-11,9.68896304001e-12,1.08080927291e-11,1.58547255231e-11,1.25527652486e-11,2.38604509867e-11,pol3,0,1,95,Continuum,7
4,4.81241373168e-11,4.4617390257e-11,4.97424061879e-11,7.96422814471e-11,4.78421121078e-11,6.81339855913e-11,2.67420069472e-11,4.32051133365e-11,3.64605220657e-11,4.38476347052e-11,3.73823768873e-11,4.3620451927e-11,4.33277888623e-11,1.95379618778e-11,5.11073258802e-11,2.30269534167e-11,2.41031319959e-11,3.31947627763e-11,2.93476885873e-11,5.10492192939e-11,pol3,0,1,99,Continuum,7
0,62.9001997471,62.5958606876,69.693677905,69.8840848841,76.5786157193,51.1208009923,74.599271345,71.2549357962,63.6559471312,65.1408979448,64.419079602,63.0185995689,69.8789506398,63.7855794545,62.6214317368,62.4275775732,68.02913552,65.6059973862,59.1473250635,74.4626728364,fitSlo,0,1,1,Peak,7
1,70.2494031809,68.8883751871,72.191152351,83.8036193335,77.6639071076,65.3362655867,80.6776155952,80.2068322935,72.1755333993,72.997653903,72.9726986192,88.2848981394,76.6075465515,70.2905656989,79.8416965514,70.9845157414,75.5428754461,76.8990807926,67.2264423137,81.8296371156,fitSlo,0,1,5,Peak,7
2,106.184768012,91.2006579757,92.4047938416,110.995786792,96.5021759757,88.3509228224,131.081512619,112.751055265,106.117648925,114.040068022,117.563135973,111.002352153,114.22095378,117.500133118,107.921892614,139.293862205,109.086357259,123.518637292,100.714764406,128.516817314,fitSlo,0,1,90,Peak,7
3,130.643002372,104.560982458,107.866686199,129.845156358,114.285023861,106.309193285,160.855097167,132.856500706,126.332017819,141.675750317,141.242195808,136.023119825,134.195430239,143.00742594,134.739043714,174.159399089,128.557677582,146.935177885,114.110093243,157.959183205,fitSlo,0,1,95,Peak,7
4,198.108476565,151.52946461,149.987013655,230.706013751,162.665123454,179.815741219,237.156346494,188.400727412,180.865753292,217.593938704,215.081226552,201.872168205,193.651750477,221.568520758,238.207236035,276.909092961,168.208756564,208.015100636,160.098181647,240.627228732,fitSlo,0,1,99,Peak,7
0,54.1022185053,50.2672895098,54.9685887553,63.0770425515,56.5667056777,46.2960499895,56.9119012696,61.2903275941,56.9103587486,56.5391315786,57.3264931531,59.0433337018,61.1187481549,58.5886512636,60.222524984,56.9399800265,58.2861103495,52.0412979076,45.7321264271,62.158265965,fitSlo,0,1,1,Continuum,7
1,64.7342513532,62.4132589094,65.3798845838,77.6181434853,70.0655012239,57.9289890263,72.277540322,72.9797002885,67.2893343319,65.6753613495,68.10607476,77.2944121669,70.0641029925,66.1551995655,73.2817281951,64.0994109982,67.5273303586,64.9401324081,60.7733679063,74.0113889298,fitSlo,0,1,5,Continuum,7
2,549.451907489,471.314909981,401.983452981,1256.1397525,449.493739932,868.357075256,397.721775451,567.574305602,242.506623519,621.208888258,364.82477214,528.271060596,574.42287915,194.329097123,592.65182944,188.170622262,199.338798365,367.242493097,210.517283077,449.222255184,fitSlo,0,1,90,Continuum,7
3,737.081526822,592.281173971,665.53797024,1597.21265059,765.57023059,1180.8368402,520.920054787,749.861449463,555.82194894,802.664562876,504.365961564,781.886046828,733.893733716,273.61585011,798.092913417,277.250834433,349.987228897,492.982004475,330.891781553,815.012735501,fitSlo,0,1,95,Continuum,7
4,1085.78410194,870.803434767,1358.76029208,2213.67619494,1238.66159218,1638.83808781,688.234791135,1084.49369647,1182.38052356,1222.16977986,853.433208154,1174.85926781,1059.5327504,571.64636849,1272.59423476,530.729240365,645.46992085,724.77502545,642.969688096,1235.77272057,fitSlo,0,1,99,Continuum,7
0,1.70983124231,1.8111845095,1.75178215318,1.68667544003,1.73592577743,1.80662980969,1.66941007563,1.58810995253,1.70130523132,1.61038504273,1.66722286337,1.70373079861,1.54767833319,1.74416007304,1.78880598518,1.6424840792,1.66391979596,1.66856131107,1.76008405826,1.60827624398,riseNoise,0,1,1,Peak,7
1,1.86010875938,1.90962634097,1.9142911931,1.85406373987,1.90941153087,2.04210742745,1.77724942977,1.7028898915,1.84763009973,1.77817861001,1.81207480773,1.84495923145,1.69716650461,1.87154329213,1.91932238453,1.79939190066,1.82756925763,1.80719561716,1.92151459628,1.7484940439,riseNoise,0,1,5,Peak,7
2,2.63762114432,2.48667529687,2.62952271983,2.43407319816,2.73531183868,2.73897006739,2.40620206373,2.25516438046,2.47532275953,2.391742294,2.48660583053,2.45974496159,2.33783009643,2.5089217586,2.54913443389,2.49815778194,2.47468728127,2.46598943476,2.68424354436,2.4477968295,riseNoise,0,1,90,Peak,7
3,2.75506290407,2.57335943887,2.71892666067,2.51371763115,2.82279190699,2.83744252573,2.49110625871,2.33064466641,2.56694674255,2.46578175319,2.59381908069,2.54770103212,2.4283772174,2.60555730411,2.63270248814,2.6127508119,2.55968527037,2.54103620661,2.76435193164,2.5554162237,riseNoise,0,1,95,Peak,7
4,2.98107837232,2.7402725208,2.87831974555,2.69842972007,2.99480327726,3.08349774771,2.64988812984,2.45727688169,2.74130581472,2.64168023168,2.81851067942,2.70275761008,2.57380785275,2.79882839514,2.82425173611,2.81814909713,2.73036123247,2.6803445855,2.94835846972,2.81419397866,riseNoise,0,1,99,Peak,7
0,1.03970581872,1.0428603787,1.0621404325,1.07279492058,1.05727395008,0.998686487942,1.03916089037,1.03843097913,1.09110785656,1.0789985156,1.11369977738,1.17300524206,1.05843012902,1.15551865836,1.10146970894,1.02547584936,1.07754767773,1.02484039557,1.04271285635,1.03319937405,riseNoise,0,1,1,Continuum,7
1,1.11924364077,1.10490207555,1.13087451108,1.14206916558,1.13009416451,1.06159515052,1.10315285264,1.10623491386,1.16482154216,1.15515729819,1.20036881986,1.24604210362,1.14238830169,1.23352954044,1.20110540576,1.10261140213,1.15272149694,1.10451425739,1.10995544436,1.11349440644,riseNoise,0,1,5,Continuum,7
2,1.63119417444,1.5061515217,1.53436900938,1.56894829692,1.54798777224,1.60275594788,1.43575140915,1.47085125358,1.58819895306,1.56148089724,1.7258783945,1.69799669995,1.57470808619,1.68776421839,1.69339562162,1.52439815877,1.56603293756,1.50798379638,1.48637670748,1.68341960751,riseNoise,0,1,90,Continuum,7
3,1.72705505698,1.58785137418,1.60310308796,1.63908666972,1.63096561972,1.73062146205,1.48231520706,1.53171141186,1.66601598498,1.62028523031,1.8175717293,1.77040931483,1.63879279775,1.7677953026,1.78187459966,1.60673228248,1.64178501692,1.56105375624,1.54730672601,1.82551561491,riseNoise,0,1,95,Continuum,7
4,1.9515713345,1.73452073393,1.72359986769,1.79462967304,1.8259635613,1.95270367086,1.58329212881,1.66704697634,1.82296898154,1.77375019713,1.99734718881,1.91741940798,1.78294739612,1.93360727706,1.95480374065,1.76212740335,1.80861306955,1.69944918403,1.65983513861,2.145154573,riseNoise,0,1,99,Continuum,7
