,578,580,582,592,598,600,608,610,614,624,626,632,640,648,664,672,678,690,692,694,Cut,DS,Module,Percentage,Range,SubDS
0,-6.81992688178e-07,-8.53831091869e-07,-4.70207284124e-08,-7.91421161038e-06,-2.29352328642e-07,-3.43259596297e-07,-5.13867206935e-08,-4.88129249126e-08,-1.06333969676e-06,-4.89757895826e-07,-1.03661644481e-06,-1.50843806058e-07,-4.06961363827e-07,-2.50027668667e-07,-1.41881324669e-08,-9.77805312299e-07,-5.36613664608e-07,-8.56278300952e-07,-4.74374062042e-07,-4.12815006921e-07,pol2,3,1,1,Peak,1
1,1.52129951893e-07,-6.26909928346e-07,3.35372082808e-07,-1.35572867541e-06,3.6202347032e-07,1.07202894474e-07,8.41339302439e-09,3.24131607927e-07,-1.7776997407e-07,1.60575589562e-07,2.61244324628e-07,1.82256636527e-07,-7.32775929623e-08,5.29159811579e-08,-1.41881324669e-08,3.21190298796e-07,1.29839724014e-07,3.25348239735e-07,1.18265336431e-07,1.24769071868e-07,pol2,3,1,5,Peak,1
2,1.01371433841e-06,2.0070469325e-07,1.18236027275e-06,6.89058896076e-07,1.17345667367e-06,9.95477611528e-07,8.38871060074e-07,1.02900159132e-06,9.76349368367e-07,1.05523709098e-06,1.08030811074e-06,9.6297403672e-07,7.03043529078e-07,9.95887314351e-07,8.71875581818e-07,1.06260244651e-06,9.21080741171e-07,1.0322220574e-06,9.65656681411e-07,1.06557927149e-06,pol2,3,1,90,Peak,1
3,1.08873179212e-06,3.04100449498e-07,1.28687365946e-06,8.93224599146e-07,1.26011281925e-06,1.08862313441e-06,9.07205521359e-07,1.10975540106e-06,1.09661862887e-06,1.159244189e-06,1.16226361353e-06,1.03880063175e-06,7.80836815218e-07,1.06967234774e-06,9.43065779809e-07,1.14228076911e-06,1.01021476155e-06,1.11776163182e-06,1.04478311427e-06,1.15905891589e-06,pol2,3,1,95,Peak,1
4,1.19076445982e-06,5.23059466933e-07,1.44250076723e-06,1.17116217626e-06,1.44609094031e-06,1.26226391568e-06,9.88848790387e-07,1.24364939176e-06,1.27492750671e-06,1.29077577478e-06,1.29841945882e-06,1.17583919874e-06,9.16384094866e-07,1.15969148195e-06,1.0347867224e-06,1.26942001605e-06,1.11778102464e-06,1.21712660058e-06,1.19965991886e-06,1.30689073139e-06,pol2,3,1,99,Peak,1
0,-2.48710788154e-06,-1.33092901934e-06,-1.90328215093e-06,-2.83695878637e-06,-2.24424143793e-06,-2.50868187562e-06,-1.47603573467e-06,-2.02482696738e-06,-2.25691416545e-06,-3.60527957296e-06,-2.70958047015e-06,-1.11451667205e-06,-2.65722171119e-06,-1.29923413989e-06,-1.67970374751e-06,-2.50947879468e-06,-1.27451964819e-06,-2.88798865668e-06,-2.53163492597e-06,-2.44702277843e-06,pol2,3,1,1,Continuum,1
1,-1.23375004462e-06,-6.69139098152e-07,-8.9416045759e-07,-1.53290588984e-06,-9.10807465518e-07,-1.18509659468e-06,-6.44998161407e-07,-9.65029849603e-07,-1.15441498333e-06,-1.83454219699e-06,-1.40051137797e-06,-5.38929265382e-07,-1.33524702156e-06,-4.71082509241e-07,-9.12492467693e-07,-1.28634052906e-06,-4.99353834838e-07,-1.47514949301e-06,-1.15060710841e-06,-1.09980034666e-06,pol2,3,1,5,Continuum,1
2,3.37518086197e-07,3.26095969988e-07,3.38936444044e-07,5.71833010933e-07,3.43472892096e-07,3.26087995598e-07,3.34082949015e-07,3.09120149655e-07,4.51212606886e-07,4.13042118459e-07,3.58772026307e-07,3.48074285969e-07,2.88252526596e-07,3.43992193328e-07,3.35216393001e-07,3.06661320565e-07,3.50408104533e-07,3.16724699386e-07,3.59400308183e-07,3.72932550986e-07,pol2,3,1,90,Continuum,1
3,4.29034688717e-07,4.35124716887e-07,4.32743467339e-07,7.60286317683e-07,4.4267875598e-07,4.18540783429e-07,4.33577009625e-07,3.91344384481e-07,6.13204707976e-07,5.42402574163e-07,4.77860246501e-07,4.40798987277e-07,3.9852091494e-07,4.26274592656e-07,4.39032045574e-07,3.99177772003e-07,4.39832899005e-07,4.1820937015e-07,4.60769005032e-07,4.98155148811e-07,pol2,3,1,95,Continuum,1
4,6.01977089331e-07,6.81929766064e-07,6.62447348808e-07,1.18489044938e-06,6.42957697224e-07,6.70789700905e-07,5.90877313646e-07,5.37475574096e-07,8.86473736023e-07,8.95606647139e-07,6.95982095408e-07,6.38250825851e-07,6.3567063149e-07,5.74372148544e-07,6.50265281613e-07,5.98568419255e-07,6.04815985009e-07,6.31735841857e-07,7.07819000497e-07,7.37085622822e-07,pol2,3,1,99,Continuum,1
0,-2.48949445794e-11,-9.67332315023e-12,-2.87975931897e-11,-3.02805921617e-11,-2.9686869098e-11,-2.63903887712e-11,-2.26734791657e-11,-2.49674737801e-11,-2.74514871189e-11,-2.72860896647e-11,-2.69848542715e-11,-2.41899508947e-11,-2.05022692067e-11,-2.47640963616e-11,-2.41770063123e-11,-2.60101187373e-11,-2.35315324508e-11,-2.47902469566e-11,-2.563091078e-11,-2.74971596767e-11,pol3,3,1,1,Peak,1
1,-2.18040268984e-11,-4.63232963803e-12,-2.49194180625e-11,-1.89632395009e-11,-2.50964224433e-11,-2.15288157639e-11,-1.86137050901e-11,-2.15420680067e-11,-2.18778363978e-11,-2.29418025141e-11,-2.29280149617e-11,-2.020103056e-11,-1.58275609481e-11,-2.15428733808e-11,-2.01849444539e-11,-2.21842779143e-11,-1.96298332453e-11,-2.18512920346e-11,-2.14092924579e-11,-2.32268051875e-11,pol3,3,1,5,Peak,1
2,-5.75813250232e-12,1.28868935874e-11,-7.25494515001e-12,1.88351810236e-11,-8.37628658965e-12,-3.66282380632e-12,-1.13095002129e-12,-6.56084770275e-12,2.6492504551e-12,-4.50891542915e-12,-5.95911703232e-12,-3.96006407321e-12,5.93612347213e-13,-3.6771654236e-12,-1.91597601178e-12,-6.81387301898e-12,-3.878398388e-12,-6.50721343025e-12,-4.03050960056e-12,-4.91478150241e-12,pol3,3,1,90,Peak,1
3,-3.47757280466e-12,1.53539670972e-11,-4.6013694524e-12,2.64066909934e-11,-5.60246288233e-12,-2.02603859787e-12,1.15432002252e-12,-4.51436860312e-12,5.73844384751e-12,-2.6401049053e-12,-3.73001886063e-12,-2.03407234135e-12,2.66147238525e-12,-1.24245772062e-12,5.4503546961e-13,-4.61043899357e-12,-2.19448239579e-12,-4.88915381951e-12,-2.27043912183e-12,-2.96828788696e-12,pol3,3,1,95,Peak,1
4,1.73741690666e-13,1.99207542656e-11,6.34333129413e-13,9.10291294623e-11,2.6425145227e-13,-1.26084002975e-13,6.02604891326e-12,-4.59389316486e-13,1.22779924482e-11,8.54849701259e-13,1.17578755737e-12,1.7608540928e-12,7.93776100247e-12,2.40557730512e-12,5.7627667182e-12,1.55440887467e-12,-2.36577279145e-13,1.00807170394e-12,-4.56801280713e-13,-3.75275365749e-13,pol3,3,1,99,Peak,1
0,-1.29961122253e-11,-1.48148154451e-11,-1.37730941541e-11,-2.50452180508e-11,-1.36205756457e-11,-1.38812994255e-11,-1.29440094123e-11,-1.13760620536e-11,-1.87687153758e-11,-2.05578597326e-11,-1.45373396974e-11,-1.3929427018e-11,-1.30808059528e-11,-1.22768323534e-11,-1.37105197977e-11,-1.27662676858e-11,-1.32198803626e-11,-1.36536347726e-11,-1.50894440457e-11,-1.61992859025e-11,pol3,3,1,1,Continuum,1
1,-9.22860054491e-12,-9.33960166298e-12,-9.08202519867e-12,-1.62339938598e-11,-9.40060377039e-12,-9.05287548369e-12,-9.20396876352e-12,-8.13828570726e-12,-1.28811744272e-11,-1.17260572177e-11,-1.01484367539e-11,-9.50201145828e-12,-8.32653700098e-12,-8.95069006513e-12,-9.29408466779e-12,-8.28472321702e-12,-9.36176331241e-12,-8.91875930716e-12,-9.80792426485e-12,-1.06761127568e-11,pol3,3,1,5,Continuum,1
2,1.55022496827e-11,1.07835683736e-11,1.17204279584e-11,2.19250541247e-11,1.23640686356e-11,1.5419546858e-11,9.14062405788e-12,1.20505919817e-11,1.66205733345e-11,2.18234331077e-11,1.79856721914e-11,8.47002553596e-12,1.84940830363e-11,6.7562820986e-12,1.21785866929e-11,1.66862065854e-11,7.50513302255e-12,1.9508730849e-11,1.39031447178e-11,1.34228606693e-11,pol3,3,1,90,Continuum,1
3,2.39831847021e-11,1.4110921942e-11,1.80925855801e-11,3.15729864341e-11,1.85265672471e-11,2.43557344518e-11,1.34815236961e-11,1.94010402276e-11,2.39965623699e-11,3.51620107325e-11,2.74652512482e-11,1.15931723837e-11,2.663527054e-11,9.88837104968e-12,1.81879695179e-11,2.56126782736e-11,1.05718414471e-11,2.91494570615e-11,2.28165654668e-11,2.19869261522e-11,pol3,3,1,95,Continuum,1
4,4.50937547015e-11,2.64238191568e-11,3.81009648473e-11,5.76169593357e-11,4.41545234294e-11,4.82396175568e-11,2.93259436248e-11,3.83852795318e-11,4.46338730093e-11,6.62863051261e-11,5.30653046638e-11,2.22846267914e-11,5.09770436866e-11,2.41212187397e-11,3.29626829383e-11,4.75708221667e-11,2.47267155404e-11,5.75290741388e-11,4.67937651238e-11,4.48565608262e-11,pol3,3,1,99,Continuum,1
0,69.0563640583,108.517807235,65.6109098063,87.7615369098,63.690476792,57.8545205359,65.445516148,63.6089028529,89.5292778423,53.6426468646,63.9522355446,63.2966435178,65.0754087177,63.5603380553,87.0398267998,65.2175487633,64.6179955028,70.736959862,61.2230229683,77.3200304589,fitSlo,3,1,1,Peak,1
1,74.5408896584,119.603563691,76.4491004549,93.624003191,74.4146099945,85.827212092,71.3661909853,72.4227477456,92.7668490562,67.9935014129,74.1044021912,71.8881580756,70.975819641,71.9857101208,94.6437001548,73.3097607418,71.7896654919,77.0967986574,75.5480572887,78.1560645304,fitSlo,3,1,5,Peak,1
2,109.010432673,147.782279708,124.083916051,176.706943695,117.596359113,113.603238736,106.464292179,108.962336348,115.811418446,98.3130521497,107.450778139,123.832120047,107.397061168,138.422286941,145.156159788,107.757342008,117.168235503,103.461032357,102.313524002,99.8531392436,fitSlo,3,1,90,Peak,1
3,129.968001027,162.103800155,151.010045944,223.43575656,140.527750323,135.629708845,130.136342832,134.470898653,130.877687345,121.172555324,129.65662836,151.904116081,130.744010865,178.861350602,174.050878537,127.929540151,143.082480735,122.000170283,121.272825357,114.075671246,fitSlo,3,1,95,Peak,1
4,192.08644913,202.456534059,221.325227015,357.776820612,194.581945124,188.497864516,194.827169516,199.427728136,184.28604962,232.044641055,191.461300019,223.256764142,183.380770181,279.176362109,257.693485442,188.032509065,212.301698107,173.263380704,180.128016687,158.37552425,fitSlo,3,1,99,Peak,1
