,578,580,582,592,598,600,608,610,614,624,626,632,640,648,664,672,678,690,692,694,Cut,DS,Module,Percentage,Range,SubDS
0,-1.04788404189e-06,-8.98656151284e-07,-1.13919546511e-07,-6.05533413171e-06,-1.14242641811e-06,-5.32855319101e-07,-5.05982708081e-07,5.27908986014e-08,-2.68402310724e-07,-8.57937499661e-07,-7.62284708621e-07,-1.18908471211e-07,-5.41619066922e-07,-3.27958593829e-07,-1.73010548961e-07,-1.23240752335e-06,-3.88048832199e-07,-2.99543984434e-09,-1.68431358159e-07,-6.4514064289e-07,pol2,3,1,1,Peak,4
1,2.58583462857e-07,-6.21849117188e-07,3.52688977937e-07,-1.0153109585e-06,3.5238218565e-07,1.83642590038e-07,1.23744736876e-07,3.21557986414e-07,-5.25167845688e-08,2.07353669335e-07,2.46421825434e-07,1.48137920612e-07,-9.3047310999e-08,7.81112256368e-08,4.09021804264e-08,3.05752229097e-07,9.41822263363e-08,2.97671762393e-07,3.58711824006e-08,1.56855691142e-07,pol2,3,1,5,Peak,4
2,1.00504951929e-06,1.96585152827e-07,1.16564328859e-06,6.97357216203e-07,1.16938944836e-06,1.09488922743e-06,9.70357373633e-07,1.06984489065e-06,1.02122571108e-06,1.14193943883e-06,1.07750776694e-06,9.83874487092e-07,7.1021161472e-07,9.80173730122e-07,9.42092320845e-07,1.07417463161e-06,8.99415881849e-07,1.02198854899e-06,9.92111070834e-07,1.13012832112e-06,pol2,3,1,90,Peak,4
3,1.06991337889e-06,3.02413343288e-07,1.2612903153e-06,8.54700368018e-07,1.2518247466e-06,1.19714238993e-06,1.05183756148e-06,1.14465719284e-06,1.13118819321e-06,1.22845798069e-06,1.16631806321e-06,1.07736558889e-06,7.88349219946e-07,1.05765530759e-06,1.01972520968e-06,1.14888008229e-06,9.82017269737e-07,1.09670407405e-06,1.07106791337e-06,1.23077775365e-06,pol2,3,1,95,Peak,4
4,1.16941180522e-06,5.54636272311e-07,1.41034707773e-06,1.11025406689e-06,1.38731246449e-06,1.34044197176e-06,1.17217431152e-06,1.28969309084e-06,1.27548589937e-06,1.35039346952e-06,1.29381558444e-06,1.21625244603e-06,9.09383773142e-07,1.1653415678e-06,1.12181685027e-06,1.24437813916e-06,1.09942553177e-06,1.26606972857e-06,1.19867147604e-06,1.38515610086e-06,pol2,3,1,99,Peak,4
0,-2.74243869564e-06,-1.44173322012e-06,-1.67015436341e-06,-2.41501795318e-06,-2.05571750351e-06,-2.41732405225e-06,-1.48664542129e-06,-1.95727090468e-06,-2.12277615861e-06,-3.31325038206e-06,-2.53694769534e-06,-1.01350946329e-06,-2.54151501996e-06,-1.34732228312e-06,-1.72730587535e-06,-2.3759003956e-06,-1.32609732889e-06,-2.91425949766e-06,-2.30850070969e-06,-2.52978437823e-06,pol2,3,1,1,Continuum,4
1,-1.32748692482e-06,-6.97990200348e-07,-8.68922134596e-07,-1.32857438066e-06,-9.41165738307e-07,-1.14351667499e-06,-6.10024854498e-07,-9.73910932745e-07,-1.08297057041e-06,-1.85430779278e-06,-1.34992324237e-06,-5.04244358425e-07,-1.3467808184e-06,-4.76839231243e-07,-8.88621286737e-07,-1.28849241561e-06,-5.10072345105e-07,-1.51757805908e-06,-1.23705427524e-06,-1.17462622267e-06,pol2,3,1,5,Continuum,4
2,3.31498250471e-07,3.14215495387e-07,3.51357059618e-07,4.43970234002e-07,3.32276857391e-07,3.43431693363e-07,3.45749522741e-07,3.21215735784e-07,4.48786048766e-07,4.09743182158e-07,3.49357173736e-07,3.64252918154e-07,2.86625361658e-07,3.4944830941e-07,3.59125791922e-07,3.05360004678e-07,3.32508179272e-07,3.25076040209e-07,3.47870459085e-07,4.15698129144e-07,pol2,3,1,90,Continuum,4
3,4.26207204341e-07,4.16023160275e-07,4.39354569478e-07,6.20055470788e-07,4.43277114823e-07,4.42872137919e-07,4.41238661394e-07,4.10280076958e-07,5.99574479022e-07,5.5479863587e-07,4.56686994582e-07,4.49855232409e-07,3.85251210412e-07,4.27728181682e-07,4.77404974065e-07,4.10971204385e-07,4.19371575713e-07,4.23364916803e-07,4.72934049789e-07,5.47784869327e-07,pol2,3,1,95,Continuum,4
4,6.34672135026e-07,6.16502867347e-07,6.3691760632e-07,9.73629013976e-07,6.23507786168e-07,6.92899259509e-07,6.21999474722e-07,5.66827465079e-07,8.62673597144e-07,8.24517899253e-07,6.79369269348e-07,6.1802715861e-07,6.04535236621e-07,5.74122415036e-07,6.9676207225e-07,5.82946198502e-07,5.85678438136e-07,6.67163304655e-07,6.78366374192e-07,8.45420323875e-07,pol2,3,1,99,Continuum,4
0,-2.36761951754e-11,-1.00060356734e-11,-2.87826783528e-11,-2.6148033522e-11,-2.87369024332e-11,-2.84732939056e-11,-2.46462084316e-11,-2.55607181158e-11,-2.88786355138e-11,-2.87300462663e-11,-2.65666559717e-11,-2.45925530112e-11,-1.90303170352e-11,-2.51090489261e-11,-2.52674371375e-11,-2.58925487201e-11,-2.3405998853e-11,-2.53428516319e-11,-2.65427343704e-11,-2.88637943498e-11,pol3,3,1,1,Peak,4
1,-2.08829514925e-11,-4.66958792104e-12,-2.44478521895e-11,-1.76422734746e-11,-2.49870286836e-11,-2.38831742688e-11,-2.07964301163e-11,-2.21378537328e-11,-2.35106959105e-11,-2.46839642714e-11,-2.292239663e-11,-2.0997772184e-11,-1.55811551117e-11,-2.10162487835e-11,-2.08430968018e-11,-2.23295599244e-11,-1.92812147978e-11,-2.14228312775e-11,-2.19975949279e-11,-2.46537598657e-11,pol3,3,1,5,Peak,4
2,-5.84272471709e-12,1.29862330718e-11,-7.138193004e-12,1.48209212779e-11,-8.22099424504e-12,-5.23860212121e-12,-4.36222906694e-12,-6.80736214414e-12,2.44982604959e-13,-5.42646714303e-12,-5.60333375684e-12,-3.68799511845e-12,1.15423512329e-12,-4.0471076384e-12,-2.34617198927e-12,-6.90967862617e-12,-2.82749781622e-12,-5.95155065229e-12,-1.93663339896e-12,-5.03252976442e-12,pol3,3,1,90,Peak,4
3,-3.88923502023e-12,1.52133296762e-11,-4.89007837145e-12,2.12244972831e-11,-5.86165633486e-12,-2.4898849829e-12,-2.61255657702e-12,-4.33388360836e-12,2.84570974188e-12,-3.30922347318e-12,-3.43237958518e-12,-1.5965096748e-12,3.49179086295e-12,-1.81385113745e-12,2.03606499776e-13,-4.51757646836e-12,-8.07536919888e-13,-4.06948323662e-12,8.88954384697e-13,-2.28155229569e-12,pol3,3,1,95,Peak,4
4,2.82331723403e-12,2.12436587047e-11,8.33143861617e-13,6.02604378809e-11,-9.73609523087e-13,2.01099059098e-12,-3.15409943776e-13,-8.2545726704e-14,9.07840324093e-12,1.28199857676e-12,9.69873924949e-13,1.26721654804e-12,1.03559295781e-11,1.50703865075e-12,4.35919724123e-12,4.87186771476e-13,2.29531425578e-12,-5.06998485522e-13,5.75579802818e-12,1.76134562633e-12,pol3,3,1,99,Peak,4
0,-1.30520083411e-11,-1.35156131184e-11,-1.34854576093e-11,-2.10631668626e-11,-1.35290112391e-11,-1.48037479276e-11,-1.31131847889e-11,-1.18528501741e-11,-1.81981669711e-11,-1.73805656625e-11,-1.47029925802e-11,-1.34231913706e-11,-1.32703175264e-11,-1.23228122969e-11,-1.43224882929e-11,-1.22938146156e-11,-1.26496153331e-11,-1.39753119864e-11,-1.45399946861e-11,-1.85528309406e-11,pol3,3,1,1,Continuum,4
1,-8.9322900747e-12,-8.85051609783e-12,-9.16316420469e-12,-1.33299116787e-11,-9.30001171983e-12,-9.39480214739e-12,-9.46540615441e-12,-8.57742597332e-12,-1.27038230469e-11,-1.16925501344e-11,-9.73559525809e-12,-9.64447780667e-12,-8.01694357513e-12,-9.04067098158e-12,-9.87820002202e-12,-8.50677017656e-12,-8.87283602664e-12,-8.97589401634e-12,-1.01455112921e-11,-1.16557203433e-11,pol3,3,1,5,Continuum,4
2,1.64881736172e-11,1.10122603787e-11,1.14604859471e-11,1.94768158563e-11,1.2008417332e-11,1.59728836928e-11,8.49443664829e-12,1.21770522575e-11,1.49080797583e-11,2.18610534659e-11,1.80813934351e-11,7.99362567588e-12,1.75236818894e-11,7.07405780401e-12,1.2017070383e-11,1.71117130993e-11,7.59449147125e-12,1.92537793488e-11,1.60313345282e-11,1.37699088779e-11,pol3,3,1,90,Continuum,4
3,2.55851080696e-11,1.47808770064e-11,1.7373116947e-11,2.67645237935e-11,1.9019121316e-11,2.27620166358e-11,1.2878747269e-11,1.95564597949e-11,2.21892362153e-11,3.57113712769e-11,2.65807258756e-11,1.08741709359e-11,2.64289680203e-11,9.98106447751e-12,1.80319972261e-11,2.57100486847e-11,1.08502129162e-11,2.99014659872e-11,2.50019089912e-11,2.2976535087e-11,pol3,3,1,95,Continuum,4
4,5.12934756524e-11,2.85184122522e-11,3.34128528534e-11,4.66816899009e-11,4.06813710447e-11,4.75976750223e-11,2.93467438629e-11,3.84681955078e-11,4.26078585898e-11,6.19729389701e-11,4.88042113919e-11,2.11864736845e-11,4.80797380188e-11,2.40044463153e-11,3.5051430104e-11,4.52795238511e-11,2.50540840541e-11,5.5577748475e-11,4.53842029455e-11,4.70022038466e-11,pol3,3,1,99,Continuum,4
0,69.921015394,111.592574713,66.0060775299,87.499604971,64.5320892577,56.8591354485,66.4516505643,63.2957269346,89.9942735786,53.3056350345,64.1508327914,62.8210962635,65.213973482,63.9176451367,85.3062897373,65.5828540197,64.9442912173,66.3248332314,59.7710256169,76.9376102915,fitSlo,3,1,1,Peak,4
1,74.7127793345,120.860001455,77.337438848,93.4908540481,74.0131938689,85.4591338124,71.6231290418,72.2018910216,93.1200083169,67.9445680948,74.0436926523,71.8080281672,71.1441556157,70.9998581863,94.0303117549,73.1362105002,72.1988157074,76.3978868809,75.563580083,78.5790627859,fitSlo,3,1,5,Peak,4
2,114.943157631,147.785238143,123.338833006,176.758766367,118.468784861,112.284801142,108.900869734,108.358744979,117.638604382,94.5482042248,105.949734339,122.671485005,107.249759112,138.932120139,148.365160294,109.082384741,122.474357523,104.026834034,102.020970423,99.4875643759,fitSlo,3,1,90,Peak,4
3,139.571915894,163.016560959,153.350963525,227.980462692,142.045284705,127.85455597,131.870853305,132.72036211,136.0245802,119.26007025,124.919763713,147.4997884,131.002600547,178.793311595,181.460821002,131.829149809,152.769830227,120.400685528,119.962868012,114.430787389,fitSlo,3,1,95,Peak,4
4,208.121391981,216.530834311,228.184650148,343.329423849,200.527400921,185.974986922,192.323281924,194.444423702,183.207724349,203.577551402,176.632440258,210.771538439,180.499283193,269.817386978,275.302608174,188.67980705,224.604083525,179.235541742,194.944238082,159.870996684,fitSlo,3,1,99,Peak,4
0,59.8333291052,97.9011441759,61.6812062289,73.7590608353,60.4869240755,52.9593769955,54.1987947116,55.8436203221,66.8115882659,50.0343689101,55.7310508177,57.2620325625,58.1704364935,59.0950770464,72.0047238838,60.0985500528,57.8080745913,48.5931512649,52.5517419029,57.3068274829,fitSlo,3,1,1,Continuum,4
1,68.519201151,110.537378372,72.1619150948,84.6358844773,69.7567385696,72.668751274,63.7754151619,66.7309791314,83.9204045182,60.7772560571,67.0996130338,68.1467799218,65.115059345,65.4463803011,83.0626885445,68.9672592686,65.83936377,61.5475420292,65.171509934,71.3043703544,fitSlo,3,1,5,Continuum,4
2,571.785822883,253.106389252,371.713675367,615.109755281,382.361269298,502.582474893,246.225648795,433.907154977,477.667589981,792.967798236,557.070006917,190.172442626,622.472106581,193.217223628,430.540798066,580.317113625,209.077406272,645.121951782,477.762582651,422.295045035,fitSlo,3,1,90,Continuum,4
3,811.855102919,443.70550898,498.399243782,791.781900046,532.275347894,752.953869317,391.202150231,603.672185555,623.214733955,1122.16055439,768.486230448,258.320426093,807.883324036,301.210067242,558.960627659,744.791357263,290.735538996,829.669784727,741.365050703,716.838112189,fitSlo,3,1,95,Continuum,4
4,1245.99451813,714.03398845,711.681669202,1143.75388005,815.716417293,1187.18351431,627.781108149,915.556132019,934.513719192,1565.82784176,1135.30533234,496.001079969,1167.62500042,616.106441315,739.205451628,1056.38183613,571.429095792,1244.94158544,1263.90820682,1498.50481999,fitSlo,3,1,99,Continuum,4
0,1.26981825697,1.25104047138,1.51195478268,1.16763065904,1.34268078661,1.38389028741,1.51234515123,1.41669883239,1.11432549369,1.58713160003,1.48463326633,1.63292024762,1.40410480194,1.39515629565,1.40802744041,1.36655225989,1.29847062264,1.37335071918,1.36453787021,1.29377832228,riseNoise,3,1,1,Peak,4
1,1.49221301972,1.40250366312,1.6938997685,1.45315440556,1.56990758264,1.57234502908,1.72868560303,1.62269425513,1.38838526229,1.80383971494,1.64300175672,1.8010996955,1.5593627982,1.56691194649,1.53862284625,1.52948475929,1.49340763295,1.60808240789,1.60090058367,1.55283623619,riseNoise,3,1,5,Peak,4
2,2.1869750465,1.87165742562,2.45726797306,2.34490043364,2.30713695681,2.28113498668,2.61288009376,2.38664792984,2.3561259056,2.68780611239,2.36046872327,2.68663566928,2.39432959468,2.39909858978,2.16916630878,2.29446009006,2.22703937735,2.33506278447,2.55605547852,2.32417909237,riseNoise,3,1,90,Peak,4
3,2.28842172748,1.96145842348,2.57737835489,2.64996572935,2.44716232558,2.42747926616,2.77131004377,2.51706851196,2.58594850939,2.81932718435,2.46668888484,2.82320606741,2.52945758868,2.58807339851,2.31398299347,2.43130682718,2.36075650013,2.51132650676,2.78502463691,2.43559065503,riseNoise,3,1,95,Peak,4
4,2.47279860785,2.14488173825,2.90345579891,4.17094964139,2.73916133559,2.89319596183,3.14537421996,2.90789840208,3.14038764156,3.06957920569,2.68767811433,3.15256753995,2.95454327501,3.12906010585,2.64167330627,2.80706602213,2.74881808988,3.44315972157,3.22794479497,2.85333195349,riseNoise,3,1,99,Peak,4
0,0.832470660481,0.891444298546,0.931446756877,0.844880029784,0.883597738655,0.888911085755,0.943638082537,0.881507827359,0.828580464505,0.949290112369,0.955995378455,1.00590520041,0.878224811327,0.848686543392,0.894104060371,0.858040302792,0.868270461458,0.883659283127,0.879774320884,0.804155842334,riseNoise,3,1,1,Continuum,4
1,0.936447482069,0.964954744652,1.03133543313,1.02026129088,0.962732582886,0.979781504981,1.04324642185,0.989769615332,0.956688817464,1.0509493455,1.02080020568,1.10499973021,0.969629385544,0.960372108331,0.980546212637,0.951104888254,0.955555973978,0.987988421755,1.00863623975,0.975952720621,riseNoise,3,1,5,Continuum,4
2,1.46254113336,1.36332578764,1.66058875829,1.80117111376,1.56793263931,1.57028977203,1.69141098797,1.55466314418,1.95230255266,1.76986976329,1.57085442349,1.84321302907,1.68378381295,1.59441878907,1.49136530618,1.5419262126,1.60760394526,1.55652521682,1.92642132383,1.61288280668,riseNoise,3,1,90,Continuum,4
3,1.57933339547,1.46146602239,1.83210713582,1.98342067561,1.77847488543,1.83871620777,1.93545931218,1.70796297255,2.16598459546,1.89002662447,1.70389744626,1.9937384388,1.8510092307,1.88613481689,1.59793227202,1.80125060695,1.8328568808,1.71700965684,2.12013312905,1.74968669131,riseNoise,3,1,95,Continuum,4
4,1.82811148321,1.7222891688,2.25312052772,3.83802160697,2.13044344031,2.21579855597,2.4166102127,2.14640900626,2.67690491651,2.15956349029,1.98471836422,2.29364270999,2.18650897115,2.23270861203,2.00799223183,2.09154783036,2.23297722682,2.91494191117,2.49666463971,2.18371501584,riseNoise,3,1,99,Continuum,4
