,1106,1136,1144,1170,1172,1174,1176,1204,1232,1236,1296,1298,1330,1332,Cut,DS,Module,Percentage,Range,SubDS
0,-2.1678521559e-11,-7.6189037008e-12,-1.70064325316e-11,-1.09716978781e-11,-1.63102591011e-11,-1.70449708165e-11,-1.75437778985e-11,-1.72015026242e-11,-9.75144942477e-12,-2.93572698978e-11,-2.34942488212e-11,-9.8906853228e-12,-2.27448986702e-11,-1.91845536343e-11,pol3,4,2,1,Peak,9
1,-1.5268551701e-11,-3.98915566063e-12,-1.41243411203e-11,-5.55457338114e-12,-1.06366858579e-11,-1.35841942549e-11,-1.13514267081e-11,-1.20937901199e-11,-4.55429972616e-12,-2.56258262228e-11,-2.01757532672e-11,-5.00105349619e-12,-1.84749957077e-11,-1.48307137399e-11,pol3,4,2,5,Peak,9
2,9.34371101257e-12,7.17050391626e-12,-2.97592686553e-12,1.24016943122e-11,9.97032044827e-12,3.66487160632e-12,9.68464284908e-12,6.87193572325e-12,1.3819093928e-11,-1.07915634049e-11,-9.93066093842e-13,1.45862517397e-11,2.47712219543e-12,1.92239933958e-12,pol3,4,2,90,Peak,9
3,1.25545921031e-11,8.84476189903e-12,-1.67509101234e-12,1.46565937257e-11,1.27448844321e-11,5.86120393314e-12,1.18971970962e-11,9.06766500673e-12,1.60660008422e-11,-8.57473475514e-12,4.37068571641e-12,1.67576773234e-11,4.64448548135e-12,4.51353108332e-12,pol3,4,2,95,Peak,9
4,1.91027006019e-11,1.23501188293e-11,6.0375183626e-13,1.93322477828e-11,1.96374557151e-11,1.06534232197e-11,1.7043486247e-11,1.30677279795e-11,2.20920821022e-11,-3.19607720563e-12,1.62721933393e-11,2.14275504163e-11,9.6274481465e-12,1.26783656944e-11,pol3,4,2,99,Peak,9
0,-1.65417859463e-11,-7.30749216852e-12,-1.05578360697e-11,-1.38309817246e-11,-1.16076275411e-11,-1.44473971055e-11,-1.28622649889e-11,-1.48450997429e-11,-1.75693814091e-11,-1.25110672077e-11,-1.5753332357e-11,-1.25128973658e-11,-1.60983084228e-11,-1.26569765641e-11,pol3,4,2,1,Continuum,9
1,-1.11278702114e-11,-4.80310351499e-12,-6.07541529352e-12,-8.25666386023e-12,-7.1058384116e-12,-9.19064330704e-12,-7.79727684205e-12,-8.2019635767e-12,-8.41551538679e-12,-8.5640057426e-12,-8.24514932138e-12,-8.5182919154e-12,-1.06282270983e-11,-8.54687371059e-12,pol3,4,2,5,Continuum,9
2,1.55535409195e-11,8.79690920309e-12,1.77666298728e-11,1.9213977814e-11,1.05711287569e-11,1.33707457565e-11,1.3744722656e-11,1.85052392538e-11,2.61207010952e-11,1.86297099357e-11,1.28914434143e-11,1.14256625169e-11,1.73327199024e-11,8.96764813172e-12,pol3,4,2,90,Continuum,9
3,2.29757129439e-11,1.31102618497e-11,2.40423823499e-11,2.9782957801e-11,1.36512346877e-11,2.14026667342e-11,2.15218720137e-11,2.91432343308e-11,3.85588005443e-11,2.70407099625e-11,2.1547759067e-11,1.56368604754e-11,2.67837047278e-11,1.34437737458e-11,pol3,4,2,95,Continuum,9
4,4.44965387366e-11,2.78979781996e-11,4.11671556843e-11,4.91636215143e-11,2.75179413641e-11,4.97636566692e-11,4.9728709747e-11,5.5332003224e-11,6.16807241445e-11,4.99605782428e-11,4.22840160875e-11,3.20644573441e-11,4.9840052452e-11,3.0987577409e-11,pol3,4,2,99,Continuum,9
0,85.1766852693,111.250256349,69.2632299596,93.9507875906,101.85059386,71.1126654105,100.936385237,106.93865692,98.4815868082,66.4673438394,61.4709399245,115.466849308,73.8738747783,66.2553986366,fitSlo,4,2,1,Peak,9
1,85.9610273944,115.997789533,83.9074806165,103.557487823,107.234349214,85.9518296676,107.028782456,114.703588505,101.355476926,76.6485767943,63.6740557322,125.378470619,85.3743960257,72.3714825893,fitSlo,4,2,5,Peak,9
2,112.968151015,133.167135395,117.357651186,122.92937446,145.803456789,112.452006467,154.780837617,148.425577104,120.494362177,99.4569248398,125.500575785,154.733869724,108.704024842,127.556984865,fitSlo,4,2,90,Peak,9
3,137.797847244,147.328811086,144.655788943,134.181892626,169.74090667,137.398160553,185.582147099,170.093433813,136.221267247,114.599520338,167.891562706,169.381212091,125.407162844,165.046788173,fitSlo,4,2,95,Peak,9
4,287.958391103,191.958320479,239.059335599,178.20447453,234.273608614,239.788393927,279.60557354,223.338678969,179.855479757,150.253720901,347.128961409,205.233049054,182.62499427,264.989741634,fitSlo,4,2,99,Peak,9
0,54.4328291025,98.9900712397,66.0584444933,85.8376083941,90.4738153307,65.9150792589,94.303707708,97.9462389981,86.7371475911,62.5237009882,42.7649463725,112.674912174,63.4252026774,57.8608942403,fitSlo,4,2,1,Continuum,9
1,73.8746314347,110.128979694,76.7265855476,95.8363644789,99.7649483454,78.2972544964,103.457809058,107.907279143,95.2861412477,73.7519810087,54.6719985744,121.586355093,74.616146057,65.776134239,fitSlo,4,2,5,Continuum,9
2,489.947542665,600.12786633,1120.24147091,743.165470765,245.91472662,413.117965986,525.552943041,743.990842667,987.833959741,550.976796737,529.298846209,342.053465229,606.813741218,229.324780712,fitSlo,4,2,90,Continuum,9
3,715.36240178,869.04486435,1371.32683877,941.33358835,360.454176319,645.325583362,729.91466114,1006.60008284,1306.53057904,714.772195893,853.565788012,471.385335699,860.165781339,366.777870314,fitSlo,4,2,95,Continuum,9
4,1095.85314648,1444.47974426,1802.40508249,1364.41348437,733.481648923,1266.60959224,1541.32270228,1530.07214707,1736.281914,933.609082006,1679.851137,867.331676849,1330.29458322,665.454504639,fitSlo,4,2,99,Continuum,9
0,1.67385069083,1.38994847893,1.5688883741,1.33555680569,1.35277162336,1.5657078815,1.36645116429,1.43887938721,1.45963603814,1.65774475545,1.54684564231,1.36562948325,1.5786483193,1.65749209894,riseNoise,4,2,1,Peak,9
1,1.83220322693,1.48013396043,1.69367355648,1.4985351531,1.47499329968,1.73798920321,1.49175780059,1.52044074399,1.57626518792,1.8077304175,1.77066367749,1.44327331669,1.6750506729,1.77799584687,riseNoise,4,2,5,Peak,9
2,2.43579520476,1.89755371866,2.33911415503,1.97670230898,1.94875979757,2.3629184082,1.94365385965,1.96174594227,2.0738956191,2.40214262094,2.60239425735,1.84595386309,2.20283330626,2.44803245641,riseNoise,4,2,90,Peak,9
3,2.54422490138,1.98381809226,2.45679949083,2.04295218592,2.01680073078,2.48061122493,2.00630717779,2.02073228065,2.13077857595,2.48266589673,2.77168035599,1.90724256532,2.25873046927,2.54081363524,riseNoise,4,2,95,Peak,9
4,2.74978953455,2.25883034117,2.91269570026,2.18074462969,2.17124284901,2.68237033933,2.12819308695,2.13469971222,2.25504302194,2.65079141761,3.08251239425,2.04996260507,2.41751081638,2.7102790173,riseNoise,4,2,99,Peak,9
0,0.986035396405,0.941961419781,0.950775517301,0.909887011465,0.894371220309,0.951692749733,0.922345706296,0.940190575836,0.927100411836,0.974033715374,1.02254043355,0.95144936321,0.942069897545,0.977763928491,riseNoise,4,2,1,Continuum,9
1,1.05481897673,0.988365646282,1.00066498462,0.975117696301,0.970414716357,1.0484315244,0.978619560495,0.98328078724,0.986924603962,1.04195288259,1.09204425147,1.00817680611,0.995697246672,1.02987510703,riseNoise,4,2,5,Continuum,9
2,1.48026323352,1.39695879318,1.45146676406,1.25378788323,1.27150905741,1.5669683532,1.27596488332,1.24871181846,1.34388800294,1.45734063808,1.72724057852,1.37065126868,1.33414265971,1.37707061196,riseNoise,4,2,90,Continuum,9
3,1.58056120323,1.52581572722,1.63706663831,1.30867568471,1.32717952959,1.66229074756,1.33474244713,1.29063427346,1.40643710651,1.52939633611,1.8693649775,1.43369579876,1.39567818936,1.43695387336,riseNoise,4,2,95,Continuum,9
4,1.81458979924,1.83491506646,2.05760306224,1.45359358453,1.48578115142,1.88253788462,1.47268492448,1.38627352316,1.53314548859,1.67604302525,2.1852489213,1.58126295536,1.53555413224,1.56882445964,riseNoise,4,2,99,Continuum,9
