,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-2.41203587326e-11,-3.27631056126e-11,-2.66874304128e-11,-3.05872192057e-11,-2.41273748661e-11,-2.43789568132e-11,-2.56844161098e-11,-3.24343714064e-11,-2.67112888682e-11,-2.59563472901e-11,-2.105209849e-11,-2.86795639419e-11,-2.52046482501e-11,-2.81245031183e-11,-2.08472411466e-11,-2.72657410971e-11,-2.48826238508e-11,-2.6726264649e-11,-2.77809628307e-11,-2.41261170986e-11,pol3,0,1,1,Peak,31
1,-2.02344043925e-11,-2.82916914273e-11,-2.19978128355e-11,-2.58730016825e-11,-2.03567496968e-11,-1.98267906859e-11,-2.13753394811e-11,-2.84294165248e-11,-2.25186405676e-11,-2.19735192774e-11,-1.67145343021e-11,-2.50507319971e-11,-2.17582203991e-11,-2.46189786699e-11,-1.70370870046e-11,-2.32901301584e-11,-2.0732214153e-11,-2.25895017445e-11,-2.33984009335e-11,-1.91127082769e-11,pol3,0,1,5,Peak,31
2,-4.22657421099e-12,-7.68253695499e-12,-3.93841595395e-12,-5.60056316263e-12,-3.57369830403e-12,-3.11974665789e-12,-4.97869762906e-12,-9.42003779627e-12,-4.40706761686e-12,-5.46632675461e-12,9.88439402381e-13,-6.63984324626e-12,-6.39716399163e-12,-8.3238462915e-12,-2.42974112541e-13,-6.00748513214e-12,-4.26004225103e-12,-4.71435400949e-12,-5.97467394638e-12,1.63376190104e-12,pol3,0,1,90,Peak,31
3,-2.47214050926e-12,-4.47494396916e-12,-2.02390804407e-12,-3.15060353757e-12,-1.63833317288e-12,-1.45195331257e-12,-3.17702452578e-12,-6.72533387789e-12,-2.19528566665e-12,-3.34371695728e-12,3.21336329506e-12,-4.42698020914e-12,-4.16398261309e-12,-5.71743330104e-12,1.90038359763e-12,-3.51250591076e-12,-2.51597386872e-12,-2.71080986764e-12,-3.81230573252e-12,4.61804403746e-12,pol3,0,1,95,Peak,31
4,4.72320797551e-13,3.07472477514e-12,5.88349290776e-13,1.75257363758e-12,8.18567134103e-13,1.27595013008e-12,7.73199574183e-14,-1.14065764125e-12,1.79565924854e-12,1.03546044502e-12,8.07695172749e-12,-1.4779045208e-13,3.3123261658e-13,1.2245826936e-12,5.89742451546e-12,1.4932344592e-12,-1.805903675e-13,2.18120082865e-12,1.2322056179e-12,1.64548735454e-11,pol3,0,1,99,Peak,31
0,-1.29815965134e-11,-1.6099254256e-11,-1.61008382815e-11,-5.8891205949e-11,-1.40156112753e-11,-1.49569286761e-11,-1.16809540823e-11,-1.49930570713e-11,-1.52347769386e-11,-1.33469719669e-11,-1.32655503883e-11,-1.6462738294e-11,-1.21404547042e-11,-1.1686547938e-11,-1.20322087001e-11,-1.23079236434e-11,-1.34126350697e-11,-1.4797182948e-11,-1.27020167598e-11,-1.44483585688e-11,pol3,0,1,1,Continuum,31
1,-8.83473289967e-12,-1.09231143751e-11,-1.11413049686e-11,-1.31843924883e-11,-9.20980878466e-12,-9.64228585577e-12,-8.64379627641e-12,-1.0213301277e-11,-1.0691657705e-11,-9.36787069076e-12,-9.10462089335e-12,-9.45159192506e-12,-8.63598178122e-12,-8.40302325523e-12,-7.36585582071e-12,-8.83427702004e-12,-9.51422212226e-12,-9.98263103862e-12,-8.82870750967e-12,-9.37635399406e-12,pol3,0,1,5,Continuum,31
2,1.46333578392e-11,1.54789801269e-11,1.32271514667e-11,2.98186682281e-11,1.18104768233e-11,1.9718737674e-11,1.07466973126e-11,1.4669430677e-11,9.82404449902e-12,1.61858973509e-11,1.10081739177e-11,1.4357011246e-11,1.63883063304e-11,6.13860045181e-12,1.56963997468e-11,6.47590908598e-12,7.35209879907e-12,1.125899626e-11,9.08587232651e-12,1.40508076191e-11,pol3,0,1,90,Continuum,31
3,2.32331905981e-11,2.22491561648e-11,2.27252225112e-11,4.33446709129e-11,2.03150973993e-11,3.10309512585e-11,1.69285501253e-11,2.22026991663e-11,1.56732501199e-11,2.45470983955e-11,1.81491401815e-11,2.31102028966e-11,2.57383803503e-11,8.99461568292e-12,2.46633435225e-11,9.46107415296e-12,1.09678359768e-11,1.69961067813e-11,1.43901658175e-11,2.38636411632e-11,pol3,0,1,95,Continuum,31
4,4.5163052912e-11,4.31746120846e-11,5.09976428504e-11,7.82871461385e-11,4.59620101374e-11,5.67968469695e-11,3.08392551996e-11,4.3896334496e-11,4.27532040064e-11,4.52913440251e-11,3.67899080486e-11,4.33858913653e-11,4.55090530794e-11,2.14323046684e-11,4.73078604041e-11,2.24750646435e-11,3.0121946127e-11,3.68058970809e-11,3.17955782405e-11,5.21600877381e-11,pol3,0,1,99,Continuum,31
0,63.2704772526,64.9901598845,70.024579797,70.1482689809,77.0156496671,51.171874943,74.9026959802,71.2586023532,63.3164232414,66.1937189371,63.0472682713,62.2557207601,70.1953464742,64.458101301,65.0142859029,57.9348464138,67.4977286918,67.2601445524,57.7708720705,76.4539177529,fitSlo,0,1,1,Peak,31
1,70.7376803766,68.801898301,72.2969779683,84.0405019894,77.9400390285,65.1524496689,80.4827389996,80.4048452778,72.4224817565,73.262805599,72.3389367983,88.4728218524,76.9568192059,70.7404400073,80.3447101657,64.5547817581,75.1230668009,76.863621111,65.8096770137,82.4590918187,fitSlo,0,1,5,Peak,31
2,110.876634412,92.7586742484,92.6922210598,111.394376771,97.6404660646,91.6992962775,132.978858005,112.517326548,105.6020283,105.465230727,115.970359675,112.984094096,110.841268058,117.01803392,111.073593118,132.220905189,105.53040822,122.266255582,102.258795037,125.382150331,fitSlo,0,1,90,Peak,31
3,135.369498618,112.827477011,108.298525856,132.765299654,113.683094337,114.863283383,160.73764344,132.811251864,126.148226996,129.879860836,139.497990648,132.000078775,132.248927651,144.851325734,135.600004125,173.225563528,124.102807067,149.606642422,119.718687237,156.206176707,fitSlo,0,1,95,Peak,31
4,199.782337295,157.443875176,163.343146023,201.99983773,160.8170121,213.635135992,237.649664965,182.522982967,175.331409712,193.533821765,200.744164527,205.705623244,185.602894076,211.632816304,237.447541645,282.973707324,175.71485583,224.373985014,169.676918933,243.065825221,fitSlo,0,1,99,Peak,31
0,55.0540506599,50.2311281928,54.6757258986,63.2398387482,55.1950944473,48.5961619595,58.9629901292,59.981142921,56.4340971245,56.1375573694,55.2671663895,56.6834727847,61.6722157753,59.1297115665,60.0532095619,52.9183845608,51.8230233904,59.8528358699,44.9881710585,61.3918446736,fitSlo,0,1,1,Continuum,31
1,64.3880489286,62.4458538805,65.4141148661,77.2204639077,69.5807253238,59.3468689042,71.5786745234,72.4779526182,66.7820255028,66.224029345,67.0388812865,77.0987750873,71.1403474326,66.3253244233,74.3831598541,60.3250670009,66.8921729021,70.5694346761,60.8700746512,73.2881810794,fitSlo,0,1,5,Continuum,31
2,531.907532942,472.931106557,422.791294144,1272.71698757,432.714493871,843.582649187,415.993752303,559.950405303,248.937161689,592.73786647,374.967611144,552.14139615,574.093210494,194.543213361,569.29439047,182.233013694,185.773563654,388.294889002,236.126156697,486.992615282,fitSlo,0,1,90,Continuum,31
3,715.901128083,611.012316494,706.437526579,1649.68362508,719.691743689,1139.22709017,526.777385207,759.172801755,613.918864528,796.484600377,531.382978295,782.050644087,745.66146555,270.540972248,787.10963491,274.646492812,335.938325581,509.549365215,361.878007332,838.868108254,fitSlo,0,1,95,Continuum,31
4,1055.61313336,874.529363301,1485.53235795,2208.19429295,1178.37735438,1605.11463388,696.434211951,1087.09296319,1199.12976064,1202.76769155,847.217053347,1154.11828067,1063.48618651,562.917042162,1216.25393576,585.575998513,667.917643698,709.525772844,683.522760031,1266.97617846,fitSlo,0,1,99,Continuum,31
0,1.68599614804,1.80564914244,1.75129529172,1.72319104715,1.77981065555,1.88218493637,1.67477636458,1.59203330136,1.70267682052,1.66828679764,1.68438115968,1.72066259543,1.60370259286,1.73649297595,1.76991385516,1.67183284524,1.67553368469,1.75741515787,1.81889615352,1.611131463,riseNoise,0,1,1,Peak,31
1,1.8609721011,1.93141891426,1.93988372518,1.86985725455,1.95260421179,2.04625798319,1.80211373609,1.71911848245,1.84781008521,1.80923175198,1.82442305141,1.8659038522,1.74213461933,1.86842070309,1.92620170385,1.8113672748,1.80758585943,1.92257629532,1.95162344455,1.80030823893,riseNoise,0,1,5,Peak,31
2,2.54223666401,2.51153778796,2.64956542293,2.4425108286,2.72288278296,2.75715691643,2.41121450795,2.2838479958,2.47611428122,2.42436533028,2.48030106708,2.43403360544,2.37748538232,2.49992090752,2.5639034865,2.58079330851,2.5266386579,2.59658648633,2.67430402546,2.60330075206,riseNoise,0,1,90,Peak,31
3,2.64265561976,2.58092000525,2.73118244023,2.51979872218,2.81830240057,2.84943220471,2.47675904754,2.36064615987,2.55960003066,2.49906170987,2.57282874555,2.50856826589,2.46629083326,2.59863606,2.66359618999,2.68807354832,2.62332381541,2.69611277869,2.76531005405,2.7559239226,riseNoise,0,1,95,Peak,31
4,2.81809755405,2.7387123389,2.88282589248,2.70646480433,2.99010715248,3.06204458126,2.61402740989,2.5199234481,2.72406923186,2.65467916733,2.78448296828,2.66889659895,2.65086686855,2.81636293837,2.84309041622,2.88370222093,2.79969958967,2.88418644389,2.99123922958,3.05238790395,riseNoise,0,1,99,Peak,31
0,1.03099220635,1.0727225749,1.07560826672,1.08679235744,1.09145468799,1.02239003588,1.04350674847,1.04994747895,1.09500517253,1.1072629832,1.11477468422,1.13366439306,1.08857743094,1.12567605731,1.12916434934,1.04780835139,1.06392209886,1.06652926363,1.05041207553,1.08509726995,riseNoise,0,1,1,Continuum,31
1,1.10458379463,1.13951838279,1.13709624844,1.15651307212,1.17085294315,1.08724818758,1.10221400269,1.11480435302,1.16853711975,1.17674762301,1.19697642898,1.21672368744,1.17211263434,1.2058942993,1.21436087995,1.11869543123,1.13039473281,1.13930264612,1.11110744799,1.18628414641,riseNoise,0,1,5,Continuum,31
2,1.53208912806,1.58253390514,1.50658312044,1.56196361827,1.57747709551,1.56320944687,1.43364313785,1.51638581684,1.58594763761,1.61350821612,1.67377722088,1.61782837341,1.63844266766,1.67534808019,1.75166911111,1.52984049429,1.53473463995,1.56787302138,1.56832683397,1.89628436986,riseNoise,0,1,90,Continuum,31
3,1.60427629671,1.676515753,1.57142499208,1.63978466495,1.6520589124,1.66681029982,1.48928160378,1.58655424526,1.65247654224,1.68477071452,1.75858611053,1.67862897199,1.71374411445,1.76280290063,1.82989789572,1.59370905137,1.59852578761,1.64251977806,1.64562754418,2.02928250514,riseNoise,0,1,95,Continuum,31
4,1.79092366469,1.86637954829,1.6865752124,1.77994933823,1.80166040421,1.87487295462,1.59215272424,1.71640777115,1.79720608915,1.82285106485,1.91578161124,1.82039744387,1.87183224131,1.94140781563,2.00124110413,1.74011543606,1.72003945604,1.78633727453,1.77804079779,2.30763101982,riseNoise,0,1,99,Continuum,31
