,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,5.94541412792e-08,9.29148805293e-08,1.26814502736e-07,-2.13070063233e-07,1.2419229417e-07,1.06106694035e-07,9.10460377385e-08,1.25668065719e-07,5.73680792628e-08,1.18836935777e-07,6.16202484966e-08,9.49921639158e-08,3.05792365985e-08,9.92786638404e-08,1.07188093978e-07,9.97549500501e-08,pol2,2,1,1,Peak,1
1,1.35691824813e-07,1.04766705826e-07,1.48832074577e-07,1.05717737251e-07,1.38602588396e-07,1.25223312161e-07,1.30769557678e-07,1.38221354789e-07,7.83213185765e-08,1.30606990071e-07,1.19308240033e-07,1.24671130781e-07,1.37630083771e-07,1.48603610708e-07,1.35246847516e-07,1.20336381386e-07,pol2,2,1,5,Peak,1
2,1.73061975496e-07,1.44999490696e-07,1.86883044614e-07,1.68040898612e-07,1.773261416e-07,1.71356623826e-07,1.75997230523e-07,1.75326920923e-07,1.24576169398e-07,1.70207172743e-07,1.58387671375e-07,1.72671601602e-07,1.77996214527e-07,1.85173299386e-07,1.69908592153e-07,1.72301395894e-07,pol2,2,1,90,Peak,1
3,1.77811736139e-07,1.50377074749e-07,1.91384259777e-07,1.72490462035e-07,1.81751220535e-07,1.77191729032e-07,1.81840348856e-07,1.79500481964e-07,1.30118427157e-07,1.74827194055e-07,1.62810659881e-07,1.76504161102e-07,1.82404577625e-07,1.89378900119e-07,1.73708874799e-07,1.7798918603e-07,pol2,2,1,95,Peak,1
4,1.86103691159e-07,1.58568971832e-07,2.00124991546e-07,1.81272495106e-07,1.90272376253e-07,1.86781325522e-07,1.90072366398e-07,1.86918334597e-07,1.3993238556e-07,1.84617239215e-07,1.71351101503e-07,1.85368902387e-07,1.90793626804e-07,1.97184356624e-07,1.8205366211e-07,1.86730095121e-07,pol2,2,1,99,Peak,1
0,-9.28177779484e-08,-4.47054836041e-08,-3.92267050108e-08,-7.86122074558e-08,-4.4214761717e-08,-7.74635569018e-08,-4.52693126989e-08,-5.26436203425e-08,-7.29661579936e-08,-4.06091056675e-10,-8.82624786479e-08,-6.4124636742e-09,-4.38205648602e-08,-6.79516288308e-08,-1.02269525679e-07,-8.2546544501e-08,pol2,2,1,1,Continuum,1
1,-2.56582540178e-08,-2.51603589081e-08,-9.92550537818e-09,-2.79413445646e-08,-9.6486933683e-09,-1.39664142744e-08,-2.61231839726e-08,-1.13124461007e-08,-2.49764202774e-08,-3.92750789173e-10,-2.69793713564e-08,-1.49664675751e-09,-1.95866833704e-08,-2.47981277888e-08,-4.77113324481e-08,-3.37956655916e-08,pol2,2,1,5,Continuum,1
2,4.33402098129e-08,2.14205347202e-08,4.62588337233e-08,4.28420815274e-08,4.83930147106e-08,6.41330943497e-08,2.7721442231e-08,4.36134605627e-08,5.2512861468e-08,4.69485235074e-08,4.204747066e-08,4.51125803044e-08,4.01462354108e-08,4.50611917291e-08,2.61455479153e-08,4.51945434374e-08,pol2,2,1,90,Continuum,1
3,4.90188921938e-08,2.64711388017e-08,5.17163131643e-08,4.93654509196e-08,5.37224319376e-08,7.13484422789e-08,3.42112858266e-08,4.84855402608e-08,6.00192367013e-08,5.05704061342e-08,4.92991747344e-08,5.05381856421e-08,4.68565412095e-08,5.11367084174e-08,3.19880076023e-08,5.23462616148e-08,pol2,2,1,95,Continuum,1
4,5.77909502502e-08,3.65072378882e-08,5.98613579268e-08,5.91945505014e-08,6.20306196032e-08,8.15290016859e-08,4.51124788763e-08,5.60635259325e-08,7.20549689632e-08,5.47425747953e-08,6.07676274683e-08,5.6082962299e-08,5.71339463958e-08,6.11485395967e-08,4.18635262584e-08,6.34521544076e-08,pol2,2,1,99,Continuum,1
0,-1.7473061203e-12,-1.39866900978e-12,-1.87286416605e-12,-1.72877970253e-12,-1.81443485138e-12,-1.78778166876e-12,-1.80063868864e-12,-1.75761879365e-12,-1.23377124076e-12,-1.72186229908e-12,-1.56619278957e-12,-1.70764198653e-12,-1.79774634452e-12,-1.85178283464e-12,-1.68383510188e-12,-1.74952955369e-12,pol3,2,1,1,Peak,1
1,-1.62944456126e-12,-1.28484307928e-12,-1.75595536114e-12,-1.59494180732e-12,-1.69632037106e-12,-1.65422981819e-12,-1.68666446978e-12,-1.65304907415e-12,-1.08202358782e-12,-1.58326275635e-12,-1.44242306388e-12,-1.58906959969e-12,-1.68220900442e-12,-1.74930603418e-12,-1.57654276165e-12,-1.63354524678e-12,pol3,2,1,5,Peak,1
2,-1.14409094209e-12,-7.54841090349e-13,-1.25469930872e-12,-9.82826591972e-13,-1.18097825806e-12,-1.02961385863e-12,-1.10941272868e-12,-1.17724967828e-12,-4.71113294984e-13,-1.06317806447e-12,-9.43113750566e-13,-1.02842555238e-12,-1.17410401869e-12,-1.2718954854e-12,-1.12219254537e-12,-9.3935280986e-13,pol3,2,1,90,Peak,1
