,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-1.05976866966e-06,-3.38185310069e-07,-2.42755986726e-07,-6.37824306403e-07,-2.20859663755e-07,-4.27161114808e-07,-5.68821128872e-07,-3.23521429345e-07,-1.23848964592e-07,-7.23608856085e-07,-9.56713666521e-08,3.63204960317e-09,-1.03743419073e-06,-1.56538915617e-07,-3.66632546579e-08,-5.84506375062e-07,-4.65501620564e-07,-4.99955269419e-08,-1.78499906038e-07,-7.00741413239e-07,pol2,0,1,1,Peak,5
1,-1.81779765597e-07,2.70249506674e-07,1.06423853341e-07,1.58092057835e-07,7.93208038935e-08,1.0369611572e-07,1.30820081112e-07,3.32180673134e-07,2.26297099775e-07,1.76766604203e-07,-2.18530148199e-08,2.92064453025e-07,2.56519372956e-07,4.14199429987e-07,-1.47718217261e-08,1.42982667973e-07,1.19540410571e-07,-2.43576811449e-09,3.01013083484e-07,-1.25026942146e-07,pol2,0,1,5,Peak,5
2,6.5357461167e-07,1.34688882744e-06,1.01781024753e-06,1.13308340337e-06,8.70320041171e-07,9.05236047004e-07,1.02124549352e-06,1.22087242576e-06,1.05554874441e-06,1.01963140676e-06,7.95077720441e-07,1.15323618461e-06,1.00751505059e-06,1.22973199449e-06,7.55014458039e-07,1.03032688221e-06,9.18344039359e-07,1.01198256089e-06,1.08101212004e-06,8.05467790797e-07,pol2,0,1,90,Peak,5
3,7.31615560049e-07,1.47345773434e-06,1.12330154356e-06,1.22667199009e-06,9.63331071359e-07,9.77820265108e-07,1.10303139479e-06,1.31391941065e-06,1.15260483189e-06,1.09498761409e-06,8.72277502986e-07,1.25049215021e-06,1.08959276075e-06,1.31635591974e-06,8.13623551096e-07,1.10655411663e-06,9.9518090632e-07,1.0888043869e-06,1.15278714194e-06,8.88901017562e-07,pol2,0,1,95,Peak,5
4,8.38738337963e-07,1.63779641028e-06,1.27807078064e-06,1.37548776402e-06,1.1193475613e-06,1.12136706999e-06,1.2080147517e-06,1.44865144476e-06,1.3138636004e-06,1.20768450922e-06,9.66728313405e-07,1.42323559816e-06,1.2147074725e-06,1.45848830263e-06,8.83151598475e-07,1.21793468731e-06,1.10825297093e-06,1.16818931368e-06,1.28787857331e-06,1.00774925448e-06,pol2,0,1,99,Peak,5
0,-2.5752195053e-06,-2.14423673869e-06,-2.85704307881e-06,-6.63521507055e-06,-2.54504641446e-06,-3.23323691864e-06,-1.63875750969e-06,-2.23554970237e-06,-2.10850387132e-06,-2.503222502e-06,-1.81526059896e-06,-2.44146273797e-06,-2.26577073603e-06,-1.36465414827e-06,-2.67323671968e-06,-1.30190871153e-06,-1.30952765287e-06,0.0,-1.48156807211e-06,-2.44391242046e-06,pol2,0,1,1,Continuum,5
1,-1.34398282022e-06,-1.16280428127e-06,-1.18025610007e-06,-2.75371072087e-06,-1.07495932583e-06,-1.70319771007e-06,-8.04473675997e-07,-1.11037137179e-06,-7.58650843284e-07,-1.36522208486e-06,-8.28884557382e-07,-1.29576604031e-06,-1.1869947422e-06,-4.14589350966e-07,-1.24468105504e-06,-4.46508958148e-07,-5.16802588483e-07,0.0,-5.50964137807e-07,-1.11937274508e-06,pol2,0,1,5,Continuum,5
2,2.82693602289e-07,3.7950299079e-07,4.10198844221e-07,3.95745814329e-07,3.32505211185e-07,3.42455348654e-07,3.18483136627e-07,3.38237271942e-07,3.71861151077e-07,3.40106755579e-07,3.33144386827e-07,3.4587028049e-07,3.15527912561e-07,3.14775525814e-07,2.60008413595e-07,3.37360557578e-07,3.51203090735e-07,0.0,3.06537422154e-07,3.16169014734e-07,pol2,0,1,90,Continuum,5
3,3.83939453215e-07,4.82402250146e-07,5.17404586516e-07,5.5701377346e-07,4.36422343947e-07,4.34547573632e-07,4.08593360507e-07,4.48042705035e-07,4.65068256995e-07,4.33511016905e-07,4.30452317399e-07,4.7715463892e-07,4.10513875234e-07,3.92494333594e-07,3.40519911315e-07,4.18299932602e-07,4.44424143278e-07,0.0,3.88206921325e-07,4.05627931472e-07,pol2,0,1,95,Continuum,5
4,5.6993721009e-07,7.05629638626e-07,7.64849220433e-07,1.35811890378e-06,6.94082378805e-07,6.67086854807e-07,6.02861686466e-07,6.42587254296e-07,6.43855766222e-07,6.08886685398e-07,6.2650362162e-07,8.59159327308e-07,5.92146972374e-07,5.29808958779e-07,5.51315381116e-07,5.63127870184e-07,6.08541652241e-07,0.0,5.60000319167e-07,6.31831192366e-07,pol2,0,1,99,Continuum,5
