,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-5.20933887671e-07,-7.1151818993e-07,-1.87968767181e-07,-7.95235267858e-07,-1.51407022959e-07,-4.23654892416e-07,-3.64267596038e-07,-4.11536687502e-07,-2.04381052827e-07,-6.2769602878e-07,-2.50327718824e-07,-7.37274699837e-07,-1.11063344689e-06,-3.4673313825e-07,-4.86524294107e-08,-7.42468724663e-07,-2.06082367396e-07,-2.43145660159e-07,-1.68610486526e-07,-1.03023889155e-06,pol2,0,1,1,Peak,28
1,1.27357555192e-07,3.17888701699e-07,1.46484306877e-07,1.97308477562e-07,1.42035552036e-07,1.03343671559e-07,7.06174509697e-08,4.03686517411e-07,1.92079047454e-07,1.51274032293e-07,-4.67094939758e-08,2.82413358866e-07,3.04228190824e-07,3.8075051909e-07,2.35558141164e-09,1.78381595993e-07,1.37991951542e-07,1.96942262559e-07,2.8845714001e-07,-1.75630331378e-07,pol2,0,1,5,Peak,28
2,9.2583988165e-07,1.30392701619e-06,1.03245470323e-06,1.16887148367e-06,9.35290363411e-07,9.22980354746e-07,9.93092250976e-07,1.34061415056e-06,1.07479946942e-06,1.02236498609e-06,7.67652229754e-07,1.17148789899e-06,1.031087772e-06,1.19391331586e-06,7.6488957707e-07,1.09923191665e-06,9.7526058277e-07,1.07806930668e-06,1.10222366276e-06,8.39921330323e-07,pol2,0,1,90,Peak,28
3,1.00467158254e-06,1.42498104916e-06,1.14203762247e-06,1.26018929166e-06,1.03161905917e-06,9.99872681417e-07,1.07492699041e-06,1.43677822724e-06,1.17082268862e-06,1.1051685944e-06,8.46531361902e-07,1.26095284972e-06,1.11000212758e-06,1.28219160578e-06,8.43354974516e-07,1.17727007942e-06,1.0729841667e-06,1.17104897767e-06,1.1947943213e-06,9.25472021476e-07,pol2,0,1,95,Peak,28
4,1.10491103825e-06,1.59029888217e-06,1.29853103796e-06,1.43035684535e-06,1.18176841414e-06,1.13352983094e-06,1.16096386182e-06,1.59002033653e-06,1.32734289908e-06,1.20901123203e-06,9.49813551847e-07,1.39183184294e-06,1.23337077061e-06,1.42440226842e-06,9.24351513816e-07,1.29806997015e-06,1.21407787146e-06,1.33029549005e-06,1.37683317971e-06,1.05386716216e-06,pol2,0,1,99,Peak,28
0,-2.30541429985e-06,-1.82563328567e-06,-2.87046785977e-06,-6.86852452567e-06,-2.51577137961e-06,-3.23263893121e-06,-1.73161045368e-06,-2.29065972653e-06,-2.17070455278e-06,-2.2974919297e-06,-1.82882507711e-06,-2.52414602888e-06,-2.30924590485e-06,-1.17812860163e-06,-2.49330945073e-06,-1.20407938739e-06,-1.49626709676e-06,-1.87327982432e-06,-1.54165359309e-06,-2.8680040666e-06,pol2,0,1,1,Continuum,28
1,-1.18169298318e-06,-1.0466315983e-06,-1.13406316693e-06,-2.76947828669e-06,-1.02443537517e-06,-1.52902134129e-06,-8.15185607067e-07,-1.18452532821e-06,-7.08616731333e-07,-1.23134131819e-06,-8.04856013626e-07,-1.18996555357e-06,-1.2680954692e-06,-3.91589039892e-07,-1.262461381e-06,-4.38824760627e-07,-5.58816237973e-07,-8.61708397631e-07,-7.02794489115e-07,-1.25003621186e-06,pol2,0,1,5,Continuum,28
2,3.18102443822e-07,3.74973197821e-07,4.17458578774e-07,3.96772173546e-07,3.35079532815e-07,3.13614266671e-07,3.24151386555e-07,3.69196955152e-07,3.97690063198e-07,3.43975156585e-07,3.34622653562e-07,3.34783964739e-07,3.28503180472e-07,3.08175895049e-07,2.52019000524e-07,3.43396322364e-07,3.89493368724e-07,3.80211173706e-07,3.61088446754e-07,3.46136676219e-07,pol2,0,1,90,Continuum,28
3,4.14347536992e-07,4.82791281785e-07,5.21511299433e-07,5.62310579351e-07,4.38515153158e-07,4.32402928446e-07,4.2080846727e-07,4.81168840696e-07,5.0546048501e-07,4.44424889799e-07,4.23317527838e-07,4.53482944439e-07,4.12762789784e-07,3.91034103124e-07,3.5095149972e-07,4.23091969981e-07,4.88484745017e-07,4.99877851686e-07,4.66024747411e-07,4.64878121906e-07,pol2,0,1,95,Continuum,28
4,5.96303434527e-07,7.01267178348e-07,7.50845887784e-07,1.19252883246e-06,6.69026310472e-07,6.82094343248e-07,5.98693102383e-07,7.17698211766e-07,7.16988212048e-07,6.56752768989e-07,6.20007988233e-07,7.94594630288e-07,5.76645714118e-07,5.47030251129e-07,5.47364455559e-07,5.61106568067e-07,6.61467124509e-07,6.84646469837e-07,6.49873707318e-07,7.2045494786e-07,pol2,0,1,99,Continuum,28
0,-2.40613400071e-11,-3.36866689243e-11,-2.6454898016e-11,-3.04794444017e-11,-2.39304663151e-11,-2.37804277947e-11,-2.46765519328e-11,-3.27600767982e-11,-2.69752716916e-11,-2.63861933146e-11,-2.0572292546e-11,-2.90736202531e-11,-2.51924795595e-11,-2.8259332036e-11,-2.10456963499e-11,-2.66983075332e-11,-2.45820071652e-11,-2.67239344578e-11,-2.7326985176e-11,-2.31152721314e-11,pol3,0,1,1,Peak,28
1,-2.02320908264e-11,-2.88739217234e-11,-2.26903914939e-11,-2.54022867538e-11,-2.0203536721e-11,-1.96672597391e-11,-2.15736957439e-11,-2.87104586084e-11,-2.27292833887e-11,-2.21660292002e-11,-1.65494997112e-11,-2.51799355336e-11,-2.16360371124e-11,-2.46628851604e-11,-1.7030917195e-11,-2.32393077902e-11,-2.0630154182e-11,-2.27033068492e-11,-2.3030562635e-11,-1.85584481271e-11,pol3,0,1,5,Peak,28
2,-4.27503602781e-12,-7.43739740284e-12,-4.054098566e-12,-5.46569608991e-12,-3.47449680284e-12,-3.3581118454e-12,-4.59526722109e-12,-9.29806514516e-12,-4.51067111139e-12,-5.42742971173e-12,7.05498485992e-13,-6.42079484928e-12,-6.46197889554e-12,-7.98555628599e-12,-2.98796194609e-13,-5.93414835416e-12,-3.768581719e-12,-4.59914092464e-12,-5.96619749859e-12,1.81854440895e-12,pol3,0,1,90,Peak,28
3,-2.39432588269e-12,-4.94535385617e-12,-2.06297725531e-12,-2.88833012462e-12,-1.69592928762e-12,-1.39302457719e-12,-2.06345565131e-12,-6.42389061509e-12,-2.12723006468e-12,-3.5016196665e-12,2.95845523984e-12,-3.84575388213e-12,-4.44993312799e-12,-5.62868588359e-12,1.85621265115e-12,-3.26913638263e-12,-1.84511345286e-12,-2.27551305069e-12,-3.66860478781e-12,4.79083642992e-12,pol3,0,1,95,Peak,28
4,6.4070865315e-13,1.66286268222e-13,5.30684204421e-13,2.13974991577e-12,6.00572723781e-13,1.17606090797e-12,1.97309908555e-12,5.54573902888e-13,1.85831134302e-12,6.72266455769e-14,8.22218147384e-12,1.55986646876e-12,6.56679444168e-13,8.77415497322e-13,6.08835246097e-12,2.13636720231e-12,6.66636341443e-13,1.99179622361e-12,3.13621269948e-12,1.4474087439e-11,pol3,0,1,99,Peak,28
0,-1.2668180483e-11,-1.52759010157e-11,-1.67757455152e-11,-5.61812035692e-11,-1.43773914623e-11,-1.4808257012e-11,-1.27117326471e-11,-1.53025162337e-11,-1.57869186482e-11,-1.40959029099e-11,-1.32499787242e-11,-1.65040712129e-11,-1.22086787543e-11,-1.17134194581e-11,-1.18154349316e-11,-1.22200110419e-11,-1.33012134141e-11,-1.42459183033e-11,-1.30731313897e-11,-1.49407145767e-11,pol3,0,1,1,Continuum,28
1,-8.7463376114e-12,-1.03292068295e-11,-1.13055846883e-11,-1.30173629759e-11,-9.38255117795e-12,-9.28794409886e-12,-8.89258953084e-12,-1.01981941375e-11,-1.08793757868e-11,-9.38875386526e-12,-8.91700065232e-12,-9.6740631381e-12,-8.66735681898e-12,-8.1961354226e-12,-7.43552931405e-12,-9.0493751543e-12,-9.48010182134e-12,-9.91768970737e-12,-9.3948166265e-12,-9.68765738029e-12,pol3,0,1,5,Continuum,28
2,1.45646758027e-11,1.44156053948e-11,1.32240915592e-11,3.21318149844e-11,1.16817107522e-11,1.90882374942e-11,1.11268899091e-11,1.52829219198e-11,9.62079701522e-12,1.58123509941e-11,1.02146238731e-11,1.51239343774e-11,1.653183772e-11,5.94985913988e-12,1.61294062028e-11,6.45609307225e-12,7.26200952911e-12,1.12872502416e-11,9.39464164007e-12,1.3781294185e-11,pol3,0,1,90,Continuum,28
3,2.37072042447e-11,2.1184467405e-11,2.18780089123e-11,4.76887346228e-11,2.03161604623e-11,2.95012368733e-11,1.65898118316e-11,2.34344493928e-11,1.42480401439e-11,2.39605744682e-11,1.63397204604e-11,2.38645748641e-11,2.51466867833e-11,8.51854845849e-12,2.47423833721e-11,9.42055404276e-12,1.10657974294e-11,1.6898334245e-11,1.39985315795e-11,2.32248809407e-11,pol3,0,1,95,Continuum,28
4,4.46308396247e-11,3.63194235948e-11,4.59487653001e-11,8.55289582223e-11,4.84501801999e-11,5.88970197948e-11,3.41076223149e-11,4.4384239448e-11,3.95454739453e-11,4.3316868941e-11,3.62504609167e-11,4.82321772889e-11,4.59217656667e-11,2.20638337866e-11,4.70167247327e-11,2.1589331989e-11,2.66534084185e-11,3.37557303347e-11,2.96289001818e-11,5.08883341313e-11,pol3,0,1,99,Continuum,28
