,1106,1110,1120,1124,1128,1170,1172,1174,1176,1204,1208,1298,1302,1330,1332,Cut,DS,Module,Percentage,Range,SubDS
0,-2.80615525863e-11,0,-2.57667675856e-11,-2.30630942594e-11,0,-2.52424618143e-11,-2.87134963906e-11,-2.23463205107e-11,-3.00182673405e-11,-2.91173203033e-11,-2.45155916731e-11,-4.67422999359e-11,0,-4.45349192017e-11,-3.32048904879e-11,pol3,5,2,1,Peak,2
1,-2.01641930087e-11,0,-2.12349663188e-11,-1.81262846005e-11,0,-2.15747438313e-11,-2.50352846473e-11,-1.84620203166e-11,-2.64443655457e-11,-2.57916581181e-11,-1.97761918491e-11,-3.94147106568e-11,0,-3.67095803145e-11,-2.54969030956e-11,pol3,5,2,5,Peak,2
2,1.61712183298e-11,0,-1.93098766942e-12,1.06816855992e-12,0,-5.32640385991e-12,-7.28551415231e-12,-2.51613610702e-13,-1.01817126786e-11,-9.0357061091e-12,7.73790418047e-14,-6.6040039886e-12,0,-6.72298500263e-13,6.13414178946e-12,pol3,5,2,90,Peak,2
3,2.12648263253e-11,0,4.51095575155e-13,3.1737666934e-12,0,-3.15232036215e-12,-4.38132609763e-12,2.2456213575e-12,-7.74810017703e-12,-6.40595010143e-12,2.54854877233e-12,-3.18478046627e-12,0,4.03849015207e-12,1.03673096085e-11,pol3,5,2,95,Peak,2
4,3.16989135247e-11,0,4.53583158953e-12,7.72270301185e-12,0,1.05332959175e-12,2.3721905075e-12,6.66042224429e-12,-6.84278613816e-13,6.47531105313e-13,7.75181062393e-12,6.97338634091e-13,0,1.24193702838e-11,2.49253321989e-11,pol3,5,2,99,Peak,2
0,-2.51442083945e-11,0,-1.67042575986e-11,-1.5061816214e-11,0,-1.49881637922e-11,-1.30905353815e-11,-1.44516259167e-11,-1.46095162914e-11,-1.41804529629e-11,-1.51793001878e-11,-2.44320613561e-11,0,-2.7990211795e-11,-2.15019199841e-11,pol3,5,2,1,Continuum,2
1,-1.56182258503e-11,0,-9.88262967211e-12,-9.57927752902e-12,0,-9.7837074413e-12,-8.90034671345e-12,-9.33628878394e-12,-9.52226526854e-12,-8.91720700189e-12,-1.0019201374e-11,-1.66602020948e-11,0,-1.79504467351e-11,-1.49680156731e-11,pol3,5,2,5,Continuum,2
2,2.53585182501e-11,0,1.81323393076e-11,2.04278105415e-11,0,2.01483202698e-11,8.91298979637e-12,1.27969363804e-11,1.46192017494e-11,2.02523314154e-11,1.5956315999e-11,1.72301607335e-11,0,2.52961563162e-11,1.48710031301e-11,pol3,5,2,90,Continuum,2
3,3.75879497148e-11,0,2.77861001857e-11,2.93930420387e-11,0,2.88969298941e-11,1.34267399732e-11,2.02536129943e-11,2.39053239498e-11,3.02424871322e-11,2.42771297687e-11,2.3822992237e-11,0,3.99882392857e-11,2.04207568245e-11,pol3,5,2,95,Continuum,2
4,7.06237120567e-11,0,5.21860148451e-11,5.02539489854e-11,0,5.30702906899e-11,3.18160428203e-11,4.46177874894e-11,5.06077756256e-11,5.75265058233e-11,4.68633723421e-11,5.18960077984e-11,0,8.51111722087e-11,3.94148637245e-11,pol3,5,2,99,Continuum,2
0,84.2990655932,0,64.1136359698,59.0887877438,0,57.8003813848,61.3246502659,57.0722599861,57.8165855128,70.9818304373,65.1361526095,68.0653443429,0,58.7345231536,63.7741239896,fitSlo,5,2,1,Peak,2
1,87.071378911,0,66.5305115199,77.1869183163,0,62.9913150569,66.5708633915,72.7085959511,65.5205410584,77.7466073291,72.7511586226,76.9717004334,0,73.3860602414,69.4544723855,fitSlo,5,2,5,Peak,2
2,109.428744377,0,89.5359202082,99.9145650285,0,86.1407818872,109.78966676,95.6165113755,118.902186803,115.842982456,94.6639272145,108.974200284,0,95.4932383292,120.120291764,fitSlo,5,2,90,Peak,2
3,128.488398436,0,106.165466904,119.23152839,0,103.373982563,136.650712432,114.395731348,154.216929096,139.525444173,115.055657234,128.285681831,0,111.414639432,154.262555322,fitSlo,5,2,95,Peak,2
4,193.201792777,0,160.734548822,215.078900149,0,163.296932376,220.329441045,183.129238131,244.8719499,203.968845089,188.605232064,174.952399942,0,159.438587654,243.439211283,fitSlo,5,2,99,Peak,2
0,65.0196376231,0,48.6595145584,52.5260854167,0,47.4325577357,46.4817716208,54.254055074,44.5971918027,57.1144629866,54.0841556177,54.558487606,0,49.2783105619,45.4708225963,fitSlo,5,2,1,Continuum,2
1,78.9844102393,0,59.8705527214,69.2009355383,0,57.1930704689,56.817304562,67.1469823361,57.4919631951,69.5596460412,65.2441946051,69.5461665822,0,63.0239188265,58.695925808,fitSlo,5,2,5,Continuum,2
2,488.571651958,0,594.938110234,697.95091555,0,705.787604462,220.485614082,408.405321087,517.68579731,732.026313255,480.977274868,329.896130229,0,603.302688117,219.7949868,fitSlo,5,2,90,Continuum,2
3,715.188110552,0,825.594839847,902.545066359,0,902.239080398,335.004213922,664.689482471,740.35420476,1018.58463077,677.445868205,495.508357354,0,867.469278696,365.913837424,fitSlo,5,2,95,Continuum,2
4,1063.93871909,0,1358.94959986,1331.53830942,0,1270.93821746,691.311644994,1251.29639744,1502.08012064,1582.63861967,1061.51558204,865.453691562,0,1301.11049181,695.255987124,fitSlo,5,2,99,Continuum,2
0,1.66590730578,0,1.71317336418,1.73236601746,0,1.73418756363,1.73392777297,1.82172481755,1.73192948476,1.61289605811,1.73329116207,1.71281533844,0,1.72357442455,1.71700787437,riseNoise,5,2,1,Peak,2
1,1.80119896041,0,1.8917855827,1.8825728783,0,1.90150275927,1.87476105332,1.99647478959,1.89559612032,1.763788761,1.90431117613,1.85523688122,0,1.88094596899,1.86375508757,riseNoise,5,2,5,Peak,2
2,2.35263812781,0,2.71893901165,2.6009638017,0,2.76078227432,2.6353564095,2.73979167352,2.64316754687,2.39338309664,2.69427238229,2.47536401541,0,2.49524717316,2.46484987403,riseNoise,5,2,90,Peak,2
3,2.44181259483,0,2.82404825959,2.68683008593,0,2.84493342729,2.73530260846,2.86619583197,2.74762537015,2.46882944808,2.79649404547,2.56757283477,0,2.58060513075,2.54948547606,riseNoise,5,2,95,Peak,2
4,2.64092519154,0,3.03573681487,2.86471285656,0,3.0329779392,2.91654475872,3.12655818223,2.96328023113,2.63306194063,3.01923480557,2.78805233849,0,2.78008046559,2.7394605505,riseNoise,5,2,99,Peak,2
0,0.987656235018,0,0.978715521302,0.985591324827,0,0.991515951985,0.982104116173,1.03865207412,0.984195036072,0.956567105919,0.985517641389,1.03352368022,0,1.00047424947,0.986352155784,riseNoise,5,2,1,Continuum,2
1,1.04386460656,0,1.05411171035,1.04546577685,0,1.04606078174,1.03833900499,1.11871899366,1.04579325583,0.998760444686,1.05760291193,1.10570755567,0,1.05344695843,1.04996390578,riseNoise,5,2,5,Continuum,2
2,1.43057820279,0,1.47865440923,1.41807615222,0,1.43197869128,1.38877522728,1.71292436549,1.43791525649,1.28704163711,1.48127388878,1.60118470481,0,1.42052919785,1.41342191302,riseNoise,5,2,90,Continuum,2
3,1.508476393,0,1.54945656525,1.48699072938,0,1.50942705391,1.45739210996,1.84538458967,1.5251127364,1.33199192699,1.56179177588,1.70323777011,0,1.51649232135,1.49960131706,riseNoise,5,2,95,Continuum,2
4,1.69574946148,0,1.70457273912,1.62311667172,0,1.68735970243,1.59178833507,2.14699589823,1.74457306047,1.40870708839,1.75383781739,1.9070510655,0,1.75220756647,1.69347198251,riseNoise,5,2,99,Continuum,2
