,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-3.92862570665e-07,-6.7513548501e-07,-1.6494526978e-07,-9.2270555524e-07,-1.12633472981e-07,-4.04156779879e-07,-3.33410461002e-07,-6.93130526974e-07,-2.19550217463e-07,-6.39110422093e-07,-2.41023659479e-07,-6.02441691204e-08,-1.20537595754e-06,-3.26184342369e-07,-1.12801683494e-07,-7.43087880889e-07,-4.96093977992e-07,-5.20399334922e-07,-2.56814363711e-07,-9.48726834722e-07,pol2,0,1,1,Peak,14
1,9.32523091485e-08,3.15690204257e-07,1.60623981507e-07,2.29439678038e-07,1.48415689029e-07,9.72060138988e-08,7.4399286372e-08,4.33853201088e-07,1.88797740945e-07,1.42699569534e-07,-4.29431182344e-08,2.87506581661e-07,2.95484397936e-07,3.7162727683e-07,-2.12809419722e-08,1.79566362283e-07,1.24060989159e-07,1.90575456629e-07,3.05252600234e-07,-1.69654956715e-07,pol2,0,1,5,Peak,14
2,8.98384115802e-07,1.32546802947e-06,1.01445849177e-06,1.15900456961e-06,9.43388654251e-07,8.97975834886e-07,9.05307545583e-07,1.33019984384e-06,1.07281588874e-06,9.90729649113e-07,7.54580044196e-07,1.16260593932e-06,1.03993233307e-06,1.1893538302e-06,7.62304770775e-07,1.08813307283e-06,9.63574824758e-07,1.07777544338e-06,1.11080606273e-06,8.43214036053e-07,pol2,0,1,90,Peak,14
3,9.75635430745e-07,1.43627284544e-06,1.12178572888e-06,1.25174637866e-06,1.03211392586e-06,9.79249927424e-07,9.82604389091e-07,1.41967916207e-06,1.17190727556e-06,1.0685271912e-06,8.41890405672e-07,1.26006418771e-06,1.11380700682e-06,1.2682909684e-06,8.32697049001e-07,1.16909681368e-06,1.04849694639e-06,1.16462590887e-06,1.18699567668e-06,9.30372831185e-07,pol2,0,1,95,Peak,14
4,1.07219957442e-06,1.61446303367e-06,1.30908521091e-06,1.39085909222e-06,1.18235903141e-06,1.12277376281e-06,1.08470446422e-06,1.57253966406e-06,1.31585387248e-06,1.1889474625e-06,9.53933169924e-07,1.40383051075e-06,1.23449574013e-06,1.41491464458e-06,9.10257912988e-07,1.27712761158e-06,1.2008120346e-06,1.32404897042e-06,1.30397707508e-06,1.06245034343e-06,pol2,0,1,99,Peak,14
0,-2.42064483321e-06,-2.07345136383e-06,-2.78205702263e-06,-5.77730444397e-06,-2.44153493877e-06,-2.98949230442e-06,-1.67067578176e-06,-2.23626510521e-06,-2.17239814373e-06,-2.62613425913e-06,-1.70357213489e-06,-2.2941693287e-06,-2.37735463e-06,-1.14902602809e-06,-2.59185938643e-06,-1.09327148794e-06,-1.39839364994e-06,-1.99574438026e-06,-1.84516401428e-06,-2.99494194183e-06,pol2,0,1,1,Continuum,14
1,-1.19430372996e-06,-1.11769564613e-06,-1.14310993145e-06,-2.5994787532e-06,-1.04202684971e-06,-1.64196821876e-06,-8.21934502538e-07,-1.14381114578e-06,-7.60747905961e-07,-1.26839150488e-06,-7.72107945034e-07,-1.19019989271e-06,-1.21091919275e-06,-3.87696561812e-07,-1.24379056705e-06,-4.27032165118e-07,-5.52138989242e-07,-8.89669198853e-07,-7.08239248787e-07,-1.23756937244e-06,pol2,0,1,5,Continuum,14
2,3.20525769123e-07,3.65393400761e-07,4.16482723995e-07,3.84507209441e-07,3.47330111932e-07,3.45184313968e-07,3.15768108785e-07,3.4354625706e-07,3.85155149215e-07,3.37528734871e-07,3.44096884253e-07,3.32135585454e-07,3.17801946611e-07,3.00568745644e-07,2.50080021808e-07,3.24230170212e-07,3.87134619895e-07,3.74050053627e-07,3.54339820515e-07,3.26941688218e-07,pol2,0,1,90,Continuum,14
3,4.1433999487e-07,4.79831058897e-07,5.34250771933e-07,5.35950465016e-07,4.54231365284e-07,4.50345906796e-07,4.02515270252e-07,4.58024965383e-07,4.88459475857e-07,4.29627440494e-07,4.36793600857e-07,4.53965828814e-07,4.10124484556e-07,3.84948768453e-07,3.50563733097e-07,4.04387558999e-07,4.82269049437e-07,4.88722867929e-07,4.53908705108e-07,4.36444390517e-07,pol2,0,1,95,Continuum,14
4,5.90000376415e-07,7.48098232366e-07,7.5927366868e-07,1.10715699393e-06,6.83844477528e-07,6.81751607481e-07,5.74981261045e-07,6.78035726673e-07,6.92359494211e-07,6.20752630482e-07,6.19068130456e-07,7.81970330169e-07,5.96812524929e-07,5.36898003787e-07,5.45221046308e-07,5.59084296807e-07,6.49952036759e-07,7.06145835695e-07,6.22736841824e-07,6.73247754991e-07,pol2,0,1,99,Continuum,14
