,578,580,582,592,598,600,608,610,614,624,626,632,640,648,664,672,678,690,692,694,Cut,DS,Module,Percentage,Range,SubDS
0,-8.75783789073e-07,-8.48395615182e-07,-4.15776401881e-07,-6.19329777515e-06,-6.54874736737e-08,-8.78424542107e-08,-5.86228043899e-07,-6.50329190187e-08,-1.3474248914e-07,-7.73635269116e-07,-9.44638276512e-07,-2.68655542659e-07,-6.06465725115e-07,-2.4623101088e-07,-2.28496407944e-07,-1.24000224496e-06,-4.48029906631e-07,-1.05371005755e-06,-2.1761362101e-07,-1.97166878493e-07,pol2,3,1,1,Peak,3
1,2.12935267922e-07,-5.85245581128e-07,3.15205756668e-07,-1.03904811063e-06,3.49167111723e-07,2.13092137398e-07,1.43845043363e-07,3.18402435141e-07,-2.53162487448e-08,1.89444634788e-07,2.34528062618e-07,1.48228932228e-07,-1.09190725449e-07,5.79393410294e-08,5.01614604346e-08,3.07188939383e-07,1.0943051026e-07,2.62248319722e-07,5.12351011371e-08,1.94641017139e-07,pol2,3,1,5,Peak,3
2,9.70361705898e-07,1.98729979831e-07,1.11698396136e-06,7.27990584482e-07,1.11089589203e-06,1.03600377572e-06,9.46856434333e-07,1.00833484553e-06,9.97406508204e-07,1.0385746825e-06,1.03366655748e-06,9.34473463332e-07,6.68611836574e-07,9.40740125724e-07,8.81990053329e-07,1.04061080402e-06,8.78165879671e-07,9.86681245623e-07,9.32236782984e-07,1.0847863281e-06,pol2,3,1,90,Peak,3
3,1.03573697578e-06,2.99769813145e-07,1.21296539799e-06,8.97351132953e-07,1.20166648053e-06,1.10933253557e-06,1.02572916956e-06,1.08817795675e-06,1.09815040428e-06,1.12017599557e-06,1.11455164966e-06,1.02904225604e-06,7.4310072336e-07,1.00749007386e-06,9.60808089122e-07,1.11130691313e-06,9.53893950003e-07,1.06795723689e-06,1.0294996869e-06,1.18491767844e-06,pol2,3,1,95,Peak,3
4,1.1414378551e-06,4.59966582008e-07,1.36000999749e-06,1.1889416767e-06,1.32938563079e-06,1.27590650857e-06,1.14959317633e-06,1.21944411403e-06,1.21152316482e-06,1.25287417604e-06,1.23047917852e-06,1.1840280947e-06,8.28718323324e-07,1.09505029995e-06,1.05984876039e-06,1.22696220882e-06,1.06525875931e-06,1.19025030957e-06,1.17038835141e-06,1.35822809073e-06,pol2,3,1,99,Peak,3
0,-2.4584855661e-06,-1.33406869272e-06,-1.872862462e-06,-2.19064250379e-06,-1.83240007687e-06,-2.13394237044e-06,-1.3205772683e-06,-1.85353035739e-06,-1.95607078335e-06,-3.08054218275e-06,-2.37626622718e-06,-9.5471661204e-07,-2.38974378792e-06,-1.2953063317e-06,-1.51319853086e-06,-2.26613867776e-06,-1.22162510829e-06,-2.43146237462e-06,-2.35014174634e-06,-2.3189479288e-06,pol2,3,1,1,Continuum,3
1,-1.22216149555e-06,-6.16628210151e-07,-8.19948119638e-07,-1.15185007352e-06,-8.34586883925e-07,-1.06423525236e-06,-5.73299999741e-07,-8.94316031143e-07,-1.02478129294e-06,-1.56039250884e-06,-1.22559872237e-06,-4.73299288445e-07,-1.19194672313e-06,-4.59640019987e-07,-7.24178152943e-07,-1.22144239593e-06,-4.88857915788e-07,-1.32762479023e-06,-9.82316837288e-07,-1.02859730474e-06,pol2,3,1,5,Continuum,3
2,3.12130458235e-07,2.98653252901e-07,3.25592305877e-07,4.30325082416e-07,3.06775780835e-07,2.72337640222e-07,3.26593160615e-07,2.94765579662e-07,4.14044364991e-07,3.68366515568e-07,3.20039969597e-07,3.31948338928e-07,2.88503010583e-07,3.27095795844e-07,3.08282807293e-07,2.87840990435e-07,3.20252595573e-07,2.94239108401e-07,3.27376356843e-07,3.80316234813e-07,pol2,3,1,90,Continuum,3
3,3.95794404602e-07,4.29981979947e-07,4.21047803148e-07,5.79332193315e-07,4.01389615275e-07,3.74699479987e-07,4.16594357997e-07,3.74560516469e-07,5.57224786899e-07,4.90396315583e-07,4.29131031345e-07,4.23941307508e-07,3.71475851895e-07,4.0254547653e-07,4.01363029943e-07,3.80873741199e-07,4.01849878789e-07,4.00269704535e-07,4.23896940112e-07,4.87132133332e-07,pol2,3,1,95,Continuum,3
4,5.55551777826e-07,6.67893609813e-07,5.92301815412e-07,8.87626348199e-07,6.02240423442e-07,5.60090063305e-07,5.82220323871e-07,5.25318126086e-07,8.1284311468e-07,7.68373563956e-07,6.48802113827e-07,6.02927042403e-07,5.61852948722e-07,5.43305149593e-07,6.11165041228e-07,5.38875644357e-07,5.59736868979e-07,5.78334772138e-07,6.3001563323e-07,7.30814438906e-07,pol2,3,1,99,Continuum,3
