,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,-6.69776901346e-07,-8.86697308179e-07,-6.87473353041e-07,-5.51724886024e-06,1.27320934445e-08,-2.48907307123e-07,-4.70485545298e-07,-6.34364066891e-08,-1.00305320923e-06,-1.72485248214e-07,-8.6745749841e-08,-3.73665140856e-07,-3.947444739e-08,-9.77118102188e-07,-8.20137445751e-07,-3.93042808827e-07,pol2,1,1,1,Peak,54
1,1.669103455e-07,-6.66918856487e-07,2.12599433017e-07,-9.76679580687e-07,3.46807971477e-07,1.94379911027e-07,1.16172923224e-07,3.18265346242e-07,-1.70066272781e-07,7.53804878135e-08,-2.20593952712e-08,8.98445156616e-08,2.59460990646e-09,2.42160915258e-07,2.02496991517e-07,9.19342958089e-08,pol2,1,1,5,Peak,54
2,9.0497358837e-07,1.64333592546e-07,1.05595790432e-06,8.68420737273e-07,1.16541933033e-06,1.07318155302e-06,9.90951909369e-07,1.06628561335e-06,6.91530440887e-07,8.81412390109e-07,7.75664561473e-07,1.00246779744e-06,8.99436360873e-07,1.00830203442e-06,9.69128827287e-07,9.21715514904e-07,pol2,1,1,90,Peak,54
3,9.9039383225e-07,2.71457244655e-07,1.15752161442e-06,9.47930032355e-07,1.25234357972e-06,1.17343473673e-06,1.07957144451e-06,1.15052324159e-06,7.87387941894e-07,9.74377649793e-07,8.4314152668e-07,1.07948301883e-06,9.77891233254e-07,1.08703196532e-06,1.04248968593e-06,1.02744829621e-06,pol2,1,1,95,Peak,54
4,1.1012784706e-06,4.86607593359e-07,1.29325629242e-06,1.05201912403e-06,1.39805371321e-06,1.30850686636e-06,1.20458064383e-06,1.29859719746e-06,9.3751553578e-07,1.11391919136e-06,9.24794793923e-07,1.1851484699e-06,1.08606880916e-06,1.19941568362e-06,1.14865653566e-06,1.13840741272e-06,pol2,1,1,99,Peak,54
0,-2.56269801041e-06,-1.43706043183e-06,-1.71351856035e-06,-2.53075134642e-06,-2.01871842912e-06,-2.56947823061e-06,-1.36733087047e-06,-2.06277442355e-06,-2.51829778185e-06,-1.0247652427e-06,-2.73057674003e-06,-1.17248184186e-06,-1.76100767339e-06,-2.43734482163e-06,-2.79860417378e-06,-2.65678746129e-06,pol2,1,1,1,Continuum,54
1,-1.23925010238e-06,-6.99898905176e-07,-8.55997018768e-07,-1.33803698439e-06,-9.35342410712e-07,-1.22119365026e-06,-5.90781683715e-07,-9.87422935468e-07,-1.35255355188e-06,-5.57223814615e-07,-1.33052989764e-06,-4.627748757e-07,-7.95084544341e-07,-1.31577527508e-06,-1.47419539952e-06,-1.19507565755e-06,pol2,1,1,5,Continuum,54
2,3.25723834455e-07,3.31132487894e-07,3.52432085934e-07,3.01841078011e-07,3.51379816815e-07,3.28071253139e-07,3.56428680786e-07,3.25792769147e-07,3.36910334013e-07,3.65646675956e-07,3.01244528298e-07,3.32867159239e-07,3.33349076532e-07,3.00361677734e-07,3.18913516423e-07,3.19075979689e-07,pol2,1,1,90,Continuum,54
3,4.08309515884e-07,4.66683904227e-07,4.49993478538e-07,3.99150233683e-07,4.51472079325e-07,4.42432449873e-07,4.55860644116e-07,4.14276911929e-07,4.61745422406e-07,4.73698215223e-07,4.05449070586e-07,4.18908320695e-07,4.43547091793e-07,4.02575713106e-07,4.27645560002e-07,4.20265436206e-07,pol2,1,1,95,Continuum,54
4,5.8693195979e-07,7.07243885461e-07,6.33205153967e-07,5.93351803461e-07,6.67548227071e-07,6.57184016516e-07,6.56608941526e-07,5.8754433981e-07,7.09674220452e-07,6.80874488447e-07,5.77006598749e-07,5.86746936506e-07,6.55917912843e-07,5.8627217829e-07,6.38606261554e-07,6.70811307428e-07,pol2,1,1,99,Continuum,54
0,-2.25767178953e-11,-8.65869318429e-12,-2.64208879392e-11,-2.33931171944e-11,-2.84566428692e-11,-2.74612832478e-11,-2.53891869187e-11,-2.61805744956e-11,-2.03396841612e-11,-2.27670839331e-11,-2.16493605213e-11,-2.51406880892e-11,-2.4793710904e-11,-2.48047567853e-11,-2.4192655381e-11,-2.44855568753e-11,pol3,1,1,1,Peak,54
1,-1.9339419979e-11,-4.06848566893e-12,-2.24638689668e-11,-1.92665639308e-11,-2.48429714916e-11,-2.32712680526e-11,-2.13362721386e-11,-2.23677234484e-11,-1.59008610643e-11,-1.89253034163e-11,-1.75296406148e-11,-2.16894898104e-11,-2.04650975115e-11,-2.12745332683e-11,-2.07810478807e-11,-2.04210777598e-11,pol3,1,1,5,Peak,54
2,-4.01280049086e-12,1.39762377536e-11,-5.1128846687e-12,-2.32263534489e-13,-7.68307947507e-12,-4.75160549486e-12,-4.08079628681e-12,-6.95198522834e-12,2.49312935923e-12,-2.15497365993e-12,-9.00142390472e-13,-4.59603111176e-12,-1.96712433059e-12,-5.69102048225e-12,-5.4056464416e-12,-3.0551217603e-12,pol3,1,1,90,Peak,54
