,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-3.97083285531e-07,-1.22184716666e-06,-2.44650742238e-07,-7.02421964752e-07,-1.67796850972e-07,-2.26755072519e-07,-6.59727068945e-07,-2.31674172893e-07,-1.25793380772e-07,-7.81714897416e-07,-2.01596209664e-07,-2.37437734007e-07,-4.98595110472e-07,-7.32342864641e-07,-9.59680661085e-09,-5.97392376782e-07,-4.13173501351e-07,-1.7141104316e-07,-3.16484985733e-07,-9.30301972761e-07,pol2,0,1,1,Peak,15
1,9.65278610404e-08,3.04261380208e-07,1.45364011376e-07,1.72387386735e-07,1.28907071916e-07,1.04476270571e-07,1.62484074676e-07,3.99376337398e-07,2.0123902511e-07,1.86627362022e-07,-3.71249286543e-08,2.90694735038e-07,3.1841160948e-07,3.84187772542e-07,-3.22365186606e-09,1.47153622554e-07,1.0243022992e-07,1.89156423518e-07,2.86059456304e-07,-1.61879514627e-07,pol2,0,1,5,Peak,15
2,9.2275225451e-07,1.25908906191e-06,1.03723050981e-06,1.15258125742e-06,9.52632716571e-07,9.17920985508e-07,1.00874946455e-06,1.32316102375e-06,1.08476549829e-06,1.02760968052e-06,7.97044964501e-07,1.165532713e-06,1.03987570776e-06,1.18140651621e-06,7.34820073452e-07,1.09333937132e-06,9.69847064659e-07,1.08095253541e-06,1.08746870515e-06,8.37625526408e-07,pol2,0,1,90,Peak,15
3,1.00428623854e-06,1.37296053403e-06,1.12769784957e-06,1.24500314407e-06,1.04941996279e-06,1.01123119757e-06,1.0906079149e-06,1.43150868188e-06,1.17583681055e-06,1.10044058702e-06,8.76872029761e-07,1.26551167498e-06,1.12425416195e-06,1.26933030544e-06,8.02008247202e-07,1.16947105234e-06,1.0554570028e-06,1.18338105263e-06,1.18535075081e-06,9.25747367937e-07,pol2,0,1,95,Peak,15
4,1.11987618642e-06,1.54963443122e-06,1.27572177667e-06,1.40998210384e-06,1.18446712472e-06,1.14668364622e-06,1.2078446105e-06,1.60200447441e-06,1.34228568412e-06,1.21070371744e-06,9.88182614293e-07,1.41508302586e-06,1.24835440043e-06,1.39637233877e-06,8.73463194044e-07,1.27930036267e-06,1.18154593035e-06,1.36159712957e-06,1.37005283012e-06,1.05365961022e-06,pol2,0,1,99,Peak,15
0,-2.41229970765e-06,-1.9027734989e-06,-2.5418899368e-06,-5.78796103336e-06,-2.453261213e-06,-3.29680008739e-06,-1.66947898721e-06,-2.38018367611e-06,-2.39276491353e-06,-2.67863885048e-06,-1.74879184298e-06,-2.48207176722e-06,-2.18233054305e-06,-1.12815604026e-06,-2.45761001932e-06,-1.0831676156e-06,-1.56586807136e-06,-1.84734031782e-06,-1.58917709229e-06,-2.78153810126e-06,pol2,0,1,1,Continuum,15
1,-1.26470297567e-06,-1.06825150823e-06,-1.09556287786e-06,-2.55007850859e-06,-1.05952560377e-06,-1.72475430112e-06,-8.27758085156e-07,-1.21904343313e-06,-7.94600552809e-07,-1.25945548125e-06,-7.63242979633e-07,-1.14129998486e-06,-1.17882418524e-06,-4.17765505586e-07,-1.20838537355e-06,-4.18397270587e-07,-6.06053733746e-07,-8.78622412606e-07,-6.95693073946e-07,-1.32308912214e-06,pol2,0,1,5,Continuum,15
2,3.28770775079e-07,3.7148392745e-07,4.2166544661e-07,3.99330233917e-07,3.46435756415e-07,3.33253155007e-07,3.31489684372e-07,3.78687176751e-07,3.86353776782e-07,3.51247860282e-07,3.43298007722e-07,3.35829695009e-07,3.15808420246e-07,3.20257157224e-07,2.62406246824e-07,3.41898300289e-07,3.95505976038e-07,3.94416144205e-07,3.3454454301e-07,3.43785940412e-07,pol2,0,1,90,Continuum,15
3,4.22724878941e-07,4.92788897471e-07,5.35166229419e-07,5.48846383812e-07,4.49675431172e-07,4.37684320046e-07,4.26845584132e-07,4.86531437367e-07,4.86637994403e-07,4.37635592469e-07,4.32860816675e-07,4.76651979206e-07,4.08734500487e-07,4.11548112197e-07,3.56759979651e-07,4.26364312533e-07,4.84132586344e-07,5.1277233838e-07,4.35903891806e-07,4.56910184365e-07,pol2,0,1,95,Continuum,15
4,6.14885319815e-07,7.02801054062e-07,7.32788817606e-07,1.19385867737e-06,6.52170091487e-07,6.86243465655e-07,6.07472387148e-07,6.9404219476e-07,6.77516390212e-07,6.73368154123e-07,6.05471474058e-07,7.61984519208e-07,5.72570328113e-07,5.61501125812e-07,5.38426121961e-07,5.76779763767e-07,6.75344827302e-07,7.17850736891e-07,6.13418622641e-07,7.12186780154e-07,pol2,0,1,99,Continuum,15
0,-2.49057125911e-11,-3.27605193802e-11,-2.68399211393e-11,-2.99464331197e-11,-2.39830236063e-11,-2.37515205278e-11,-2.55341989986e-11,-3.30488509978e-11,-2.71632884768e-11,-2.5192019952e-11,-2.1546876519e-11,-2.95823747771e-11,-2.52224771776e-11,-2.79336266169e-11,-2.12598197865e-11,-2.69179057623e-11,-2.45337560326e-11,-2.71706694171e-11,-2.74535753755e-11,-2.25460550138e-11,pol3,0,1,1,Peak,15
1,-2.06116658918e-11,-2.77629224384e-11,-2.22427999889e-11,-2.51410509363e-11,-2.0653228632e-11,-1.97786916848e-11,-2.16008064544e-11,-2.8595736547e-11,-2.27864883932e-11,-2.17274473371e-11,-1.74377190316e-11,-2.49569458833e-11,-2.1748400497e-11,-2.43627885182e-11,-1.68276138337e-11,-2.32283425578e-11,-2.06014462674e-11,-2.26172082767e-11,-2.28371626813e-11,-1.83641603979e-11,pol3,0,1,5,Peak,15
2,-4.23099219123e-12,-7.71418986916e-12,-4.05673000074e-12,-5.12685004513e-12,-4.02629727242e-12,-3.15175601449e-12,-4.80218659133e-12,-9.07924107768e-12,-4.25927109028e-12,-5.44409069827e-12,3.58228203654e-13,-6.52042310438e-12,-6.53071952072e-12,-8.20994839165e-12,-1.50678394183e-13,-6.03401380388e-12,-3.61381819532e-12,-4.5128151693e-12,-6.45483923637e-12,1.37570248512e-12,pol3,0,1,90,Peak,15
3,-2.61041133196e-12,-4.57998003954e-12,-2.0923573106e-12,-2.53755714205e-12,-2.57265011003e-12,-1.62300764185e-12,-2.71895982177e-12,-6.525134278e-12,-2.06944445134e-12,-3.06345937953e-12,2.9295721964e-12,-4.03983720714e-12,-4.44364826549e-12,-5.88266090356e-12,2.10637685474e-12,-3.6447309447e-12,-1.41880862136e-12,-2.00806073613e-12,-3.87662765023e-12,4.30762105073e-12,pol3,0,1,95,Peak,15
4,-6.40100256867e-13,1.34384063319e-12,1.14899347687e-12,1.3810808965e-12,-6.13226807735e-13,5.59891680196e-13,1.15530601557e-13,-1.43858964335e-15,2.54845055209e-12,1.20228723685e-12,7.77767902544e-12,1.80306715659e-12,5.19526774033e-13,4.36640458958e-13,6.67197020948e-12,2.6745386744e-13,8.07380065861e-13,1.82975628051e-12,1.79724288823e-12,1.17687295298e-11,pol3,0,1,99,Peak,15
0,-1.30691636104e-11,-1.53035527128e-11,-1.6061918422e-11,-4.97311165476e-11,-1.3989483149e-11,-1.48010804521e-11,-1.29062669187e-11,-1.47027897888e-11,-1.46715177273e-11,-1.44899515301e-11,-1.30855426787e-11,-1.59298925816e-11,-1.21048602096e-11,-1.18695315688e-11,-1.14474156337e-11,-1.26499389129e-11,-1.35948928022e-11,-1.45008310938e-11,-1.23891159292e-11,-1.47228859246e-11,pol3,0,1,1,Continuum,15
1,-8.98434993175e-12,-1.05451815809e-11,-1.14345407053e-11,-1.29861791071e-11,-9.41297730652e-12,-9.28061236531e-12,-9.00792323249e-12,-1.0174396529e-11,-1.05405866005e-11,-9.30729246379e-12,-9.19153457808e-12,-1.01643725947e-11,-8.56906391353e-12,-8.59714024529e-12,-7.54490351021e-12,-9.14229503962e-12,-9.77916815384e-12,-1.00109711653e-11,-8.94036429457e-12,-9.22462163247e-12,pol3,0,1,5,Continuum,15
2,1.61540620285e-11,1.44856315742e-11,1.33250390669e-11,3.03326237482e-11,1.20579491244e-11,2.04875679047e-11,1.05816031047e-11,1.50980943735e-11,1.00596304061e-11,1.59246174127e-11,9.94337803825e-12,1.44564377649e-11,1.60197417011e-11,6.04072152593e-12,1.54692782579e-11,6.42935089198e-12,7.54453281411e-12,1.14935198229e-11,9.17542954174e-12,1.41777154903e-11,pol3,0,1,90,Continuum,15
