,1106,1110,1120,1124,1128,1170,1172,1174,1176,1204,1208,1298,1302,1330,1332,Cut,DS,Module,Percentage,Range,SubDS
0,-1.99745471571e-11,0,-2.61965762824e-11,-2.15352112657e-11,-2.17099790275e-11,-2.5578962118e-11,-2.92071508522e-11,-2.33486681095e-11,-2.98946532458e-11,0.0,-2.44570604496e-11,-5.30024301336e-11,0,-4.8350579295e-11,-3.58291257278e-11,pol3,5,2,1,Peak,4
1,-1.44761243317e-11,0,-2.12066431778e-11,-1.73734918575e-11,-1.68898995023e-11,-2.25435299835e-11,-2.5000592467e-11,-1.86071277635e-11,-2.62092551779e-11,0.0,-1.99346688524e-11,-4.30177466442e-11,0,-3.94683177252e-11,-2.66484350362e-11,pol3,5,2,5,Peak,4
2,8.54930050458e-12,0,-1.35825637401e-12,9.92299610627e-13,3.136017797e-12,-4.74083129718e-12,-6.7457762219e-12,-2.73256573454e-13,-9.92736019358e-12,0.0,1.26798360856e-13,-1.02159701117e-12,0,1.4684252394e-12,1.04458157799e-11,pol3,5,2,90,Peak,4
3,1.13156555259e-11,0,7.94425510802e-13,3.78520555125e-12,6.24999092063e-12,-2.45733330918e-12,-3.76507483605e-12,2.13631611643e-12,-7.43693006637e-12,0.0,2.37211400573e-12,3.69519799135e-12,0,6.15471996991e-12,1.53920622646e-11,pol3,5,2,95,Peak,4
4,1.70042165555e-11,0,5.95068971892e-12,8.74978670488e-12,1.56869376404e-11,1.04061448809e-12,2.44181609442e-12,7.34603109273e-12,2.55447655991e-13,0.0,6.99116740802e-12,1.32107454889e-11,0,1.51102489258e-11,3.0643854865e-11,pol3,5,2,99,Peak,4
0,-1.69497351271e-11,0,-1.74402390871e-11,-1.64556790861e-11,-2.64481664617e-11,-1.52580137052e-11,-1.37943691794e-11,-1.45009956957e-11,-1.4946772076e-11,-3.30677287863e-12,-1.54785741963e-11,-3.09494293643e-11,0,-3.61917924569e-11,-2.66396149398e-11,pol3,5,2,1,Continuum,4
1,-1.11026906087e-11,0,-1.1203636824e-11,-1.00951058731e-11,-1.2302689504e-11,-1.00558325229e-11,-9.44588108213e-12,-9.39142848136e-12,-9.60540968689e-12,-3.30677287863e-12,-1.01378906975e-11,-2.22166113703e-11,0,-2.26881918454e-11,-1.83746699319e-11,pol3,5,2,5,Continuum,4
2,1.60152468655e-11,0,1.70367201681e-11,2.12718642725e-11,3.21819394384e-11,2.13208912563e-11,9.02997180377e-12,1.36465819195e-11,1.52679220036e-11,-3.30677287863e-12,1.64047497555e-11,2.0452118855e-11,0,2.7763437515e-11,1.74825529553e-11,pol3,5,2,90,Continuum,4
3,2.36312153054e-11,0,2.64326838556e-11,3.15304492694e-11,4.48235435375e-11,3.06750480302e-11,1.37321313633e-11,2.31620269078e-11,2.38724305639e-11,-3.30677287863e-12,2.42189261908e-11,2.65677262266e-11,0,4.45738765434e-11,2.31398815872e-11,pol3,5,2,95,Continuum,4
4,4.74491083885e-11,0,5.41825984605e-11,5.56550337676e-11,7.5256905655e-11,5.47711604926e-11,3.10132987585e-11,4.86316752637e-11,5.21373948062e-11,-3.30677287863e-12,4.69358975687e-11,5.49296238886e-11,0,9.07477407282e-11,4.05714473806e-11,pol3,5,2,99,Continuum,4
0,86.7610347219,0,64.740640956,56.2675682409,60.9503710975,55.6511299348,61.4051432736,57.4893260989,57.6091651963,0.0,62.8611419703,76.2453371013,0,60.6629996368,64.4821288523,fitSlo,5,2,1,Peak,4
1,87.6951127145,0,66.9049622152,77.5181383233,66.694419831,62.8634135507,66.6065067316,73.0112904416,65.2239923382,0.0,71.1916397375,92.4552726935,0,73.1534944995,70.0131371629,fitSlo,5,2,5,Peak,4
2,110.236778007,0,92.8953951906,102.339627446,95.1448088601,86.4344286578,110.186968341,97.2021254361,117.862068915,0.0,94.6241535488,130.463924113,0,95.7291221052,119.215574921,fitSlo,5,2,90,Peak,4
3,129.109655039,0,110.219254197,119.844334328,116.164557665,101.417754453,136.977254604,114.110328104,151.136060522,0.0,111.983342352,144.435874699,0,112.276854278,149.506671499,fitSlo,5,2,95,Peak,4
4,187.135030099,0,155.957957546,190.038106014,184.254665555,162.107530768,207.6091588,186.253294451,265.638768035,0.0,172.802671056,182.592900815,0,168.537211649,232.224665999,fitSlo,5,2,99,Peak,4
0,66.6825660707,0,50.5629403512,52.4163134115,52.4782433708,46.6067417066,52.3942434488,52.9870557819,52.0021297738,0.00470789689903,53.1482823502,43.8560322094,0,49.4035035435,41.3127674646,fitSlo,5,2,1,Continuum,4
1,80.2721219633,0,60.407689649,69.3197281277,61.3548214647,57.2706098856,60.3442638317,65.5221500794,59.8547647938,0.00470789689903,64.9888885938,54.6286552466,0,63.0005090133,57.1057166059,fitSlo,5,2,5,Continuum,4
2,482.193532603,0,557.072687294,702.105382435,1091.44506283,705.858297655,228.998267669,431.172591723,531.494622746,0.00470789689903,475.976771478,282.969292904,0,586.116308598,199.381608428,fitSlo,5,2,90,Continuum,4
3,709.097935536,0,827.881425916,912.075690406,1316.94272102,897.302794279,354.16376715,689.404239177,763.026916649,0.00470789689903,690.56024894,427.689879907,0,836.817684644,346.256035442,fitSlo,5,2,95,Continuum,4
4,1114.58832045,0,1398.77270795,1270.03711906,1734.7933834,1306.06569927,690.88025545,1143.93198136,1505.31771658,0.00470789689903,1091.4241934,868.198302548,0,1305.01844663,686.547639586,fitSlo,5,2,99,Continuum,4
0,1.63515320871,0,1.78558337952,1.61664853441,1.74712761835,1.73426840815,1.73374681253,1.79149095405,1.72949833244,0.0,1.77085685211,1.5933466791,0,1.75980708454,1.72220414211,riseNoise,5,2,1,Peak,4
1,1.78676842862,0,1.94253726861,1.81351933779,1.91020022143,1.92673762614,1.87642013757,1.98294118298,1.89863893573,0.0,1.9221019272,1.68444291585,0,1.91071965177,1.86262322102,riseNoise,5,2,5,Peak,4
2,2.36970280861,0,2.73901597245,2.57344530957,2.71040506383,2.73145167367,2.62713078746,2.71070068959,2.64782805586,0.0,2.6245351946,2.27467936227,0,2.61433748117,2.58454248553,riseNoise,5,2,90,Peak,4
3,2.44028230753,0,2.85735422216,2.68320720469,2.80233204848,2.83324540642,2.73868409193,2.82283582368,2.75568233499,0.0,2.73887357673,2.37522106135,0,2.73160711941,2.69168578272,riseNoise,5,2,95,Peak,4
4,2.62522673526,0,3.08531106108,2.82029280563,2.98667499109,3.00965493357,2.92660113918,3.04984109513,2.95956794095,0.0,2.97864647089,2.53516422358,0,3.00243269787,2.93618017894,riseNoise,5,2,99,Peak,4
0,0.984027342988,0,1.023488832,0.981566620904,1.00008002449,0.996601118879,0.990671154947,1.03491717589,0.995421729883,1.25071001392,0.994815756932,1.05001255595,0,1.03524199382,1.01001854821,riseNoise,5,2,1,Continuum,4
1,1.04719581201,0,1.09913223761,1.04633486386,1.06164854185,1.0548955365,1.04727677784,1.12312186758,1.05678137685,1.25071001392,1.06410477651,1.12481625756,0,1.09267953144,1.06594832293,riseNoise,5,2,5,Continuum,4
2,1.4217321929,0,1.55499457618,1.44090458938,1.47287211171,1.4290062121,1.39273946951,1.68491084844,1.44147968524,1.25071001392,1.47429035923,1.57566802498,0,1.55557588219,1.4843650255,riseNoise,5,2,90,Continuum,4
3,1.49529713911,0,1.65065703054,1.50991124497,1.54770154051,1.49006402197,1.46074393638,1.80078460286,1.5187128061,1.25071001392,1.54615065103,1.6662732837,0,1.73276108822,1.63792536415,riseNoise,5,2,95,Continuum,4
4,1.680064911,0,1.87858819982,1.66805701612,1.71386887969,1.63349723914,1.61346253911,2.04736028344,1.72386745184,1.25071001392,1.69514910915,1.84096022253,0,2.04874137231,1.90630375418,riseNoise,5,2,99,Continuum,4
