,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-4.33701066469e-07,-7.85965280733e-07,-2.94291453996e-07,-7.91152084039e-07,-2.00957509839e-07,-3.55107330341e-07,-5.53831393944e-07,-3.54269562753e-07,-4.91813888838e-07,-6.46079836174e-07,-1.41205505059e-07,-3.5891132611e-07,-8.81119926586e-07,-3.09596008281e-07,-1.0581632752e-07,-7.63955826263e-07,-4.49637351417e-07,-2.57559206933e-07,-3.9147121163e-07,-1.28001134864e-06,pol2,0,1,1,Peak,23
1,1.04400445297e-07,3.13008443771e-07,1.35906559604e-07,1.97247383743e-07,1.42739715409e-07,8.32973593773e-08,1.30747315099e-07,4.02106315117e-07,1.84032840638e-07,1.58254615522e-07,-2.87987330822e-08,2.88289035914e-07,3.19819966908e-07,3.85530403893e-07,-2.45144432464e-08,1.89682946255e-07,1.14192040246e-07,1.9605105959e-07,2.54456743814e-07,-2.19584072827e-07,pol2,0,1,5,Peak,23
2,9.16560313603e-07,1.2556264448e-06,1.02354349908e-06,1.1681199263e-06,9.43258397421e-07,9.12815081696e-07,1.00777728497e-06,1.34454256936e-06,1.06150561111e-06,9.92854202836e-07,7.72309231378e-07,1.14264567231e-06,1.04599813584e-06,1.18902182738e-06,7.6858348481e-07,1.10830131435e-06,9.63865252422e-07,1.07297274287e-06,1.12804509492e-06,8.43185825837e-07,pol2,0,1,90,Peak,23
3,9.95023778218e-07,1.35359918916e-06,1.12417113133e-06,1.26332686479e-06,1.03105323487e-06,9.87677320811e-07,1.07690531167e-06,1.44141012317e-06,1.15675707414e-06,1.06393696688e-06,8.51273590598e-07,1.23757418747e-06,1.12621311956e-06,1.27353174235e-06,8.46425714433e-07,1.18909896797e-06,1.0706532482e-06,1.17219751003e-06,1.20056594677e-06,9.33483288338e-07,pol2,0,1,95,Peak,23
4,1.09192582539e-06,1.53637988848e-06,1.27049799893e-06,1.41945263077e-06,1.16689841337e-06,1.09640272181e-06,1.1861698428e-06,1.60392774289e-06,1.29462103379e-06,1.16030174494e-06,9.52607456678e-07,1.38387884956e-06,1.24404672737e-06,1.40713877422e-06,9.5055015922e-07,1.31365190747e-06,1.20522576851e-06,1.30917686487e-06,1.32057168319e-06,1.03911428221e-06,pol2,0,1,99,Peak,23
0,-2.23716365497e-06,-1.92961853787e-06,-2.74114810018e-06,-6.29393092683e-06,-2.46492348644e-06,-3.11553317086e-06,-1.69889845385e-06,-2.25317901621e-06,-2.22513405461e-06,-2.63985096745e-06,-1.76507860942e-06,-2.26580238002e-06,-2.31739946718e-06,-1.10602520234e-06,-2.50132277118e-06,-1.20047532665e-06,-1.66217998558e-06,-2.06421917988e-06,-1.37412623496e-06,-2.76599774848e-06,pol2,0,1,1,Continuum,23
1,-1.21715490209e-06,-1.08616900139e-06,-1.09056491094e-06,-2.68889499199e-06,-1.05296925406e-06,-1.71054799333e-06,-8.11497699684e-07,-1.13221757722e-06,-7.65510829422e-07,-1.25523652793e-06,-8.05552424033e-07,-1.1155080029e-06,-1.23086393528e-06,-4.22638160099e-07,-1.22901687749e-06,-4.43243491383e-07,-6.1357037486e-07,-9.0706813044e-07,-6.48930403399e-07,-1.25168218034e-06,pol2,0,1,5,Continuum,23
2,3.15452548372e-07,3.78914104604e-07,4.25663912474e-07,3.99804973512e-07,3.38783420247e-07,3.13448126928e-07,3.13724133563e-07,3.6555386107e-07,3.95473877937e-07,3.43337795487e-07,3.45532897872e-07,3.38904523749e-07,3.14757241623e-07,3.10111736034e-07,2.52323558653e-07,3.4631627789e-07,3.79790196195e-07,3.73750488935e-07,3.32570848727e-07,3.40316668141e-07,pol2,0,1,90,Continuum,23
3,4.12568268005e-07,4.91620084403e-07,5.45275663177e-07,5.75815085132e-07,4.43382598724e-07,4.3311157952e-07,3.99168397933e-07,4.78113771121e-07,4.95121087008e-07,4.46642853935e-07,4.46955410057e-07,4.55140629878e-07,4.10219471238e-07,3.94043381718e-07,3.50302578097e-07,4.34875862574e-07,4.84083484936e-07,4.96407152301e-07,4.19243560876e-07,4.4769041688e-07,pol2,0,1,95,Continuum,23
4,6.01513166081e-07,7.03878281454e-07,7.72115367879e-07,1.3294079279e-06,6.39113250294e-07,6.75523256843e-07,5.70419901458e-07,6.93378560473e-07,6.81609133795e-07,6.36409754781e-07,6.20607604511e-07,7.51999914712e-07,5.91292307183e-07,5.55397285759e-07,5.31478482524e-07,5.88986388359e-07,6.42767704009e-07,6.93028479427e-07,5.9226892346e-07,6.85010804716e-07,pol2,0,1,99,Continuum,23
