,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-4.83792437094e-07,-2.63414146773e-07,-2.76714191598e-07,-8.36177927118e-07,-1.81100105708e-07,-4.16381642125e-07,-5.06026647891e-07,-5.41826209809e-07,-2.21879830123e-07,-6.79818106404e-07,-2.27150166547e-07,-1.10785688372e-06,-1.19751593146e-06,-5.56255877441e-07,-1.91288218701e-08,-6.81003676242e-07,-5.11189273879e-07,-5.24334133815e-07,-2.33424849023e-07,-9.25285556292e-07,pol2,0,1,1,Peak,27
1,1.13602399856e-07,3.42211925983e-07,1.41929265616e-07,2.04628779456e-07,1.46175021177e-07,1.02156915563e-07,1.19327582225e-07,4.14687039017e-07,2.02692691414e-07,1.61257589557e-07,-3.96803527736e-08,2.73254805397e-07,2.97596939175e-07,3.82859910842e-07,-1.34290936587e-08,1.67918744906e-07,1.41222896827e-07,1.82729051823e-07,2.66524615995e-07,-1.67192970367e-07,pol2,0,1,5,Peak,27
2,9.16432870737e-07,1.29886330704e-06,1.01793465008e-06,1.18001632491e-06,9.49891489242e-07,9.1479295974e-07,1.00288278958e-06,1.33572039162e-06,1.07640698625e-06,1.00373176615e-06,7.63952490955e-07,1.15182083092e-06,1.03140831515e-06,1.1990172885e-06,7.40320010937e-07,1.10717572785e-06,9.79765463276e-07,1.06837995774e-06,1.11105412242e-06,8.64833402122e-07,pol2,0,1,90,Peak,27
3,9.94944576541e-07,1.41457275965e-06,1.10255797283e-06,1.27250548373e-06,1.040476569e-06,9.99057965465e-07,1.07305789407e-06,1.42627663838e-06,1.16953237598e-06,1.07358219369e-06,8.46029657864e-07,1.23533273325e-06,1.10561574534e-06,1.28095855912e-06,7.99767643497e-07,1.18448050238e-06,1.05721949635e-06,1.16406034671e-06,1.20424243551e-06,9.54402082971e-07,pol2,0,1,95,Peak,27
4,1.09150265408e-06,1.57354835472e-06,1.27378454011e-06,1.41896111233e-06,1.18185051837e-06,1.12947283642e-06,1.17723536878e-06,1.58459536136e-06,1.31948406737e-06,1.16345297559e-06,9.52535215466e-07,1.37781461855e-06,1.2232035362e-06,1.40335891342e-06,8.71573565264e-07,1.28967219967e-06,1.19173746969e-06,1.30401544474e-06,1.32735436612e-06,1.07233998803e-06,pol2,0,1,99,Peak,27
0,-2.49734902654e-06,-2.03473998615e-06,-2.8970532846e-06,-6.74883611299e-06,-2.5537549651e-06,-3.12877715961e-06,-1.65854057745e-06,-2.24050421666e-06,-2.24369825164e-06,-2.32668080918e-06,-1.74716886101e-06,-2.53993186068e-06,-2.2207957923e-06,-9.63164267575e-07,-2.27072477019e-06,-1.30799488518e-06,-1.34070265401e-06,-1.74842027967e-06,-1.52125766678e-06,-2.65689421319e-06,pol2,0,1,1,Continuum,27
1,-1.21588966541e-06,-1.07507263961e-06,-1.15602613272e-06,-2.54429625621e-06,-1.14415309338e-06,-1.68438478107e-06,-8.01873165276e-07,-1.11754806824e-06,-7.3179365455e-07,-1.21103584459e-06,-7.75266405455e-07,-1.14753145163e-06,-1.17600104116e-06,-3.67950640791e-07,-1.24294454739e-06,-4.13450984072e-07,-5.16952916531e-07,-8.45131839679e-07,-6.11358486344e-07,-1.17482927731e-06,pol2,0,1,5,Continuum,27
2,3.1334578721e-07,3.73167924076e-07,4.11656370949e-07,3.95139176159e-07,3.45882002321e-07,3.13653352253e-07,3.16326834631e-07,3.68850088049e-07,3.80830385833e-07,3.41751711819e-07,3.46041601811e-07,3.27182130784e-07,3.24001865808e-07,3.11534536722e-07,2.42523506021e-07,3.40936506725e-07,3.674168052e-07,3.63268066703e-07,3.53446237021e-07,3.21139069054e-07,pol2,0,1,90,Continuum,27
3,4.08052181599e-07,4.82809474431e-07,5.20110486128e-07,5.51796227673e-07,4.57968971165e-07,4.25344924923e-07,4.02853785299e-07,4.82575670126e-07,4.77599254379e-07,4.41327483526e-07,4.41728303466e-07,4.54594461033e-07,4.14414045094e-07,3.92142106985e-07,3.40592688559e-07,4.19263631202e-07,4.61845219076e-07,4.75644186014e-07,4.3618147733e-07,4.32559455765e-07,pol2,0,1,95,Continuum,27
4,5.79829314634e-07,7.33966205722e-07,7.57233835812e-07,1.16488384824e-06,6.8348987672e-07,6.46828553721e-07,5.66293581006e-07,6.93519829961e-07,6.80726699166e-07,6.30868231063e-07,6.27481664039e-07,7.62307258615e-07,5.82935480535e-07,5.61005806735e-07,5.41003186465e-07,5.5450579171e-07,6.43117199137e-07,6.69726778533e-07,6.286649825e-07,6.51055413414e-07,pol2,0,1,99,Continuum,27
0,-2.41831224162e-11,-3.24468988877e-11,-2.67567970598e-11,-3.06926406199e-11,-2.45413164159e-11,-2.40091819297e-11,-2.54716522724e-11,-3.28849512521e-11,-2.71321439234e-11,-2.52719073584e-11,-2.06099180085e-11,-2.91955864131e-11,-2.50012304754e-11,-2.81940575045e-11,-2.03448559269e-11,-2.65779770768e-11,-2.48622686618e-11,-2.69265553448e-11,-2.6678019548e-11,-2.37583874482e-11,pol3,0,1,1,Peak,27
1,-2.01712825801e-11,-2.86149741494e-11,-2.18531289583e-11,-2.55586030222e-11,-2.04897383877e-11,-2.00654650827e-11,-2.14889703241e-11,-2.84924554333e-11,-2.28091165333e-11,-2.14349691525e-11,-1.66693359576e-11,-2.4494371821e-11,-2.16054579759e-11,-2.47010159256e-11,-1.66118442085e-11,-2.34423813505e-11,-2.06975776531e-11,-2.27637965165e-11,-2.338729391e-11,-1.92850964046e-11,pol3,0,1,5,Peak,27
2,-4.41022216143e-12,-7.8512889393e-12,-3.85365831659e-12,-5.72734384562e-12,-3.58509144104e-12,-3.33346815537e-12,-4.96744781138e-12,-9.45244240469e-12,-4.59784866807e-12,-5.40668277558e-12,7.49249194499e-13,-6.76480828098e-12,-6.52983080264e-12,-8.30022571584e-12,-3.32727243722e-13,-6.03765760716e-12,-3.71709407629e-12,-4.54398132039e-12,-5.86258466074e-12,1.43989484865e-12,pol3,0,1,90,Peak,27
3,-2.70461154179e-12,-5.21767020522e-12,-2.12760937235e-12,-3.21786718671e-12,-1.90414387597e-12,-1.59936021922e-12,-2.86598062854e-12,-6.76064590157e-12,-2.20832120499e-12,-3.28431840565e-12,3.11602339865e-12,-3.98056274311e-12,-4.5607692943e-12,-5.76044427855e-12,1.95394443658e-12,-3.41213805202e-12,-2.03405929723e-12,-2.21475158362e-12,-3.54114939998e-12,4.13443036429e-12,pol3,0,1,95,Peak,27
4,3.04569161175e-14,2.97950311275e-13,4.98413103967e-13,1.37591365261e-12,7.37168584731e-13,1.45095402323e-12,1.22974236338e-13,-3.01898155514e-13,2.0564596774e-12,8.83618610264e-13,8.35517879626e-12,3.86222356224e-13,1.71560944143e-13,7.55745629207e-13,6.20870052623e-12,1.13953316354e-12,8.02119251e-13,1.62270369614e-12,2.41132661551e-12,1.17473229801e-11,pol3,0,1,99,Peak,27
0,-1.24918179922e-11,-1.5923114564e-11,-1.73088334649e-11,-5.11858807169e-11,-1.48983602743e-11,-1.41463566614e-11,-1.20456031923e-11,-1.48999935375e-11,-1.51284935712e-11,-1.36060120744e-11,-1.34846106354e-11,-1.59700123439e-11,-1.23888006838e-11,-1.21775139237e-11,-1.16380795848e-11,-1.25438632845e-11,-1.36387457552e-11,-1.44687491982e-11,-1.32914298991e-11,-1.41427960365e-11,pol3,0,1,1,Continuum,27
1,-8.71546055858e-12,-1.0371246604e-11,-1.12500089346e-11,-1.30653970773e-11,-9.67018349886e-12,-9.16201694326e-12,-8.52710158928e-12,-1.02746248573e-11,-1.03239715699e-11,-9.41045229275e-12,-9.42721791873e-12,-9.63846127951e-12,-8.6894108987e-12,-8.30624095539e-12,-7.27791382998e-12,-8.96565092547e-12,-9.7886879018e-12,-1.01050603831e-11,-9.11833544773e-12,-9.36616373675e-12,pol3,0,1,5,Continuum,27
2,1.57535920672e-11,1.49502599851e-11,1.3047537384e-11,3.02926503567e-11,1.23055139017e-11,2.03678447833e-11,1.10038959647e-11,1.46011736259e-11,9.69053894959e-12,1.58298568192e-11,1.02703271279e-11,1.47287166613e-11,1.55168324982e-11,5.75013131301e-12,1.59801484722e-11,6.21368612124e-12,7.26120823537e-12,1.14965337128e-11,8.77738442593e-12,1.37048721882e-11,pol3,0,1,90,Continuum,27
3,2.43009194379e-11,2.21215039629e-11,2.25673616803e-11,4.41466139001e-11,2.30675511192e-11,3.31832659252e-11,1.6530172669e-11,2.29176741598e-11,1.49964555473e-11,2.42534371931e-11,1.5896456518e-11,2.32887680535e-11,2.36768513312e-11,8.22551736934e-12,2.47543091886e-11,9.02241388525e-12,1.11465530348e-11,1.76350562049e-11,1.30929098522e-11,2.30423546305e-11,pol3,0,1,95,Continuum,27
4,4.84351323962e-11,4.21444745803e-11,4.90975433395e-11,8.20830650803e-11,4.95890604652e-11,5.96655889867e-11,3.3690399023e-11,4.49788103067e-11,4.12783985215e-11,4.47970727584e-11,3.46527595606e-11,4.98013966205e-11,4.38943563456e-11,1.83728093261e-11,4.42904663315e-11,2.3989216235e-11,2.6485032293e-11,3.5585230264e-11,3.12881341123e-11,5.05526180275e-11,pol3,0,1,99,Continuum,27
0,63.6191169846,64.1260382864,70.6982206386,64.693041773,77.0397034685,49.8716836357,74.6982998251,70.2176260527,63.3481591678,66.9010270842,62.8930197738,63.4391532493,69.3705159638,64.8214259277,62.2798502684,58.6575333448,67.376768853,65.1310202329,58.2558550733,74.1841956003,fitSlo,0,1,1,Peak,27
1,70.7128646554,68.9560489964,72.2361811975,83.8004684675,77.8587515372,65.5160085168,80.1659058021,80.100731137,72.4471327939,73.603765964,72.4300399509,88.4462186021,77.0214729724,70.7995048644,80.2510688962,65.0092996324,75.1491196732,76.6515034611,66.0779171743,82.227326476,fitSlo,0,1,5,Peak,27
2,110.914445546,90.6403035799,91.2166405499,109.714209286,98.630994726,91.3506734581,130.182949211,112.01284486,106.123793801,104.791588827,117.130533802,113.009233262,111.363340002,116.539295727,109.747308166,130.309473997,106.619209525,122.625656385,101.010645566,126.051114331,fitSlo,0,1,90,Peak,27
3,136.421046813,107.956307559,105.325356575,131.602953713,112.544943845,115.587416531,160.665494271,131.4130141,125.953281152,127.151671999,142.35675264,135.387051089,130.807700743,144.84014341,137.910643752,165.871833469,126.139970904,148.528780317,117.682202956,154.126902949,fitSlo,0,1,95,Peak,27
4,199.955872375,149.052957004,149.521001618,213.550071276,160.404981596,202.717216144,259.351931729,189.025637902,171.270353246,190.605676347,203.306773676,206.084595661,186.353648625,222.290245088,240.302925844,255.562288261,181.075157994,212.035144724,157.839332182,237.1390294,fitSlo,0,1,99,Peak,27
0,55.7532182831,49.2932773644,55.5721818648,60.8680473109,57.0558405179,48.4493700019,56.9228667505,59.948880276,54.7869239591,52.1599373859,56.339486139,57.4875195982,60.9153457185,58.3857623681,61.6681453532,51.7783319025,54.5444169369,59.3220771954,28.3386511699,62.0126500154,fitSlo,0,1,1,Continuum,27
1,65.0894490766,62.7314926338,65.6557107672,76.1327226084,70.2736935862,59.2950726256,71.4269679415,72.0512668788,66.0937720127,65.8141102646,66.9297877212,76.9862738155,70.4437640042,66.4343108363,74.7366323128,59.900735033,67.5517505499,70.8154812709,40.814178085,73.5276922979,fitSlo,0,1,5,Continuum,27
2,544.852720687,455.705446978,414.059019741,1251.40958082,434.117442638,839.30628024,415.76381888,551.048481514,235.016650686,580.756765924,357.143518035,529.247659996,566.63614623,193.232246988,566.463585872,177.979479863,188.984010924,351.273643325,223.734865159,442.375433044,fitSlo,0,1,90,Continuum,27
3,719.403623856,583.856471921,680.577119869,1668.30023996,737.51656111,1182.11842128,517.25863913,746.16373009,552.180894822,815.299388354,503.631726876,779.888935434,748.009588297,272.557066288,788.024703249,267.031223937,336.202338636,483.527384405,356.615339108,823.732696997,fitSlo,0,1,95,Continuum,27
4,1072.48705803,846.652407957,1516.37996812,2277.85585488,1193.93232026,1617.48544349,713.36899799,1083.1723145,1132.30091853,1249.19293481,813.480270993,1161.13695587,1066.25875904,576.213768425,1215.56528047,557.301231506,636.308271276,701.806548788,623.320007678,1188.60251405,fitSlo,0,1,99,Continuum,27
0,1.68757851766,1.79784245569,1.7825406388,1.75446749549,1.79806968686,1.86754760633,1.68533211703,1.61101044336,1.71027022533,1.68210377016,1.68873287918,1.71001759397,1.58909860024,1.75675393462,1.79259957401,1.64398851777,1.68892671009,1.78497600079,1.81568217986,1.64461409654,riseNoise,0,1,1,Peak,27
1,1.85431922016,1.93849630654,1.95741917471,1.8894617613,1.96092363705,2.04945452989,1.80873182081,1.73409057607,1.85344727251,1.82057880915,1.83217507845,1.86394280503,1.73536771699,1.88663824241,1.94269411745,1.81984524373,1.84000105575,1.92157057511,1.97672715359,1.81308813656,riseNoise,0,1,5,Peak,27
2,2.55304216395,2.54893873126,2.65717654302,2.47238116293,2.73188116723,2.76793606599,2.42728954172,2.28847896112,2.47745297016,2.40854115316,2.51945431575,2.45986300912,2.3785600384,2.52836466079,2.59708720653,2.5901538279,2.50422306487,2.60549698647,2.62477599686,2.54809970705,riseNoise,0,1,90,Peak,27
3,2.65602906844,2.63446192701,2.75008836599,2.54730183838,2.81900060563,2.86854380584,2.50680884542,2.36258037893,2.56408876304,2.49670211046,2.6156964334,2.54671593471,2.47084888587,2.62863441366,2.68838675365,2.68439619567,2.60019430574,2.69203072203,2.71206914328,2.66428870017,riseNoise,0,1,95,Peak,27
4,2.8409851418,2.81799517628,2.9346958886,2.72295427562,3.02021680853,3.08398664269,2.64580056953,2.50466087517,2.71592938951,2.65231955782,2.80334553839,2.69177396226,2.63474865509,2.83570311261,2.8872381233,2.88854901715,2.78065697396,2.87987805983,2.88858991029,2.93849472393,riseNoise,0,1,99,Peak,27
0,1.05746536724,1.09794246758,1.09331844764,1.11535395101,1.11579049944,1.02800300708,1.05800076809,1.07412072451,1.12831149871,1.12544225168,1.14516145109,1.16652471817,1.11413404714,1.1701543051,1.1703863264,1.06353338394,1.09464555818,1.08526557468,1.07394565675,1.1147850221,riseNoise,0,1,1,Continuum,27
1,1.12674734251,1.1707089535,1.15988707249,1.18163769513,1.1865767127,1.09187380055,1.11960614743,1.13753148933,1.19714662415,1.20600134376,1.23247617517,1.25190789696,1.19679896559,1.24946705044,1.25692726909,1.14410010681,1.17464928877,1.15800550762,1.13744211744,1.21078849008,riseNoise,0,1,5,Continuum,27
2,1.58508545204,1.62448256754,1.54490175284,1.61040137632,1.6147143345,1.56566591122,1.46114962716,1.52446369506,1.62043794751,1.60939133621,1.74823851426,1.6837915395,1.66178913188,1.76018333163,1.80518380946,1.56422890321,1.5536974845,1.58239437788,1.63848187496,1.82297727119,riseNoise,0,1,90,Continuum,27
3,1.67474447886,1.73069451903,1.60249002788,1.68931767258,1.6875824952,1.66427093395,1.51515610508,1.58520305294,1.68480325961,1.67330353104,1.83395990396,1.75287429325,1.73472876581,1.8438309841,1.89385549506,1.63946294497,1.61086352539,1.64787483648,3.86390804752,1.97098261767,riseNoise,0,1,95,Continuum,27
4,1.85930234577,1.94357038777,1.73120837529,1.86260656418,1.86053284399,1.88688576692,1.62520448095,1.71371178696,1.82947621807,1.82104474419,2.02133602715,1.90749546794,1.88425501536,2.03087419931,2.11332201451,1.78935452241,1.7386971344,1.77128590035,4.67743912032,2.25049271457,riseNoise,0,1,99,Continuum,27
