,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-3.36611407357e-07,-1.09811906952e-06,-2.43157696172e-07,-6.64112733904e-07,-2.87979475397e-07,-2.22436546856e-07,-5.48083397314e-07,-4.12817791238e-07,-3.24912571367e-07,-8.02673322341e-07,-1.85132839043e-07,-4.54978420057e-07,-1.02594247374e-06,-1.97600884439e-07,-7.19097263761e-08,-3.88057346041e-07,-3.95947557275e-07,-1.01957524287e-07,-9.20696415779e-09,-9.84566578645e-07,pol2,0,1,1,Peak,6
1,-6.70161298551e-08,2.72095975355e-07,1.28800116471e-07,1.64048209751e-07,7.51510142737e-08,5.20239176182e-08,1.27465821488e-07,3.75464813317e-07,2.17831381323e-07,1.92483866322e-07,-3.60907628363e-08,2.76545171711e-07,2.74167722686e-07,4.50292488864e-07,1.32645780873e-08,8.82899144417e-08,1.1456706219e-07,1.95663026582e-07,3.32644694357e-07,-1.66324539321e-07,pol2,0,1,5,Peak,6
2,7.74139436861e-07,1.30272161983e-06,9.92730085499e-07,1.10851657153e-06,8.6004883978e-07,8.83204593522e-07,1.01221501033e-06,1.260406226e-06,1.05253414994e-06,1.01229953581e-06,7.7844151411e-07,1.16781267289e-06,1.00588065471e-06,1.2281319439e-06,7.95243143079e-07,1.00834409219e-06,8.8871497558e-07,1.00819544688e-06,1.05951614053e-06,7.3802185491e-07,pol2,0,1,90,Peak,6
3,8.41109328663e-07,1.40350988778e-06,1.09563047048e-06,1.20511362889e-06,9.51384639991e-07,9.57669171502e-07,1.07932935663e-06,1.34602384763e-06,1.14275753403e-06,1.08657510638e-06,8.53912933044e-07,1.26237826013e-06,1.08154844392e-06,1.30200010346e-06,8.64559336909e-07,1.0899809771e-06,9.8088314139e-07,1.10022383454e-06,1.15458583534e-06,8.34403585512e-07,pol2,0,1,95,Peak,6
4,9.39305147813e-07,1.56290502706e-06,1.24243501971e-06,1.34447076644e-06,1.09662454302e-06,1.05317943237e-06,1.16839905255e-06,1.46331224106e-06,1.28437003663e-06,1.1790621137e-06,9.67175966201e-07,1.40089316016e-06,1.20699157148e-06,1.43291304593e-06,9.52647499157e-07,1.18545217966e-06,1.10015198192e-06,1.24702215333e-06,1.27444185479e-06,9.57544093077e-07,pol2,0,1,99,Peak,6
0,-2.63787292025e-06,-2.09505240272e-06,-2.65721766672e-06,-6.31237848244e-06,-2.61883513418e-06,-3.43594266488e-06,-1.61509919044e-06,-2.16147533306e-06,-2.10540923803e-06,-2.46132608719e-06,-1.70422975827e-06,-2.52802132006e-06,-2.35544640401e-06,-1.02861468437e-06,-2.50259177999e-06,-1.3723255916e-06,-1.35751376933e-06,-2.78269246164e-06,-1.1830100971e-06,-2.51806784844e-06,pol2,0,1,1,Continuum,6
1,-1.36913271115e-06,-1.10326172746e-06,-1.20396871331e-06,-2.71120232981e-06,-1.04873939036e-06,-1.70375613887e-06,-7.91388618533e-07,-1.10624457885e-06,-6.85295085387e-07,-1.19928343357e-06,-7.95197037382e-07,-1.23245910914e-06,-1.21962023623e-06,-4.06493624438e-07,-1.4063076209e-06,-4.5274878839e-07,-4.94331836411e-07,-8.19154596968e-07,-5.47167436438e-07,-1.13262463057e-06,pol2,0,1,5,Continuum,6
2,3.10213709534e-07,3.62805648664e-07,4.1102937301e-07,4.06847622173e-07,3.39576479834e-07,3.41477695707e-07,3.23013871526e-07,3.47029075534e-07,3.70521906646e-07,3.36734117005e-07,3.40724097728e-07,3.27863225881e-07,3.0751248892e-07,3.1999102278e-07,2.51996295283e-07,3.35105706557e-07,3.4404154244e-07,3.22129720639e-07,2.98900844278e-07,3.02727143965e-07,pol2,0,1,90,Continuum,6
3,4.06294924631e-07,4.8727947357e-07,5.22082567033e-07,5.9985734187e-07,4.38729138174e-07,4.42136822061e-07,4.02573165886e-07,4.55466945915e-07,4.7859159146e-07,4.27277692573e-07,4.37085115896e-07,4.42819588389e-07,3.96203472323e-07,3.97768239985e-07,3.37776053216e-07,4.22305136095e-07,4.31038355373e-07,4.15953462671e-07,3.86101802597e-07,3.94210901957e-07,pol2,0,1,95,Continuum,6
4,6.06437522192e-07,7.26703494849e-07,7.40864631217e-07,1.32835868513e-06,6.49093561948e-07,7.12320333847e-07,5.90954120966e-07,6.67187904593e-07,6.4399007146e-07,6.01234659225e-07,6.22189972743e-07,7.15190064019e-07,5.7358543913e-07,5.70096256974e-07,5.46098322483e-07,5.65263668489e-07,6.1548939865e-07,5.78961885577e-07,5.46353917885e-07,6.06574099937e-07,pol2,0,1,99,Continuum,6
