,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-2.22928026267e-11,-3.33490400845e-11,-2.72416076215e-11,-2.92717017717e-11,-2.21458866492e-11,-2.41066525194e-11,-2.52609663162e-11,-3.18587503119e-11,-2.62444000701e-11,-2.51102168261e-11,-2.15046669312e-11,-2.95221313872e-11,-2.45840949877e-11,-2.90509644791e-11,-2.05459585508e-11,-2.51848543019e-11,-2.27341304383e-11,-2.66886295401e-11,-2.51282546224e-11,-2.26398291557e-11,pol3,0,1,1,Peak,4
1,-1.80439369905e-11,-2.86838234446e-11,-2.25480243715e-11,-2.40226180385e-11,-1.80580420011e-11,-1.93557397805e-11,-2.1453386999e-11,-2.7992482831e-11,-2.21955752837e-11,-2.14431090436e-11,-1.7085640915e-11,-2.45469892976e-11,-2.12617123659e-11,-2.54598562027e-11,-1.70489673757e-11,-2.18471122701e-11,-1.89606852602e-11,-2.22365711503e-11,-2.24912466068e-11,-1.84492868596e-11,pol3,0,1,5,Peak,4
2,-1.14564185112e-12,-7.60971982107e-12,-4.09626509755e-12,-4.42623442864e-12,-1.33609392226e-12,-3.2823065217e-12,-4.93325717203e-12,-1.01654536427e-11,-4.64222402884e-12,-5.21609004129e-12,6.81001712671e-13,-6.59377407089e-12,-5.9177147964e-12,-8.93017009695e-12,1.65809357155e-13,-5.31585504945e-12,-3.85660396957e-12,-4.81862448806e-12,-6.58223178721e-12,2.14146884942e-13,pol3,0,1,90,Peak,4
3,1.14978036219e-12,-4.60395524162e-12,-2.24892060729e-12,-2.45691086983e-12,7.81942299082e-13,-1.60103407281e-12,-2.93404770683e-12,-7.37564567769e-12,-2.49185757991e-12,-3.16256333501e-12,3.16275053626e-12,-4.14874619015e-12,-3.72868774959e-12,-6.29198490126e-12,2.18448408746e-12,-3.39128566741e-12,-2.04599120897e-12,-2.27339636664e-12,-4.01892438693e-12,3.00922751033e-12,pol3,0,1,95,Peak,4
4,6.64920312504e-12,2.02447756461e-12,-1.16952241055e-13,1.15009159483e-12,4.69492447072e-12,5.74661354093e-13,7.48498760335e-13,-2.40926708315e-13,1.98197418785e-12,1.28652097898e-12,8.26267615476e-12,5.83980134477e-13,8.94903598321e-13,-7.1514791017e-14,6.04014102413e-12,-7.56226168676e-13,4.86806540228e-13,1.90685507702e-12,2.00536390805e-12,9.92279084205e-12,pol3,0,1,99,Peak,4
0,-1.26898361658e-11,-1.63977242176e-11,-1.68277972383e-11,-5.49738567402e-11,-1.45526608732e-11,-1.47178902073e-11,-1.22120497001e-11,-1.35863601452e-11,-1.47478029494e-11,-1.34703003368e-11,-1.32555826042e-11,-1.62663591764e-11,-1.24743764282e-11,-1.19016500448e-11,-1.1779064693e-11,-1.26615299221e-11,-1.20660917531e-11,-1.34058673074e-11,-1.16762810645e-11,-1.32539789487e-11,pol3,0,1,1,Continuum,4
1,-8.51044300124e-12,-1.12243074997e-11,-1.14005681223e-11,-1.24261310663e-11,-9.43507770855e-12,-9.23734382917e-12,-8.61605828485e-12,-9.17892847607e-12,-1.03161779487e-11,-9.43064376744e-12,-9.10257522192e-12,-9.15694338758e-12,-8.57466386177e-12,-8.14553229904e-12,-7.60993797444e-12,-8.67179614461e-12,-8.710568425e-12,-9.86785599836e-12,-8.32667717423e-12,-8.67389319381e-12,pol3,0,1,5,Continuum,4
2,1.60335868615e-11,1.51547716236e-11,1.3004704595e-11,3.12003206718e-11,1.17541188724e-11,2.07603816846e-11,1.04670096807e-11,1.48260038703e-11,9.07428045967e-12,1.62217112113e-11,1.0698398728e-11,1.5388675359e-11,1.56620303756e-11,5.83596227067e-12,1.59501553657e-11,6.67333376874e-12,6.66600677045e-12,1.09222770041e-11,7.82128907948e-12,1.23691653933e-11,pol3,0,1,90,Continuum,4
3,2.52558841751e-11,2.3046493946e-11,2.18409564141e-11,4.39263727535e-11,2.07189889538e-11,3.21022070959e-11,1.63982943523e-11,2.26302337656e-11,1.49866757845e-11,2.62554894913e-11,1.7065296624e-11,2.33326577846e-11,2.36667035383e-11,8.45893273169e-12,2.4955705289e-11,9.79816022382e-12,1.04319596671e-11,1.62701051007e-11,1.13538794895e-11,2.0997640154e-11,pol3,0,1,95,Continuum,4
4,4.76502796343e-11,4.18834059305e-11,4.9636978336e-11,7.5366135442e-11,4.88092791906e-11,6.07874068774e-11,3.15942096611e-11,4.53608891621e-11,4.13901845729e-11,4.64837750923e-11,3.61298772044e-11,4.18081691941e-11,4.52080651577e-11,2.01019960348e-11,4.70591632317e-11,2.5578533822e-11,2.86757283924e-11,3.32381185214e-11,2.34428720329e-11,5.28155868883e-11,pol3,0,1,99,Continuum,4
0,64.8441272529,66.9342549211,69.1511939916,64.8480909937,77.0900985486,51.7493460718,76.4639510953,70.5817078343,63.534665168,67.5065989574,64.4777964871,59.5532307336,70.1865360673,63.7926025329,65.2828555873,62.7325512795,68.4469607574,65.6391694612,58.9121038753,74.0393317829,fitSlo,0,1,1,Peak,4
1,71.1966595213,69.5642725738,72.1986630955,83.4649532747,77.7553199441,65.2973043204,82.04532941,80.0335047474,72.1703572941,73.6311239435,73.0549482727,88.2372815999,77.3447429542,70.4671948171,79.896929168,70.4099707622,75.8462056949,76.2844737458,66.4299945063,82.1702267772,fitSlo,0,1,5,Peak,4
2,113.049297029,91.2804394602,91.0984790142,106.888986567,98.0892515556,91.392140159,130.640701804,113.396097423,106.440970653,108.990189477,115.748343638,112.36688403,115.581967774,116.010124673,111.578533938,139.853826553,105.380832257,118.689249377,99.6192124626,126.729018704,fitSlo,0,1,90,Peak,4
3,139.604228738,107.986607931,104.848806477,126.161372168,113.607774558,115.04624601,160.352196065,134.145042075,126.224556251,127.437936884,139.884312977,128.094314344,136.323858595,143.830466441,144.374269216,184.516138444,122.652665243,145.179001033,120.308210695,151.890172421,fitSlo,0,1,95,Peak,4
4,205.744639795,151.159644188,148.266062084,193.581945604,162.506511465,192.691968725,236.0939489,182.608005533,181.587193409,189.753389208,198.068632873,191.071342723,191.019322871,222.231166204,234.25141436,282.129043295,170.52952118,203.016527184,165.267564508,231.612606268,fitSlo,0,1,99,Peak,4
0,54.664783646,51.7000443103,55.6298206063,62.6565164254,58.0422348198,46.4983366142,56.8367996699,61.4252793909,55.7497916451,55.3928687516,57.4026107293,56.0673661827,62.3230397329,57.7112781059,60.44185381,56.4271220858,54.1855155262,59.5918920609,48.7551317184,61.6060969671,fitSlo,0,1,1,Continuum,4
1,65.0354369876,62.0233782951,65.1667881175,77.021742237,70.2062395159,59.0155947737,71.889950227,72.6202502738,66.3264593383,66.3436128294,67.486500475,77.4372301307,71.1902664453,66.0227513681,73.7508878523,65.2198778507,67.9293297197,72.01943874,61.0148564366,73.4976427916,fitSlo,0,1,5,Continuum,4
2,554.549303429,465.547647302,401.634567134,1251.20066053,444.214429883,826.43081074,413.336930795,546.793678008,238.100032308,579.672299668,370.441622836,547.474143947,568.268328096,193.056480369,564.879355397,184.101717623,184.989457843,352.396246938,228.908801875,444.772384381,fitSlo,0,1,90,Continuum,4
3,749.498557529,593.54175132,699.419692882,1646.80471603,730.045237549,1152.80937635,528.779023343,742.231305286,545.672358703,793.061110871,517.3831199,782.943019533,730.398568089,260.902999994,788.169790688,271.102726815,314.993838643,477.775683611,342.001318658,813.306900194,fitSlo,0,1,95,Continuum,4
4,1076.60228403,852.958372856,1457.51947949,2266.64892765,1205.74637139,1671.16691854,702.668865985,1096.67546815,1151.1954275,1237.8220653,884.112942961,1150.88503299,1094.79491635,538.440300997,1230.07994366,590.667398702,623.840682124,679.076706214,609.488308717,1251.43281027,fitSlo,0,1,99,Continuum,4
0,1.66992242019,1.71461456308,1.77382278737,1.69816776814,1.75460399155,1.83439790431,1.63722834015,1.57577797388,1.70576031317,1.65940871956,1.66436320312,1.69347973228,1.52864188568,1.74856805661,1.75219796564,1.66158420684,1.70660531079,1.70421748204,1.7974976257,1.56488781358,riseNoise,0,1,1,Peak,4
1,1.84319533012,1.88070293109,1.93072938874,1.86147613602,1.9232224426,2.02242347406,1.78774138372,1.69962146491,1.841493848,1.77958523712,1.7978253651,1.83269041101,1.67631412661,1.88508718889,1.91167762323,1.80880021969,1.84031142909,1.81993374012,1.93893509552,1.75367057752,riseNoise,0,1,5,Peak,4
2,2.60597539054,2.56593474315,2.66013958338,2.44210297861,2.6996515893,2.7274567689,2.39133164749,2.28258693371,2.48082835375,2.40779076697,2.50089310232,2.43804251966,2.30570920475,2.51219293086,2.55218368167,2.51138066489,2.47216964402,2.47256437765,2.72609755845,2.53984386609,riseNoise,0,1,90,Peak,4
3,2.7218857229,2.65695492223,2.74258203495,2.52895950668,2.80258727162,2.82459914049,2.47043339302,2.35949143661,2.56154092471,2.51597184654,2.59723183017,2.53889693359,2.38859077587,2.6129570523,2.6460367545,2.59296477107,2.56943116448,2.56065366218,2.82162338885,2.66493256717,riseNoise,0,1,95,Peak,4
4,2.95844709652,2.84556374691,2.91713760689,2.72619620584,3.00992914603,3.01713131511,2.62951579235,2.50973810847,2.71432641115,2.68102018766,2.77966048501,2.72142762904,2.55203996562,2.78778512476,2.82856804401,2.76274175183,2.74755413639,2.75177797102,2.98626351515,2.94661208706,riseNoise,0,1,99,Peak,4
0,1.04237045717,1.03928878681,1.06007352832,1.08319668214,1.0728598781,1.02247155289,1.04476629278,1.04312364537,1.10649176633,1.09551460507,1.1152640256,1.13987185474,1.04176891327,1.16273906988,1.11389966833,1.03219320596,1.08103503484,1.0354376449,1.04968594342,1.01899806616,riseNoise,0,1,1,Continuum,4
1,1.11196395444,1.10765935071,1.13511902012,1.14941979049,1.14367302154,1.07929184114,1.10295938711,1.11172408553,1.18189551865,1.16580441727,1.19878004703,1.23255504929,1.13133514918,1.23598401695,1.21002210037,1.10745273278,1.15550935746,1.10700458257,1.12089946274,1.12921687164,riseNoise,0,1,5,Continuum,4
2,1.6282884757,1.54280950223,1.55923325662,1.59066245255,1.6104496587,1.56900811331,1.45413854667,1.51214946537,1.60276400657,1.59296146353,1.72443051149,1.69597102204,1.57542240243,1.6955144173,1.71185609623,1.52432873114,1.5679271247,1.51621709191,1.53926119157,1.8389265334,riseNoise,0,1,90,Continuum,4
3,1.72645972823,1.6356795182,1.62570212078,1.68096669121,1.69601554035,1.67188727157,1.50977222251,1.5874562622,1.68113057823,1.66295840152,1.80763373884,1.77014867942,1.64583701555,1.76798181715,1.794714881,1.601834811,1.63087737419,1.58263232394,1.61245679692,2.0099728601,riseNoise,0,1,95,Continuum,4
4,1.92220994822,1.84919509173,1.77464955402,1.86451189173,1.88765360978,1.8891244342,1.62117428041,1.75427688451,1.85504807377,1.80500239701,2.00094048506,1.93685402263,1.78061836089,1.93670956145,1.9616807938,1.76990506025,1.75778622957,1.7243738464,1.76564373113,2.3253809606,riseNoise,0,1,99,Continuum,4
