,1106,1110,1120,1124,1128,1170,1172,1174,1176,1204,1208,1298,1302,1330,1332,Cut,DS,Module,Percentage,Range,SubDS
0,0,0,-2.60475761428e-11,-2.20106796692e-11,-2.31732459178e-11,-2.53951850319e-11,-2.85572586656e-11,-2.40588188984e-11,-3.06123358602e-11,-3.20299042038e-11,-2.46682220692e-11,-7.56844278603e-11,0,-5.76657485833e-11,-5.32338641355e-11,pol3,5,2,1,Peak,5
1,0,0,-2.10188150224e-11,-1.7545444678e-11,-1.75362196955e-11,-2.16997069096e-11,-2.49744866757e-11,-1.87347048983e-11,-2.68428626476e-11,-2.81313068553e-11,-1.99755675997e-11,-6.05759203123e-11,0,-4.62032391973e-11,-4.10434097752e-11,pol3,5,2,5,Peak,5
2,0,0,-2.34205375233e-12,9.53006528499e-13,3.44461304694e-12,-4.73816321869e-12,-7.13506553e-12,-3.45912347434e-13,-9.8644263226e-12,-8.95467407436e-12,1.81202671027e-15,5.73735787174e-12,0,1.66246879874e-11,1.30090945187e-11,pol3,5,2,90,Peak,5
3,0,0,-4.05601537198e-13,3.63321004191e-12,6.31845056172e-12,-2.66710128851e-12,-4.43746801096e-12,2.37160417344e-12,-7.2758191633e-12,-6.13540200613e-12,2.55665549929e-12,1.30752660254e-11,0,2.37612429448e-11,1.95269834376e-11,pol3,5,2,95,Peak,5
4,0,0,2.90244984989e-12,7.67609383518e-12,1.251933098e-11,1.68666393698e-12,2.60185364942e-12,6.93116906487e-12,-8.22897580839e-13,-4.48474322626e-13,7.98639062351e-12,2.65199196274e-11,0,3.64639721425e-11,3.72639462294e-11,pol3,5,2,99,Peak,5
0,0,0,-1.66567304165e-11,-1.42049862794e-11,-2.9287355837e-11,-1.56115956795e-11,-1.42704469994e-11,-1.48454727607e-11,-1.4866676567e-11,-1.70716186104e-11,-1.62430059738e-11,-6.01170323849e-11,0,0.0,-1.88547843125e-10,pol3,5,2,1,Continuum,5
1,0,0,-1.06713069114e-11,-9.10850367087e-12,-1.31554510541e-11,-9.84181483319e-12,-9.32224665558e-12,-9.72922590359e-12,-9.85091684818e-12,-1.06094723345e-11,-1.03146941479e-11,-3.74297480112e-11,0,0.0,-3.18652515379e-11,pol3,5,2,5,Continuum,5
2,0,0,1.8649662604e-11,2.07045867001e-11,3.09180385372e-11,2.14868467157e-11,9.42785236983e-12,1.31073841158e-11,1.5181788716e-11,1.90120743483e-11,1.53906095009e-11,3.45209377192e-11,0,0.0,3.0027544398e-11,pol3,5,2,90,Continuum,5
3,0,0,2.76151217626e-11,3.12974185983e-11,4.36658220067e-11,3.09040494801e-11,1.44388145514e-11,2.11464052928e-11,2.42977329669e-11,3.05082123155e-11,2.28782687361e-11,4.32647423751e-11,0,0.0,3.73259896912e-11,pol3,5,2,95,Continuum,5
4,0,0,4.96208297436e-11,6.02550366151e-11,7.0016105417e-11,5.67738178228e-11,3.38564713055e-11,4.87874995752e-11,5.08808404492e-11,6.12008749368e-11,4.21687122624e-11,6.79814050643e-11,0,0.0,4.59968306777e-11,pol3,5,2,99,Continuum,5
0,0,0,65.9124865334,58.4968624153,61.102867159,55.9814542035,61.8994133379,58.3489961395,57.6978515309,66.6256287511,64.8503233054,69.843796959,0,61.920995487,64.4291802708,fitSlo,5,2,1,Peak,5
1,0,0,66.9364008201,77.7917258351,66.8793755677,62.9136627287,66.7149493657,73.0302528959,64.6537271645,76.3162862064,71.2277605598,79.6391901143,0,72.8189648149,69.3084627134,fitSlo,5,2,5,Peak,5
2,0,0,88.2783359958,105.452504734,98.2202215395,85.642641431,111.852277848,101.700155297,119.974675563,109.147660384,91.999177319,111.633091695,0,93.7225610342,119.510857622,fitSlo,5,2,90,Peak,5
3,0,0,103.770604334,130.905303288,122.165922771,102.92117118,140.501388501,126.476743718,158.19576303,133.611333755,109.360502075,129.678967005,0,109.642329817,154.605548375,fitSlo,5,2,95,Peak,5
4,0,0,157.414809354,212.190047057,199.556972379,159.054729714,213.034012957,192.379740452,254.672308927,206.418048016,159.974933933,176.113951559,0,160.477369669,259.190859199,fitSlo,5,2,99,Peak,5
0,0,0,50.2659371058,51.814777526,52.2573936144,47.0593885284,51.0499602517,54.3242884671,51.8562075404,59.5113085105,54.1922384573,1.10579700506,0,3.44645790759,0.532998772798,fitSlo,5,2,1,Continuum,5
1,0,0,60.5343933248,69.0064810121,60.7980698139,57.1339759028,59.9077606866,66.2587559935,60.106744433,70.1289545181,64.9312906144,53.7985247813,0,61.1104036482,18.581850017,fitSlo,5,2,5,Continuum,5
2,0,0,585.015541742,716.151319382,1096.00936497,711.299132366,235.591627905,430.762749528,541.677555695,735.921719481,472.31962548,372.009761046,0,943.729173141,799.007523863,fitSlo,5,2,90,Continuum,5
3,0,0,840.88440722,928.708605681,1316.1147916,910.571055517,375.969051136,684.44668746,764.152559275,1059.42812127,680.665932916,565.864691994,0,5325.82864977,1205.39778736,fitSlo,5,2,95,Continuum,5
4,0,0,1460.04598785,1291.02083289,1791.38308716,1266.02754226,720.125787473,1222.15346612,1546.79559399,1614.93008833,1092.53249601,983.810492392,0,9470.42474987,7093.23249118,fitSlo,5,2,99,Continuum,5
0,0,0,1.78088199882,1.6469714851,1.71659769058,1.77693443423,1.74590832663,1.80730719783,1.74465108751,1.66104748939,1.77743439157,1.78212980864,0,1.8281118318,1.77424461284,riseNoise,5,2,1,Peak,5
1,0,0,1.96069587721,1.8558435349,1.90478904503,1.95153778914,1.88564759524,1.98799912501,1.9047049873,1.7796918387,1.93318071245,1.93239985239,0,1.98000445691,1.92874486867,riseNoise,5,2,5,Peak,5
2,0,0,2.81149137285,2.58489861987,2.74273581277,2.76435512374,2.65929060487,2.70801771727,2.67724478329,2.41555485046,2.62656526175,2.73004538765,0,2.89056495823,2.84360340694,riseNoise,5,2,90,Peak,5
3,0,0,2.94967220838,2.67864434301,2.85713634667,2.86302225563,2.77219413158,2.84122490564,2.78427170717,2.49531390092,2.72951213329,2.92863458689,0,3.09839012068,3.0203227631,riseNoise,5,2,95,Peak,5
4,0,0,3.35834011381,2.88117269726,3.0282419071,3.06785022562,2.95762669045,3.15137522601,3.00537960218,2.63627310923,2.94794273192,3.36755466417,0,3.52199293906,3.44558600908,riseNoise,5,2,99,Peak,5
0,0,0,1.02584864815,1.0014620704,1.00367755506,1.01062382095,1.00016662383,1.03974289179,1.01100839204,0.957767679052,1.01506178497,1.13597902855,0,1.10421580553,1.07787965678,riseNoise,5,2,1,Continuum,5
1,0,0,1.11007213241,1.06349443241,1.05906270158,1.06808494568,1.0629196904,1.12658347437,1.07073577034,1.01257926636,1.08422974323,1.23100055649,0,1.19900617997,1.16446604074,riseNoise,5,2,5,Continuum,5
2,0,0,1.62073241594,1.46738496488,1.50159277772,1.45920005415,1.43001849632,1.71887678358,1.49020999663,1.30792563191,1.52482401395,2.18556464719,0,3.26878868537,4.83033112776,riseNoise,5,2,90,Continuum,5
3,0,0,1.72283492054,1.55839296967,1.59031923134,1.54661143494,1.50258916739,1.84750062673,1.59044691623,1.36408303944,1.62056259033,2.80331329905,0,8.86257675776,5.4720449344,riseNoise,5,2,95,Continuum,5
4,0,0,2.15769406823,1.70272704005,1.76970097453,1.76642734136,1.67054980645,2.1998520031,1.84815949296,1.48740911088,1.82553593005,4.67699866798,0,11.194188773,6.39825685976,riseNoise,5,2,99,Continuum,5
