,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,362.535347432,294.660274639,357.472742661,387.282169584,335.278154853,322.524241337,374.190441958,367.131121874,357.904341841,370.071300625,383.797876525,358.035402187,381.396942141,341.287600474,334.765203558,376.648744292,bcMax,1,1,1,Peak,46
1,386.747283559,307.419373779,379.989328027,412.054634579,359.755615679,346.087510582,401.019907102,393.966131825,381.731874075,397.243812381,410.682752117,384.184799096,404.677858991,366.307850757,361.800299497,413.995872543,bcMax,1,1,5,Peak,46
2,573.37436421,408.600193401,551.671966566,652.226703737,504.070645129,470.437110755,578.454219976,589.040224571,532.066407347,570.753782493,590.540913679,540.050904124,563.091564312,509.499952278,504.740183906,643.978662307,bcMax,1,1,90,Peak,46
3,621.323492619,441.370524018,590.127258428,732.344480769,532.813118069,495.263475763,614.597266708,650.213094193,564.344115962,599.58568428,646.463663115,561.539526725,592.528990284,530.89273133,538.370346501,707.757881325,bcMax,1,1,95,Peak,46
4,703.348679281,498.495609224,659.144387508,847.264550087,582.046192683,552.015675071,694.397727136,746.271476753,624.035768879,657.923615056,798.829693167,610.355005008,652.17987279,572.329614232,584.722907185,803.397209752,bcMax,1,1,99,Peak,46
5,485.0,330.0,423.0,508.0,408.0,399.0,470.0,500.0,423.0,469.0,464.0,476.0,466.0,421.0,452.0,479.0,bcMax,1,1,Mode,Peak,46
6,466.547692359,345.491699308,456.265098794,503.423717686,428.91229159,409.426190884,479.531734678,480.611740547,453.20254759,479.640684992,490.841577328,463.161329884,483.624924541,441.003821833,432.047814955,503.274621537,bcMax,1,1,Median,Peak,46
0,282.872476037,248.007607588,280.214346911,306.7725433,256.174838706,245.939297491,286.296256236,282.479353196,277.356971552,292.76282024,297.336590169,276.567757563,299.605693252,256.772198668,249.337856493,291.511545016,bcMax,1,1,1,Continuum,46
1,292.059202298,255.187481332,290.318550993,318.398060788,262.988009773,255.573871738,298.414531378,293.540031383,287.049802915,304.760525066,309.26931499,286.418198413,316.022914005,267.628794779,259.655564543,307.327344364,bcMax,1,1,5,Continuum,46
2,462.603611382,352.661711964,422.822309622,559.894072546,346.102082056,335.534499446,448.572120597,431.303575641,397.495072784,427.002040796,431.941029318,369.990313193,443.766860554,345.62572998,368.822455425,540.453194083,bcMax,1,1,90,Continuum,46
3,507.65228282,381.315032985,466.924188616,633.860792985,375.901437061,357.846145069,500.273965754,521.682658098,439.674034263,458.942950333,482.025441799,389.238701145,469.985407128,368.22450557,403.964984523,601.201340815,bcMax,1,1,95,Continuum,46
4,602.258706935,433.82406354,528.81739166,740.470342006,419.856312535,406.114094336,567.95180686,591.145438614,502.03377354,515.316272016,671.834216881,418.581180428,507.312122968,416.210004391,451.537235735,684.052913547,bcMax,1,1,99,Continuum,46
5,313.0,273.0,315.0,348.0,279.0,276.0,314.0,319.0,317.0,325.0,335.0,308.0,347.0,293.0,283.0,344.0,bcMax,1,1,Mode,Continuum,46
6,326.904413764,280.884459378,329.490052506,358.284354455,288.802772942,286.182860365,339.15551979,326.498909514,325.970208427,349.194350922,343.884119185,316.185517806,361.554620611,298.555988119,295.393219321,376.94709878,bcMax,1,1,Median,Continuum,46
0,0.375648589883,0.534030730295,0.429150569326,0.306658249408,0.456698791257,0.471387231606,0.38649879463,0.3515124003,0.42502773278,0.396469278578,0.337443947341,0.439527471043,0.403517659042,0.463239599596,0.45167434031,0.334669867947,noiseWeight,1,1,1,Peak,46
1,0.425903925409,0.603574523055,0.4795459503,0.355431393391,0.499110684483,0.526133043704,0.436550272964,0.403203739797,0.470113101357,0.435057779052,0.4166260439,0.476763786937,0.443697559987,0.499084531589,0.490839205331,0.380012777694,noiseWeight,1,1,5,Peak,46
2,0.658763329787,0.847320565588,0.718428998263,0.607738618993,0.710977076744,0.720991018972,0.644934908881,0.640894101108,0.669759585835,0.631410163642,0.632261364184,0.672818170293,0.625528637143,0.699308611887,0.699549215359,0.621480043475,noiseWeight,1,1,90,Peak,46
3,0.684501033415,0.866972590267,0.744936074441,0.631499894267,0.739938157095,0.753798739297,0.668952706884,0.666655583007,0.695237357877,0.657097943044,0.656077635265,0.697865839413,0.650101938145,0.724622112533,0.730779545326,0.650660049987,noiseWeight,1,1,95,Peak,46
4,0.730689463176,0.906200468987,0.792584939088,0.67183153256,0.793998840418,0.807616656276,0.716239546599,0.715652911324,0.741714623739,0.706257078404,0.70247733516,0.748448723525,0.689714326365,0.777850250483,0.790447248923,0.714986235345,noiseWeight,1,1,99,Peak,46
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,noiseWeight,1,1,Mode,Peak,46
6,0.566963093745,0.771965225297,0.620636177366,0.516786899449,0.620583342438,0.63645757725,0.559705312016,0.54567025559,0.585383309369,0.544278559471,0.548992484825,0.579144598894,0.543997481943,0.60163235479,0.611550362004,0.534536028948,noiseWeight,1,1,Median,Peak,46
0,0.427078294215,0.594841224349,0.522301816933,0.337450218804,0.615738553112,0.625812523777,0.454804107539,0.434393626117,0.523706960845,0.49420131827,0.387134443531,0.621521891531,0.486713908808,0.633034992545,0.573486436108,0.380921817028,noiseWeight,1,1,1,Continuum,46
1,0.506339447912,0.677109067016,0.595101358616,0.395486871561,0.686652507443,0.710910758114,0.519637634801,0.495463212586,0.596465796657,0.550971689043,0.541889908236,0.668967508661,0.537800870434,0.715477779741,0.645408108088,0.439140174193,noiseWeight,1,1,5,Continuum,46
