,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,3.28208515136e-08,9.52827235052e-08,1.32449529519e-07,-2.12227081341e-07,1.20747392635e-07,8.32954410128e-08,1.11521020552e-07,1.23448896123e-07,5.07000008647e-08,1.2332257029e-07,3.11939469031e-08,8.2873256426e-08,2.53979541743e-08,7.3291950156e-08,4.9726281407e-08,1.03748039527e-07,pol2,2,1,1,Peak,8
1,1.36997733498e-07,1.05976276999e-07,1.51000201654e-07,9.48969132934e-08,1.37911193213e-07,1.23654770787e-07,1.3039608545e-07,1.38353403584e-07,7.9398707232e-08,1.35027398293e-07,1.17042339696e-07,1.22507980422e-07,1.38400871921e-07,1.5153576732e-07,1.29256556865e-07,1.2370609484e-07,pol2,2,1,5,Peak,8
2,1.75299970383e-07,1.44275040806e-07,1.8992649266e-07,1.67866894642e-07,1.78427664768e-07,1.72944542321e-07,1.74188149026e-07,1.74380747871e-07,1.255373967e-07,1.7366297754e-07,1.5606433642e-07,1.71324851865e-07,1.7840044805e-07,1.86811199335e-07,1.66451969994e-07,1.70555331628e-07,pol2,2,1,90,Peak,8
3,1.79543129902e-07,1.49331375359e-07,1.94604026035e-07,1.72479857867e-07,1.83098198964e-07,1.78475149235e-07,1.78747497473e-07,1.78342294517e-07,1.30780429594e-07,1.77939741618e-07,1.60095180038e-07,1.7596230007e-07,1.82071191044e-07,1.90946818787e-07,1.71004935502e-07,1.77161276556e-07,pol2,2,1,95,Peak,8
4,1.86712606331e-07,1.58150256512e-07,2.02825145301e-07,1.8068383554e-07,1.9271982948e-07,1.90194395613e-07,1.87945903255e-07,1.86005614257e-07,1.40339306407e-07,1.86637972318e-07,1.67728054123e-07,1.84479746608e-07,1.91618414976e-07,1.98043962337e-07,1.78845296444e-07,1.87646656123e-07,pol2,2,1,99,Peak,8
0,-7.75111750309e-08,-4.38307105231e-08,-4.21099585889e-08,-7.61204303501e-08,-4.61193253016e-08,-6.36753475992e-08,-4.53069569199e-08,-6.05160574796e-08,-7.8011172484e-08,-2.76680994806e-09,-8.43902371093e-08,-7.37964864056e-09,-3.92578513469e-08,-7.50391789659e-08,-1.04383582686e-07,-1.09974368088e-07,pol2,2,1,1,Continuum,8
1,-2.62904070541e-08,-2.55589313359e-08,-8.83424797471e-09,-2.70999327342e-08,-1.09886869173e-08,-1.60925874938e-08,-2.59811306693e-08,-1.39835908919e-08,-2.55668664573e-08,1.52713758697e-10,-3.00742302165e-08,-1.69994025892e-09,-1.85519927485e-08,-2.57256955301e-08,-4.65302206919e-08,-3.33393382127e-08,pol2,2,1,5,Continuum,8
2,4.35002060246e-08,2.09146677798e-08,4.54365934081e-08,4.39746911962e-08,4.87499789298e-08,6.42249402448e-08,2.66094079743e-08,4.30605916144e-08,5.23641997841e-08,4.7812687047e-08,4.20156861843e-08,4.42704037022e-08,4.05779170264e-08,4.46645868047e-08,2.66025690662e-08,4.26632983324e-08,pol2,2,1,90,Continuum,8
3,4.87755247281e-08,2.69716459788e-08,5.06104063939e-08,5.02215838778e-08,5.54630973502e-08,7.16649020642e-08,3.32144824175e-08,4.81314373323e-08,5.97232703787e-08,5.16230825591e-08,4.88241256815e-08,4.94272390453e-08,4.65454074234e-08,5.0171838993e-08,3.23921692919e-08,4.97450998358e-08,pol2,2,1,95,Continuum,8
4,5.80559268688e-08,3.71506468023e-08,5.80242780747e-08,6.12231589715e-08,6.4060741785e-08,8.44214031237e-08,4.4216986087e-08,5.62795274732e-08,7.26774973724e-08,5.58572260836e-08,6.0083144544e-08,5.55056381188e-08,5.76570156922e-08,5.98129637717e-08,4.35165402657e-08,5.99085640769e-08,pol2,2,1,99,Continuum,8
