,578,580,582,592,598,600,608,610,614,624,626,632,640,648,664,672,678,690,692,694,Cut,DS,Module,Percentage,Range,SubDS
0,-9.04307325044e-07,-7.81232970614e-07,-2.18661233665e-08,-5.93552069128e-06,-5.11874672549e-07,-1.27492719825e-07,-4.39879048274e-07,-3.52631451091e-07,-8.94612532667e-07,-8.55572835577e-07,-8.18646182611e-07,-1.44363164577e-07,-7.31750760741e-07,-2.24508641747e-07,-3.43701034002e-07,-1.1742501587e-06,-2.2345569993e-07,-1.03049916866e-06,-1.20240784199e-07,-1.80117925506e-07,pol2,3,1,1,Peak,8
1,2.2304385824e-07,-5.95517451908e-07,3.54445691626e-07,-9.96889028498e-07,3.47249191276e-07,2.39011456568e-07,1.05919418971e-07,2.78515869856e-07,-4.92706531045e-07,2.08411787237e-07,2.01350401326e-07,1.33886699958e-07,-1.33319860087e-07,4.24192420753e-08,-6.5397177262e-08,2.91518020672e-07,5.08663837239e-08,2.56722273989e-07,-2.3176447485e-08,1.88497764874e-07,pol2,3,1,5,Peak,8
2,1.02025750394e-06,2.09487050314e-07,1.17773564844e-06,7.57331615852e-07,1.1488215541e-06,1.08639782654e-06,9.81732251718e-07,1.09475888196e-06,1.53508591639e-06,1.13107491159e-06,1.0525242927e-06,9.78307129641e-07,7.34615085467e-07,1.0045143633e-06,9.18497889934e-07,1.05004763543e-06,8.53791393241e-07,9.82438157226e-07,9.32706610563e-07,1.1307074136e-06,pol2,3,1,90,Peak,8
3,1.09397010508e-06,3.16689581454e-07,1.27201797139e-06,9.37623567536e-07,1.22570400406e-06,1.15818319297e-06,1.08065110232e-06,1.1833729265e-06,1.70924077254e-06,1.22010745562e-06,1.14540815329e-06,1.08141530842e-06,8.15577205952e-07,1.08182557839e-06,1.00614313635e-06,1.12196748038e-06,9.33895627986e-07,1.06288004698e-06,1.03045114585e-06,1.23286779334e-06,pol2,3,1,95,Peak,8
4,1.19202393898e-06,5.09029975681e-07,1.41580305542e-06,1.26236132747e-06,1.35907872493e-06,1.31331934598e-06,1.19701784233e-06,1.33608722381e-06,1.99164689946e-06,1.35394722769e-06,1.27563383621e-06,1.20158966852e-06,9.14226076622e-07,1.16702281908e-06,1.09848606061e-06,1.23907803148e-06,1.04655169732e-06,1.16789300269e-06,1.15139045256e-06,1.38475225172e-06,pol2,3,1,99,Peak,8
0,-2.55715079847e-06,-1.25431624156e-06,-1.84886969208e-06,-2.51247902002e-06,-2.28728960213e-06,-2.15716843657e-06,-1.61909595474e-06,-2.08192045748e-06,-2.62573841948e-06,-3.6999317779e-06,-2.60412468369e-06,-9.67829662079e-07,-2.78825002044e-06,-1.38991347421e-06,-1.62504598242e-06,-2.39021392493e-06,-1.38021369267e-06,-2.77777285827e-06,-2.66320476271e-06,-2.71385105259e-06,pol2,3,1,1,Continuum,8
1,-1.39531920517e-06,-6.25798871821e-07,-8.64667343877e-07,-1.46614769268e-06,-8.39224863412e-07,-1.13536303413e-06,-6.43640977902e-07,-1.0312369526e-06,-1.35392945498e-06,-1.87183256509e-06,-1.38210489937e-06,-5.03599532665e-07,-1.48653936193e-06,-4.71429142026e-07,-8.28232780263e-07,-1.23982323322e-06,-5.18416100722e-07,-1.42358976868e-06,-1.31407976249e-06,-1.14227875636e-06,pol2,3,1,5,Continuum,8
2,3.13288594379e-07,3.0488433202e-07,3.38770775296e-07,5.17748174655e-07,3.28047933171e-07,3.2687410817e-07,3.61319113869e-07,3.49368308185e-07,8.97716766217e-07,4.24157366934e-07,3.34907464485e-07,3.39644156886e-07,3.0486733885e-07,3.54724842904e-07,3.4802631335e-07,2.93901364384e-07,3.41506783216e-07,3.18532295079e-07,3.52876700457e-07,4.13961127226e-07,pol2,3,1,90,Continuum,8
3,4.18583992445e-07,4.09896285476e-07,4.24299792119e-07,6.85548717152e-07,4.18221569242e-07,4.34392929656e-07,4.60551563191e-07,4.55774540895e-07,1.07397685503e-06,5.65633051985e-07,4.47525404049e-07,4.4996815832e-07,4.18277838855e-07,4.37526435455e-07,4.58546783669e-07,3.81323277474e-07,4.25243741062e-07,4.24525338607e-07,4.72625322274e-07,5.34199521135e-07,pol2,3,1,95,Continuum,8
4,6.25592574004e-07,5.9853232265e-07,5.99456413371e-07,1.10640642882e-06,5.90638999017e-07,6.14501078083e-07,6.28982107174e-07,6.33445299955e-07,1.41645413741e-06,9.76058389853e-07,6.47649785454e-07,6.31725377894e-07,6.31179240273e-07,5.86865022019e-07,7.03066566359e-07,5.45859291876e-07,5.64767464584e-07,6.60459644702e-07,7.69803090625e-07,7.78509412115e-07,pol2,3,1,99,Continuum,8
