,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,5.30513808364e-08,9.34234851636e-08,1.29333494746e-07,-2.46873869354e-07,1.19945677651e-07,1.00348200224e-07,1.11567075008e-07,1.21570534696e-07,4.07728900451e-08,1.24825290927e-07,4.20034573467e-08,8.24656723073e-08,6.27850862127e-08,8.22185534749e-08,9.41907904565e-09,1.05210198615e-07,pol2,2,1,1,Peak,7
1,1.3706897892e-07,1.04206082474e-07,1.49842050801e-07,9.75908061361e-08,1.37860950296e-07,1.23460538391e-07,1.30583372768e-07,1.38348101223e-07,7.99430126605e-08,1.34674881296e-07,1.17480944571e-07,1.2110256382e-07,1.39926226113e-07,1.51090376214e-07,1.33855832878e-07,1.24190987119e-07,pol2,2,1,5,Peak,7
2,1.75940123853e-07,1.44851214532e-07,1.88299975573e-07,1.66869176221e-07,1.76330433277e-07,1.72135341052e-07,1.73752921207e-07,1.73834114757e-07,1.25652535329e-07,1.7344659673e-07,1.56469030151e-07,1.71815414231e-07,1.77343468469e-07,1.8710944734e-07,1.70030042876e-07,1.70443023474e-07,pol2,2,1,90,Peak,7
3,1.79337894364e-07,1.49663934795e-07,1.92156285258e-07,1.71965483273e-07,1.81264099395e-07,1.77737859217e-07,1.78810107775e-07,1.78150200537e-07,1.30634409356e-07,1.77993797504e-07,1.60949428936e-07,1.7658711666e-07,1.81182401745e-07,1.90748090756e-07,1.74123149206e-07,1.76598533704e-07,pol2,2,1,95,Peak,7
4,1.87759162902e-07,1.58382059206e-07,2.00903096772e-07,1.79816936713e-07,1.88984221459e-07,1.87210640626e-07,1.87807752018e-07,1.86344273164e-07,1.40344092881e-07,1.86493688703e-07,1.68718325547e-07,1.84725262874e-07,1.88530746126e-07,1.97518066728e-07,1.81345348406e-07,1.86338265079e-07,pol2,2,1,99,Peak,7
0,-1.01824748395e-07,-4.30513027017e-08,-3.20674391192e-08,-9.23205795527e-08,-5.66854715324e-08,-6.80844773029e-08,-4.66181209433e-08,-5.7049516154e-08,-8.11049861975e-08,-2.09390637407e-09,-7.78125890444e-08,-6.50068034794e-09,-3.73321534072e-08,-7.17876544197e-08,-1.12062272001e-07,-9.73930223415e-08,pol2,2,1,1,Continuum,7
1,-3.26552404169e-08,-2.66607748727e-08,-7.36324734929e-09,-2.92043826558e-08,-1.15233734844e-08,-1.52596990133e-08,-2.57947071037e-08,-1.33076822424e-08,-2.72965746252e-08,2.68402283617e-10,-2.68095062284e-08,-1.45487813293e-09,-1.71617352003e-08,-2.52827819961e-08,-4.74645521862e-08,-3.3308707876e-08,pol2,2,1,5,Continuum,7
2,4.29972308331e-08,2.13201520331e-08,4.59353078667e-08,4.39180405784e-08,4.79404579112e-08,6.29600261933e-08,2.73301834793e-08,4.30607743794e-08,5.27878067547e-08,4.76180098559e-08,4.17030461401e-08,4.41666443828e-08,4.0134835043e-08,4.50764944239e-08,2.55955253088e-08,4.28041366035e-08,pol2,2,1,90,Continuum,7
3,4.83573917309e-08,2.61397778746e-08,5.12028779314e-08,5.02669505526e-08,5.4695059962e-08,6.96247866448e-08,3.36568717466e-08,4.7773190617e-08,5.97088731196e-08,5.14550931276e-08,4.85034571822e-08,4.83977765529e-08,4.666010727e-08,5.08764425842e-08,3.07734920848e-08,4.91237068502e-08,pol2,2,1,95,Continuum,7
4,5.6348815583e-08,3.57283633202e-08,5.89796621148e-08,5.99958901591e-08,6.31755251931e-08,8.15823021195e-08,4.49777498488e-08,5.51826269375e-08,7.16715332133e-08,5.56858945089e-08,6.03383514324e-08,5.46446535772e-08,5.52031885456e-08,5.92994138667e-08,4.07441322832e-08,6.12118086182e-08,pol2,2,1,99,Continuum,7
0,-1.76256722291e-12,-1.3937585425e-12,-1.8847961981e-12,-1.70531182323e-12,-1.78916632059e-12,-1.80094326398e-12,-1.77281025966e-12,-1.75546224432e-12,-1.21284800925e-12,-1.73773284607e-12,-1.52119439519e-12,-1.70132248616e-12,-1.76165486764e-12,-1.86071864094e-12,-1.6938743164e-12,-1.74811094913e-12,pol3,2,1,1,Peak,7
1,-1.6521407816e-12,-1.27838513691e-12,-1.76684804176e-12,-1.58893000464e-12,-1.68372016502e-12,-1.66423062639e-12,-1.64428781144e-12,-1.63829886504e-12,-1.0863984324e-12,-1.62099503161e-12,-1.4179233743e-12,-1.58754189908e-12,-1.66389604314e-12,-1.76767075615e-12,-1.58517578388e-12,-1.60847982492e-12,pol3,2,1,5,Peak,7
2,-1.17334086294e-12,-7.55560344999e-13,-1.27611596049e-12,-9.6236976929e-13,-1.17636025831e-12,-1.01433241225e-12,-1.0953869546e-12,-1.17192590032e-12,-4.92360663582e-13,-1.11249067076e-12,-9.20377081189e-13,-1.01095812317e-12,-1.19676192604e-12,-1.30615324761e-12,-1.11624266744e-12,-9.77759690002e-13,pol3,2,1,90,Peak,7
3,-1.08987901776e-12,-6.87460879969e-13,-1.20235986794e-12,-7.84848381057e-13,-1.10064788801e-12,-9.29212031285e-13,-1.0154607517e-12,-1.10678762255e-12,-4.03716433975e-13,-1.04328182362e-12,-8.33312394615e-13,-8.75436851839e-13,-1.11777510624e-12,-1.2300090619e-12,-1.04086378559e-12,-8.99217182635e-13,pol3,2,1,95,Peak,7
4,-1.3598859578e-13,-5.6042518068e-13,-9.54299189271e-13,9.31994061762e-13,-8.86274548357e-13,-6.49628529181e-13,-7.92948430735e-13,-9.19354722609e-13,-1.65874656271e-13,-9.14870227715e-13,-1.31471653526e-13,-4.60801646084e-13,-2.39245286012e-13,-7.2010665327e-13,3.87475185916e-14,-6.63986339865e-13,pol3,2,1,99,Peak,7
0,-6.2420627344e-13,-3.74186964097e-13,-6.877371871e-13,-6.8471194574e-13,-7.45698904134e-13,-9.67414885663e-13,-4.86243623323e-13,-6.37600507328e-13,-8.6080069625e-13,-7.30880540676e-13,-6.82290760372e-13,-7.08790536603e-13,-6.06805337399e-13,-6.63950566217e-13,-4.60264679266e-13,-7.24993288321e-13,pol3,2,1,1,Continuum,7
1,-5.16894351351e-13,-2.48755465995e-13,-5.52151647493e-13,-5.55242224962e-13,-6.09594789526e-13,-7.99199740314e-13,-3.36486860698e-13,-5.22162773185e-13,-6.83192414812e-13,-5.94306798879e-13,-5.26120056687e-13,-5.70177088805e-13,-4.95508915276e-13,-5.45094370448e-13,-3.31996806094e-13,-5.44980644285e-13,pol3,2,1,5,Continuum,7
2,2.04050410857e-13,2.93076793471e-13,5.55027944132e-14,2.28436587624e-13,7.8089157967e-14,5.20958499772e-14,2.86823916771e-13,9.00304785893e-14,2.14368476726e-13,-2.52364970981e-14,2.11604282255e-13,-3.56939139102e-17,1.65744242979e-13,2.02855878901e-13,4.46189426779e-13,2.6758663429e-13,pol3,2,1,90,Continuum,7
3,4.58008179145e-13,3.82037720114e-13,1.59596942384e-13,4.12731575125e-13,2.00164997604e-13,2.43543728608e-13,3.72905247696e-13,2.21900792396e-13,4.12413693096e-13,4.77854519545e-14,3.86495590094e-13,7.55104178187e-14,2.6225590054e-13,3.78988802767e-13,6.6084300181e-13,4.66457745797e-13,pol3,2,1,95,Continuum,7
4,1.21249899075e-12,5.91658294388e-13,4.04841547115e-13,1.07356660826e-12,6.30663903971e-13,8.26456815301e-13,6.33837948377e-13,6.7272702227e-13,9.78456877903e-13,1.82402549886e-13,9.5551359956e-13,2.48272134267e-13,5.11041506696e-13,9.11746193674e-13,1.45380416852e-12,1.1919576843e-12,pol3,2,1,99,Continuum,7
