,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-4.60238903313e-07,-2.95354200045e-07,-2.86991207634e-07,-8.34968522431e-07,-1.04886403004e-07,-5.71543255533e-07,-5.8655604207e-07,-1.52830210934e-07,-2.22497548946e-07,-7.51540624497e-07,-1.7020450709e-07,-1.03700665569e-07,-1.1559682562e-06,-7.6468501059e-08,-6.71147957217e-08,-7.17235728691e-07,-1.6762923317e-07,-3.58569145794e-07,-7.56556897909e-08,-3.80891294487e-07,pol2,0,1,1,Peak,34
1,1.11457181716e-07,3.17705357895e-07,1.47226139143e-07,2.03851949741e-07,1.38374479898e-07,1.4162219765e-07,1.39508251082e-07,3.72568955271e-07,1.91888528206e-07,1.8338735836e-07,-3.2447780651e-08,3.08985390125e-07,2.84724934969e-07,4.10997421122e-07,-1.80035968395e-08,1.78307353583e-07,1.39749177755e-07,2.13947133343e-07,2.85717829673e-07,-6.83695447457e-08,pol2,0,1,5,Peak,34
2,9.19866998864e-07,1.28368577352e-06,1.01038904206e-06,1.16198733669e-06,9.50709240758e-07,9.11668764569e-07,9.89942983944e-07,1.29046116044e-06,1.07270424552e-06,1.01172004657e-06,7.88369080591e-07,1.15641348517e-06,1.04163734759e-06,1.20257571324e-06,7.88468822922e-07,1.0943385251e-06,9.03841776931e-07,1.02161908787e-06,1.04644588225e-06,8.07509820887e-07,pol2,0,1,90,Peak,34
3,9.99818883533e-07,1.37666163065e-06,1.11931463162e-06,1.26525734961e-06,1.03449757423e-06,1.00304161748e-06,1.06373562635e-06,1.3829519672e-06,1.16909865786e-06,1.08258126024e-06,8.64457928269e-07,1.24933206693e-06,1.11135087267e-06,1.29034031845e-06,8.64137283198e-07,1.17083266524e-06,9.87942093225e-07,1.10917949911e-06,1.1213792571e-06,8.94110783313e-07,pol2,0,1,95,Peak,34
4,1.10918450504e-06,1.55922360011e-06,1.28823468359e-06,1.41249038973e-06,1.19218447065e-06,1.1193587886e-06,1.17122254235e-06,1.5465895484e-06,1.31290530559e-06,1.19881185909e-06,9.68098121236e-07,1.42135102382e-06,1.23662854147e-06,1.42740770404e-06,9.42004752378e-07,1.28592984612e-06,1.11438939231e-06,1.23476965115e-06,1.28889135272e-06,9.90882393862e-07,pol2,0,1,99,Peak,34
0,-2.37104741401e-06,-2.16439022731e-06,-2.96826425123e-06,-6.08497662289e-06,-2.30947289197e-06,-2.96414622621e-06,-1.52880744186e-06,-2.30644291267e-06,-2.13051982054e-06,-2.42577915505e-06,-1.88656981475e-06,-2.59198481636e-06,-2.30160321529e-06,-1.03844863002e-06,-2.47487097736e-06,-1.08133043079e-06,-1.35429120535e-06,-1.66832296313e-06,-1.26118496108e-06,-2.72822197683e-06,pol2,0,1,1,Continuum,34
1,-1.20463307141e-06,-1.09485457657e-06,-1.22018700955e-06,-2.67416132736e-06,-1.09195397677e-06,-1.69673006026e-06,-7.59582263475e-07,-1.14438961332e-06,-8.02351398313e-07,-1.223645157e-06,-8.44022600767e-07,-1.245485953e-06,-1.21795766273e-06,-3.88403506664e-07,-1.26283978399e-06,-4.4496328849e-07,-5.15576716625e-07,-8.00922853184e-07,-5.59331781607e-07,-1.12650577652e-06,pol2,0,1,5,Continuum,34
2,3.2144838134e-07,3.62681471921e-07,4.02049574492e-07,4.00765578813e-07,3.40994998275e-07,3.27008081932e-07,3.24792992564e-07,3.66054528623e-07,3.96627778262e-07,3.30393263009e-07,3.46268976285e-07,3.35159811938e-07,3.20530886064e-07,3.11598047766e-07,2.56876525563e-07,3.41635554647e-07,3.45538362432e-07,3.46178047714e-07,3.07001276072e-07,3.04097114446e-07,pol2,0,1,90,Continuum,34
3,4.18973688578e-07,4.8462445407e-07,5.17647387902e-07,5.58323493068e-07,4.55259324973e-07,4.40840948864e-07,4.1353891662e-07,4.87242464314e-07,4.95548046067e-07,4.25665671875e-07,4.43144198671e-07,4.69809698273e-07,4.15694115831e-07,3.94670606406e-07,3.52943302546e-07,4.2077871631e-07,4.31445194893e-07,4.40454192906e-07,3.9498287122e-07,4.07537454592e-07,pol2,0,1,95,Continuum,34
4,5.93119077675e-07,6.87957507444e-07,7.42780923243e-07,1.23852687662e-06,6.66137391317e-07,6.82479410766e-07,5.61120362098e-07,7.21199787661e-07,6.87771657954e-07,6.19079544495e-07,6.18368704502e-07,7.54219038343e-07,5.98768176804e-07,5.47973816264e-07,5.44495221133e-07,5.76310878397e-07,6.22020775575e-07,6.31314982895e-07,5.79572828313e-07,6.22693362097e-07,pol2,0,1,99,Continuum,34
