,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,-6.99002724866e-07,-8.43880828597e-07,-2.67518941641e-07,-4.68075722355e-06,-3.14684876626e-08,-1.11186958064e-07,-4.54458155948e-07,-1.06669274667e-07,-4.92613902752e-07,-2.26262005365e-07,-1.53303403829e-07,-2.82363546764e-07,-1.7832559481e-08,-8.64956525809e-07,-9.63160210095e-07,-1.34611558779e-07,pol2,1,1,1,Peak,37
1,1.69712161625e-07,-6.48033216397e-07,3.4051869785e-07,-8.94040922783e-07,3.43156897969e-07,1.56202348197e-07,1.11562602751e-07,3.28509348732e-07,-8.32999904653e-08,1.65221548341e-07,-3.50255637453e-08,6.60499391775e-08,-1.7832559481e-08,3.14056479487e-07,2.38738847062e-07,3.24487749956e-08,pol2,1,1,5,Peak,37
2,1.01283491498e-06,2.024901163e-07,1.18394039889e-06,8.57889223407e-07,1.15515719849e-06,1.022526361e-06,9.9607317611e-07,1.06247223682e-06,7.60776205085e-07,9.96354532389e-07,7.82381938993e-07,1.00884100488e-06,9.01152119726e-07,1.08225688029e-06,9.8522617731e-07,8.78891903123e-07,pol2,1,1,90,Peak,37
3,1.07871786996e-06,3.15129959396e-07,1.2792386932e-06,9.3785898494e-07,1.24464658397e-06,1.0923177876e-06,1.08539956026e-06,1.14111699371e-06,8.49498480265e-07,1.08558815647e-06,8.52086411687e-07,1.09667513925e-06,9.68842139613e-07,1.16518618471e-06,1.056092867e-06,9.61314079587e-07,pol2,1,1,95,Peak,37
4,1.1709390844e-06,5.24045643741e-07,1.41814345202e-06,1.0383500874e-06,1.39590503732e-06,1.35609470118e-06,1.21440264356e-06,1.26953170659e-06,9.80904614038e-07,1.24181942851e-06,9.33173506437e-07,1.20069299806e-06,1.05805511491e-06,1.28195397917e-06,1.18298153981e-06,1.07734529888e-06,pol2,1,1,99,Peak,37
0,-2.63526875533e-06,-1.46873025814e-06,-1.70675438965e-06,-2.70902415114e-06,-1.91867666327e-06,-2.77898369782e-06,-1.41439898454e-06,-2.19953194117e-06,-2.63893011374e-06,-1.09770764192e-06,-2.55011944791e-06,-1.13429022517e-06,-1.79002434289e-06,-2.40497516517e-06,-2.98420053846e-06,-2.72514523288e-06,pol2,1,1,1,Continuum,37
1,-1.34094787286e-06,-6.67925952374e-07,-8.63604445194e-07,-1.32025873741e-06,-8.91414346634e-07,-1.47434450972e-06,-6.14935013261e-07,-1.03086130468e-06,-1.32850503612e-06,-5.31684424099e-07,-1.35087778645e-06,-4.70343388621e-07,-8.43145846868e-07,-1.2585662623e-06,-1.50724122929e-06,-1.35648991742e-06,pol2,1,1,5,Continuum,37
2,3.26221338486e-07,3.28669271269e-07,3.49979881395e-07,3.06571879109e-07,3.4995532056e-07,3.28246822501e-07,3.53343629997e-07,3.27260275551e-07,3.52140446599e-07,3.64899719251e-07,3.02235544806e-07,3.38608275701e-07,3.42697161684e-07,3.10135862012e-07,3.2919582508e-07,3.10975135524e-07,pol2,1,1,90,Continuum,37
3,4.24015884534e-07,4.49940247467e-07,4.48399907621e-07,4.03618884852e-07,4.5988047712e-07,4.32224897572e-07,4.47851806116e-07,4.10681061478e-07,4.66352795084e-07,4.68053483246e-07,3.92570749296e-07,4.24632645163e-07,4.49445481339e-07,3.96938372721e-07,4.34917717071e-07,4.22815351555e-07,pol2,1,1,95,Continuum,37
4,6.18545447421e-07,6.82219777651e-07,6.33420101039e-07,6.10749061287e-07,6.71803884173e-07,6.58234383826e-07,6.26289360488e-07,5.80901045223e-07,6.89605612124e-07,6.64442380083e-07,5.98752489175e-07,5.94315713925e-07,6.95376889275e-07,5.65974840943e-07,6.56385848033e-07,6.42760661899e-07,pol2,1,1,99,Continuum,37
0,-2.52102640307e-11,-9.55909011113e-12,-2.81671792426e-11,-2.24783661368e-11,-2.83225790789e-11,-2.73020370718e-11,-2.55504537812e-11,-2.54849879391e-11,-2.10261334751e-11,-2.52387268919e-11,-2.09658800248e-11,-2.56620071092e-11,-2.52480221483e-11,-2.61872186349e-11,-2.4786807083e-11,-2.38301287992e-11,pol3,1,1,1,Peak,37
1,-2.17126238576e-11,-4.89246564666e-12,-2.46960897516e-11,-1.88801652155e-11,-2.47425174358e-11,-2.12342538997e-11,-2.15023667163e-11,-2.22820216031e-11,-1.65296323989e-11,-2.12091980052e-11,-1.75118094079e-11,-2.20506769463e-11,-2.06249678422e-11,-2.26946042519e-11,-2.09359059031e-11,-1.93776832568e-11,pol3,1,1,5,Peak,37
2,-5.74869163034e-12,1.31685524548e-11,-7.16021847436e-12,4.31896356273e-13,-7.56324032699e-12,-3.47910040284e-12,-4.11780032192e-12,-6.95127467095e-12,1.42274156551e-12,-3.9197382865e-12,-8.54235848925e-13,-4.07975100043e-12,-1.7619619426e-12,-6.91204103308e-12,-5.4724919169e-12,-1.42264399876e-12,pol3,1,1,90,Peak,37
