,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-4.03839748369e-07,-1.08646683809e-06,-4.05122108735e-07,-4.82960475157e-07,-2.41531046738e-07,-2.80888952035e-07,-6.51864231497e-07,-2.98397240436e-07,-1.64964255492e-07,-7.07028153697e-07,-4.91779293943e-07,-3.60019652762e-07,-8.91045737797e-07,-7.58541653033e-08,-2.67724511479e-09,-4.88680864524e-07,-5.70687696244e-07,-2.37418162583e-07,-4.77439688017e-08,-4.71960014565e-07,pol2,0,1,1,Peak,0
1,-7.22879306576e-08,2.87810867231e-07,1.24561371015e-07,1.19055245848e-07,5.89383878225e-08,1.1101697616e-07,1.58429207742e-07,4.65019092904e-07,2.2138652751e-07,1.71606002656e-07,-8.38447777843e-08,2.7123815589e-07,2.84729453945e-07,4.22798189209e-07,-2.67724511479e-09,1.16443022699e-07,1.40352935983e-07,1.89340603369e-07,2.71496869654e-07,-9.13161360784e-08,pol2,0,1,5,Peak,0
2,7.47714239957e-07,1.30754638243e-06,1.01199150858e-06,1.09652501276e-06,8.27604256338e-07,8.7706157525e-07,1.01324841108e-06,1.33911071024e-06,1.04519063044e-06,1.01917543126e-06,7.51590550344e-07,1.13642117325e-06,1.00637173514e-06,1.27598830403e-06,7.40260702557e-07,1.02398321602e-06,8.90990677669e-07,1.03399730553e-06,1.06078900788e-06,8.31166461522e-07,pol2,0,1,90,Peak,0
3,8.20013352128e-07,1.40761798823e-06,1.12009770778e-06,1.18771569392e-06,9.08513373938e-07,9.73274159913e-07,1.08433869885e-06,1.43720685498e-06,1.13538075669e-06,1.0964602515e-06,8.39126972593e-07,1.2214848855e-06,1.09171214786e-06,1.3588492399e-06,8.05442076403e-07,1.10189928814e-06,9.73599572695e-07,1.11934905872e-06,1.1456048754e-06,9.12324018348e-07,pol2,0,1,95,Peak,0
4,9.30883122295e-07,1.56552825117e-06,1.27078225301e-06,1.34281846456e-06,1.03645859461e-06,1.10931875463e-06,1.17791827086e-06,1.58773369778e-06,1.27768766868e-06,1.21581817388e-06,9.73247104927e-07,1.39195256486e-06,1.20362375135e-06,1.50623466052e-06,8.81487012557e-07,1.21083615159e-06,1.10552427071e-06,1.28641735289e-06,1.26982528193e-06,1.01153041833e-06,pol2,0,1,99,Peak,0
0,-2.55566034231e-06,-1.99758715929e-06,-2.8594092819e-06,-5.89977343257e-06,-2.36686148572e-06,-3.06796033227e-06,-1.67114960189e-06,-2.33695525565e-06,-2.1173471802e-06,-2.64297332619e-06,-1.87059735317e-06,-2.38772218034e-06,-2.35215917421e-06,-1.16809521688e-06,-2.55550612105e-06,-1.06370740432e-06,-1.33359591591e-06,-1.67069453093e-06,-1.30396313496e-06,-2.57573264614e-06,pol2,0,1,1,Continuum,0
1,-1.31103382085e-06,-1.11974512443e-06,-1.23612992102e-06,-2.70866766414e-06,-1.09389407592e-06,-1.70079367324e-06,-8.44055140363e-07,-1.25633011393e-06,-7.08190035521e-07,-1.29431251039e-06,-8.0533657727e-07,-1.18799730451e-06,-1.24042767778e-06,-4.51486752353e-07,-1.31439594517e-06,-4.45853050507e-07,-5.00156880358e-07,-8.32633479383e-07,-5.81790766097e-07,-1.14438624155e-06,pol2,0,1,5,Continuum,0
2,3.09526577351e-07,4.05539902013e-07,4.12205920804e-07,3.90073857924e-07,3.39429008021e-07,3.20441290969e-07,3.29621270628e-07,3.58299643264e-07,3.8261575138e-07,3.53922281725e-07,3.46266544396e-07,3.25049242264e-07,3.2060924669e-07,3.4646587938e-07,2.6652889413e-07,3.25795549548e-07,3.45305061306e-07,3.51589921954e-07,3.14347988745e-07,3.05609325382e-07,pol2,0,1,90,Continuum,0
3,4.00481633274e-07,5.30396868579e-07,5.24907223311e-07,5.46382582558e-07,4.45778885176e-07,4.34916049158e-07,4.07891403124e-07,4.6739624848e-07,4.83964633423e-07,4.55321400327e-07,4.34170638023e-07,4.65263919626e-07,4.09104301254e-07,4.35875029683e-07,3.57420047099e-07,4.10029693119e-07,4.32093667263e-07,4.54267806303e-07,3.9921251127e-07,3.98855137051e-07,pol2,0,1,95,Continuum,0
4,5.97893114696e-07,7.74296625683e-07,7.85410046367e-07,1.17516995211e-06,6.81004134299e-07,6.82176404931e-07,5.69539507857e-07,6.69767865929e-07,6.65562947825e-07,6.56123178201e-07,6.10499407895e-07,7.75306296215e-07,5.68375601918e-07,6.03583949605e-07,5.88706465019e-07,5.55379929854e-07,5.86713831871e-07,6.49455922538e-07,5.96543124325e-07,6.17170952829e-07,pol2,0,1,99,Continuum,0
0,-2.07660608223e-11,-3.30172875209e-11,-2.71172990614e-11,-2.95116530706e-11,-2.13178735809e-11,-2.28929573571e-11,-2.50793394511e-11,-3.2580225761e-11,-2.62160230904e-11,-2.58705459642e-11,-1.97936776009e-11,-2.89650753753e-11,-2.45500464988e-11,-2.99012060687e-11,-2.05734995541e-11,-2.52727063585e-11,-2.27557038815e-11,-2.59671113486e-11,-2.50390893416e-11,-2.23434946602e-11,pol3,0,1,1,Peak,0
1,-1.66877921531e-11,-2.84298909456e-11,-2.23840255931e-11,-2.398185036e-11,-1.75864327536e-11,-1.8997662983e-11,-2.19614930377e-11,-2.85169683276e-11,-2.20777660239e-11,-2.18802894521e-11,-1.61233116421e-11,-2.42713752613e-11,-2.12122591154e-11,-2.60504158832e-11,-1.69110042712e-11,-2.18601261781e-11,-1.90781275657e-11,-2.18356597754e-11,-2.21896818015e-11,-1.83128654295e-11,pol3,0,1,5,Peak,0
