,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,-8.87565920987e-07,-9.26678179701e-07,-5.59445585387e-07,-6.74382863865e-06,-9.04545287782e-08,-2.82714605666e-07,-5.98308423526e-07,-3.46965318939e-08,-1.03416367968e-06,-1.17935102545e-07,-4.24597752481e-07,-3.42111523365e-07,-7.39811009703e-08,-4.94396409387e-07,-1.06830738282e-06,-1.76929951544e-07,pol2,1,1,1,Peak,23
1,2.17093328566e-07,-6.68029986169e-07,2.27876248032e-07,-1.22300457425e-06,2.90421125239e-07,-5.34573966511e-08,1.45295354712e-07,3.18489163609e-07,-1.79036307872e-07,1.68095518072e-07,-7.69037395704e-08,7.99948857379e-08,1.11946322007e-08,3.35526431479e-07,2.65628417965e-07,4.2577516039e-08,pol2,1,1,5,Peak,23
2,1.00531921378e-06,1.8197173495e-07,1.04363953723e-06,6.44169860751e-07,1.06177640989e-06,8.54116896827e-07,9.59926990994e-07,1.03891689291e-06,6.79263860285e-07,9.93677273708e-07,7.2574810736e-07,9.897105825e-07,9.07383185915e-07,1.06152214724e-06,9.97846523658e-07,8.79546214517e-07,pol2,1,1,90,Peak,23
3,1.07668215645e-06,2.97733210295e-07,1.12935351355e-06,7.24982284015e-07,1.15510736218e-06,9.40381873589e-07,1.05121826381e-06,1.1204274983e-06,7.81615920315e-07,1.08610510932e-06,8.00401981838e-07,1.07293202459e-06,9.72726957332e-07,1.14370094425e-06,1.08010179425e-06,9.61298081487e-07,pol2,1,1,95,Peak,23
4,1.18022986147e-06,5.39188530419e-07,1.26423614357e-06,8.30694893719e-07,1.30171165487e-06,1.0579766091e-06,1.18353059579e-06,1.24636905806e-06,9.37317963416e-07,1.24333447952e-06,8.96977593015e-07,1.17254662584e-06,1.05713992274e-06,1.26248665992e-06,1.18790313579e-06,1.07589888594e-06,pol2,1,1,99,Peak,23
0,-2.33454968695e-06,-1.39330864093e-06,-1.64644395042e-06,-2.71845767343e-06,-1.90672560056e-06,-2.55053644275e-06,-1.45184039292e-06,-2.00779072867e-06,-2.46552918466e-06,-9.46080173182e-07,-2.3581671565e-06,-1.27432855197e-06,-1.96022591069e-06,-2.42434327106e-06,-2.69685685113e-06,-2.66487371104e-06,pol2,1,1,1,Continuum,23
1,-1.21562081293e-06,-6.76486734959e-07,-8.06062869992e-07,-1.33209786936e-06,-8.4061116119e-07,-1.20123520903e-06,-5.95726934034e-07,-9.98117106295e-07,-1.35587300748e-06,-5.16440913943e-07,-1.2135936785e-06,-4.27402232531e-07,-8.68559470352e-07,-1.25301196469e-06,-1.46652936413e-06,-1.11596924726e-06,pol2,1,1,5,Continuum,23
2,3.11664859325e-07,3.2386131254e-07,3.54340662091e-07,2.83293854146e-07,3.38485312359e-07,3.69415246693e-07,3.39222872148e-07,3.20602542013e-07,3.25636474462e-07,3.57050790738e-07,2.87647925198e-07,3.32637713691e-07,3.24950228558e-07,3.0657797617e-07,3.10673202859e-07,3.15400431046e-07,pol2,1,1,90,Continuum,23
3,4.11166432116e-07,4.42142982401e-07,4.56138424426e-07,3.88167992851e-07,4.4026124804e-07,4.79584955269e-07,4.30500580499e-07,4.02549747692e-07,4.37377924816e-07,4.65802306735e-07,3.80213163403e-07,4.13582704289e-07,4.29203518437e-07,4.01829966572e-07,4.19867171861e-07,4.1198296391e-07,pol2,1,1,95,Continuum,23
4,6.20227145901e-07,6.67806646062e-07,6.39116680776e-07,6.04000414e-07,6.16718922346e-07,7.25371454511e-07,6.26174858117e-07,5.70814676686e-07,6.65063252297e-07,6.59714988188e-07,5.71278536163e-07,5.5810556705e-07,6.2083987903e-07,5.75846115877e-07,6.25921283314e-07,6.30051803575e-07,pol2,1,1,99,Continuum,23
0,-2.44779507673e-11,-1.01219856803e-11,-2.58257376082e-11,-1.8205365923e-11,-2.65963714223e-11,-2.25210416328e-11,-2.4747462168e-11,-2.53097456173e-11,-1.99517036402e-11,-2.53393329898e-11,-1.98581706104e-11,-2.46571615258e-11,-2.4213578334e-11,-2.55263143894e-11,-2.45060614325e-11,-2.33077981759e-11,pol3,1,1,1,Peak,23
1,-2.13152526102e-11,-4.51339324819e-12,-2.19067522364e-11,-1.42341360415e-11,-2.26841519502e-11,-1.85538907545e-11,-2.05543387761e-11,-2.19095833617e-11,-1.57157221329e-11,-2.12228551136e-11,-1.59687159996e-11,-2.13388451402e-11,-1.99155079592e-11,-2.22052076797e-11,-2.14215726329e-11,-1.92801392782e-11,pol3,1,1,5,Peak,23
2,-6.00220591556e-12,1.37207363513e-11,-4.86139256536e-12,5.39642870998e-12,-6.19328985601e-12,4.57223593486e-13,-3.91420705461e-12,-6.66885607501e-12,2.5549066514e-12,-3.84860662958e-12,2.82460652443e-13,-4.17441976211e-12,-1.83699894635e-12,-7.09409697816e-12,-6.11316039781e-12,-1.31239489423e-12,pol3,1,1,90,Peak,23
3,-3.79835321174e-12,1.61478175011e-11,-2.67366351547e-12,1.33271392722e-11,-4.04171950072e-12,3.26073069093e-12,-2.05989251113e-12,-4.63024027385e-12,5.19295976766e-12,-1.81208879317e-12,2.63679169431e-12,-1.9691682121e-12,8.7757181666e-13,-5.00130361467e-12,-4.22248561101e-12,1.07620133912e-12,pol3,1,1,95,Peak,23
4,7.70742024671e-13,2.16931271425e-11,2.09981653611e-12,8.77630262285e-11,3.45619630476e-13,8.58524177141e-12,8.00871542146e-13,-5.66886908663e-14,1.11445713568e-11,1.93315570881e-12,8.40211269244e-12,1.32305052205e-12,5.60278788502e-12,4.98292738544e-13,1.36061775394e-13,5.13359379983e-12,pol3,1,1,99,Peak,23
0,-1.30015802092e-11,-1.4155169595e-11,-1.34119957747e-11,-1.30285716164e-11,-1.32632075826e-11,-1.55318777781e-11,-1.3652729017e-11,-1.20854985302e-11,-1.43442497334e-11,-1.42478182592e-11,-1.20343725009e-11,-1.2232940971e-11,-1.32865801142e-11,-1.21756372092e-11,-1.3469482579e-11,-1.35805025771e-11,pol3,1,1,1,Continuum,23
1,-8.67373732801e-12,-9.48528769142e-12,-9.461864977e-12,-8.30006701757e-12,-9.33500636286e-12,-1.02351357448e-11,-9.12260269348e-12,-8.41389788979e-12,-9.46513761659e-12,-1.00483939069e-11,-7.99935806685e-12,-8.77436336678e-12,-9.00803229677e-12,-8.43983926747e-12,-8.98885028079e-12,-8.89883836814e-12,pol3,1,1,5,Continuum,23
2,1.54483751096e-11,1.09716585847e-11,1.02221005057e-11,1.75117075289e-11,1.06287131502e-11,1.47248264274e-11,8.41216589213e-12,1.23000205414e-11,1.75301297385e-11,7.99604769005e-12,1.61659383191e-11,6.41003452711e-12,1.19810399803e-11,1.66565458328e-11,1.90629234999e-11,1.41924655115e-11,pol3,1,1,90,Continuum,23
