,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,-9.48964137696e-07,-9.25263839566e-07,-1.58055346683e-07,-4.58788455831e-06,-7.51236355502e-08,-1.59160505732e-07,-5.33114785497e-07,-1.42839451177e-07,-1.21848393951e-06,-3.06145853315e-07,-4.42338289737e-07,-3.0767881729e-07,-1.01464168979e-07,-1.21209078771e-06,-1.07190920291e-06,-2.49631619185e-07,pol2,1,1,1,Peak,17
1,2.3089568559e-07,-6.90467110016e-07,2.4887496373e-07,-8.22223691127e-07,2.7137354514e-07,-3.16340383693e-08,1.31596159049e-07,2.97751506008e-07,-2.03310138537e-07,1.42155277813e-07,-7.8499479273e-08,7.3431449363e-08,2.18960835667e-08,3.01387038347e-07,2.63598297113e-07,5.96687962883e-08,pol2,1,1,5,Peak,17
2,1.00256826041e-06,1.49454315985e-07,1.04841314857e-06,6.28980192534e-07,1.06527048528e-06,8.38934324097e-07,9.64910535477e-07,1.03278001671e-06,6.84132535535e-07,9.71944109727e-07,7.34437372444e-07,9.9192809384e-07,9.08150558002e-07,1.06629486996e-06,9.95825612766e-07,8.84038264883e-07,pol2,1,1,90,Peak,17
3,1.07609313905e-06,2.4950942005e-07,1.13828249966e-06,7.08968527152e-07,1.15536787646e-06,9.36026938862e-07,1.05898534443e-06,1.1044362211e-06,7.75601012005e-07,1.07096104728e-06,8.10443663459e-07,1.07031000426e-06,9.97347533945e-07,1.15012942842e-06,1.07377411545e-06,9.62288310185e-07,pol2,1,1,95,Peak,17
4,1.17941929911e-06,4.66427080834e-07,1.26364316191e-06,8.23746308676e-07,1.3005473517e-06,1.0524025412e-06,1.20115220817e-06,1.25619269802e-06,9.14337221877e-07,1.22645798209e-06,9.13272464418e-07,1.17913893232e-06,1.09039751101e-06,1.26597954661e-06,1.19478134049e-06,1.12359809625e-06,pol2,1,1,99,Peak,17
0,-2.33089367246e-06,-1.28377170535e-06,-1.54680077829e-06,-2.61352627061e-06,-1.9704040227e-06,-2.4354140282e-06,-1.12168916003e-06,-2.01931195436e-06,-2.5410548266e-06,-1.05630116079e-06,-2.56861114304e-06,-1.20920985479e-06,-1.64903599127e-06,-2.46344665413e-06,-2.63556606012e-06,-2.55977084536e-06,pol2,1,1,1,Continuum,17
1,-1.20486674539e-06,-6.37857682339e-07,-8.24364204368e-07,-1.37670169631e-06,-9.03878642767e-07,-1.20035939718e-06,-5.32090567194e-07,-9.39679303138e-07,-1.33046301362e-06,-5.1761742353e-07,-1.26360961528e-06,-4.5028551108e-07,-8.29882341312e-07,-1.25513342897e-06,-1.38726122215e-06,-1.11558004048e-06,pol2,1,1,5,Continuum,17
2,3.14509627537e-07,3.14960403806e-07,3.23733881766e-07,2.8154304784e-07,3.33268400362e-07,3.50964169872e-07,3.50201612793e-07,3.16809143674e-07,3.32348458308e-07,3.59254992529e-07,2.98897919094e-07,3.45429381279e-07,3.14764310764e-07,3.02980651444e-07,3.06034178407e-07,3.10551433439e-07,pol2,1,1,90,Continuum,17
3,4.09192314725e-07,4.34376324387e-07,4.22135884853e-07,3.76465076617e-07,4.26858342199e-07,4.61972471925e-07,4.43379247553e-07,4.00371295389e-07,4.49095180482e-07,4.60793766276e-07,3.89729837388e-07,4.31150299397e-07,4.17878220695e-07,3.89246437981e-07,4.11912359805e-07,4.31780480739e-07,pol2,1,1,95,Continuum,17
4,6.19662827962e-07,6.34282178507e-07,5.96225989024e-07,6.13717589299e-07,6.24117142688e-07,6.88078330643e-07,6.13532254155e-07,5.50284530034e-07,7.1233710216e-07,6.59293265012e-07,5.88567359076e-07,5.96230657478e-07,6.33826713718e-07,5.74115795172e-07,5.92909006293e-07,6.44602750176e-07,pol2,1,1,99,Continuum,17
