,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
3,-2.45824189047e-12,-4.62957584969e-12,-2.11188917421e-12,-2.66974116962e-12,-2.0027535337e-12,-2.31033313399e-12,-2.86954080589e-12,-6.50504626161e-12,-2.32422363562e-12,-3.23642034972e-12,2.88758790939e-12,-3.88953796932e-12,-4.30030815282e-12,-5.39042254781e-12,2.51557026e-12,-3.52751330438e-12,-1.93401319213e-12,-2.19840546914e-12,-3.28446340992e-12,4.73809438679e-12,pol3,0,1,95,Peak,21
4,2.42671977679e-13,8.09659839973e-13,2.71226580389e-13,1.38347752817e-12,4.54979015291e-13,-1.87140460523e-13,1.06728348299e-12,6.56865627625e-13,1.66203600627e-12,8.34298256328e-13,7.49906578179e-12,9.38850684857e-13,8.45385268621e-13,1.38578691947e-12,6.90570690487e-12,1.61795059506e-12,7.34196431462e-13,1.27201099921e-12,1.42770413797e-12,1.33706445178e-11,pol3,0,1,99,Peak,21
0,-1.31376150725e-11,-1.57623917844e-11,-1.70085929174e-11,-6.54307459663e-11,-1.46968884291e-11,-1.56909504671e-11,-1.27639065608e-11,-1.52912160696e-11,-1.45164744999e-11,-1.28170396499e-11,-1.3419154064e-11,-1.66654172445e-11,-1.21743705055e-11,-1.18024433096e-11,-1.14618081762e-11,-1.26388407859e-11,-1.29475664512e-11,-1.44365484951e-11,-1.29647233024e-11,-1.46726046338e-11,pol3,0,1,1,Continuum,21
1,-8.92746024666e-12,-1.05117751002e-11,-1.17046791634e-11,-1.30514042859e-11,-9.50304648997e-12,-9.66919104976e-12,-8.5717028608e-12,-1.01588111657e-11,-1.0269116089e-11,-9.22476565575e-12,-9.19796638754e-12,-1.00349509871e-11,-8.3941361934e-12,-8.38910927693e-12,-7.59151641936e-12,-9.35558816702e-12,-9.43651636097e-12,-9.74748026035e-12,-9.20306135843e-12,-9.09083452766e-12,pol3,0,1,5,Continuum,21
2,1.50429774233e-11,1.47317996465e-11,1.35265840249e-11,3.08542065948e-11,1.22477548863e-11,1.9944532613e-11,1.0502973803e-11,1.49417026446e-11,9.67947967634e-12,1.55611292726e-11,1.04847482878e-11,1.45284560102e-11,1.59517449425e-11,5.9933974047e-12,1.6178119252e-11,6.20660444686e-12,7.45969376754e-12,1.1863588133e-11,9.05433205665e-12,1.40413891184e-11,pol3,0,1,90,Continuum,21
3,2.35041623645e-11,2.20522020077e-11,2.2986185306e-11,4.48319548969e-11,2.30400775607e-11,3.10420200536e-11,1.64167079002e-11,2.26629674502e-11,1.52995818662e-11,2.38814405225e-11,1.68595393102e-11,2.3171173145e-11,2.4115878891e-11,8.45320071719e-12,2.49091854924e-11,9.10083019769e-12,1.15263301761e-11,1.7905015663e-11,1.31340906386e-11,2.52904497246e-11,pol3,0,1,95,Continuum,21
4,4.43680780271e-11,4.12152931713e-11,5.36062588271e-11,7.61181449863e-11,5.19434072228e-11,5.78642158465e-11,3.41519170487e-11,4.39589999286e-11,4.14139954334e-11,4.44664037368e-11,3.41290296118e-11,4.74277616917e-11,4.40466026391e-11,1.90511592675e-11,4.79242605038e-11,2.18537569514e-11,3.00471513322e-11,3.85739348556e-11,2.67662235777e-11,5.59568114959e-11,pol3,0,1,99,Continuum,21
0,64.1385283423,65.3640859506,70.7864369469,67.5984168534,76.9774598694,51.9539317851,74.5580850787,70.6442831068,63.5775390176,66.5601813661,63.255037606,66.6426407186,68.9226340279,64.4340151474,67.4535624145,58.828889412,66.4135857626,65.090869255,58.2681949889,74.8726822724,fitSlo,0,1,1,Peak,21
1,70.9369050388,69.0376405259,72.2357808114,83.4462844772,77.761300946,65.4893618311,79.9427409793,80.8133361492,72.8094469019,72.9339692372,72.3361485764,88.3988216013,77.0568117294,70.2419991835,80.2273156973,65.1279340688,75.2328588755,76.2752678656,66.2624858184,82.1433969405,fitSlo,0,1,5,Peak,21
2,111.923902807,90.0370796386,92.8725673199,109.082540928,97.2593477262,93.0426361537,131.418538137,114.616126229,106.750592915,106.622452765,114.748425215,112.978847296,111.330279396,117.590454211,107.977575212,134.768093759,105.429966221,122.890620732,99.5306526246,124.480290278,fitSlo,0,1,90,Peak,21
3,134.898481289,103.895990909,107.478213231,129.047746708,111.417477172,111.040397832,157.433866294,134.299620686,126.157509375,131.008651292,139.392332309,131.602503974,131.830605631,147.154140487,131.045601071,173.133821422,124.671064449,144.813450327,121.537296697,149.639660428,fitSlo,0,1,95,Peak,21
4,197.974738387,158.990327743,159.766799618,216.088941228,161.416739845,181.871794955,236.854388219,190.596220658,177.38883474,202.455368037,200.799547384,187.244822606,185.626099781,222.54154049,222.166517036,273.853597326,171.679256529,210.347219311,162.779892741,230.757785629,fitSlo,0,1,99,Peak,21
0,53.3028204322,52.4103659475,55.7876144642,62.7269654184,56.5053464003,50.0429044416,57.0403025555,61.5248124228,56.3012910751,52.9585333162,56.5551132011,56.8376800344,60.9667039737,57.9459975453,60.9637731072,51.6810975801,54.723210428,54.0208087721,39.4278363447,60.2741066786,fitSlo,0,1,1,Continuum,21
1,64.0720364048,62.8359867606,65.4200600494,76.5711497512,69.7583622002,59.2188046198,70.7092852118,72.9159928687,66.2400119382,66.0422792735,67.2201871131,77.1434147598,71.0500839826,66.6900419789,74.314268262,60.4462375903,67.8451367442,69.6135036306,59.4656070124,73.0385983934,fitSlo,0,1,5,Continuum,21
2,547.678573252,451.004887521,416.335404078,1326.88065236,427.949192614,838.369249116,403.510579323,566.692685,245.695342579,603.975581443,374.666128875,545.15390307,559.614939798,193.572506486,569.97058263,183.437936245,192.989434019,386.565012581,236.042468865,467.81138651,fitSlo,0,1,90,Continuum,21
3,721.131690088,609.810130394,704.550662492,1710.39626262,702.758337182,1175.83846678,509.821175483,745.758228662,577.209380058,817.711241687,534.468539282,764.945132917,713.101321472,266.452052795,803.016007631,270.716351666,323.744790695,508.974330764,359.912323902,809.364479331,fitSlo,0,1,95,Continuum,21
4,1054.28998848,859.048848184,1491.15579063,2284.87707203,1140.55711335,1668.86103985,683.139865105,1063.75804429,1155.81416319,1260.17974134,866.78807362,1164.25862953,1018.06653405,554.367541614,1225.67938489,570.036558399,642.912453013,706.54843442,637.133442972,1202.64464543,fitSlo,0,1,99,Continuum,21
0,1.6895148363,1.80133196033,1.79027371609,1.73555960296,1.7828982569,1.87164017433,1.67137123896,1.59154787726,1.72465620018,1.68967068402,1.68385617277,1.70367096257,1.6095007794,1.74252844368,1.81332103151,1.68295665749,1.69301872744,1.7679474165,1.83677048894,1.61461168938,riseNoise,0,1,1,Peak,21
1,1.84497252118,1.95054115555,1.93855087314,1.87775723251,1.95548993922,2.05521827995,1.81444147782,1.71995842834,1.84554922113,1.81992019967,1.82644375907,1.83858579279,1.74146279976,1.87973607403,1.94498510918,1.82553045318,1.84095093592,1.90966346593,1.95739355887,1.79570137589,riseNoise,0,1,5,Peak,21
2,2.6013750276,2.54856213642,2.64703993183,2.45086365324,2.74801296092,2.77552682477,2.42913014833,2.31814290263,2.47187069121,2.45944982844,2.52121327234,2.46765747166,2.37061945033,2.52780335356,2.61967324395,2.61015842812,2.47244649253,2.63752480829,2.65778557777,2.60543097416,riseNoise,0,1,90,Peak,21
3,2.72574117551,2.64708757327,2.73919914363,2.53422871721,2.85916100525,2.87431781642,2.51082079953,2.40268517258,2.56407723261,2.54192616534,2.61527508331,2.56617032408,2.46236240353,2.62936961304,2.71595410514,2.71614457757,2.55993328249,2.74381184536,2.74800968853,2.72278649828,riseNoise,0,1,95,Peak,21
4,3.02621358628,2.88795384556,2.92182435336,2.72867148223,3.06497221543,3.07495519122,2.68737081347,2.56367750528,2.75440974769,2.73775112919,2.80477858511,2.73816966919,2.6264996776,2.86860940315,2.95376783227,2.93472625771,2.73127104776,2.95662693321,2.96372070269,3.03369632369,riseNoise,0,1,99,Peak,21
0,1.0702265385,1.07903754007,1.08764240976,1.10637434728,1.11630744286,1.02843825016,1.0656069822,1.07633699959,1.10715728115,1.11494017047,1.14269455518,1.15001337048,1.09150352331,1.16299332118,1.16031026065,1.06071589955,1.09825068348,1.08083390126,1.04082290286,1.08869829861,riseNoise,0,1,1,Continuum,21
1,1.15429215837,1.17074301892,1.16001546652,1.17715114676,1.19150202187,1.09886919036,1.13320705768,1.1487565379,1.18131770421,1.20793326572,1.23008826731,1.24734637466,1.18084772593,1.24065875474,1.24773820957,1.13278449277,1.16609932045,1.16920568931,1.12177336827,1.19430615085,riseNoise,0,1,5,Continuum,21
2,1.7311287887,1.63635948802,1.57503198921,1.61812203063,1.64479621129,1.60573864815,1.52187220986,1.59980590478,1.63517346402,1.69354662458,1.74555227121,1.74248208396,1.64306108394,1.73090199149,1.78465631967,1.58608123619,1.57290119079,1.6424223608,1.60718444731,1.92994912155,riseNoise,0,1,90,Continuum,21
3,1.88397537029,1.73364572792,1.65352107894,1.70924903038,1.73761214619,1.69760509188,1.5975165532,1.67251804728,1.72470860893,1.78219279719,1.82833795125,1.83214352132,1.72007157509,1.81474895956,1.87647191659,1.69639030744,1.63857519195,1.72149185537,1.68302992841,2.07030092517,riseNoise,0,1,95,Continuum,21
4,2.26609182427,1.94526215362,1.82972107629,1.90841165218,1.96395542442,1.9191052951,1.77011549332,1.84895837698,1.93241808652,1.95917464792,2.01837955071,2.02856759708,1.87529584632,1.99448896295,2.08204135039,1.94995409253,1.77238778152,1.88353180629,1.84799384981,2.34102854637,riseNoise,0,1,99,Continuum,21
