,578,580,582,592,598,600,608,610,614,624,626,632,640,648,664,672,678,690,692,694,Cut,DS,Module,Percentage,Range,SubDS
0,-9.11392285612e-07,-8.86839433738e-07,-1.1469496348e-07,-6.00035950101e-06,3.56780652314e-08,-2.44326135745e-07,-1.43885933307e-07,-1.96537728289e-08,-6.26009988981e-07,-6.50398573299e-07,-1.0042082003e-06,-1.55374018531e-07,-9.65624356993e-07,-2.1128762637e-07,-1.1598286862e-07,-1.03281563103e-06,-4.88150999733e-07,-9.20951089267e-07,-3.21255340178e-07,-3.32213826248e-07,pol2,3,1,1,Peak,0
1,2.20413713946e-07,-6.37910537583e-07,3.33578354833e-07,-1.01804860277e-06,3.95874745785e-07,5.76826621442e-08,3.29603396307e-08,3.37119281606e-07,-1.678742339e-07,1.5835115399e-07,2.61527859287e-07,1.6281034895e-07,-1.732943369e-07,4.80691158879e-08,1.4338400433e-08,2.92642148572e-07,1.19887922616e-07,2.26001553862e-07,7.39208885524e-08,1.79602073e-07,pol2,3,1,5,Peak,0
2,1.02899997359e-06,1.87046582528e-07,1.17582130994e-06,6.37444523707e-07,1.19691742777e-06,9.66025387671e-07,8.60576754145e-07,1.0399694915e-06,9.22875769621e-07,1.05657210924e-06,1.07948881496e-06,9.66241677211e-07,6.98441047145e-07,9.97898310155e-07,8.99987200984e-07,1.06385465972e-06,9.15234591339e-07,9.94519581573e-07,9.37727909594e-07,1.08572633274e-06,pol2,3,1,90,Peak,0
3,1.10455086202e-06,2.97149748135e-07,1.25656231009e-06,7.84545719299e-07,1.26869809481e-06,1.06855713611e-06,9.38980613717e-07,1.11905432028e-06,1.04910213929e-06,1.13429690148e-06,1.16665395583e-06,1.0448924147e-06,7.70892498235e-07,1.07062760754e-06,9.71112122664e-07,1.14052729436e-06,9.95424272937e-07,1.07727142432e-06,1.032492954e-06,1.18253922398e-06,pol2,3,1,95,Peak,0
4,1.21492419038e-06,5.43938531609e-07,1.3998239962e-06,1.04917395382e-06,1.43553964523e-06,1.21019401651e-06,1.0432173077e-06,1.23500758871e-06,1.22283943259e-06,1.2472610009e-06,1.29760628013e-06,1.1861828467e-06,8.92080774506e-07,1.17274318805e-06,1.07732108643e-06,1.2640191761e-06,1.12430999881e-06,1.18975039157e-06,1.18532905864e-06,1.342783985e-06,pol2,3,1,99,Peak,0
0,-2.55496866779e-06,-1.39291375544e-06,-1.98422153229e-06,-2.38426270894e-06,-1.92873887377e-06,-2.73902768917e-06,-1.66001835546e-06,-2.01892014563e-06,-2.45498671376e-06,-3.96792559455e-06,-2.52123465133e-06,-1.05504785158e-06,-2.66582529568e-06,-1.30678261988e-06,-1.61150618851e-06,-2.44195668133e-06,-1.2520411725e-06,-2.52835200692e-06,-2.70515189272e-06,-2.46956266982e-06,pol2,3,1,1,Continuum,0
1,-1.30983090649e-06,-7.09373336917e-07,-8.926570464e-07,-1.34326001553e-06,-8.72629186825e-07,-1.25805480357e-06,-6.38234212484e-07,-1.00090004552e-06,-1.24998639304e-06,-1.81925447192e-06,-1.37163103801e-06,-5.27161045815e-07,-1.31451750417e-06,-4.77497749103e-07,-8.4405374271e-07,-1.27122286271e-06,-5.24704812809e-07,-1.46993810746e-06,-1.22259985924e-06,-1.03608737449e-06,pol2,3,1,5,Continuum,0
2,3.15442691198e-07,3.43201011263e-07,3.50811654025e-07,4.52116349161e-07,3.42549849751e-07,3.24751368215e-07,3.30109069136e-07,2.99210998099e-07,4.45164779582e-07,3.92078597725e-07,3.62509285553e-07,3.57664147389e-07,2.97738140821e-07,3.35998428818e-07,3.32793513178e-07,3.03935381495e-07,3.45108490157e-07,3.20466149312e-07,3.39911833573e-07,4.0302301995e-07,pol2,3,1,90,Continuum,0
3,4.053584479e-07,4.50725786094e-07,4.51408868857e-07,6.21691448541e-07,4.47883832016e-07,4.37585475213e-07,4.32761658942e-07,3.82218023891e-07,5.97547873169e-07,5.24724786696e-07,4.72026950794e-07,4.66118503572e-07,3.95183290505e-07,4.23376948162e-07,4.37000314923e-07,3.93507902419e-07,4.44126765967e-07,4.18857428584e-07,4.52555003649e-07,5.20139163125e-07,pol2,3,1,95,Continuum,0
4,6.448594566e-07,6.63688826541e-07,6.36307679119e-07,1.02396126763e-06,6.46760088539e-07,6.44885346211e-07,6.21791084616e-07,5.58119799269e-07,8.43066273227e-07,7.88468217634e-07,7.08762105963e-07,6.67925976469e-07,6.02997893937e-07,5.74505018437e-07,6.44111333392e-07,5.50684210037e-07,6.08536664582e-07,6.25150766713e-07,6.95532418427e-07,7.66674749199e-07,pol2,3,1,99,Continuum,0
