,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,-8.66978147895e-07,-8.37214362005e-07,-1.88503450022e-07,-6.2624725387e-06,-2.00926794177e-07,-2.52443817982e-07,-4.79838034114e-07,-2.17581192064e-07,-7.44680776669e-07,-1.23085521588e-07,-1.50226776408e-07,-3.00690398485e-07,-2.80431529927e-07,-1.05431339215e-06,-1.14150696385e-06,-3.51958790222e-07,pol2,1,1,1,Peak,11
1,2.11575646968e-07,-6.28200397897e-07,3.33347436156e-07,-1.20504742229e-06,3.00341521158e-07,5.8213430024e-08,1.17423338316e-07,3.09363602164e-07,1.84565305895e-07,1.59686546206e-07,-3.37518923883e-08,7.15869708888e-08,5.91173184344e-08,3.19085793079e-07,2.83044565931e-07,1.01104080009e-07,pol2,1,1,5,Peak,11
2,1.00920590179e-06,1.7565272569e-07,1.14585280879e-06,6.77252667993e-07,1.07135211453e-06,9.6322478171e-07,9.73065935558e-07,1.03635446822e-06,9.92799068528e-07,9.65407702836e-07,7.44409729161e-07,1.00061844178e-06,9.46053470726e-07,1.07839076707e-06,9.94858813045e-07,9.52813362375e-07,pol2,1,1,90,Peak,11
3,1.08022674319e-06,2.92477391147e-07,1.23539385606e-06,7.46615680356e-07,1.16396252945e-06,1.05887970905e-06,1.0562271378e-06,1.11273714531e-06,1.07306010631e-06,1.05340935058e-06,8.0688359651e-07,1.07402134571e-06,1.03551585013e-06,1.16661156671e-06,1.06593255028e-06,1.04398300878e-06,pol2,1,1,95,Peak,11
4,1.17193691869e-06,5.01436119006e-07,1.40598193821e-06,8.49003439052e-07,1.3274752139e-06,1.16413417002e-06,1.18422673046e-06,1.24971568313e-06,1.19210059001e-06,1.21844758453e-06,8.81476857868e-07,1.16750617619e-06,1.15130670164e-06,1.28345361814e-06,1.21069529212e-06,1.16844112517e-06,pol2,1,1,99,Peak,11
0,-2.34186439173e-06,-1.33053777337e-06,-1.72272210767e-06,-2.46494497016e-06,-1.77367857443e-06,-2.2530192823e-06,-1.32995831671e-06,-2.0094199947e-06,-2.43902528247e-06,-1.04934312657e-06,-2.53424794541e-06,-1.23248989906e-06,-1.50675929615e-06,-2.30420997805e-06,-2.59887182893e-06,-2.3586041153e-06,pol2,1,1,1,Continuum,11
1,-1.13832819165e-06,-6.56477957021e-07,-8.64627280998e-07,-1.30223740697e-06,-8.21068705196e-07,-1.09999172032e-06,-5.66976336969e-07,-8.89196944662e-07,-1.27184295304e-06,-5.22654503959e-07,-1.25077165848e-06,-4.76454368625e-07,-8.14889534527e-07,-1.23961597001e-06,-1.45150737812e-06,-1.05404060832e-06,pol2,1,1,5,Continuum,11
2,3.34420053192e-07,3.21010996887e-07,3.44947734128e-07,2.93675607327e-07,3.38457133748e-07,3.79615349466e-07,3.43957534882e-07,3.07519460713e-07,3.50888279539e-07,3.40164965538e-07,2.94455885314e-07,3.39051417435e-07,3.3039623586e-07,3.09494051137e-07,3.09410184797e-07,3.28471623391e-07,pol2,1,1,90,Continuum,11
3,4.23626411217e-07,4.42092478427e-07,4.49791779561e-07,3.94068605741e-07,4.31471647363e-07,4.95683601141e-07,4.48947766455e-07,3.82562343239e-07,4.53156472292e-07,4.47871534424e-07,3.88493540917e-07,4.32677258471e-07,4.42507899269e-07,4.01998838496e-07,4.12750154828e-07,4.46113131903e-07,pol2,1,1,95,Continuum,11
4,6.42519323347e-07,6.69878664286e-07,6.54190298859e-07,5.93532303704e-07,6.39138945933e-07,7.05620735663e-07,5.9268293797e-07,5.42877758606e-07,6.89574035295e-07,6.18066583959e-07,5.54141461456e-07,5.86157742751e-07,6.65150067636e-07,5.81781596871e-07,6.6360681368e-07,6.52749094563e-07,pol2,1,1,99,Continuum,11
0,-2.45084698495e-11,-8.60052440958e-12,-2.83257737021e-11,-1.88485722986e-11,-2.69758171218e-11,-2.4762848172e-11,-2.52900277953e-11,-2.48953555074e-11,-2.47162969371e-11,-2.42483241341e-11,-2.00908328133e-11,-2.44733096627e-11,-2.55980530937e-11,-2.64160936679e-11,-2.47234047214e-11,-2.47518983872e-11,pol3,1,1,1,Peak,11
1,-2.12710714582e-11,-4.36950216415e-12,-2.39953700121e-11,-1.49664289076e-11,-2.28114779773e-11,-2.08441615121e-11,-2.09917905509e-11,-2.1712305925e-11,-2.1116820085e-11,-2.05216690202e-11,-1.65651231696e-11,-2.13256757905e-11,-2.06003576911e-11,-2.28458658953e-11,-2.10359044963e-11,-2.07764304837e-11,pol3,1,1,5,Peak,11
2,-5.66778405346e-12,1.32642462365e-11,-7.12656624154e-12,4.68634015317e-12,-6.41050512055e-12,-1.92120561682e-12,-4.06294409503e-12,-6.5351987507e-12,-4.55581598185e-12,-3.99476373235e-12,-7.13855753408e-13,-4.16544574009e-12,-2.35714049636e-12,-6.88151978232e-12,-6.15545950264e-12,-3.09138058553e-12,pol3,1,1,90,Peak,11
3,-3.49240366537e-12,1.50875791001e-11,-4.80989593166e-12,1.03000870711e-11,-4.26841154237e-12,4.25465297081e-13,-2.51087240517e-12,-4.4053855563e-12,-2.34024877947e-12,-1.69345293171e-12,1.63469387833e-12,-1.97937084383e-12,-1.66494871362e-13,-4.81430438679e-12,-4.39095768324e-12,-1.41016926066e-12,pol3,1,1,95,Peak,11
4,1.08458902498e-13,1.95762334779e-11,6.73262496206e-13,7.76906517508e-11,7.59136699897e-13,5.22565611355e-12,-5.80796158589e-13,4.58174162964e-13,1.83640366127e-12,1.54458503752e-12,6.66993812562e-12,1.4390694338e-12,3.91115543239e-12,1.1258818644e-12,5.21033868056e-13,4.88654476821e-13,pol3,1,1,99,Peak,11
0,-1.36807025708e-11,-1.43859458075e-11,-1.37491616543e-11,-1.25692778242e-11,-1.37977171934e-11,-1.49482993723e-11,-1.29024832022e-11,-1.14600451117e-11,-1.49363269631e-11,-1.33692407084e-11,-1.17213123643e-11,-1.28352772947e-11,-1.32834270049e-11,-1.23435239185e-11,-1.36162920006e-11,-1.38913554422e-11,pol3,1,1,1,Continuum,11
1,-8.9205973267e-12,-9.27926823754e-12,-9.34923126819e-12,-8.31314818294e-12,-9.04226548018e-12,-1.04439251758e-11,-9.5713774698e-12,-8.02552070178e-12,-9.65219580614e-12,-9.64344687015e-12,-8.23474349311e-12,-9.22000486519e-12,-9.21130748234e-12,-8.45296175703e-12,-8.84286191857e-12,-9.39725524178e-12,pol3,1,1,5,Continuum,11
2,1.48177914441e-11,1.09835763165e-11,1.14525083262e-11,1.74893841846e-11,1.06253434571e-11,1.47041985818e-11,8.6102501847e-12,1.12561018245e-11,1.64563883859e-11,8.49379318501e-12,1.58992226967e-11,6.91671258067e-12,1.13609096393e-11,1.69019402547e-11,1.8638488952e-11,1.27183046752e-11,pol3,1,1,90,Continuum,11
3,2.23665501164e-11,1.42114485841e-11,1.77281386257e-11,2.55167936176e-11,1.66306848506e-11,2.20686166019e-11,1.21768487789e-11,1.79257768917e-11,2.54389896343e-11,1.13332137345e-11,2.48419938788e-11,1.01212919396e-11,1.68038878929e-11,2.48838159791e-11,2.84561344137e-11,2.09310953209e-11,pol3,1,1,95,Continuum,11
