,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,6.19837712238e-08,9.65759052722e-08,1.34328836621e-07,-1.81669313534e-07,1.22144122295e-07,1.09760294145e-07,1.06791952604e-07,1.23407350973e-07,1.09809747838e-07,1.23737665197e-07,3.93818230021e-08,9.01532440973e-08,6.87962028179e-08,1.03829482931e-07,9.33127863955e-08,1.08175334217e-07,pol2,2,1,1,Peak,5
1,1.3826170479e-07,1.06788767099e-07,1.52153051168e-07,1.09384368782e-07,1.38378090199e-07,1.25056579013e-07,1.32168263965e-07,1.39281982079e-07,1.33445552752e-07,1.35081158736e-07,1.20534740999e-07,1.25833760214e-07,1.39335160445e-07,1.51200773711e-07,1.34937707964e-07,1.25546605257e-07,pol2,2,1,5,Peak,5
2,1.76703816959e-07,1.45379554885e-07,1.90002877279e-07,1.68884320372e-07,1.77932935853e-07,1.73500070882e-07,1.76253131405e-07,1.74836582818e-07,1.72705566316e-07,1.73401600789e-07,1.59717072111e-07,1.73979635292e-07,1.77247997349e-07,1.86619869588e-07,1.69503802528e-07,1.69493906479e-07,pol2,2,1,90,Peak,5
3,1.80915079887e-07,1.50446091807e-07,1.94370164907e-07,1.73963946793e-07,1.82399337175e-07,1.7946089117e-07,1.81593809179e-07,1.7921353872e-07,1.76934795419e-07,1.77675494955e-07,1.64163606316e-07,1.78386580379e-07,1.81595950842e-07,1.9081976238e-07,1.73824564349e-07,1.74545676648e-07,pol2,2,1,95,Peak,5
4,1.89812806616e-07,1.57560520293e-07,2.02749676129e-07,1.82504254373e-07,1.9197490606e-07,1.91240607455e-07,1.90090342001e-07,1.87493824698e-07,1.85872034279e-07,1.85966206947e-07,1.72851224301e-07,1.86995862389e-07,1.89764833164e-07,1.98607063598e-07,1.80851737419e-07,1.83502496149e-07,pol2,2,1,99,Peak,5
0,-8.05354369344e-08,-4.03356386095e-08,-3.31398900898e-08,-7.47407592577e-08,-4.86309780926e-08,-6.56289354596e-08,-4.34761049172e-08,-5.46027457303e-08,-6.69748430311e-08,-2.63166971064e-09,-7.43136550834e-08,-6.07513722542e-09,-3.71136262033e-08,-7.29181411922e-08,-1.1161727684e-07,-9.34944288844e-08,pol2,2,1,1,Continuum,5
1,-2.82538373217e-08,-2.46915975005e-08,-8.65911680138e-09,-3.00478819693e-08,-1.01840651349e-08,-1.27225206713e-08,-2.43227070314e-08,-1.21383409217e-08,-1.85824585465e-08,5.01202664332e-10,-2.34936298253e-08,-1.17496472572e-09,-1.82284625838e-08,-2.56863676701e-08,-4.97294074369e-08,-3.64886637028e-08,pol2,2,1,5,Continuum,5
2,4.35593963322e-08,2.12266460628e-08,4.55757177072e-08,4.34412107825e-08,4.90229135133e-08,6.36360542803e-08,2.76685862065e-08,4.28181573251e-08,5.83412905916e-08,4.82885856376e-08,4.22980532594e-08,4.48450361955e-08,4.02870195601e-08,4.46440557279e-08,2.60033395517e-08,4.31789736407e-08,pol2,2,1,90,Continuum,5
3,4.92436982239e-08,2.67906203754e-08,5.14519803506e-08,4.96608096927e-08,5.47891583903e-08,7.06393405731e-08,3.39457502194e-08,4.77336744757e-08,6.6127219344e-08,5.25293834988e-08,4.88214806661e-08,4.97387054802e-08,4.67969890593e-08,5.05198667433e-08,3.14107336825e-08,5.01278515862e-08,pol2,2,1,95,Continuum,5
4,5.9056107883e-08,3.59989978628e-08,6.05331449455e-08,6.01722675271e-08,6.43256403023e-08,8.19912378492e-08,4.48695551517e-08,5.45551343915e-08,7.86317378787e-08,5.74860716743e-08,6.09494815525e-08,5.48209679998e-08,5.75231993088e-08,5.95496733429e-08,4.11537861704e-08,6.05719735283e-08,pol2,2,1,99,Continuum,5
0,-1.79529875927e-12,-1.39054337172e-12,-1.89556940711e-12,-1.74374840795e-12,-1.83105493825e-12,-1.83498753412e-12,-1.80297845783e-12,-1.76701241122e-12,-1.73918490954e-12,-1.73007738523e-12,-1.57813659004e-12,-1.73389974148e-12,-1.77284110836e-12,-1.87475513207e-12,-1.6666607344e-12,-1.70362614821e-12,pol3,2,1,1,Peak,5
1,-1.67203674867e-12,-1.28580264197e-12,-1.79181987826e-12,-1.61222203924e-12,-1.70371233979e-12,-1.68487694095e-12,-1.67752837027e-12,-1.65353831849e-12,-1.62036774611e-12,-1.62149385967e-12,-1.46093109626e-12,-1.61539416253e-12,-1.66573623361e-12,-1.76623793001e-12,-1.57995186514e-12,-1.57635615892e-12,pol3,2,1,5,Peak,5
2,-1.18288119078e-12,-7.80102960905e-13,-1.29908797688e-12,-9.74376226064e-13,-1.18217918911e-12,-1.03249991345e-12,-1.12224816408e-12,-1.18022622828e-12,-1.1036029934e-12,-1.11611471063e-12,-9.61336548985e-13,-1.04852904058e-12,-1.18146096657e-12,-1.30034361901e-12,-1.1197383871e-12,-9.90520589634e-13,pol3,2,1,90,Peak,5
3,-1.0968140325e-12,-7.20266244716e-13,-1.23216796355e-12,-8.2483949635e-13,-1.10905610898e-12,-9.47932520994e-13,-1.04074827726e-12,-1.11565098413e-12,-1.03001657787e-12,-1.04576482084e-12,-8.7821382431e-13,-9.36204024714e-13,-1.10041251968e-12,-1.23405342548e-12,-1.05162952765e-12,-9.16389101024e-13,pol3,2,1,95,Peak,5
4,-3.0851382898e-13,-5.84706958484e-13,-1.03548267849e-12,1.083370935e-12,-8.98479222911e-13,-7.74215266544e-13,-7.44048863816e-13,-9.33718503391e-13,-8.04416119717e-13,-9.02840538798e-13,-1.15274715681e-13,-5.12566734003e-13,-2.21403964233e-13,-7.92532792198e-13,-6.57199907835e-13,-7.01473387142e-13,pol3,2,1,99,Peak,5
0,-6.61280643059e-13,-3.69102715144e-13,-6.98971840254e-13,-6.86101935612e-13,-7.64817513669e-13,-9.8133888521e-13,-4.80461702826e-13,-6.31887489197e-13,-9.32027076186e-13,-7.33712742509e-13,-6.87603102763e-13,-6.92033167399e-13,-6.30659370689e-13,-6.7320581286e-13,-4.67678863659e-13,-6.86337824555e-13,pol3,2,1,1,Continuum,5
1,-5.31825417192e-13,-2.56461669266e-13,-5.54036756373e-13,-5.48750676999e-13,-6.16517280856e-13,-8.14798728538e-13,-3.40422902122e-13,-5.24700238533e-13,-7.4490476834e-13,-6.12728380496e-13,-5.28080406109e-13,-5.70068905479e-13,-4.98758847886e-13,-5.3871701751e-13,-3.39431050349e-13,-5.54544062029e-13,pol3,2,1,5,Continuum,5
2,1.87490411462e-13,2.76730289554e-13,6.20144666918e-14,2.42871553266e-13,7.33515947954e-14,3.23376181214e-14,2.63268540127e-13,7.60594210872e-14,9.71141042813e-14,-1.70413995391e-14,1.8547832292e-13,-3.11916214571e-15,1.66336721158e-13,2.00300589861e-13,4.59197470693e-13,2.63313962171e-13,pol3,2,1,90,Continuum,5
3,4.05430418087e-13,3.5190951596e-13,1.6565913598e-13,4.34226694744e-13,2.00324369378e-13,2.08189025579e-13,3.51462658754e-13,2.11489234662e-13,2.94131394387e-13,4.91415423855e-14,3.58761252184e-13,7.35587915505e-14,2.74933264667e-13,3.82357949153e-13,6.83047081556e-13,4.77080822848e-13,pol3,2,1,95,Continuum,5
4,9.78675229246e-13,5.56562048261e-13,4.05469633542e-13,9.81971895257e-13,5.90071268858e-13,7.0099790945e-13,5.92698290817e-13,5.966639974e-13,8.12262917727e-13,1.83087068055e-13,9.31144261373e-13,2.47222282963e-13,5.10489887368e-13,9.00860885842e-13,1.41835093927e-12,1.12993130827e-12,pol3,2,1,99,Continuum,5
0,65.3401787354,110.488958777,67.2038427484,67.3651418027,63.8700136147,59.4588256047,65.7662708413,61.5378206152,68.6823598861,61.8795334448,63.6378001218,62.2922401655,83.4341233136,65.9907856114,70.1864471057,60.5232850514,fitSlo,2,1,1,Peak,5
1,73.6474864582,119.037150473,77.1766512349,71.3589790715,73.4031970267,85.7391628858,71.7332287611,70.5682195336,77.9380075238,71.1172240761,70.3512039657,70.2503381155,90.5872235453,73.2023379925,77.1243845704,76.2851302339,fitSlo,2,1,5,Peak,5
2,112.553564981,147.057833084,123.01344245,153.341003008,117.385575417,108.595965504,111.196021891,108.29041286,112.279880106,119.22776923,112.498931409,136.858166231,147.539115952,108.313450691,104.238763668,104.93821573,fitSlo,2,1,90,Peak,5
3,138.475962287,162.082366625,147.129289973,210.678883798,144.015938314,127.541739851,134.38628692,133.337603153,131.905383261,146.754456446,138.363320059,173.349278722,178.92370231,128.533452279,122.482195616,125.752749187,fitSlo,2,1,95,Peak,5
