,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-8.7976245383e-08,-2.16375146899e-07,-2.76495104598e-07,-7.17764443393e-07,-2.78846855338e-07,-4.0451571566e-07,-5.47122956819e-07,-2.91067144196e-07,-3.18575021843e-07,-9.34757435965e-07,-3.2830307488e-07,-5.25971460519e-08,-8.71629414565e-07,-4.21045715137e-07,-5.93268616874e-08,-6.70060738758e-07,-3.28279038695e-07,-2.84991830615e-07,-5.0348099099e-07,-6.36677285734e-07,pol2,0,1,1,Peak,1
1,-2.69342867437e-08,3.17457700514e-07,1.17051141296e-07,1.78545387688e-07,6.80036891331e-08,9.85845155349e-08,1.30613858085e-07,4.49576543194e-07,2.32569672356e-07,2.30007516451e-07,-5.73161247899e-08,2.86299919246e-07,2.56843860538e-07,4.16782481033e-07,-1.93033085634e-08,1.65143818547e-07,1.3175203795e-07,2.07939312313e-07,2.90779290484e-07,-1.16793120524e-07,pol2,0,1,5,Peak,1
2,7.9206430571e-07,1.33493398234e-06,1.01960041816e-06,1.10154757619e-06,8.41363946043e-07,9.00522636517e-07,9.93881671107e-07,1.30804990812e-06,1.0636470356e-06,1.0202780265e-06,7.83094454762e-07,1.14585182675e-06,1.00286226272e-06,1.23130036673e-06,7.3005659486e-07,1.02522936842e-06,8.96217374875e-07,1.03313293828e-06,1.04837152987e-06,8.03388048552e-07,pol2,0,1,90,Peak,1
3,8.61192046184e-07,1.45305654022e-06,1.12176616282e-06,1.20139977909e-06,9.26125622885e-07,9.93274413993e-07,1.06466396338e-06,1.39970661722e-06,1.15228048901e-06,1.10595687146e-06,8.67630413497e-07,1.24781776499e-06,1.07789655539e-06,1.31255070817e-06,8.05452315205e-07,1.11911565157e-06,9.88682965031e-07,1.11931184858e-06,1.13109527471e-06,8.82443569692e-07,pol2,0,1,95,Peak,1
4,9.38063915739e-07,1.6200504053e-06,1.28279222929e-06,1.3681456338e-06,1.06113200477e-06,1.13513773656e-06,1.16088137094e-06,1.55561539787e-06,1.31511869412e-06,1.23759073328e-06,1.02329397264e-06,1.3977111862e-06,1.19685891221e-06,1.44819177405e-06,8.96478855621e-07,1.23773258897e-06,1.11822666621e-06,1.25346979758e-06,1.26629363558e-06,9.84713807357e-07,pol2,0,1,99,Peak,1
0,-2.72067057005e-06,-2.12794087357e-06,-2.79698009935e-06,-5.57409461955e-06,-2.34035466402e-06,-3.07076031328e-06,-1.71208309058e-06,-2.32694274802e-06,-2.06695797538e-06,-2.48906998319e-06,-1.8530626403e-06,-2.21128421291e-06,-2.37413208107e-06,-1.1922677754e-06,-2.50618851646e-06,-1.31800471121e-06,-1.32110845293e-06,-1.83921860785e-06,-1.43333153885e-06,-2.62875858372e-06,pol2,0,1,1,Continuum,1
1,-1.26040942511e-06,-1.16098942091e-06,-1.15720553993e-06,-2.69663150551e-06,-1.000157299e-06,-1.64959120492e-06,-8.34644605215e-07,-1.16049264191e-06,-7.57417356079e-07,-1.15680896826e-06,-7.76637494125e-07,-1.14187212333e-06,-1.20694008001e-06,-4.05415543437e-07,-1.17370605161e-06,-4.40171369496e-07,-5.23920617298e-07,-8.66057427141e-07,-5.84164728965e-07,-1.13666314335e-06,pol2,0,1,5,Continuum,1
2,3.05611298041e-07,4.11721543383e-07,4.09979565723e-07,4.0243182651e-07,3.39517537977e-07,3.32605397225e-07,3.08630655683e-07,3.46676794016e-07,3.82530680464e-07,3.43985893122e-07,3.39104122453e-07,3.47476299654e-07,3.12502096674e-07,3.08036114981e-07,2.57315707265e-07,3.34872983716e-07,3.39025169992e-07,3.69207007048e-07,3.10553722904e-07,2.93868383841e-07,pol2,0,1,90,Continuum,1
3,4.04280290737e-07,5.25819389333e-07,5.24668883511e-07,5.48986580595e-07,4.5177398112e-07,4.45213066228e-07,3.95348648811e-07,4.54338675538e-07,4.84971151878e-07,4.45221241165e-07,4.38307090454e-07,4.69832893002e-07,4.08508676443e-07,3.87952666337e-07,3.55855001298e-07,4.11926275347e-07,4.20798182166e-07,4.68344507069e-07,3.89786681683e-07,4.02526847349e-07,pol2,0,1,95,Continuum,1
4,5.97124243061e-07,7.83423826294e-07,7.18913819623e-07,1.37350441289e-06,6.56779153468e-07,7.25601134919e-07,5.6900604271e-07,6.61425480951e-07,6.81513916799e-07,6.54977814574e-07,6.24458542174e-07,7.71665152898e-07,5.83083708474e-07,5.36382807885e-07,5.68255807338e-07,5.60239763496e-07,5.81967413079e-07,6.54636731122e-07,5.52228865808e-07,5.84177255808e-07,pol2,0,1,99,Continuum,1
