,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-3.84792314728e-07,-6.80066571024e-07,-3.67026382887e-07,-7.6044337275e-07,-1.69996537259e-07,-4.27211273039e-07,-5.86728093033e-07,-6.93093268929e-07,-4.56271116589e-07,-8.34621921737e-07,-2.38436749442e-08,-9.38869022333e-07,-1.08327456551e-06,-2.82909963466e-07,-7.23556599125e-09,-4.23592517362e-07,-3.35039632487e-07,-2.98099983828e-07,-1.57172200698e-07,-5.97061377645e-07,pol2,0,1,1,Peak,8
1,9.35655972005e-08,2.40395006166e-07,1.1594246684e-07,1.87592904739e-07,1.12583750568e-07,1.04412434604e-07,1.40444576562e-07,4.25078638811e-07,2.12813152596e-07,2.06011324878e-07,-2.92818687774e-09,2.66869673762e-07,2.67919701175e-07,4.28442193524e-07,-9.86227652924e-10,1.03650482901e-07,1.34976096776e-07,2.14650212704e-07,3.09353026985e-07,-1.10120537521e-07,pol2,0,1,5,Peak,8
2,8.96587989516e-07,1.31468450767e-06,1.02094073202e-06,1.1432909319e-06,8.93872938451e-07,9.15333821513e-07,9.99489461853e-07,1.28070136929e-06,1.05103831004e-06,1.01978896797e-06,8.16923891437e-07,1.14789161924e-06,1.00322005107e-06,1.23480206233e-06,7.58715945998e-07,1.0256026903e-06,9.0699827238e-07,1.01832628057e-06,1.07739537272e-06,8.2715433331e-07,pol2,0,1,90,Peak,8
3,9.68921894797e-07,1.42215201118e-06,1.12250645581e-06,1.24651406477e-06,9.83589127172e-07,1.00038311482e-06,1.07083137442e-06,1.37260866459e-06,1.13938735071e-06,1.10312212064e-06,8.90537061726e-07,1.25343116492e-06,1.08074569785e-06,1.31360541314e-06,8.18111831248e-07,1.10217295049e-06,9.93153485599e-07,1.10491226631e-06,1.19088587633e-06,9.03881694762e-07,pol2,0,1,95,Peak,8
4,1.06446453974e-06,1.57366673363e-06,1.28244497103e-06,1.41002085437e-06,1.11270074833e-06,1.14016320337e-06,1.16070747457e-06,1.51469291869e-06,1.28235074544e-06,1.21425845166e-06,9.63682846808e-07,1.4071192773e-06,1.20007514423e-06,1.46397802504e-06,8.94190732758e-07,1.20050680682e-06,1.13052539239e-06,1.26462882123e-06,1.29248770163e-06,1.00597188927e-06,pol2,0,1,99,Peak,8
0,-2.48183882391e-06,-1.89789574663e-06,-2.76555771871e-06,-5.98811564124e-06,-2.56381314972e-06,-3.42220094699e-06,-1.84933658833e-06,-2.19955607993e-06,-2.19241421988e-06,-2.45966878966e-06,-1.82795265652e-06,-2.4276030872e-06,-2.32619782407e-06,-9.79763271358e-07,-2.31095348994e-06,-1.18453515079e-06,-1.3399610259e-06,-7.20670388126e-06,-1.3000445775e-06,-2.66089385105e-06,pol2,0,1,1,Continuum,8
1,-1.23646328553e-06,-1.05011824682e-06,-1.1450092966e-06,-2.62584280442e-06,-1.08747617785e-06,-1.79431272228e-06,-7.86005396581e-07,-1.07996710495e-06,-7.40506977997e-07,-1.29945433422e-06,-8.17425390005e-07,-1.21657713958e-06,-1.16059141957e-06,-3.7793978411e-07,-1.19925015793e-06,-4.30984141407e-07,-4.53611852735e-07,-1.2440492799e-06,-5.33808345473e-07,-1.17909781874e-06,pol2,0,1,5,Continuum,8
2,3.09642702332e-07,3.85832928465e-07,4.1353448677e-07,3.85323725241e-07,3.53484417522e-07,3.24069316176e-07,3.24065627776e-07,3.43013886917e-07,3.73752473129e-07,3.44961466671e-07,3.4664194012e-07,3.36755912031e-07,3.21567952071e-07,3.23053625769e-07,2.58502882127e-07,3.34874765229e-07,3.3387046861e-07,2.94864464298e-07,3.12167848922e-07,3.0949456487e-07,pol2,0,1,90,Continuum,8
3,4.09260897846e-07,5.07691599073e-07,5.23798399344e-07,5.47253876807e-07,4.59334992863e-07,4.35387061139e-07,4.16535481786e-07,4.48453844433e-07,4.72749442901e-07,4.50368697986e-07,4.46776764217e-07,4.48334479104e-07,4.14994059053e-07,3.96545622004e-07,3.53778421356e-07,4.21594157966e-07,4.14742507191e-07,3.75118170114e-07,4.05545317221e-07,4.1622599743e-07,pol2,0,1,95,Continuum,8
4,5.8825771496e-07,7.73836916475e-07,7.68506026977e-07,1.19207597201e-06,6.7521445573e-07,7.08998585716e-07,5.84885434408e-07,6.66577026111e-07,6.50596122125e-07,6.72941736222e-07,6.35591595411e-07,7.94726155632e-07,5.90510446083e-07,5.39382000231e-07,5.68661119913e-07,5.8534047435e-07,5.65919862624e-07,4.75043820892e-07,5.44681689721e-07,6.35623704538e-07,pol2,0,1,99,Continuum,8
0,-2.35174501975e-11,-3.38867068422e-11,-2.66929029923e-11,-3.05326904061e-11,-2.29486681423e-11,-2.41998800668e-11,-2.5503174243e-11,-3.17825235662e-11,-2.62135150752e-11,-2.60441330616e-11,-2.26214523096e-11,-2.95607657184e-11,-2.46884269384e-11,-2.88809406406e-11,-2.0637572149e-11,-2.57178895362e-11,-2.34320039515e-11,-2.58804465109e-11,-2.63326961223e-11,-2.30174752029e-11,pol3,0,1,1,Peak,8
