,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-4.22786436464e-07,-8.79702995978e-07,-5.07058356585e-07,-7.80559144609e-07,-2.78311229117e-07,-3.745805054e-07,-6.45396328828e-07,-3.06954548657e-07,-3.70309080465e-07,-6.78476235263e-07,-2.2455033267e-07,-1.03312567338e-06,-1.02763702852e-06,-5.74212165043e-07,-7.41795602601e-08,-1.86350666238e-07,-2.65502969978e-07,-2.03573891176e-07,-2.70914246563e-07,-8.26311417538e-07,pol2,0,1,1,Peak,11
1,1.00857114816e-07,2.94758298355e-07,1.24001066714e-07,1.93552249459e-07,7.40654833546e-08,9.21627881353e-08,1.55886881682e-07,4.51400552159e-07,2.12598864941e-07,1.57885509882e-07,-3.94244688295e-08,2.62663167727e-07,3.05148927685e-07,3.86103253082e-07,-2.06702901707e-08,-4.39960221119e-08,1.30621785883e-07,1.81241406235e-07,2.90575157619e-07,-1.42517571651e-07,pol2,0,1,5,Peak,11
2,9.01985872119e-07,1.30411302828e-06,9.93175730793e-07,1.085036684e-06,8.60505398945e-07,8.79021827338e-07,1.01214394031e-06,1.32303261642e-06,1.05981207831e-06,1.00709177503e-06,7.73709157818e-07,1.14971898453e-06,1.04950645233e-06,1.20155516034e-06,7.38991136685e-07,8.46204703147e-07,9.12177711463e-07,1.0137415541e-06,1.05695979708e-06,7.92484104007e-07,pol2,0,1,90,Peak,11
3,9.84169728602e-07,1.4022950921e-06,1.09461786665e-06,1.17636970365e-06,9.53501381148e-07,9.6434389183e-07,1.09734215513e-06,1.41125197004e-06,1.15759476777e-06,1.07336949823e-06,8.52601514773e-07,1.22777237319e-06,1.12557336361e-06,1.27841770571e-06,8.06648981172e-07,9.17139925475e-07,9.96208175421e-07,1.10663057382e-06,1.14440020118e-06,8.72024731693e-07,pol2,0,1,95,Peak,11
4,1.09617308644e-06,1.57073318362e-06,1.23827952781e-06,1.33130532922e-06,1.08288442314e-06,1.08619644023e-06,1.1931901468e-06,1.57391934625e-06,1.30770185038e-06,1.16981349411e-06,9.61742465004e-07,1.37627044121e-06,1.23935072879e-06,1.42421401445e-06,8.78827986651e-07,9.96064439055e-07,1.12321101333e-06,1.23043294011e-06,1.26527130861e-06,9.86320460955e-07,pol2,0,1,99,Peak,11
0,-2.34752244986e-06,-2.11594534679e-06,-2.93876913194e-06,-5.71293086695e-06,-2.52445680815e-06,-3.23929510748e-06,-1.59109782384e-06,-2.23595412503e-06,-2.14697036175e-06,-2.57240029503e-06,-1.71254894558e-06,-2.12074060674e-06,-2.36780305264e-06,-9.84002791564e-07,-2.48494633833e-06,-1.18575549667e-06,-1.43482645703e-06,-1.7378224773e-06,-1.42487999604e-06,-2.5338989332e-06,pol2,0,1,1,Continuum,11
1,-1.2202412541e-06,-1.05368970754e-06,-1.17891237166e-06,-2.64445374767e-06,-1.10150446924e-06,-1.71485427203e-06,-7.90181314154e-07,-1.11915079546e-06,-8.05889222948e-07,-1.31230549351e-06,-7.91867132009e-07,-1.16754553986e-06,-1.18916594876e-06,-3.80748660273e-07,-1.25954827659e-06,-4.42653605931e-07,-4.72404485513e-07,-7.79630247213e-07,-6.02996634066e-07,-1.15543254222e-06,pol2,0,1,5,Continuum,11
2,3.19663325041e-07,3.68741742681e-07,4.07475826336e-07,3.71611793462e-07,3.39985549957e-07,3.21894428175e-07,3.11956613195e-07,3.45708026976e-07,3.85822290889e-07,3.25807305971e-07,3.48703240451e-07,3.40286133275e-07,3.23940139573e-07,3.14996308128e-07,2.53826538255e-07,3.21591399467e-07,3.42599959757e-07,3.37183627342e-07,2.98575151555e-07,2.99355187657e-07,pol2,0,1,90,Continuum,11
3,4.15042618415e-07,4.85847329182e-07,5.07958198656e-07,5.27886608896e-07,4.42406233549e-07,4.28448287009e-07,4.0295356858e-07,4.49448109083e-07,4.82336859737e-07,4.28248094924e-07,4.385636757e-07,4.78054540824e-07,4.17190708969e-07,3.97731519417e-07,3.50398219376e-07,4.01093566816e-07,4.31864936974e-07,4.44840724929e-07,3.87230007376e-07,4.05268603974e-07,pol2,0,1,95,Continuum,11
4,5.91867193169e-07,7.45897402279e-07,7.20548167456e-07,1.26702424947e-06,6.54291919241e-07,6.56226463502e-07,5.50841533867e-07,6.63975833223e-07,6.63620429408e-07,6.49524376055e-07,6.05289117599e-07,7.88231400922e-07,6.05329512719e-07,5.41064175709e-07,5.50011884253e-07,5.4737147039e-07,5.74667181549e-07,6.35553878021e-07,5.17035442624e-07,5.8965721293e-07,pol2,0,1,99,Continuum,11
