,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,396.116883842,329.458260797,394.057636272,379.914460893,356.163806809,342.126161926,396.098565177,384.016249042,381.902985448,409.41940537,381.128020733,349.672562016,381.989644706,340.038381498,359.893558863,387.102029261,bcMax,1,1,1,Peak,0
1,428.984378638,347.057237145,423.364431122,409.427923988,383.398166526,367.170160803,431.83958886,418.278707125,412.349020367,439.168879191,415.504234081,378.959080629,409.725595089,369.385679428,394.80828875,422.060581723,bcMax,1,1,5,Peak,0
2,588.269493916,444.750367136,583.937908186,969.863793655,718.830532768,697.581566278,583.458460626,581.13113135,680.833216518,714.558547983,601.649516534,550.061842762,571.501454386,558.356102121,638.053363797,625.058539771,bcMax,1,1,90,Peak,0
3,619.670174895,465.359144666,607.479431917,1060.40374006,785.542221249,763.397679269,602.531024833,602.439419324,737.957513572,768.961226019,633.784991015,574.632735496,586.142736744,592.686903473,701.861045944,664.330160394,bcMax,1,1,95,Peak,0
4,671.551922879,501.811181188,652.267047362,1175.89815933,882.174226943,842.461704709,628.762478687,642.729532071,810.27444282,844.768236396,683.791724264,626.008238486,613.363149016,661.650536688,764.568595641,740.54661487,bcMax,1,1,99,Peak,0
5,502.0,391.0,487.0,473.0,459.0,396.0,524.0,499.0,494.0,466.0,505.0,479.0,508.0,434.0,450.0,485.0,bcMax,1,1,Mode,Peak,0
6,509.680002857,394.524671206,505.36240734,513.761243749,476.468716593,439.820331266,519.581040474,502.925632566,508.244390075,518.831352915,511.442827774,466.611650606,504.796495334,467.472438588,482.018938712,515.149857578,bcMax,1,1,Median,Peak,0
0,263.565864325,243.632182901,260.08976623,297.51890576,257.749640458,252.731222979,261.59264382,265.954846973,263.089391929,268.874547691,282.294703956,261.968444826,277.667251365,237.803810008,248.88402523,264.702698033,bcMax,1,1,1,Continuum,0
1,272.534271214,252.410847038,267.500905331,307.925293804,265.968384988,260.99673092,269.565946088,276.593577299,272.601263229,283.228368171,291.367560801,270.753664701,296.424659368,248.154238622,261.010223049,276.88464371,bcMax,1,1,5,Continuum,0
2,397.562188354,348.878971765,393.52556118,898.824076143,615.088551373,593.831023916,373.151017682,381.506205071,554.18062979,580.888908038,423.923537079,372.005887541,398.313147979,372.464284983,515.049705407,487.087097971,bcMax,1,1,90,Continuum,0
3,448.988622795,371.71645596,409.935940617,974.712837933,663.090053163,646.080841973,385.772585527,400.817431736,595.445365575,616.990941368,446.528790574,389.268673676,410.684278938,417.432701191,552.998597861,525.507080493,bcMax,1,1,95,Continuum,0
