,584,592,598,608,610,614,624,626,628,632,640,648,658,660,662,672,678,680,688,690,694,Cut,DS,Module,Percentage,Range,SubDS
3,-4.42165915526e-12,-5.56006553089e-12,-2.63278011211e-12,-1.60622428446e-12,-4.55142097041e-12,3.62991786583e-12,-2.24140647079e-12,-3.55909254825e-12,0,-1.2352897663e-12,3.49791939177e-12,-4.10964638256e-13,-3.8644128844e-12,1.4928750687e-11,-7.18428171825e-12,0,-3.62908034629e-12,-3.26970320246e-12,0,-4.41449937894e-12,-2.33610384601e-12,pol3,5,1,95,Peak,2
4,6.23953011643e-13,1.23226111329e-12,1.34235802942e-12,1.44501021991e-12,-3.55308671793e-14,9.85072759685e-12,1.32824169422e-12,6.76416941432e-13,0,1.36881853029e-12,9.72653978234e-12,5.31772477271e-12,1.86743772615e-12,1.95668031325e-11,-1.6698850319e-12,0,4.56983883219e-13,8.17554576551e-13,0,5.61606835736e-13,4.92049185745e-13,pol3,5,1,99,Peak,2
0,-1.55426336126e-11,-1.26243829049e-11,-1.35179049522e-11,-1.34928559541e-11,-1.21740448798e-11,-1.95632442626e-11,-1.97971379178e-11,-1.50325995788e-11,0,-1.4419302563e-11,-1.29387606187e-11,-1.27524494976e-11,-1.12550420073e-11,-1.22963935684e-11,-1.34740729639e-11,0,-1.25141971223e-11,-1.59339262412e-11,0,-1.34841853953e-11,-1.74754974948e-11,pol3,5,1,1,Continuum,2
1,-1.04470351803e-11,-8.57582587169e-12,-9.18893713731e-12,-9.45604366223e-12,-8.47758729644e-12,-1.35344281289e-11,-1.18683262638e-11,-9.79566247367e-12,0,-1.02979484396e-11,-8.52698985475e-12,-9.09592851702e-12,-6.85458939676e-12,-8.29272964271e-12,-9.64512608974e-12,0,-9.18715964482e-12,-1.06495116255e-11,0,-9.08007706067e-12,-1.1338917796e-11,pol3,5,1,5,Continuum,2
2,1.05243702445e-11,1.65207653967e-11,8.38771531581e-12,9.15109488219e-12,1.23384242941e-11,1.74392432356e-11,2.37578897435e-11,1.80904191796e-11,0,8.27591356229e-12,1.78106596255e-11,6.91965680969e-12,1.75240746655e-11,8.47816018162e-12,1.10356672028e-11,0,1.18224012567e-11,1.4363654905e-11,0,1.88707491029e-11,1.37832194699e-11,pol3,5,1,90,Continuum,2
3,1.62542889644e-11,2.523449336e-11,1.18694622771e-11,1.35397141237e-11,1.93814483218e-11,2.45581826808e-11,3.6186915808e-11,2.70841451332e-11,0,1.12284098099e-11,2.72089967609e-11,1.03980966659e-11,2.57690508201e-11,1.19663204619e-11,1.71479016615e-11,0,1.98921254216e-11,2.32535710025e-11,0,2.71295423562e-11,2.23238412827e-11,pol3,5,1,95,Continuum,2
4,3.4662522615e-11,4.64062560416e-11,2.6647487286e-11,2.81969573872e-11,3.97672109998e-11,4.60566941931e-11,6.47595223221e-11,4.99744498607e-11,0,2.34943139495e-11,5.22147504491e-11,2.39943561917e-11,4.99265177538e-11,2.28162132263e-11,3.38061406533e-11,0,3.98281668852e-11,4.39121200339e-11,0,5.31508458087e-11,4.92392417849e-11,pol3,5,1,99,Continuum,2
0,85.0960910885,65.1266530432,64.1120181655,66.0421983147,63.395337422,88.126646068,54.0955799471,64.7661541215,0,63.2263969626,66.0342016196,63.7432733204,65.0492229788,111.418816698,65.7801132161,0,65.0750935935,61.4440517752,0,68.7702334177,77.9137012241,fitSlo,5,1,1,Peak,2
1,93.752758833,73.0281086342,71.1805173499,71.6616645969,72.1591607982,93.7197322719,67.9990865488,74.0415966671,0,70.8540518748,71.2583809268,71.7053670471,74.117335037,120.259877991,77.6227190433,0,75.3308433636,85.6376601149,0,77.1734099543,79.2722358888,fitSlo,5,1,5,Peak,2
2,150.461881086,107.948479352,122.11877909,109.538609809,106.835705633,116.34736318,96.5521907518,106.669953416,0,123.383010781,107.655292017,140.21671625,110.105721928,147.757323559,126.398611568,0,116.524392607,105.512126709,0,106.270194545,99.4868231165,fitSlo,5,1,90,Peak,2
3,178.773086614,129.610656655,150.20301746,133.737164226,127.246050591,130.945086094,122.856939645,127.362140672,0,150.233777374,132.031204949,174.492396112,132.633971403,162.182213038,152.52811751,0,139.514554508,121.206433843,0,122.96129208,117.382708323,fitSlo,5,1,95,Peak,2
4,261.567827028,184.792540695,241.630970836,198.970891029,188.519168649,182.698539349,216.380454683,187.63661646,0,211.693251503,189.884951461,273.438415137,210.860094701,206.503849258,219.049586568,0,197.774490009,189.200843494,0,186.435660482,164.778203389,fitSlo,5,1,99,Peak,2
0,68.4635285155,57.8719949548,57.859930113,54.0695789389,56.2856066258,66.5655162207,46.4152124921,56.0707275338,0,56.7977773941,57.0402974735,57.6215612365,59.0842544517,97.8729254225,62.8512867943,0,58.4331594673,54.6789618504,0,47.4914790052,55.2969484255,fitSlo,5,1,1,Continuum,2
1,83.7143459834,67.0500122648,66.1380078844,64.20037145,67.2051910965,84.492532624,59.9568480398,67.2055301625,0,67.8624645167,65.4163414371,65.5532647474,69.2385251869,110.671660345,73.7741728172,0,68.4914742543,74.3563268256,0,59.7910852023,71.5224294036,fitSlo,5,1,5,Continuum,2
2,443.203112757,567.725049337,205.740907255,242.517181443,441.065432461,470.462855696,841.638610277,597.066765952,0,193.19452149,625.998405733,191.237013466,609.61765246,225.243468143,378.353371524,0,392.547365046,527.46754193,0,652.478358825,425.357786355,fitSlo,5,1,90,Continuum,2
3,551.454728612,743.715896725,278.944705064,370.452495184,600.444899416,635.416305241,1180.39909306,816.500062408,0,262.963007738,808.739169768,308.208545295,849.505582792,355.723743645,504.447964579,0,573.003182367,756.198779517,0,814.474422113,665.914455527,fitSlo,5,1,95,Continuum,2
4,719.505602433,1073.36757,599.056227687,656.765039525,926.05761507,903.740583166,1630.8597696,1131.69266147,0,478.013237257,1151.39087069,660.262268417,1251.59321339,626.655999771,740.501823616,0,884.254207471,1136.20882548,0,1225.94749777,1439.42894184,fitSlo,5,1,99,Continuum,2
0,1.43778563556,1.50837805663,1.49265889179,1.57106377822,1.57513176694,1.41997274725,1.78376066763,1.59202609868,0,1.69851481777,1.54241804027,1.54956445906,1.46279720841,1.34176214911,1.45855776914,0,1.50416886227,1.53632398325,0,1.53150069659,1.53923600915,riseNoise,5,1,1,Peak,2
1,1.59702272032,1.66261277197,1.64339824633,1.77867448482,1.72368924587,1.60576904474,1.95827756437,1.73508593805,0,1.85509756748,1.70312354003,1.6883169174,1.62094133401,1.42175393073,1.69840567317,0,1.67950797136,1.68647403924,0,1.70350067133,1.73878923728,riseNoise,5,1,5,Peak,2
2,2.18766950501,2.39473682386,2.38141115555,2.56670973701,2.43348846711,2.30320648203,2.73474043825,2.38605182301,0,2.62964429887,2.44294199983,2.40230488094,2.30868928902,1.8439999659,2.42015792951,0,2.33161661922,2.37262738864,0,2.41095558026,2.45582795528,riseNoise,5,1,90,Peak,2
3,2.29053948012,2.52737431597,2.53498231877,2.69766059796,2.54086607855,2.52676625462,2.85657769949,2.4780811709,0,2.74797782728,2.53883622808,2.49886615289,2.42682358257,1.93159355831,2.54714922308,0,2.41822479901,2.47589606024,0,2.54913036716,2.5999121505,riseNoise,5,1,95,Peak,2
4,2.50372794126,2.94862924571,3.04340089319,3.01012519678,2.79812955175,2.94928559317,3.10399721976,2.70292064406,0,3.0164395493,2.75950317631,2.70655987972,2.69278367663,2.10764458525,2.86849240942,0,2.61181955385,2.79153524269,0,2.81442595801,2.99698925188,riseNoise,5,1,99,Peak,2
0,0.940816408228,0.90363043371,0.904619542897,0.934690404371,0.933415819834,0.902312085807,1.01208711716,0.975808879627,0,1.04314166598,0.924426649508,0.932827621827,0.895768558579,0.923857740661,0.965227257283,0,0.932256496324,0.916348414156,0,0.93728930186,0.939920927362,riseNoise,5,1,1,Continuum,2
1,1.00086604526,0.970421557572,0.971561659276,1.02210530041,1.00559704356,0.99577777767,1.08205675919,1.04124470452,0,1.11244505352,1.00015467386,0.997980106801,0.970524553108,0.975402772847,1.03956630462,0,0.992446268048,1.003320334,0,1.01293044572,1.02506333052,riseNoise,5,1,5,Continuum,2
2,1.43520697195,1.42723483358,1.48878838342,1.52172051923,1.48859093511,1.69677046665,1.626231791,1.45625988442,0,1.66671848777,1.46934503117,1.42981395538,1.46629645089,1.30477306225,1.54495657217,0,1.3728764919,1.41155052187,0,1.54425646181,1.5056104371,riseNoise,5,1,90,Continuum,2
3,1.59837351964,1.61552607097,1.79405615265,1.68759561464,1.68004035272,2.03133883423,1.7757600624,1.56866831391,0,1.81946253924,1.57902939384,1.54210929534,1.63566122238,1.40675330536,1.70847366272,0,1.481423858,1.51911760222,0,1.68196575922,1.66602774637,riseNoise,5,1,95,Continuum,2
4,1.85473927774,2.27637808513,2.35068644202,2.11656822642,1.99343656432,2.42881058267,2.17190510208,1.94309156093,0,2.17120412255,1.81497204624,1.75067670151,1.99821410427,1.66620485493,2.0924146727,0,1.81851230178,2.05734654208,0,2.06073701976,2.29120416692,riseNoise,5,1,99,Continuum,2
