,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-4.82325344112e-07,-1.15789719298e-06,-4.32814697253e-07,-6.09176110258e-07,-2.36192195858e-07,-4.64500142328e-07,-6.89797790183e-07,-2.07308438185e-07,-2.2027021372e-07,-6.47342947948e-07,-2.36874824091e-07,-2.32429391852e-07,-8.5191720719e-07,-2.98412902678e-07,-1.05411871763e-07,-5.45136705529e-07,-5.00750342318e-07,-3.58927364292e-07,7.27081839242e-09,-1.15738313608e-06,pol2,0,1,1,Peak,13
1,1.17429716896e-07,2.76920385686e-07,1.14763468396e-07,1.51044446711e-07,7.90527723985e-08,1.14855857769e-07,1.63140953615e-07,4.53069124542e-07,2.1069588335e-07,1.56016094186e-07,-4.39158865501e-08,2.81311583236e-07,2.99170527226e-07,3.94098263474e-07,-2.40424120258e-08,1.32952112406e-07,1.23379660941e-07,1.99839289621e-07,3.02612515667e-07,-1.9561052863e-07,pol2,0,1,5,Peak,13
2,9.06633207891e-07,1.30780392167e-06,1.01058149386e-06,1.11618275449e-06,8.80047502154e-07,9.05266233224e-07,1.00183958413e-06,1.3244586076e-06,1.06307036163e-06,1.01825468404e-06,7.90502705341e-07,1.12907068051e-06,1.05593567693e-06,1.20115734342e-06,7.48044037042e-07,1.01910921155e-06,9.0337973268e-07,1.01261129368e-06,1.07192013475e-06,7.46044028332e-07,pol2,0,1,90,Peak,13
3,9.86807308356e-07,1.3996338131e-06,1.11656436463e-06,1.21426789134e-06,9.60190329054e-07,9.81639741736e-07,1.05799260814e-06,1.42088541985e-06,1.16172810636e-06,1.08569316352e-06,8.81858601962e-07,1.23311620122e-06,1.1324315003e-06,1.28389675673e-06,8.29087584391e-07,1.09934947763e-06,9.74720014126e-07,1.09908439986e-06,1.15568592406e-06,8.38262575915e-07,pol2,0,1,95,Peak,13
4,1.09133058007e-06,1.53248366669e-06,1.25991860581e-06,1.35301259772e-06,1.11979470689e-06,1.12714725454e-06,1.15282882647e-06,1.57481350219e-06,1.29814277821e-06,1.19135170029e-06,9.96371886827e-07,1.3789356093e-06,1.25695015233e-06,1.42083188495e-06,9.10511362859e-07,1.21465825417e-06,1.10265172102e-06,1.2298467752e-06,1.3036422452e-06,9.72793926472e-07,pol2,0,1,99,Peak,13
0,-2.51052373746e-06,-2.08496077395e-06,-2.72532307642e-06,-6.06091571925e-06,-2.49427533189e-06,-3.19874290712e-06,-1.81089569298e-06,-2.16009302161e-06,-2.28446760893e-06,-2.46043429964e-06,-1.95834877318e-06,-2.32854954653e-06,-2.32453099161e-06,-1.04426927994e-06,-2.52156966646e-06,-1.07090012274e-06,-1.28211723171e-06,-1.62866866107e-06,-1.46886316111e-06,-2.64362173738e-06,pol2,0,1,1,Continuum,13
1,-1.17561060568e-06,-1.07724399417e-06,-1.16610553144e-06,-2.65790807105e-06,-1.11170676644e-06,-1.596181212e-06,-8.20801538246e-07,-1.10839270689e-06,-7.38765653378e-07,-1.24605271607e-06,-8.7508733397e-07,-1.21316597221e-06,-1.2480807281e-06,-4.05606722388e-07,-1.2542532598e-06,-4.23930598358e-07,-5.05457573576e-07,-7.73848461886e-07,-5.76297571849e-07,-1.20847640025e-06,pol2,0,1,5,Continuum,13
2,3.25533384403e-07,3.72882745721e-07,4.28602085196e-07,4.02512291372e-07,3.43056879531e-07,3.2721156912e-07,3.17403666578e-07,3.49937439396e-07,3.84631470814e-07,3.4726763177e-07,3.487211019e-07,3.3410250586e-07,3.31521348204e-07,3.14263639776e-07,2.42486178741e-07,3.32316122254e-07,3.45660937141e-07,3.35690154331e-07,3.05451155308e-07,3.09986800011e-07,pol2,0,1,90,Continuum,13
3,4.16821751095e-07,4.83789667757e-07,5.33134623858e-07,5.67845345434e-07,4.48493534099e-07,4.47967633203e-07,3.99923727142e-07,4.61059070071e-07,4.85955175775e-07,4.36245523913e-07,4.40341013819e-07,4.68323385885e-07,4.22411349042e-07,3.91788876095e-07,3.36814083651e-07,4.13086223813e-07,4.28978598993e-07,4.36082166514e-07,3.92509448709e-07,4.15250860194e-07,pol2,0,1,95,Continuum,13
4,6.0322208099e-07,7.06071868762e-07,7.50766270204e-07,1.54342762188e-06,6.92046587856e-07,6.77833237422e-07,5.60200256854e-07,6.76333686783e-07,6.76084395404e-07,6.10666431667e-07,6.12848444875e-07,7.95511972553e-07,6.06395959338e-07,5.40335072273e-07,5.36831250439e-07,5.62799015315e-07,5.87427934388e-07,6.30696038289e-07,5.5121491477e-07,6.1441745377e-07,pol2,0,1,99,Continuum,13
0,-2.36733309481e-11,-3.32861478138e-11,-2.66270875778e-11,-2.86504470723e-11,-2.30044575205e-11,-2.30992388475e-11,-2.5045661185e-11,-3.2448450689e-11,-2.65695595213e-11,-2.59132634288e-11,-2.16575198146e-11,-2.85220925955e-11,-2.58185721561e-11,-2.8267565144e-11,-2.00400608996e-11,-2.54721120594e-11,-2.31655701754e-11,-2.51854011368e-11,-2.58736672527e-11,-2.12198410329e-11,pol3,0,1,1,Peak,13
1,-1.99806156488e-11,-2.87391068006e-11,-2.22563402402e-11,-2.43854383983e-11,-1.85676544457e-11,-1.94118619608e-11,-2.09542226717e-11,-2.83768456959e-11,-2.25018153922e-11,-2.16043155647e-11,-1.74713166173e-11,-2.4346548717e-11,-2.20249631998e-11,-2.46696484468e-11,-1.66367473387e-11,-2.17196535695e-11,-1.92068464844e-11,-2.15447449794e-11,-2.24716438121e-11,-1.67529149311e-11,pol3,0,1,5,Peak,13
2,-4.15262891086e-12,-8.22710662352e-12,-3.6179276603e-12,-4.50037359182e-12,-1.89795146474e-12,-3.19161245987e-12,-4.90615075733e-12,-1.02241907998e-11,-4.66968179438e-12,-5.09885425467e-12,5.2015529923e-13,-6.36988441925e-12,-6.50990660923e-12,-8.18766658975e-12,2.57348282212e-13,-5.13260413282e-12,-3.68173461162e-12,-4.54552477632e-12,-6.23335131016e-12,2.39642154417e-12,pol3,0,1,90,Peak,13
3,-2.36105396289e-12,-4.83173419482e-12,-1.74724243196e-12,-2.46658943468e-12,1.66687849693e-13,-1.58525360054e-12,-2.98852913729e-12,-7.56862378283e-12,-2.31526529295e-12,-3.33942253819e-12,3.01977617855e-12,-3.70460974979e-12,-4.32145473736e-12,-5.8297098842e-12,2.33937540181e-12,-3.01782104695e-12,-2.08060955486e-12,-2.37740217085e-12,-3.92836802748e-12,5.17120367714e-12,pol3,0,1,95,Peak,13
4,1.61358346247e-13,1.04587537714e-12,4.53563719018e-13,8.08248412507e-13,3.80181460171e-12,4.02235526721e-13,5.3789732169e-14,-1.7200299569e-12,1.90324039541e-12,5.76474919833e-13,8.67575141076e-12,6.19093449798e-13,1.02322131044e-12,1.36612351032e-12,7.45376668032e-12,1.37924253966e-13,1.56324582399e-13,2.32358661788e-12,2.45480114445e-13,1.40410438554e-11,pol3,0,1,99,Peak,13
0,-1.28942637139e-11,-1.52830243652e-11,-1.64414795616e-11,-5.20980041928e-11,-1.4511099649e-11,-1.43561781802e-11,-1.19836487985e-11,-1.40695418042e-11,-1.49981795231e-11,-1.32605465031e-11,-1.29714898536e-11,-1.6331101138e-11,-1.25942091983e-11,-1.16223486625e-11,-1.14550710354e-11,-1.24637702098e-11,-1.25129634959e-11,-1.33544107477e-11,-1.179110474e-11,-1.33488043597e-11,pol3,0,1,1,Continuum,13
