,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,-8.33212111546e-07,-9.07759795723e-07,-2.69667581496e-07,-3.63691623796e-06,-1.61930718516e-07,-6.54999848626e-07,-3.90696179179e-07,-1.67788281446e-07,-1.11964144414e-06,-2.33474447774e-07,-3.06210067109e-07,-3.0329830297e-07,-3.18156102849e-07,-9.99368816609e-07,-1.07644841014e-06,-1.54148790623e-07,pol2,1,1,1,Peak,48
1,2.0550237115e-07,-6.72093439096e-07,2.20089841405e-07,-7.73928484906e-07,3.2176182011e-07,1.6265494364e-07,9.45259013047e-08,3.19128840639e-07,-1.95323474223e-07,5.67667497767e-08,-5.5222926243e-08,7.35814688727e-08,7.67425419165e-08,2.48088497957e-07,2.67389727357e-07,9.38719613835e-08,pol2,1,1,5,Peak,48
2,1.01705263104e-06,1.87086113617e-07,1.07236300991e-06,8.83929378364e-07,1.12391407122e-06,1.04107878041e-06,9.51056039735e-07,1.05167059792e-06,6.6882829727e-07,8.73707628507e-07,7.68188029653e-07,9.99314601408e-07,9.47350261609e-07,1.01809048877e-06,9.97651262324e-07,9.4006823217e-07,pol2,1,1,90,Peak,48
3,1.09715231522e-06,2.97172878571e-07,1.16356743113e-06,9.64745806016e-07,1.21166971751e-06,1.14609936681e-06,1.04145320559e-06,1.1376596549e-06,7.61201107792e-07,9.65261880599e-07,8.46041313421e-07,1.06490128995e-06,1.03970503893e-06,1.09822014903e-06,1.0811075258e-06,1.02484744365e-06,pol2,1,1,95,Peak,48
4,1.20238280078e-06,5.17346408478e-07,1.30470012123e-06,1.05472597818e-06,1.34874472801e-06,1.28868766846e-06,1.17534975953e-06,1.2689319225e-06,9.1556869728e-07,1.08988941079e-06,9.39385521245e-07,1.16418644691e-06,1.14701965075e-06,1.21343068272e-06,1.1788705773e-06,1.17006924589e-06,pol2,1,1,99,Peak,48
0,-2.7802411346e-06,-1.34689620362e-06,-1.70172653596e-06,-2.46627071448e-06,-2.12472834679e-06,-2.52159776115e-06,-1.40906735567e-06,-1.95526352299e-06,-2.51401318811e-06,-1.06718913065e-06,-2.89485220982e-06,-1.53815936715e-06,-1.67352543229e-06,-2.53725113589e-06,-2.81159735792e-06,-2.72301850204e-06,pol2,1,1,1,Continuum,48
1,-1.38208949208e-06,-6.79346725721e-07,-8.78379537469e-07,-1.3755967074e-06,-9.30247486132e-07,-1.30336326149e-06,-6.11141440701e-07,-9.82251397775e-07,-1.35881536326e-06,-5.35008299346e-07,-1.36091961245e-06,-4.98669287553e-07,-8.89771544678e-07,-1.2747935514e-06,-1.43683462126e-06,-1.32131801984e-06,pol2,1,1,5,Continuum,48
2,3.23570965828e-07,3.39115899173e-07,3.44890164572e-07,3.12905201497e-07,3.39198029039e-07,3.23977501107e-07,3.49854938639e-07,3.2370143747e-07,3.35395183396e-07,3.63298066106e-07,3.10068999311e-07,3.45754457071e-07,3.3176349101e-07,3.01773592605e-07,3.20340575554e-07,3.0997943521e-07,pol2,1,1,90,Continuum,48
3,4.22858267521e-07,4.52263329742e-07,4.41270428307e-07,4.11345742102e-07,4.43719232356e-07,4.36643569945e-07,4.47862577326e-07,4.1090417236e-07,4.50556781832e-07,4.61683430026e-07,3.9354474387e-07,4.38302533411e-07,4.53047230709e-07,3.98785392049e-07,4.25721916853e-07,4.18669953049e-07,pol2,1,1,95,Continuum,48
4,6.30971388975e-07,6.77404317865e-07,6.06256347756e-07,6.12516171487e-07,6.50202273033e-07,6.744013445e-07,6.38344652516e-07,5.85894334805e-07,6.90431553317e-07,6.61213747342e-07,5.83549433566e-07,5.8689767972e-07,6.79588505458e-07,5.80068041061e-07,6.68780683901e-07,6.42524391324e-07,pol2,1,1,99,Continuum,48
0,-2.54314071942e-11,-9.51790451852e-12,-2.64225988033e-11,-2.3604427941e-11,-2.7682562028e-11,-2.70278271425e-11,-2.48061517715e-11,-2.57697505694e-11,-1.95252652161e-11,-2.27778840225e-11,-2.0989421687e-11,-2.54807274317e-11,-2.47620802754e-11,-2.49967927317e-11,-2.51815312722e-11,-2.44467579463e-11,pol3,1,1,1,Peak,48
1,-2.16862084555e-11,-4.63521465174e-12,-2.25184887375e-11,-1.95442806483e-11,-2.39917093753e-11,-2.28671461888e-11,-2.04137570959e-11,-2.21269255996e-11,-1.54283263039e-11,-1.90123640501e-11,-1.7126419206e-11,-2.13656749535e-11,-2.07241151124e-11,-2.14411404161e-11,-2.1444727365e-11,-2.03181557481e-11,pol3,1,1,5,Peak,48
2,-5.54589231441e-12,1.36658395593e-11,-4.89735055791e-12,-6.55948364511e-13,-6.90198220851e-12,-4.33256677008e-12,-3.23828796379e-12,-6.77106333475e-12,2.76382040687e-12,-1.75021860588e-12,-4.24142918719e-13,-3.96843876019e-12,-2.97281749188e-12,-5.7164551169e-12,-6.0070207835e-12,-3.04941232951e-12,pol3,1,1,90,Peak,48
