,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,7.89251056804e-08,9.42707217741e-08,1.34605143395e-07,-1.4638339016e-07,1.22679431679e-07,1.02931661509e-07,9.7148613355e-08,1.20000673814e-07,5.04774564816e-08,1.21300300594e-07,6.8225755189e-08,8.99753698842e-08,4.77322600938e-08,1.13238469058e-07,5.72662125006e-08,1.01908900944e-07,pol2,2,1,1,Peak,10
1,1.38052666714e-07,1.04574408965e-07,1.51299837128e-07,1.02137753736e-07,1.3818353437e-07,1.25136649777e-07,1.30140210759e-07,1.37983874023e-07,8.03084914258e-08,1.34431562491e-07,1.17059731891e-07,1.23851879462e-07,1.39283091626e-07,1.51130554218e-07,1.3562678638e-07,1.2426026111e-07,pol2,2,1,5,Peak,10
2,1.75851779728e-07,1.44840480645e-07,1.8985198323e-07,1.6749920536e-07,1.77173724822e-07,1.71770257014e-07,1.73502416521e-07,1.74031352893e-07,1.25891997814e-07,1.73311655784e-07,1.56069629995e-07,1.71130425264e-07,1.7867047034e-07,1.86783402583e-07,1.70986159518e-07,1.71148170285e-07,pol2,2,1,90,Peak,10
3,1.80415151659e-07,1.49847387464e-07,1.94642171656e-07,1.725793359e-07,1.81509617947e-07,1.7751724622e-07,1.78727546385e-07,1.78247432292e-07,1.30958063578e-07,1.77918834469e-07,1.60566365679e-07,1.75370792383e-07,1.82907095949e-07,1.90789537164e-07,1.74631948104e-07,1.77219873571e-07,pol2,2,1,95,Peak,10
4,1.87660935763e-07,1.58886171879e-07,2.03353218014e-07,1.80800173926e-07,1.90345642574e-07,1.88510124756e-07,1.88030826387e-07,1.86274198842e-07,1.41345161215e-07,1.86330547468e-07,1.68901079591e-07,1.8377414766e-07,1.91165206024e-07,1.98207009051e-07,1.82114570965e-07,1.87365393199e-07,pol2,2,1,99,Peak,10
0,-9.10458623559e-08,-4.46854803556e-08,-4.07275149052e-08,-7.80573952007e-08,-4.43208941637e-08,-6.99917336803e-08,-4.45955289195e-08,-5.46369194095e-08,-6.79839220469e-08,-1.0202266608e-09,-8.82402610564e-08,-6.09791344441e-09,-4.19686462508e-08,-7.83577194926e-08,-9.84431087976e-08,-9.74296931539e-08,pol2,2,1,1,Continuum,10
1,-2.58041342072e-08,-2.66595246025e-08,-9.41112352205e-09,-2.88623841002e-08,-9.76742271478e-09,-1.46356889424e-08,-2.59062399933e-08,-1.30010600441e-08,-2.37629041822e-08,-2.06603233878e-10,-2.71577159641e-08,-1.54197221367e-09,-1.97196451784e-08,-2.52212514997e-08,-4.48152816282e-08,-3.44768136656e-08,pol2,2,1,5,Continuum,10
2,4.32140612395e-08,2.16327122464e-08,4.59564043365e-08,4.26235327514e-08,4.86148165279e-08,6.37415882481e-08,2.72546430264e-08,4.29844660009e-08,5.23706549433e-08,4.72649336293e-08,4.23798093556e-08,4.46153667603e-08,4.04816432568e-08,4.4485189558e-08,2.5932993752e-08,4.30189295141e-08,pol2,2,1,90,Continuum,10
3,4.89348927944e-08,2.71726957789e-08,5.13138365814e-08,4.88943091284e-08,5.44479613575e-08,7.06752599601e-08,3.38177592566e-08,4.80007454588e-08,5.97265786654e-08,5.12381280307e-08,4.87267604402e-08,4.93142904548e-08,4.69148472873e-08,5.01673605459e-08,3.17578078989e-08,5.03056374772e-08,pol2,2,1,95,Continuum,10
4,5.66764262329e-08,3.67496918156e-08,5.93629256063e-08,5.91432697743e-08,6.38208444428e-08,8.10294056816e-08,4.50729121581e-08,5.55510598937e-08,7.27540553326e-08,5.58249301e-08,6.01814524192e-08,5.49620977723e-08,5.76314963499e-08,5.95892351234e-08,4.15822971112e-08,6.15590439052e-08,pol2,2,1,99,Continuum,10
