,584,592,598,608,610,614,624,626,628,632,640,648,658,660,662,672,678,680,688,690,694,Cut,DS,Module,Percentage,Range,SubDS
0,-2.9919953625e-11,-2.69299808703e-11,-2.61908846462e-11,-2.47817978455e-11,-2.52638992739e-11,-3.0949628482e-11,-2.93441863819e-11,-2.70736852281e-11,0,-2.42074719347e-11,-1.90412273702e-11,-2.47511600628e-11,-2.4543480665e-11,-9.42019026826e-12,-3.05590347707e-11,0,-2.59337794176e-11,-2.8841568842e-11,0,-2.37870039656e-11,-2.87922553448e-11,pol3,5,1,1,Peak,1
1,-2.52361276903e-11,-2.34228293109e-11,-2.21914930866e-11,-2.08834341509e-11,-2.18706868357e-11,-2.41596690252e-11,-2.43537824474e-11,-2.31404465881e-11,0,-2.08020788315e-11,-1.56143066266e-11,-2.16066761715e-11,-2.15139495971e-11,-5.7624570237e-12,-2.70733696809e-11,0,-2.20874476026e-11,-2.41690148128e-11,0,-2.12506184134e-11,-2.44263963481e-11,pol3,5,1,5,Peak,1
2,-6.3159570555e-12,-7.69812867279e-12,-5.12946057513e-12,-4.26731445742e-12,-6.54972937428e-12,6.43438449623e-13,-4.87442628349e-12,-5.81518393801e-12,0,-3.89151584322e-12,1.0374919902e-12,-3.56719672235e-12,-6.32170134426e-12,1.27332977798e-11,-9.31182812776e-12,0,-6.00331889538e-12,-5.71641268503e-12,0,-6.22490612463e-12,-4.03987663821e-12,pol3,5,1,90,Peak,1
3,-3.82344131486e-12,-5.28548557039e-12,-2.76011984926e-12,-2.46672494828e-12,-4.37636650735e-12,3.97662798045e-12,-2.6838490944e-12,-3.40592673478e-12,0,-2.42533932168e-12,3.80491092039e-12,-9.33367184241e-13,-4.15337092035e-12,1.49975494302e-11,-6.76965133295e-12,0,-4.09257937345e-12,-3.18082130488e-12,0,-4.34846231854e-12,-1.84493652363e-12,pol3,5,1,95,Peak,1
4,1.79746854271e-12,2.20128193328e-13,1.08363173299e-12,-2.61564703395e-13,3.01440231985e-13,9.46638243488e-12,1.78801241377e-12,1.74233804104e-12,0,-6.85493027121e-13,1.17935932638e-11,4.30152262867e-12,1.43328503688e-12,2.04816542539e-11,-1.4213456608e-12,0,1.92325316882e-12,7.69511258403e-13,0,-6.9470758668e-13,1.70870455106e-12,pol3,5,1,99,Peak,1
0,0.0,-8.0332287957e-11,-8.68173964804e-11,-8.99621341285e-11,-6.95593593649e-11,-1.89179091604e-11,0.0,-1.05453303471e-10,0,0.0,-1.23003081018e-11,-1.2592142699e-11,-1.18128082779e-11,-1.15458919187e-11,-1.3363770884e-11,0,0.0,0.0,0,0.0,0.0,pol3,5,1,1,Continuum,1
1,0.0,-1.4565806726e-11,-1.54319380732e-11,-1.65999759632e-11,-1.1928801987e-11,-1.35206497712e-11,0.0,-2.48757552581e-11,0,0.0,-8.10646768379e-12,-8.87761625758e-12,-7.32240376667e-12,-8.35523476429e-12,-9.5169809823e-12,0,0.0,0.0,0,0.0,0.0,pol3,5,1,5,Continuum,1
2,0.0,1.21814784852e-11,6.75975633727e-12,6.62251889445e-12,9.02092972715e-12,1.64587723615e-11,0.0,1.25674472019e-11,0,0.0,1.7100676301e-11,6.5683287577e-12,1.80453240531e-11,8.44833482952e-12,1.07344340236e-11,0,0.0,0.0,0,0.0,0.0,pol3,5,1,90,Continuum,1
3,0.0,1.69779182513e-11,8.79497626779e-12,8.67747672874e-12,1.3535436465e-11,2.29748956647e-11,0.0,1.68135835634e-11,0,0.0,2.68807037556e-11,9.45238061168e-12,2.89044151181e-11,1.15540831916e-11,1.71601940429e-11,0,0.0,0.0,0,0.0,0.0,pol3,5,1,95,Continuum,1
4,0.0,2.36018966818e-11,1.15605839607e-11,1.16315807912e-11,1.97662625801e-11,4.55273385486e-11,0.0,2.27967757091e-11,0,0.0,4.75537959314e-11,2.25315281973e-11,5.05701800748e-11,2.6336584348e-11,3.24542732098e-11,0,0.0,0.0,0,0.0,0.0,pol3,5,1,99,Continuum,1
0,86.0245525725,65.3198479613,64.3119057513,66.3668194302,63.9083906894,87.3267057471,53.3553148196,64.94027975,0,62.8456828997,65.4585540798,63.3301668958,70.7382762334,108.575612313,66.5760184689,0,65.0274758319,59.1901605922,0,72.0007148688,77.9433014818,fitSlo,5,1,1,Peak,1
1,92.9737120867,72.9126801089,71.5056292837,71.5622443027,72.290283251,93.5611982704,67.9261755268,74.0859197774,0,71.1064544512,71.0980386319,71.2057609324,74.7602308247,120.193631536,76.9698368166,0,75.025886385,85.6582216705,0,77.6570295916,79.2113811791,fitSlo,5,1,5,Peak,1
2,142.437829509,110.855116005,119.789524875,106.719015066,107.182843635,113.419211493,94.9835363002,106.926606596,0,121.588947266,107.797574035,142.536531184,110.867946066,147.626679425,118.300960112,0,118.17630376,108.065103164,0,105.141190416,98.5043080025,fitSlo,5,1,90,Peak,1
3,169.984297823,132.395296476,148.858761211,129.434390071,129.395925322,130.206159879,118.619399418,124.94613049,0,148.830665416,131.309721606,180.112805677,137.493734841,161.945888117,142.471819559,0,145.613256663,123.530075022,0,125.937715976,114.92895932,fitSlo,5,1,95,Peak,1
4,257.779979126,191.617214743,225.611435037,193.872532918,193.710421555,189.676291338,195.475282109,177.227834966,0,209.550866564,195.767100175,272.081181099,220.438122405,208.461532579,215.681969599,0,208.913053052,176.877730043,0,164.787667098,171.831519706,fitSlo,5,1,99,Peak,1
0,68.9798680073,57.5598440891,57.8388439444,53.5422788062,55.5166058563,65.8990694715,44.8508777459,55.2403796108,0,54.2104200255,54.6424230846,55.3872131845,58.1836777969,93.986168951,61.9260316234,0,59.3271957056,55.0067305664,0,50.9316841175,57.7426640426,fitSlo,5,1,1,Continuum,1
1,84.6270767985,67.7598292635,65.9034941608,64.0101961968,66.5923098655,84.1484178119,60.2113258056,66.3014715887,0,67.9508204501,65.0631862379,64.473734185,68.5700182506,110.173596196,73.7277101233,0,69.0884668218,74.574141675,0,62.8976859644,71.7272964145,fitSlo,5,1,5,Continuum,1
2,629.834508114,708.246041178,257.815582552,327.829382943,523.302222245,490.563034759,1183.75377662,742.951750414,0,367.241724244,617.620302406,188.467697794,590.884094399,231.454354695,366.864019152,0,648.663939346,1216.41927092,0,1180.28293844,669.140977567,fitSlo,5,1,90,Continuum,1
3,4018.43316194,1170.81536884,691.933045025,719.246487837,862.739974527,623.074485989,4089.10820236,1294.4032925,0,4118.37104016,812.483439992,282.238254643,816.283184244,389.691315018,508.04953843,0,4021.42714177,4078.21506773,0,3947.0618855,4041.40013463,fitSlo,5,1,95,Continuum,1
4,4074.17634326,4047.93975839,4070.1352604,4121.18129725,4117.53105123,911.357160554,4180.27989407,4086.84809989,0,4189.07164598,1178.0828251,559.104159548,1318.44465951,669.40339403,745.520706659,0,4077.55445069,4133.69734733,0,3992.77201256,4157.6933933,fitSlo,5,1,99,Continuum,1
0,1.46751885012,1.52257602966,1.50652088212,1.64204697552,1.55827057376,1.20552898608,1.8025078812,1.51293399568,0,1.69557346872,1.40479386069,1.42256302526,1.39908779401,1.31332887943,1.54633451131,0,1.49748771799,1.53520292191,0,1.55759890915,1.53505544606,riseNoise,5,1,1,Peak,1
1,1.60825965526,1.65696548545,1.65492027579,1.81744066061,1.7173782319,1.51774756108,1.96375996546,1.68912496053,0,1.85299503788,1.60911099962,1.61272953365,1.60402130879,1.41303740723,1.71105111038,0,1.64264794233,1.6778530661,0,1.668498957,1.74558972553,riseNoise,5,1,5,Peak,1
2,2.20544617951,2.38539528932,2.38746365316,2.60197187363,2.43369462883,2.38468904273,2.75417189802,2.37520519111,0,2.69022474337,2.3910169736,2.44154240315,2.32712868478,1.87296054602,2.4478240062,0,2.34039467218,2.36265995167,0,2.41345797411,2.50777421717,riseNoise,5,1,90,Peak,1
3,2.30285096695,2.50225568566,2.56202531031,2.7387315443,2.54323328082,2.82368170382,2.88372700473,2.49491076649,0,2.81990897267,2.56564700687,2.76685145443,2.47047596196,1.98425492388,2.56913555552,0,2.44751144094,2.47384949005,0,2.5412341162,2.65416312314,riseNoise,5,1,95,Peak,1
4,2.49158539916,2.80133173705,2.97886271833,3.14948459329,2.81497765383,3.90114639559,3.24346254374,2.77451344437,0,3.2040954606,3.31219039912,3.59727590451,2.91071137765,2.18806055905,2.88855220371,0,2.74760842009,2.69472018159,0,2.81212830424,3.17626064536,riseNoise,5,1,99,Peak,1
0,0.940507200344,0.908867981778,0.905267863559,0.962373331311,0.944536246992,0.840257604398,1.01658189981,0.952548302049,0,1.02722901968,0.871982237062,0.875623920308,0.906472374465,0.916295651951,0.971852539302,0,0.921028350935,0.926305578973,0,0.927266369025,0.933846938218,riseNoise,5,1,1,Continuum,1
1,1.00068961533,0.970238509418,0.973655236201,1.03308886458,1.01040504232,0.966540212757,1.09279241431,1.03446141327,0,1.11149140414,0.975619195771,0.964964070475,0.97172635885,0.974099722302,1.04878221554,0,0.988138392053,0.996330413702,0,0.995077084531,1.01996517756,riseNoise,5,1,5,Continuum,1
2,1.41681577302,1.42005815558,1.48996509719,1.52996990286,1.4875279326,1.92136425436,1.67547887839,1.47814592126,0,1.68837665477,1.52450040868,1.55994786848,1.56925387506,1.37664986617,1.56968488866,0,1.40556548474,1.41305715572,0,1.5493621574,1.53390600692,riseNoise,5,1,90,Continuum,1
3,1.59248336271,1.66290812161,1.81843172033,1.71244766387,1.69265812495,2.30818223004,1.84301859245,1.6125497277,0,1.85971016984,1.78600466697,1.92888102746,1.79091258884,1.51563942858,1.7664473298,0,1.54070849485,1.53138859636,0,1.70858228605,1.74869159878,riseNoise,5,1,95,Continuum,1
4,1.91481170244,2.09638076492,2.25155174706,2.2788920475,2.04173434846,3.37901624146,2.41490599578,2.15541402297,0,2.37714362699,2.71815260165,3.04864176972,2.09070051262,1.75179178791,2.24770163132,0,2.05873472579,2.01116401476,0,2.20273332818,2.46561501258,riseNoise,5,1,99,Continuum,1
