,584,592,598,608,610,614,624,626,628,632,640,648,658,660,662,672,678,680,688,690,694,Cut,DS,Module,Percentage,Range,SubDS
0,-4.81733567195e-11,-3.32320271069e-11,-3.30035736348e-11,-4.25726217729e-11,-3.77647789986e-11,-4.15294129418e-11,-3.32257706453e-11,-3.04364372676e-11,-2.30123218429e-11,-3.12065747024e-11,-2.93241374918e-11,-4.23320880061e-11,-4.02608916653e-11,-2.24202893489e-11,-5.61980239594e-11,0,-3.06687381889e-11,-3.03198842163e-11,-2.64648805169e-11,-2.70419778648e-11,-3.58616264262e-11,pol3,5,1,1,Peak,8
1,-3.73344326645e-11,-2.77270051435e-11,-2.71560494491e-11,-3.26348245708e-11,-3.05812475393e-11,-3.29208057817e-11,-2.74510664351e-11,-2.47666715134e-11,-1.70498293426e-11,-2.49236353313e-11,-2.15264247655e-11,-3.17337082905e-11,-3.27515673601e-11,-1.42816735284e-11,-4.29701155675e-11,0,-2.50371085821e-11,-2.55787891225e-11,-2.19669357346e-11,-2.32778410882e-11,-2.91173596615e-11,pol3,5,1,5,Peak,8
2,3.54284179431e-12,-4.27547360891e-12,-1.14310388505e-13,7.30060120864e-12,4.04920116094e-12,8.00238456327e-12,-2.48938514665e-12,-1.95303870591e-12,8.78823250585e-12,6.6896485023e-13,1.36604770923e-11,1.11005108625e-11,1.70612951635e-12,1.90929083715e-11,3.68319022891e-12,0,-1.79869483014e-12,-4.55956310477e-12,-2.28842731227e-12,-3.33260181991e-12,-7.9026018241e-13,pol3,5,1,90,Peak,8
3,1.0058937196e-11,-1.2780650336e-12,3.43186933509e-12,1.23547437813e-11,8.29054154379e-12,1.25582651331e-11,8.13204886654e-13,1.20854071095e-12,1.22473340162e-11,4.01974858534e-12,1.79985545731e-11,1.79452335576e-11,6.22146066257e-12,2.30035557317e-11,1.2877179272e-11,0,1.05703172487e-12,-2.41088163155e-12,-8.47086338943e-14,-1.12892763009e-12,2.79410537083e-12,pol3,5,1,95,Peak,8
4,2.76991116656e-11,3.78372677798e-12,1.10025769765e-11,2.5001099435e-11,1.98634781965e-11,2.53350768459e-11,5.89613851048e-12,7.06962255296e-12,2.04832050864e-11,1.17467790044e-11,3.31190798818e-11,3.71388098497e-11,1.71239772145e-11,3.04136738154e-11,2.77263257772e-11,0,7.28978118265e-12,2.17753143301e-12,3.49581997173e-12,1.2976697864e-12,1.0426603073e-11,pol3,5,1,99,Peak,8
0,-2.29689848649e-10,-1.78214668076e-11,-1.92590275962e-11,-1.18675845399e-10,-1.13912866356e-10,-2.76631968551e-11,-2.1086156762e-11,-1.66008692589e-11,-4.33934272717e-11,-1.80171366526e-11,-1.91310961292e-10,-4.61846174209e-11,-1.05347402543e-10,0.0,-1.41780853146e-10,0,-1.65147793408e-11,-1.69331935211e-11,-1.65725137141e-11,-1.50156941818e-11,-2.29901502259e-11,pol3,5,1,1,Continuum,8
1,-5.53596229603e-11,-1.20612513989e-11,-1.32868509534e-11,-1.99944201029e-11,-1.92415220431e-11,-1.88029750303e-11,-1.34139413877e-11,-1.16132496539e-11,-1.38954634134e-11,-1.26727058796e-11,-1.78122931974e-10,-2.02970058121e-11,-1.76961005668e-11,0.0,-2.39100514357e-11,0,-1.15598313643e-11,-1.15358533897e-11,-1.13126074587e-11,-9.569829661e-12,-1.49571995361e-11,pol3,5,1,5,Continuum,8
2,1.61733575374e-11,1.59954221244e-11,1.10670208741e-11,2.97812073202e-11,1.66502596242e-11,2.03552749399e-11,2.12067896626e-11,1.51541891145e-11,3.15899465057e-11,1.08996212579e-11,1.71695225389e-11,1.69773707039e-11,2.77236501156e-11,0.0,1.89856780153e-11,0,1.23998826639e-11,1.45851791372e-11,1.22413058448e-11,1.63199448372e-11,1.44622358732e-11,pol3,5,1,90,Continuum,8
3,2.04593359974e-11,2.29068418503e-11,1.49229511858e-11,3.73553586978e-11,2.1651595119e-11,2.71146194247e-11,3.34558589221e-11,2.24982128833e-11,4.52481202356e-11,1.40879779763e-11,2.14201172301e-11,2.1962529492e-11,3.89325704863e-11,0.0,2.46154559739e-11,0,1.68450132126e-11,2.20540832355e-11,2.01463343879e-11,2.44224778231e-11,2.15888481266e-11,pol3,5,1,95,Continuum,8
4,2.57739492878e-11,4.11164197933e-11,2.61073641625e-11,5.2562632948e-11,3.04336549101e-11,4.57567918676e-11,6.15140856324e-11,4.42144563033e-11,7.72451607468e-11,2.41876517501e-11,2.81278539403e-11,3.16437761844e-11,5.53869530949e-11,0.0,3.37355740133e-11,0,3.45147055322e-11,4.29549356204e-11,4.56419001808e-11,4.58368975392e-11,4.93396457787e-11,pol3,5,1,99,Continuum,8
0,84.8707348403,66.197260063,64.1345531768,64.9749176519,62.6953974821,91.0941978639,51.8765536188,65.5870754738,86.2516007112,63.109199364,63.4259142191,62.5034762768,67.276061077,108.524692697,66.1483695004,0,64.2977195901,62.2058169609,75.3475707558,69.997359138,78.1197972414,fitSlo,5,1,1,Peak,8
1,92.2835883017,72.6578158195,71.4453421296,70.0683576181,71.0998016774,92.5164413354,67.8506526653,74.9359561195,100.582063871,71.5746058439,70.8120780397,69.8768018544,73.3231931117,119.028761639,76.8285579418,0,75.6918267811,85.5394255974,76.3245886681,77.8962228869,79.0729536671,fitSlo,5,1,5,Peak,8
2,143.156385271,108.271495056,119.148535313,104.607921888,108.544423941,114.561215144,96.0260735965,106.709372801,123.20579419,121.239922614,117.864677193,132.858408334,110.158680183,146.684119788,121.597240818,0,115.593944679,110.647325852,97.6610808528,106.422826947,102.256177697,fitSlo,5,1,90,Peak,8
3,170.75951066,130.738319567,149.21843624,126.960727956,131.249179152,129.506241301,121.94384862,127.515423806,143.107114621,152.151845993,142.861370493,177.165392032,131.789639935,164.15681305,147.648804151,0,139.075812293,128.981672571,113.559826879,123.834074009,118.213861081,fitSlo,5,1,95,Peak,8
4,284.460420895,183.755725542,225.408903986,190.456862995,198.623771458,182.576568259,218.68146728,178.774548439,211.495059306,207.500735953,194.769688455,281.491245932,187.405915207,213.419289371,235.769288716,0,194.556699504,206.570663891,165.460202642,178.050440542,163.893626554,fitSlo,5,1,99,Peak,8
0,58.1134264239,50.1552926515,46.4198141967,36.8888274035,41.4165419912,56.4982739478,45.2564052112,52.4000691734,72.2174629503,49.4301027895,44.6003267531,40.6169730697,47.2263743304,76.9326176631,47.3538780284,0,54.3770986026,50.464737538,51.2177715014,43.4179150851,52.3178127294,fitSlo,5,1,1,Continuum,8
1,75.5688537956,63.2351978677,62.4319217735,59.7587558507,59.1037309525,73.6729373174,58.7321809288,65.2420243348,89.4427580845,65.021595186,58.1446180691,57.5235539265,63.0603106217,98.3290488838,63.4506134547,0,66.141336975,72.9665208062,65.0106063967,60.6882057815,67.431616817,fitSlo,5,1,5,Continuum,8
2,668.901598108,606.687446503,232.429411475,2383.69533114,567.92071515,574.801172325,862.16977605,625.019557012,1337.68821355,213.68710557,1217.92293447,290.576999228,1921.38865172,2180.04524741,477.971807706,0,413.318763926,536.929386899,495.870054818,684.67370881,456.34041873,fitSlo,5,1,90,Continuum,8
3,1704.23612074,806.601328563,330.828602481,29282.2496355,949.28133328,840.625579893,1196.62075911,866.821499068,1724.24095467,306.479599402,6244.01595195,524.651051772,11911.8827271,8621.93663739,751.797852083,0,585.697009145,819.47487334,811.720846472,876.791942576,780.793291446,fitSlo,5,1,95,Continuum,8
4,10488.2625332,1185.76589612,685.740844497,52834.7574856,2385.4345317,1655.38285873,1685.59890658,1288.79497444,2301.34183637,553.80017286,11750.7378213,1499.109098,48668.2066543,13799.8729928,1694.84869751,0,975.127343691,1232.40598154,1325.7475001,1287.37385356,1652.35599383,fitSlo,5,1,99,Continuum,8
0,1.50051886265,1.50556421919,1.5029159559,1.5685935792,1.52124056787,1.35272671313,1.79299962883,1.64638033328,1.5928565199,1.74195717282,1.49251518938,1.58540718469,1.39357244917,1.30800009979,1.58053753283,0,1.49741498334,1.44696766327,1.52406309988,1.56141944741,1.56487576992,riseNoise,5,1,1,Peak,8
1,1.66231410157,1.68692490252,1.67542776362,1.83374938175,1.7400531213,1.59386963198,1.98405966619,1.79704940336,1.72420239056,1.92963370634,1.71520650315,1.75262019786,1.60964101812,1.41559253084,1.74398510267,0,1.66812475485,1.64055235866,1.75211509425,1.74975628437,1.80288061785,riseNoise,5,1,5,Peak,8
2,2.48548681434,2.43001831065,2.52905192771,3.05045915204,2.73841599089,2.6247325121,3.18668121675,2.7022927722,2.73991087156,3.05789116845,2.71949591709,2.63808910847,2.49705755055,2.00159680728,3.02560478322,0,2.32021487582,2.47698016049,2.8525040604,2.54531706121,3.03181207617,riseNoise,5,1,90,Peak,8
3,2.64773273637,2.55269050035,2.70133463608,3.33365648343,2.91880173124,2.78688033684,3.43771525687,2.90064503901,2.96556900273,3.29310509625,2.89135551794,2.79081349408,2.63591109023,2.10078643387,3.26481573227,0,2.42264073873,2.60160169406,3.06582663866,2.69955843632,3.27142687797,riseNoise,5,1,95,Peak,8
4,3.17998949727,2.80266818188,3.03284139009,3.74123102117,3.29254532082,3.10863520845,3.85153587591,3.23098636069,3.34207737257,3.68576946872,3.20820652851,3.12856477919,3.02777180077,2.30026170503,3.7382043989,0,2.61540494034,2.84530109867,3.50796307763,3.00015516133,3.73402029154,riseNoise,5,1,99,Peak,8
0,1.0013564621,0.929932871258,0.942093070269,1.04400424502,0.983165916084,0.973921604187,1.07542787802,1.03758708641,1.0386320377,1.09230472553,0.958777143038,0.98521827173,0.920138252523,0.953593635064,1.02210949556,0,0.956871120456,0.966991385644,0.950389437163,0.977551894695,0.997889474099,riseNoise,5,1,1,Continuum,8
1,1.08182483146,1.00913529498,1.02513954853,1.15597822278,1.08377770281,1.0712970883,1.16984014278,1.10302237902,1.11728667959,1.17927155324,1.05592838545,1.06608477304,1.01956308506,1.02429782557,1.12177249394,0,1.03074778558,1.03965878747,1.04687612563,1.0651573714,1.11856044338,riseNoise,5,1,5,Continuum,8
2,1.97112118815,1.59310968728,1.81215723542,3.62188715121,1.98893504229,2.04842808676,2.39926549859,1.95212731055,2.16068378306,2.30466608578,1.85812476947,1.86272686434,1.97498174732,1.64667109502,2.26458785231,0,1.49451398303,1.66819435582,2.01720119891,1.82180911833,2.26325592289,riseNoise,5,1,90,Continuum,8
3,2.15675101018,1.7186570075,1.98899172486,4.40136251438,2.18370690671,2.24744367474,2.66308270232,2.14187239386,2.39156714572,2.53074003609,2.03582441929,2.03582399851,2.22519800714,1.76676532296,2.49739438759,0,1.57640300706,1.80498886688,2.23658516576,1.99474881863,2.54607233536,riseNoise,5,1,95,Continuum,8
4,2.64715909814,1.94851621548,2.27003511559,5.46465003723,2.56226529315,2.67408334146,3.08184344778,2.46732233203,2.79895303012,2.94089708853,2.48936126838,2.40194667144,2.69724830664,2.06942629646,3.29800749761,0,1.7325761043,2.05026007675,2.58326817597,2.31175085841,3.010191448,riseNoise,5,1,99,Continuum,8
