,584,592,598,608,610,614,624,626,628,632,640,648,658,660,662,672,678,680,688,690,694,Cut,DS,Module,Percentage,Range,SubDS
4,-7.31577863117e-13,7.49653933134e-13,2.22283899613e-12,-4.06152266444e-13,5.25169831961e-13,1.02978218847e-11,-7.8942626307e-14,1.43325299292e-12,1.66027154159e-11,1.8416805268e-12,1.09501427037e-11,1.21343516188e-13,1.6566760125e-12,1.97212811233e-11,-6.61851908556e-13,0,1.04184887273e-12,1.81547425941e-12,1.6805897556e-12,1.09139224404e-12,1.57949429201e-12,pol3,5,1,99,Peak,12
0,-1.53369969205e-11,-1.31892309138e-11,-1.30972584605e-11,-1.28762623742e-11,-1.24729743205e-11,-1.94946133127e-11,-2.00339048162e-11,-1.47607221408e-11,-7.01825673196e-11,-1.4070918901e-11,-1.25289391444e-11,-1.27767545817e-11,-1.07564331334e-11,-1.09393385042e-11,-1.35144961902e-11,0,-1.23211347209e-11,-1.62514467389e-11,-1.53906104208e-11,-1.31222666744e-11,-1.80029453975e-11,pol3,5,1,1,Continuum,12
1,-1.07307504657e-11,-9.0167316408e-12,-9.08732924953e-12,-9.38996747487e-12,-8.35798131897e-12,-1.33890072687e-11,-1.2155217198e-11,-9.74894525152e-12,-1.24952944354e-11,-9.38848912406e-12,-8.32902156953e-12,-9.07356034294e-12,-7.00818343606e-12,-7.78485394867e-12,-9.75878867567e-12,0,-8.76568449078e-12,-1.08789675955e-11,-1.03007280907e-11,-8.67828212974e-12,-1.14220368101e-11,pol3,5,1,5,Continuum,12
2,1.13683046862e-11,1.71621661752e-11,8.4165729423e-12,8.86426723158e-12,1.28999048531e-11,1.58992722144e-11,2.31183361578e-11,1.89511669887e-11,3.26156616063e-11,7.94955569453e-12,1.71085275079e-11,6.93232526386e-12,1.83022518037e-11,7.96924212116e-12,1.08709997262e-11,0,1.12228632759e-11,1.53404784485e-11,1.22509390245e-11,1.79535154232e-11,1.34373402232e-11,pol3,5,1,90,Continuum,12
3,1.6866990695e-11,2.61445419495e-11,1.21114727273e-11,1.29242050923e-11,2.06460822562e-11,2.36061305518e-11,3.69223177698e-11,2.78959222219e-11,4.72665832737e-11,1.11220804461e-11,2.61666050377e-11,1.03375344818e-11,2.89490142389e-11,1.12153602149e-11,1.63652868444e-11,0,1.85698102244e-11,2.38319917653e-11,2.27161176471e-11,2.69228291236e-11,2.25136732515e-11,pol3,5,1,95,Continuum,12
4,3.26361823685e-11,4.89212805202e-11,2.93398835993e-11,2.79453018871e-11,4.23842838254e-11,4.37792480876e-11,6.91325947602e-11,5.10640821738e-11,7.75550337902e-11,2.49895605326e-11,4.84329990019e-11,2.6297845909e-11,5.36202970736e-11,2.57736386101e-11,3.4007722894e-11,0,4.07893251479e-11,4.61354789604e-11,5.27678294418e-11,5.25956165244e-11,4.56468765186e-11,pol3,5,1,99,Continuum,12
0,86.3577624978,66.2707049843,64.6419299709,67.2925784265,62.8406195946,92.6229323704,53.8332918567,69.5145940498,83.661020825,62.8933904716,66.2022448358,63.4560459835,66.1824897447,110.259239107,66.4776003916,0,65.0064804407,64.9160819133,75.5563471007,70.5436542005,78.7633014782,fitSlo,5,1,1,Peak,12
1,94.3145736367,72.983178224,71.8392414095,71.6934473877,72.4358672796,94.222629821,68.0271495661,77.4481760982,101.536162947,72.4448164401,71.160303104,71.2651163854,74.6027598368,120.315230348,77.8723609728,0,74.7833564582,85.7994192793,76.2488936217,77.8774365413,79.5955589209,fitSlo,5,1,5,Peak,12
2,147.369822678,107.843360168,122.662047555,107.029519927,109.002128276,117.465995017,93.9780262126,110.73661694,125.610776325,120.434907892,110.38828105,139.25788454,108.672468056,147.624722598,124.505112341,0,114.094545445,108.212393304,98.1531507293,105.634277022,102.611073385,fitSlo,5,1,90,Peak,12
3,183.625719073,128.661601261,151.081282273,131.65932201,132.821814489,136.614612261,116.414418255,129.516383761,147.12810781,145.851019432,139.196502229,176.889525528,130.252108971,164.115961879,152.354887396,0,138.740420406,123.519608381,114.061933669,123.384765988,118.187644782,fitSlo,5,1,95,Peak,12
4,277.42456504,187.595201495,236.947714262,205.075285144,198.260751702,197.092726326,188.441935592,190.876663549,234.062776612,205.361062448,202.946163393,289.003541454,197.635860144,204.91162314,220.956247068,0,194.493508529,168.898829265,177.063880038,172.132848606,182.672184415,fitSlo,5,1,99,Peak,12
0,67.652635511,56.5393467572,56.9524165266,51.3249020455,54.4854097433,63.7769372085,49.0664024622,58.3123231463,77.9769424263,56.5714947022,56.3490734042,56.1575421156,59.6666743738,97.9451006567,59.7811320164,0,58.1366550504,54.7441793005,51.9482303838,48.7786272903,53.283681351,fitSlo,5,1,1,Continuum,12
1,83.4947178645,66.3228549528,65.0805932252,64.0203959986,66.0923939687,81.0046300655,60.4196674695,71.0691392174,93.037539433,67.352221466,65.179236058,65.1274079235,69.3375208135,111.269094318,71.1432152391,0,68.8958591132,74.4094471486,66.9089576362,59.8912554109,69.8571422522,fitSlo,5,1,5,Continuum,12
2,442.473410464,586.805490958,205.291641275,246.449124324,439.798596078,474.631309282,864.633224188,590.596727056,1264.42853749,198.261046456,588.703116786,177.651511761,614.960437685,237.705289491,365.450471208,0,381.859026153,549.483599181,437.481638124,641.869502755,406.948011587,fitSlo,5,1,90,Continuum,12
3,547.146895238,751.454775225,279.083874017,375.586885937,600.826157231,615.906422267,1157.80614336,786.751534174,1622.64837502,272.167016352,788.105151403,273.781754473,820.907871812,398.358634345,497.465506933,0,539.356951425,799.833667072,712.214993122,829.636397618,647.596329547,fitSlo,5,1,95,Continuum,12
4,733.309447461,1103.0883771,587.083712487,647.561499476,929.458570598,870.627298238,1657.27794758,1150.54591248,2211.52782576,454.279540063,1146.94899303,615.838998889,1191.46767061,679.239760303,730.07892993,0,914.211826526,1176.17390955,1183.34189496,1215.70892387,1383.99100939,fitSlo,5,1,99,Continuum,12
0,1.41349356725,1.46542910754,1.41769206114,1.46229651258,1.4784492504,1.2284985398,1.73332135599,1.52408711079,1.48915954968,1.71137572686,1.43441915719,1.44541655266,1.30596193701,1.27264602487,1.40792170751,0,1.40171480435,1.37391063994,1.53586300214,1.54755959224,1.4670913591,riseNoise,5,1,1,Peak,12
1,1.55354794638,1.62934558947,1.60705181739,1.70354701754,1.68631980827,1.46755663506,1.91949842739,1.6799061809,1.65099379052,1.87177744052,1.63195751959,1.59195724685,1.45247965978,1.37441960528,1.58407049407,0,1.5607406638,1.58738396368,1.71793828487,1.7093940312,1.70065800844,riseNoise,5,1,5,Peak,12
2,2.41963383653,2.44386749026,2.42556757301,2.73333374215,2.55168402497,2.47272663341,3.10133028877,2.4621268423,2.55048042091,2.80614899772,2.63306969712,2.51794089384,2.29779006602,2.01151487037,2.50213220256,0,2.38634455219,2.46458124663,2.64656964219,2.53534735391,2.62597749623,riseNoise,5,1,90,Peak,12
3,2.57267625701,2.58116129525,2.57749320403,2.89553723797,2.69133274777,2.63079946813,3.39489564081,2.60097993915,2.71987915177,2.96225649227,2.83767140979,2.70173769673,2.46615149992,2.14562085177,2.64673858345,0,2.53807367855,2.60594411704,2.80588551458,2.69143483126,2.79055722192,riseNoise,5,1,95,Peak,12
4,2.84304398428,2.9098743476,2.85616946958,3.21486781619,2.9736063137,3.06517495643,3.81014901844,2.85055833511,3.15128430936,3.2620940263,3.23886970483,3.1063616166,2.8407917531,2.44340961322,2.97793384292,0,2.83766895492,2.93615722957,3.09061522102,3.14015759383,3.12725108134,riseNoise,5,1,99,Peak,12
0,0.972232619215,0.908680207887,0.923908786536,0.950727759515,0.947716600978,0.90927498055,1.0448745264,0.996747715379,1.0048823435,1.05018905901,0.951057184813,0.926175533873,0.875014152525,0.920163300474,0.973138555431,0,0.912345182969,0.915408320212,0.948747136161,0.996178509433,0.94945869561,riseNoise,5,1,1,Continuum,12
1,1.06020326883,0.999878993779,1.02402340256,1.08987523449,1.05368815722,1.01557967766,1.17162233592,1.08331886127,1.11455707267,1.1409884251,1.04359174699,1.01417469399,0.956143640327,0.990001479299,1.07109968946,0,0.995108223023,0.989645961027,1.05928247595,1.08657979222,1.06649087491,riseNoise,5,1,5,Continuum,12
2,1.77514183989,1.60598902001,1.72881190157,1.89846187736,1.74467228123,2.0164712965,2.23366820157,1.78520864448,1.99896287598,1.97271061848,1.85408950787,1.7999722483,1.65015349794,1.58440512707,1.84414081236,0,1.68574637134,1.71759992361,1.83334978308,1.87000258775,1.88274493221,riseNoise,5,1,90,Continuum,12
3,1.9163040451,1.74626143831,1.87292788788,2.04759601322,1.88023531004,2.20865079778,2.44898443455,1.91095797318,2.17696531183,2.12352404177,2.04063524757,1.97215833055,1.81226549983,1.70099097124,2.01598233342,0,1.82677220133,1.8712369226,1.96052141135,2.02606027665,2.03972321502,riseNoise,5,1,95,Continuum,12
4,2.18068810836,2.01175123724,2.20086841418,2.35069117104,2.15507966789,2.59214412692,2.85287194988,2.17383094173,2.58938434134,2.42272957193,2.47919000766,2.34496343667,2.20630201577,1.98204360164,2.30855521867,0,2.09418346793,2.1435934208,2.26973242699,2.47658199798,2.36672003758,riseNoise,5,1,99,Continuum,12
