,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,-8.73669874697e-07,-8.75092299174e-07,-2.88928047463e-07,-4.05023460728e-06,-1.75054365079e-07,-3.84583630819e-07,-4.4517178625e-07,-4.12315781338e-08,-1.04305616029e-06,-1.00985603099e-07,-4.91163608956e-07,-3.5975804087e-07,-1.14097417047e-07,-1.17867562766e-06,-1.02457506157e-06,-2.19769842636e-07,pol2,1,1,1,Peak,30
1,2.13192414175e-07,-6.61260258862e-07,3.40560271205e-07,-7.33424936398e-07,3.30168582233e-07,9.26558556798e-08,1.09865305592e-07,3.35775692e-07,-1.78431292884e-07,1.75397421514e-07,-8.76852999212e-08,8.62088114937e-08,2.40008995439e-08,2.9243724096e-07,2.52326009338e-07,5.42019012767e-08,pol2,1,1,5,Peak,30
2,1.02981331583e-06,1.88471111263e-07,1.18093487651e-06,8.51159806683e-07,1.15254457343e-06,9.86935499868e-07,9.87015838099e-07,1.07209734722e-06,7.13841812932e-07,9.93756548732e-07,7.44833863761e-07,1.00838713876e-06,9.38993144607e-07,1.06823127423e-06,9.94908546194e-07,9.02489759333e-07,pol2,1,1,90,Peak,30
3,1.11213490981e-06,2.977527854e-07,1.26427481797e-06,9.39364328409e-07,1.23586668254e-06,1.07382764659e-06,1.07832247385e-06,1.14229014817e-06,8.05460485311e-07,1.08678338582e-06,8.25905277909e-07,1.08039477979e-06,1.01243844366e-06,1.15174172425e-06,1.07062015847e-06,9.9767154017e-07,pol2,1,1,95,Peak,30
4,1.21377608617e-06,5.31260142967e-07,1.40703976116e-06,1.03635933475e-06,1.3739433205e-06,1.22386938093e-06,1.21210715808e-06,1.27994740799e-06,9.47315826174e-07,1.24710157921e-06,9.25593512581e-07,1.18391901346e-06,1.1027411246e-06,1.26691723686e-06,1.18856287105e-06,1.10695666794e-06,pol2,1,1,99,Peak,30
0,-2.63204789766e-06,-1.26426691149e-06,-1.74463543715e-06,-2.63643456702e-06,-1.93954898024e-06,-2.31708973067e-06,-1.33631264466e-06,-2.07360727486e-06,-2.52103141029e-06,-1.14114969972e-06,-2.5870802327e-06,-1.37573784016e-06,-1.73656412347e-06,-2.49255217062e-06,-2.77459751656e-06,-2.72517804527e-06,pol2,1,1,1,Continuum,30
1,-1.29531009904e-06,-6.53847545096e-07,-8.32646387353e-07,-1.3103372981e-06,-9.17655645031e-07,-1.2016268179e-06,-6.09414523393e-07,-9.82685807003e-07,-1.3556655188e-06,-5.44024662181e-07,-1.30801778127e-06,-4.68291429181e-07,-8.52869855497e-07,-1.31318465963e-06,-1.4968596895e-06,-1.26105964321e-06,pol2,1,1,5,Continuum,30
2,3.33183447554e-07,3.26155755301e-07,3.51822970356e-07,3.0815227865e-07,3.55539268345e-07,3.21395985118e-07,3.61584453959e-07,3.25651523404e-07,3.43726176218e-07,3.80197417024e-07,2.97740029607e-07,3.41863092733e-07,3.45558411317e-07,3.07068864247e-07,3.22595592681e-07,3.193785246e-07,pol2,1,1,90,Continuum,30
3,4.36632619849e-07,4.43906303054e-07,4.47833974585e-07,4.10334608137e-07,4.66038905128e-07,4.20050969292e-07,4.62210109974e-07,4.09343684095e-07,4.68266591906e-07,4.85132816153e-07,3.95319044294e-07,4.25564318802e-07,4.50000692104e-07,4.03007637071e-07,4.25746903625e-07,4.18678341936e-07,pol2,1,1,95,Continuum,30
4,6.5526766772e-07,6.85663719609e-07,6.31001720424e-07,6.13046165723e-07,6.78902217459e-07,6.39057250727e-07,6.35731461811e-07,5.78314982577e-07,7.48181837e-07,7.01921074507e-07,5.93954732473e-07,5.72095395625e-07,6.73347695254e-07,5.80267901881e-07,6.56741226342e-07,6.26643983721e-07,pol2,1,1,99,Continuum,30
0,-2.55282674564e-11,-9.8664448193e-12,-2.81119831892e-11,-2.31754391757e-11,-2.83472598614e-11,-2.60227002102e-11,-2.53737472454e-11,-2.58070235636e-11,-2.06354233249e-11,-2.53762286254e-11,-2.02784902801e-11,-2.53410788386e-11,-2.48906442594e-11,-2.58583660563e-11,-2.50575262203e-11,-2.35193349999e-11,pol3,1,1,1,Peak,30
1,-2.22056098572e-11,-4.56336983552e-12,-2.45347192804e-11,-1.90691362636e-11,-2.45083142938e-11,-2.15431272684e-11,-2.1221119294e-11,-2.23117375489e-11,-1.62338056259e-11,-2.11667558429e-11,-1.65388800018e-11,-2.15003773512e-11,-2.05169390632e-11,-2.24361386709e-11,-2.11768311889e-11,-1.96280927032e-11,pol3,1,1,5,Peak,30
2,-5.89284964059e-12,1.33912916261e-11,-7.25995404463e-12,1.32316171122e-13,-7.53865516469e-12,-3.29282009469e-12,-4.05582350378e-12,-7.10375113607e-12,2.59628090104e-12,-4.0441915379e-12,3.09670155859e-13,-4.52779832367e-12,-1.895986968e-12,-6.76718392336e-12,-5.88322053124e-12,-2.03111378415e-12,pol3,1,1,90,Peak,30
3,-3.76528148218e-12,1.59539507663e-11,-4.80222907057e-12,4.41173828054e-12,-5.08397654444e-12,-1.1795156833e-12,-2.37623720613e-12,-4.8641564916e-12,5.065736153e-12,-1.818205461e-12,2.71906697216e-12,-2.26940831052e-12,7.4064382407e-13,-4.30838151862e-12,-3.82207585604e-12,1.09120157041e-14,pol3,1,1,95,Peak,30
4,1.30577371255e-12,2.04200879384e-11,1.46100141432e-13,5.09998032477e-11,5.20817909488e-13,1.63075757698e-12,-1.7741372349e-13,1.11539542243e-13,1.16073740995e-11,2.14217829335e-12,9.54364038544e-12,7.00368018289e-13,5.49332255105e-12,1.0303523085e-12,1.0981650163e-12,4.79608835356e-12,pol3,1,1,99,Peak,30
0,-1.39594400544e-11,-1.47018830938e-11,-1.34120915011e-11,-1.31080654934e-11,-1.46874109798e-11,-1.38195325096e-11,-1.38514709527e-11,-1.21798549779e-11,-1.60883154974e-11,-1.52548334475e-11,-1.26457227622e-11,-1.24026253548e-11,-1.41720731957e-11,-1.23103428758e-11,-1.4017712204e-11,-1.34974042025e-11,pol3,1,1,1,Continuum,30
1,-9.0176693398e-12,-9.46556344151e-12,-9.37488255967e-12,-8.56543169429e-12,-9.88191339025e-12,-9.11996194715e-12,-9.91291387939e-12,-8.5241313953e-12,-1.00413912905e-11,-1.04526908964e-11,-8.3113088955e-12,-9.01807973486e-12,-9.39618896571e-12,-8.37774107838e-12,-9.06806531781e-12,-8.9969269163e-12,pol3,1,1,5,Continuum,30
2,1.64993889316e-11,1.1012035242e-11,1.10543483553e-11,1.78417245134e-11,1.22826730314e-11,1.58427697298e-11,8.63308069238e-12,1.22042158825e-11,1.73999466238e-11,8.91675510505e-12,1.65828389281e-11,6.80238418325e-12,1.18408768163e-11,1.72654054939e-11,1.93448561233e-11,1.5161585903e-11,pol3,1,1,90,Continuum,30
3,2.52127815732e-11,1.40780939699e-11,1.70211524364e-11,2.57975281625e-11,1.86391603922e-11,2.38328368989e-11,1.30615423771e-11,2.0050898035e-11,2.70051932768e-11,1.18460352485e-11,2.58037297914e-11,9.86105294452e-12,1.74492398551e-11,2.63324688543e-11,2.94992863331e-11,2.51968498926e-11,pol3,1,1,95,Continuum,30
4,4.9152503957e-11,2.48121253781e-11,3.44177082883e-11,5.00882299864e-11,3.81610658998e-11,4.46062143256e-11,2.64076480028e-11,4.02182778743e-11,4.89222355935e-11,2.29022244217e-11,4.91750863796e-11,2.50457711313e-11,3.39812706674e-11,4.84471051274e-11,5.31341981278e-11,5.14793909796e-11,pol3,1,1,99,Continuum,30
0,67.9310773552,109.506045943,66.1954936348,65.7085716116,63.4560873767,57.4868679348,64.4532243912,61.4194630557,66.7195375427,62.2317711361,63.5582094615,63.3461861848,84.2767141959,65.752767833,69.3223906028,60.2906133127,fitSlo,1,1,1,Peak,30
1,74.3496786699,119.124626969,76.8194588425,71.0951667617,73.9665728621,85.8005368856,71.5436821496,71.2086209345,75.8276427945,70.8781710194,70.5779591445,70.3248260162,92.2749059431,73.3098281706,77.4472392891,76.6704006955,fitSlo,1,1,5,Peak,30
2,111.751898677,150.444389259,122.643599352,156.418833939,117.718189845,111.842622081,107.607402246,109.004134836,110.034603043,120.332781673,109.954885713,134.873921295,152.684606019,109.975565364,105.578101088,100.526354357,fitSlo,1,1,90,Peak,30
3,138.830019214,167.826115155,149.860727018,209.115124778,141.997870289,136.065122329,131.227958955,134.026921049,130.411138868,146.994456785,137.050014017,174.711985247,182.385920263,130.418382431,121.350476571,119.89455436,fitSlo,1,1,95,Peak,30
4,215.785313283,213.647966429,229.05207721,341.563804382,215.181141497,218.665007148,203.044320064,195.190102145,181.781286725,205.375135242,200.437800918,277.131832678,266.629647935,188.65726623,172.652203143,179.560112161,fitSlo,1,1,99,Peak,30
0,57.3253361008,98.3002098424,60.1343975821,56.2666834097,57.7710727301,55.7921932953,51.0090672448,55.9761717708,57.4196579146,55.3878116717,55.6851184493,56.9049000879,67.32169128,57.6365476149,47.5227762568,54.0392739528,fitSlo,1,1,1,Continuum,30
1,67.9677976456,110.800107591,72.3643865603,65.1670900505,68.5347000168,75.8121388779,62.7081155092,65.4932573909,68.5573982052,66.8131687536,65.1486072,65.1776918613,81.5311352273,68.1450334119,60.0907975036,67.6383266729,fitSlo,1,1,5,Continuum,30
2,586.32730683,228.133549496,372.748911491,602.781155261,376.360506918,537.718713766,229.461766338,434.636279157,568.247982248,196.778905349,564.300321356,180.762641073,442.362662612,572.410981902,644.716802793,495.56145967,fitSlo,1,1,90,Continuum,30
3,808.591022938,371.348189945,506.845575382,776.560365584,534.923715361,781.902139813,359.743332681,580.80222799,765.030939522,262.129740059,745.384178601,281.870204682,559.240860883,739.981275597,847.615789871,741.191408454,fitSlo,1,1,95,Continuum,30
4,1233.47083384,649.978389342,708.023895441,1099.97458921,869.153501172,1150.64856892,646.189102041,882.276522868,1123.38408564,476.396581564,1103.43527548,615.884172535,750.810669954,1087.7980185,1205.96415839,1235.13347213,fitSlo,1,1,99,Continuum,30
0,1.64604555923,1.42062786532,1.67103907204,1.64989009422,1.61182564038,1.67102168564,1.6871166666,1.66091067821,1.60104304217,1.69362824555,1.61550878584,1.58926593802,1.54926346018,1.63991785993,1.6231228668,1.736054282,riseNoise,1,1,1,Peak,30
