,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-3.35968065873e-07,-8.13387356325e-07,-1.61525371616e-07,-7.74400170493e-07,-2.41257667828e-07,-3.83498324097e-07,-8.09386477679e-08,-4.00081784866e-07,-2.39970193877e-07,-7.74158884961e-07,-2.13390157698e-07,-3.44641336193e-07,-8.27967399278e-07,-4.39874151099e-07,-7.04022146283e-08,-7.43448176525e-07,-2.27953537707e-07,-4.58848747464e-07,-9.65709448345e-08,-1.18743403765e-06,pol2,0,1,1,Peak,16
1,7.72618713538e-08,3.07370508509e-07,1.47992132735e-07,1.9175251606e-07,1.40449838564e-07,9.01959452149e-08,-4.42151213544e-08,3.90820360729e-07,1.69291927513e-07,1.83432191146e-07,-3.77790386048e-08,2.97677340461e-07,3.03890733439e-07,3.72376214395e-07,-2.04522191208e-08,1.83231385941e-07,1.31748391968e-07,1.48141190364e-07,2.71100210799e-07,-2.07079049995e-07,pol2,0,1,5,Peak,16
2,9.28170849755e-07,1.30697070274e-06,1.03878563753e-06,1.17366752245e-06,9.51664012679e-07,9.19869842224e-07,1.04454278854e-06,1.33562612155e-06,1.08960197498e-06,1.02379998851e-06,8.06431504819e-07,1.18283027073e-06,1.03413211393e-06,1.19131406146e-06,7.59924328171e-07,1.11549433033e-06,9.83104277055e-07,1.11253481833e-06,1.11694524045e-06,8.57643713602e-07,pol2,0,1,90,Peak,16
3,1.011605087e-06,1.40945072266e-06,1.14286982529e-06,1.27590726917e-06,1.03313518005e-06,1.01325019658e-06,1.13426934277e-06,1.43678921934e-06,1.18236282397e-06,1.10860143412e-06,8.87531912546e-07,1.26468749004e-06,1.11384719668e-06,1.28335981471e-06,8.36238396223e-07,1.1951182117e-06,1.07791163067e-06,1.20699434756e-06,1.20848545743e-06,9.49811394192e-07,pol2,0,1,95,Peak,16
4,1.13759145325e-06,1.57952604982e-06,1.3186733366e-06,1.43878457418e-06,1.18565359439e-06,1.13927410702e-06,1.23368787922e-06,1.61146005586e-06,1.34567528315e-06,1.22299544912e-06,9.9376938294e-07,1.42822532193e-06,1.23518059571e-06,1.42277522907e-06,9.42828625001e-07,1.33543102705e-06,1.22804685781e-06,1.35170507416e-06,1.3585912761e-06,1.06795490402e-06,pol2,0,1,99,Peak,16
0,-2.45354839779e-06,-2.13607886792e-06,-2.65524284679e-06,-6.0561422987e-06,-2.57970068782e-06,-3.50965394569e-06,-1.65880093546e-06,-2.38951901909e-06,-2.17962940828e-06,-2.54785667321e-06,-1.77169749761e-06,-2.49903677343e-06,-2.23723488197e-06,-1.07075149336e-06,-2.5825782833e-06,-1.22195521783e-06,-1.52753461638e-06,-1.95486074323e-06,-1.71218629637e-06,-2.79812582462e-06,pol2,0,1,1,Continuum,16
1,-1.24496677999e-06,-1.10690797886e-06,-1.19625730904e-06,-2.71249362403e-06,-1.11900318283e-06,-1.78230536428e-06,-8.82786644317e-07,-1.18151710042e-06,-7.60918362971e-07,-1.2949487179e-06,-8.24259806117e-07,-1.22245340704e-06,-1.19685071963e-06,-4.06032649052e-07,-1.21543648764e-06,-4.47701818291e-07,-6.15450348235e-07,-8.99418683763e-07,-7.01258572337e-07,-1.27098906847e-06,pol2,0,1,5,Continuum,16
2,3.4425371267e-07,3.85278017848e-07,4.29326276807e-07,3.88354472754e-07,3.4801727944e-07,3.40776276081e-07,3.78040989911e-07,4.11947342121e-07,3.96273832091e-07,3.56289308218e-07,3.47117703366e-07,3.25790433504e-07,3.25880156819e-07,3.23083438863e-07,2.61314563234e-07,3.47419797185e-07,3.93996456544e-07,4.00687802446e-07,3.437514336e-07,3.25516073513e-07,pol2,0,1,90,Continuum,16
3,4.43542000494e-07,5.1398513574e-07,5.40809181173e-07,5.55823600981e-07,4.54091965808e-07,4.58030515766e-07,4.90947239848e-07,5.33991624822e-07,5.09381692068e-07,4.69901260897e-07,4.34155041532e-07,4.53288143107e-07,4.18821788089e-07,4.10237971906e-07,3.59311468413e-07,4.35311186255e-07,4.91425452252e-07,5.29404429055e-07,4.25481420502e-07,4.48046243145e-07,pol2,0,1,95,Continuum,16
4,6.9237060753e-07,7.63136452324e-07,7.68263533806e-07,1.10449754529e-06,6.57936558828e-07,7.25079735967e-07,7.18653863534e-07,8.01419745551e-07,7.26484456478e-07,7.03478117942e-07,6.069453127e-07,7.51753253854e-07,5.81445414023e-07,5.68214759151e-07,5.77680294693e-07,5.89959572232e-07,6.72592875376e-07,7.43475090353e-07,6.1451997815e-07,7.00126002406e-07,pol2,0,1,99,Continuum,16
0,-2.50722738474e-11,-3.36286709374e-11,-2.71506921449e-11,-3.05730766094e-11,-2.43542589136e-11,-2.41950268276e-11,-3.15732053588e-11,-3.34473547605e-11,-2.71872036974e-11,-2.55700745355e-11,-2.18599845856e-11,-3.0009501119e-11,-2.51752413579e-11,-2.8328053716e-11,-2.18409035308e-11,-2.76780635486e-11,-2.45929143032e-11,-2.75530917673e-11,-2.75026267158e-11,-2.32773008749e-11,pol3,0,1,1,Peak,16
1,-2.08421791928e-11,-2.88018588529e-11,-2.2679411277e-11,-2.5568950822e-11,-2.01354876492e-11,-1.98433808598e-11,-2.41325384374e-11,-2.87438259729e-11,-2.31228034606e-11,-2.232022156e-11,-1.75411446112e-11,-2.48973147603e-11,-2.16367286777e-11,-2.46802830518e-11,-1.76033422556e-11,-2.3656483235e-11,-2.08118863482e-11,-2.35987097424e-11,-2.32526605419e-11,-1.88988824646e-11,pol3,0,1,5,Peak,16
2,-3.82692704015e-12,-7.58001255898e-12,-4.0460777995e-12,-5.26654275837e-12,-3.56452393453e-12,-2.80491942039e-12,-2.83161192962e-12,-8.97652989522e-12,-4.38320126044e-12,-5.18814432901e-12,5.99238758368e-13,-6.45686993927e-12,-6.50151869976e-12,-7.91790833312e-12,-3.58338936633e-14,-5.64333888525e-12,-3.80039989607e-12,-4.53930088377e-12,-6.15088183988e-12,1.99721458184e-12,pol3,0,1,90,Peak,16
3,-1.9357812541e-12,-4.65842233843e-12,-1.8567682994e-12,-2.71867189502e-12,-1.89550600643e-12,-7.29050209393e-13,5.49461374875e-13,-6.21250013108e-12,-2.19262046084e-12,-3.17560804238e-12,2.9633014537e-12,-4.18732696944e-12,-4.41097232394e-12,-5.49274212233e-12,2.03763178235e-12,-3.10370355168e-12,-1.95823184224e-12,-2.49869725869e-12,-4.00764549806e-12,5.03697915473e-12,pol3,0,1,95,Peak,16
4,7.33327514184e-13,5.88438660985e-13,1.02404767579e-12,1.10234460741e-12,3.48909501835e-13,1.71616038207e-12,8.11035155556e-12,2.47298626579e-13,1.283307556e-12,1.36949618275e-12,7.8157190413e-12,1.25304509925e-12,8.96796696416e-13,1.07625147757e-12,6.95614221051e-12,2.06689970867e-12,2.39310144263e-13,5.7645820426e-13,3.56403518763e-13,1.31313422333e-11,pol3,0,1,99,Peak,16
0,-1.47849230308e-11,-1.60226510047e-11,-1.6868414669e-11,-6.11012035101e-11,-1.41060212986e-11,-1.59395345858e-11,-1.55508328746e-11,-1.71785662658e-11,-1.62986753474e-11,-1.48626548896e-11,-1.30654566635e-11,-1.55891110121e-11,-1.22201552514e-11,-1.23158620556e-11,-1.25204674675e-11,-1.30347852185e-11,-1.32383745443e-11,-1.5252957927e-11,-1.27563522023e-11,-1.43243027233e-11,pol3,0,1,1,Continuum,16
1,-9.47185999327e-12,-1.08871756655e-11,-1.15021621249e-11,-1.30532375081e-11,-9.57109175329e-12,-9.8756076516e-12,-1.03944205116e-11,-1.14672984474e-11,-1.10087268093e-11,-9.90270133364e-12,-9.18195336352e-12,-9.57171687905e-12,-8.70388794838e-12,-8.54437894815e-12,-7.59918855794e-12,-9.27786722652e-12,-9.63447408158e-12,-1.053530445e-11,-8.52726397055e-12,-9.24318440763e-12,pol3,0,1,5,Continuum,16
2,1.59600840239e-11,1.58749889381e-11,1.35183102896e-11,3.12546050659e-11,1.2447834811e-11,2.13141387673e-11,1.17571412159e-11,1.53044016074e-11,1.03038630595e-11,1.62154541009e-11,1.03730875994e-11,1.52390885752e-11,1.53919000911e-11,6.25322023058e-12,1.55410513031e-11,6.83871679911e-12,7.70084403798e-12,1.13638639453e-11,9.51837126894e-12,1.40622659726e-11,pol3,0,1,90,Continuum,16
3,2.46403496138e-11,2.30297136788e-11,2.34915205027e-11,4.61462621506e-11,2.19529407021e-11,3.44087834667e-11,1.83189084513e-11,2.36757119713e-11,1.55986367255e-11,2.56425658273e-11,1.68367373575e-11,2.4347651674e-11,2.4130366061e-11,8.92924744658e-12,2.38435784242e-11,9.61984161431e-12,1.23416282982e-11,1.737198905e-11,1.38524464141e-11,2.45711278501e-11,pol3,0,1,95,Continuum,16
4,4.88607589313e-11,4.19789676201e-11,4.94675100634e-11,7.92337344404e-11,4.94742231062e-11,6.50453106879e-11,3.33455276453e-11,4.61105700064e-11,3.9317357033e-11,4.98130061665e-11,3.44992541771e-11,4.93234009268e-11,4.38057037767e-11,2.0221598235e-11,4.71940807791e-11,2.17064226723e-11,2.80394125431e-11,3.6517926093e-11,3.20097984974e-11,5.15120653719e-11,pol3,0,1,99,Continuum,16
0,63.4379336814,62.6164593569,70.8321922133,64.2105641867,76.6046279183,51.9144847982,74.8060921635,70.7392093906,63.6066185722,66.9146564308,62.876512658,61.4291268579,69.8527769508,65.1718522045,66.5408081949,58.6709854481,65.8523664502,65.1611206266,58.5327322651,75.0385378655,fitSlo,0,1,1,Peak,16
1,70.5003877819,68.8960928017,72.1592143748,82.9936390157,77.5279184552,65.3186342319,80.6322244817,79.9796295128,72.2869131893,73.5548830853,72.36286764,88.0717971569,76.9867292411,71.1404106738,79.9009897909,65.1442021003,74.6454722943,76.0030112124,67.3194426264,82.2654704564,fitSlo,0,1,5,Peak,16
2,110.879201444,93.0564010326,91.3871159048,107.530683951,98.0785787927,91.3744194468,131.979870646,112.567212825,105.59237694,108.28176423,117.001184653,110.165991444,111.727417836,115.488055438,109.370642053,134.07873911,109.721503524,125.433867848,100.298765918,124.458188208,fitSlo,0,1,90,Peak,16
3,135.795188581,109.439266953,106.550432073,128.253794678,113.77451792,112.830464961,162.055660369,133.084077842,124.027669318,130.039788462,141.811651529,127.555251086,133.018670795,142.865821724,136.113726642,174.118716306,129.042773856,149.494940643,117.152920527,154.635344992,fitSlo,0,1,95,Peak,16
4,197.942591357,154.410745578,150.72263829,204.168722111,166.24323284,198.936839639,246.508685062,179.688908628,169.991896052,201.492065569,214.646790501,193.837833948,183.896470074,213.450017006,253.82192521,276.476454618,181.73714749,223.875352801,156.343203909,239.774895201,fitSlo,0,1,99,Peak,16
0,52.153597142,48.975076839,55.5335560103,62.7759150946,57.2463146174,49.254724385,54.2715394809,58.469359111,53.6986363702,52.5403844837,54.496189009,57.1977032384,60.4097845889,58.2323206594,60.3770426061,51.7263300492,55.0398231716,56.0172083274,44.1073428766,59.1495349489,fitSlo,0,1,1,Continuum,16
1,63.816830751,62.1250296816,65.1903602659,76.0066814536,70.0313730865,59.3804277328,68.4541288554,70.3420615853,65.6048249495,64.537134789,67.261669012,76.1856278087,70.3446901119,66.0951840409,73.3929570252,59.7229638504,67.1513007665,69.2642530924,60.5890717567,72.6901384893,fitSlo,0,1,5,Continuum,16
2,542.055326965,456.976897272,426.265008687,1244.05105506,407.754995042,877.814076027,400.588243143,552.604506625,242.057990764,592.701757205,377.658960406,556.805234005,559.300627192,199.019561353,577.473290648,190.168052732,205.197428048,360.764655428,245.307855337,446.496091347,fitSlo,0,1,90,Continuum,16
3,723.891567485,612.813651854,705.414024725,1632.59119386,702.66667825,1174.59188494,513.613086598,754.007840097,531.499160661,811.668084358,528.642589121,764.938335029,730.899300521,273.583171139,819.517235185,280.937535447,367.738400833,499.351639797,388.37234752,840.13316435,fitSlo,0,1,95,Continuum,16
4,1090.13547011,860.46455479,1379.68353861,2213.02794398,1188.81402476,1638.4073757,693.192161515,1106.24736938,1138.92184235,1210.4318616,899.151183925,1143.76700539,1064.72145465,585.826636639,1266.43167268,612.374939293,649.120157855,718.009650302,718.906863517,1232.33088186,fitSlo,0,1,99,Continuum,16
0,1.66762244446,1.80319174951,1.79660120734,1.71809382618,1.77662096263,1.84118472048,1.68827697172,1.60586070655,1.69809237506,1.66959750392,1.69480292658,1.71556039916,1.62590017038,1.757717933,1.79926358245,1.675512173,1.65321022666,1.74298765556,1.82750498824,1.6286679658,riseNoise,0,1,1,Peak,16
1,1.84218675237,1.92653372918,1.93669646352,1.86656006626,1.93950857602,2.03708766362,1.78951552606,1.72324505201,1.83834118324,1.80460143081,1.8262247214,1.85564644003,1.74234477746,1.89790482228,1.93449122629,1.8177395839,1.80847571714,1.9199461912,1.93665577595,1.79174646603,riseNoise,0,1,5,Peak,16
2,2.6098404507,2.55626437397,2.63404346894,2.47260569331,2.75918498888,2.75539845512,2.42912864417,2.30952997458,2.47639370278,2.46149973279,2.50076485847,2.47307967746,2.35524524179,2.52069849014,2.59938042025,2.5867079493,2.51528813405,2.61435258584,2.65285098932,2.629202529,riseNoise,0,1,90,Peak,16
3,2.74744100489,2.6637447171,2.72094104193,2.58613870043,2.86445079723,2.86094306402,2.53237856051,2.38891830225,2.56277060247,2.5722663775,2.60512247913,2.58427727127,2.43906807583,2.62239813028,2.70086098836,2.70613195713,2.60538327875,2.71697894526,2.77885055635,2.80307298881,riseNoise,0,1,95,Peak,16
4,3.05912891533,2.89338333569,2.92602894273,2.83526780916,3.12137919201,3.06418603991,2.70066251507,2.55767156562,2.76098285649,2.80467246641,2.81452579268,2.76379833511,2.61384300556,2.83116229985,2.89544519091,2.91723975051,2.78877491847,2.93997547393,2.99666376137,3.13810337826,riseNoise,0,1,99,Peak,16
0,1.06052663313,1.09149043958,1.08852738687,1.10067834081,1.1142525492,1.0221166832,1.06942772678,1.06714443778,1.10961845596,1.13357270055,1.13747777683,1.16883348794,1.0983201477,1.16871136358,1.16273051239,1.05202487517,1.08484339783,1.09896947283,1.06230536406,1.08010040385,riseNoise,0,1,1,Continuum,16
1,1.15091268437,1.1670506055,1.15699690251,1.17268528853,1.18657975146,1.08986505924,1.13071673993,1.14361708547,1.18004466082,1.20989483574,1.22155276105,1.24731587468,1.18142179738,1.24758555102,1.24891048549,1.12839734297,1.15909792099,1.16712349245,1.12894536692,1.19216051631,riseNoise,0,1,5,Continuum,16
2,1.7845886809,1.64428070777,1.58309474661,1.62979268451,1.64044814044,1.6192681359,1.53412017519,1.60260003435,1.62398394371,1.72467664468,1.75041153272,1.77248165927,1.64216258929,1.74011103257,1.77619584722,1.57582610268,1.58064855047,1.6428475764,1.59761749228,1.97235925843,riseNoise,0,1,90,Continuum,16
3,1.93712528442,1.75663274523,1.67757092377,1.75117148457,1.74240518396,1.71218437517,1.60531734288,1.68863176299,1.70517593785,1.81089238999,1.8446967617,1.8771248416,1.71699915627,1.82408415737,1.86723559324,1.68169615842,1.64909058649,1.72905564094,1.68354802228,2.13737085259,riseNoise,0,1,95,Continuum,16
4,2.30240176796,2.00703031721,1.92603004596,2.03783205492,2.05800098038,1.92596488788,1.79258146388,1.86393060152,1.90882878504,2.05886080863,2.04156304352,2.1182591313,1.87042914601,2.005096434,2.06357041918,1.94060320507,1.80254024686,1.89470150319,1.91094241799,2.47144016743,riseNoise,0,1,99,Continuum,16
