,1106,1110,1120,1124,1128,1170,1172,1174,1176,1204,1208,1298,1302,1330,1332,Cut,DS,Module,Percentage,Range,SubDS
1,0.899866527759,0,0.892454252946,0.891271287824,0.889813338497,0.893826254826,0.889596508473,0.890972775565,0.889716026686,0.888638044845,0.892542823046,0.902678880375,0.898298389831,0.904670544191,0,bcTime,5,2,5,Peak,11
2,0.90764645615,0,0.900892528847,0.901051774761,0.901023441779,0.90209698465,0.902702617645,0.900118942102,0.903458125353,0.900645780443,0.901252337921,0.910940451523,0.906338559322,0.911304720081,0,bcTime,5,2,90,Peak,11
3,0.907827384718,0,0.901161835524,0.901231233237,0.90147184591,0.902456581599,0.903061689129,0.9004776153,0.903817395907,0.901004220311,0.901431915547,0.911303597507,0.906790254237,0.911577357447,0,bcTime,5,2,95,Peak,11
4,0.908460634703,0,0.901879986665,0.902218254854,0.902099611694,0.90308587626,0.903600296355,0.901463966593,0.904446119375,0.901541880114,0.902060437239,0.911848316484,0.909681101695,0.913031423395,0,bcTime,5,2,99,Peak,11
5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bcTime,5,2,Mode,Peak,11
6,0.906678082192,0,0.9,0.899855512439,0.9,0.901174168297,0.900970873786,0.899224806202,0.900970873786,0.899335232669,0.9,0.909871244635,0.904842820731,0.910512597741,0,bcTime,5,2,Median,Peak,11
0,0.698681724506,0,0.641697980783,0.639276228413,0.578111219746,0.638487246976,0.741612739495,0.665736644448,0.622112115347,0.628766947307,0.666140977061,0.741818350669,0.705467537279,0.66438034265,0,bcTime,5,2,1,Continuum,11
1,0.767236435927,0,0.725388749744,0.705575375058,0.644380956042,0.704933721094,0.81857447427,0.74575126842,0.730614624104,0.694553511479,0.741834988081,0.810307887328,0.761549157428,0.73294262931,0,bcTime,5,2,5,Continuum,11
2,0.906730370471,0,0.900499425218,0.899290623628,0.900038420643,0.901473663746,0.901182385976,0.899573931274,0.901035231177,0.899195547542,0.899670398227,0.910950908754,0.907191425513,0.910818071541,0,bcTime,5,2,90,Continuum,11
3,0.90783746519,0,0.90149673329,0.900524478715,0.901076380368,0.902379377767,0.90196416432,0.900664277303,0.901785248518,0.900177436559,0.900758918297,0.91190941372,0.908550979941,0.911742318052,0,bcTime,5,2,95,Continuum,11
4,0.910392299156,0,0.904405548497,0.903074445893,0.903791044265,0.905261195108,0.904743820655,0.903432078761,0.904285306324,0.902550335018,0.903773281568,0.914174970912,0.91093020019,0.914178967945,0,bcTime,5,2,99,Continuum,11
5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bcTime,5,2,Mode,Continuum,11
6,0.901602881285,0,0.896,0.889771669323,0.885080645161,0.896245059289,0.897918731417,0.895360315893,0.89662027833,0.8923988154,0.894632206759,0.906086956522,0.897727272727,0.906057945566,0,bcTime,5,2,Median,Continuum,11
0,-2.24605410747e-06,0,-2.14751540139e-07,-1.08727134639e-06,-1.06227880925e-06,-9.20198125882e-07,-8.20505621136e-07,-1.36202074697e-07,-1.63006355728e-06,-8.80685588699e-07,-1.13124359523e-07,-3.48867846671e-07,-2.92105052072e-07,-1.44557864406e-07,0,pol2,5,2,1,Peak,11
1,-9.41681505271e-07,0,4.9236055252e-08,-1.89084133036e-07,-1.81008657396e-07,2.28404292427e-07,1.99382280159e-07,3.30405294127e-08,4.21944940832e-07,1.92819215393e-07,-2.51744905633e-08,3.78455024185e-07,-5.82169478984e-08,2.48866685025e-08,0,pol2,5,2,5,Peak,11
2,8.0845309977e-07,0,9.52612049549e-07,7.80158347914e-07,7.54632423817e-07,1.0129638084e-06,1.15667010679e-06,8.78275975354e-07,1.22995770286e-06,1.17048156604e-06,8.62086322699e-07,1.75533501039e-06,1.3148494204e-06,1.52362033252e-06,0,pol2,5,2,90,Peak,11
3,1.00557578321e-06,0,1.0415120592e-06,8.98358650469e-07,8.60684554583e-07,1.09167783878e-06,1.24674276857e-06,9.6271398217e-07,1.30589003559e-06,1.25661845458e-06,9.54793622292e-07,1.93816443216e-06,1.45585053463e-06,1.67723999482e-06,0,pol2,5,2,95,Peak,11
4,1.34878152001e-06,0,1.16445310991e-06,1.01689666817e-06,9.84155875909e-07,1.21494841288e-06,1.36581899756e-06,1.07427968437e-06,1.41563447577e-06,1.36892570564e-06,1.05545083887e-06,2.16746688247e-06,1.61288969029e-06,1.8649853985e-06,0,pol2,5,2,99,Peak,11
5,-0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pol2,5,2,Mode,Peak,11
6,5.28105856009e-08,0,5.93741764494e-07,4.21246666214e-07,3.81540953093e-07,7.08070705796e-07,8.3179570011e-07,5.33014353907e-07,9.22133092241e-07,8.54304085918e-07,5.03706198827e-07,1.18999258564e-06,7.64879131673e-07,9.11012100281e-07,0,pol2,5,2,Median,Peak,11
0,-3.50070122438e-06,0,-2.66219050115e-06,-2.46661230077e-06,-3.9018801083e-06,-2.58116399645e-06,-1.44428675789e-06,-2.39471951336e-06,-2.65658494296e-06,-3.78179639694e-06,-2.36881818166e-06,-3.19962257311e-06,-3.81351619838e-06,-4.25948451637e-06,0,pol2,5,2,1,Continuum,11
1,-1.81311730984e-06,0,-1.390651316e-06,-1.43744030532e-06,-2.30312776191e-06,-1.45478510584e-06,-6.02200592022e-07,-1.05827051552e-06,-1.14105903972e-06,-1.63705240983e-06,-1.18906138825e-06,-1.49338281858e-06,-2.09781089128e-06,-2.25388199056e-06,0,pol2,5,2,5,Continuum,11
2,5.84962417522e-07,0,3.25844123571e-07,2.98644484061e-07,3.80171471149e-07,3.34390327609e-07,3.39324933774e-07,3.1772891153e-07,3.41184800828e-07,3.03201882823e-07,3.56022655159e-07,5.03143721058e-07,5.26238691129e-07,6.04730295689e-07,0,pol2,5,2,90,Continuum,11
3,7.91356447652e-07,0,4.39639459207e-07,4.23321447873e-07,5.71551937852e-07,4.40251295423e-07,4.36831616488e-07,4.22781961702e-07,4.45989920866e-07,4.09197142363e-07,4.78832664959e-07,6.98157568542e-07,7.07503613216e-07,7.803981891e-07,0,pol2,5,2,95,Continuum,11
4,1.19632655223e-06,0,6.79544215109e-07,6.67979023499e-07,1.35831910918e-06,7.0336867407e-07,6.48490943735e-07,6.70838698616e-07,6.45586932915e-07,6.22048411809e-07,7.10239953186e-07,9.57825602658e-07,1.09359621421e-06,1.26239152735e-06,0,pol2,5,2,99,Continuum,11
5,-0.0,0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0,pol2,5,2,Mode,Continuum,11
6,-1.45020817641e-07,0,-8.56838626005e-08,-1.22608804686e-07,-1.76091671492e-07,-6.77702037211e-08,1.33686555774e-09,-4.99781522546e-08,-1.87113030669e-08,-6.01545572836e-08,-8.57940297592e-08,-2.47302160807e-08,-1.14576863404e-07,-9.58070690515e-08,0,pol2,5,2,Median,Continuum,11
0,-2.83209557435e-11,0,-2.5583235995e-11,-2.23728933274e-11,-2.10591803732e-11,-2.55463350561e-11,-2.8804830368e-11,-2.40426839542e-11,-2.92706147618e-11,-2.95867656941e-11,-2.46827779522e-11,-4.51571665833e-11,-3.66259592807e-11,-4.2648424705e-11,0,pol3,5,2,1,Peak,11
1,-1.98484782911e-11,0,-2.12549010127e-11,-1.80870055103e-11,-1.70010890274e-11,-2.16399121785e-11,-2.53784227914e-11,-1.89552062773e-11,-2.59495686351e-11,-2.52761379611e-11,-1.97652211834e-11,-3.76421053678e-11,-2.93973816159e-11,-3.47309760476e-11,0,pol3,5,2,5,Peak,11
2,1.70388875753e-11,0,-2.01124804313e-12,2.20925003298e-12,2.94085418858e-12,-5.19911184912e-12,-7.21379099348e-12,-1.03418017489e-12,-9.81903199247e-12,-7.74181117092e-12,3.08515729536e-14,-8.71326491951e-12,-4.91036331681e-13,-3.56198389357e-12,0,pol3,5,2,90,Peak,11
3,2.11880632624e-11,0,1.71844085688e-13,4.77587466712e-12,5.17552283418e-12,-2.95756259679e-12,-4.30770765156e-12,1.47378439418e-12,-7.30242911741e-12,-4.87123126044e-12,2.509464331e-12,-5.65067021258e-12,2.81459422576e-12,1.82110802822e-13,0,pol3,5,2,95,Peak,11
4,3.32077376752e-11,0,4.13385215353e-12,1.06049130657e-11,1.31606644449e-11,7.74194105298e-13,2.23903442246e-12,5.68887199325e-12,-6.94761237395e-13,1.44245858686e-12,7.84696266538e-12,3.34204418165e-12,1.04275012264e-11,4.77388414791e-12,0,pol3,5,2,99,Peak,11
5,0.0,0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,pol3,5,2,Mode,Peak,11
6,8.39875077175e-13,0,-1.03316847777e-11,-6.87507346805e-12,-5.87696420887e-12,-1.27054148098e-11,-1.56518897697e-11,-8.95887746661e-12,-1.71368371843e-11,-1.56194708238e-11,-8.33456024691e-12,-2.12892270687e-11,-1.31517717723e-11,-1.67431547787e-11,0,pol3,5,2,Median,Peak,11
0,-2.46181062237e-11,0,-1.49304053389e-11,-1.44993787474e-11,-2.82389268574e-11,-1.52028835072e-11,-1.38185370175e-11,-1.47257249389e-11,-1.4297992647e-11,-1.47651361405e-11,-1.53593494388e-11,-2.01023863951e-11,-2.27911660124e-11,-2.67831251152e-11,0,pol3,5,2,1,Continuum,11
1,-1.63853993143e-11,0,-9.54056641163e-12,-9.16890695017e-12,-1.22825798854e-11,-9.39937278658e-12,-9.27058054538e-12,-9.17504262009e-12,-9.71316293913e-12,-8.89670862465e-12,-1.03117566825e-11,-1.4313955795e-11,-1.44018704949e-11,-1.63466171693e-11,0,pol3,5,2,5,Continuum,11
2,2.39672912691e-11,0,1.7444485781e-11,1.98527987374e-11,2.97868974581e-11,2.0125416793e-11,8.56364392699e-12,1.26525168973e-11,1.43205298269e-11,1.8320818666e-11,1.63554685137e-11,1.7650383615e-11,2.72271742889e-11,2.6279473768e-11,0,pol3,5,2,90,Continuum,11
3,3.52787198944e-11,0,2.75630399418e-11,2.77268010654e-11,4.3254362897e-11,2.86136224336e-11,1.25496553166e-11,2.11734456399e-11,2.2116284044e-11,3.04457084967e-11,2.38529303335e-11,2.8586096629e-11,3.95876189586e-11,4.24718524682e-11,0,pol3,5,2,95,Continuum,11
4,6.76130646162e-11,0,4.8669694003e-11,4.82067997466e-11,7.03771338905e-11,4.93280429822e-11,2.82225525485e-11,4.60353049544e-11,4.80313778896e-11,6.11172245538e-11,4.59777327565e-11,5.89527361235e-11,7.14475072635e-11,7.90546339761e-11,0,pol3,5,2,99,Continuum,11
5,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,pol3,5,2,Mode,Continuum,11
6,3.06698174046e-12,0,1.91789501585e-12,2.65534974503e-12,3.61135409944e-12,1.54867945991e-12,2.05208989414e-13,1.21684029759e-12,5.55406352536e-13,1.40555437355e-12,1.91706934339e-12,6.55642412647e-13,2.44665233467e-12,2.16523622557e-12,0,pol3,5,2,Median,Continuum,11
0,87.1243335973,0,65.6779351349,58.1979386935,62.246135282,56.5034239091,60.8847648527,59.0336130908,58.4996257379,70.9661613168,66.739644825,68.1269990045,74.643393617,58.7264697113,0,fitSlo,5,2,1,Peak,11
1,87.9806858023,0,67.0089716718,78.3184824168,66.9053225129,62.8562106193,66.6222959646,73.1963687884,65.2818702231,77.3695354493,71.4804855367,76.4301116796,108.661409011,73.1657666287,0,fitSlo,5,2,5,Peak,11
2,109.311640725,0,89.6637568115,106.84503798,96.8430787626,85.6752798952,108.268111413,99.0172451205,119.907095661,116.662967626,95.620072426,110.734508187,129.633744029,94.2589391517,0,fitSlo,5,2,90,Peak,11
3,126.727842712,0,106.034600749,127.299666789,120.248059725,104.487612325,136.024771358,118.853150117,160.539350979,142.427816635,113.59656639,129.481379774,145.212819793,112.47972642,0,fitSlo,5,2,95,Peak,11
4,188.273986896,0,159.420936954,215.45502172,195.151929335,161.1354905,213.470615838,178.924156528,264.794935881,253.834884042,173.195706766,192.716934509,187.470899569,163.109143274,0,fitSlo,5,2,99,Peak,11
5,89.0,0,69.0,79.0,69.0,65.0,69.0,74.0,68.0,81.0,73.0,85.0,111.0,74.0,0,fitSlo,5,2,Mode,Peak,11
6,89.5121014114,0,69.0823243473,80.2222802838,69.1781964605,65.4464220654,69.6369835573,75.1860566444,69.0734295388,81.5491525175,73.5692983477,85.5236932871,111.295989007,75.0805681359,0,fitSlo,5,2,Median,Peak,11
0,68.2288797413,0,49.2427180122,51.9930911966,51.0466115959,48.2776908201,51.0553854021,53.6063853574,51.5321056764,58.6233513472,52.4696919251,61.4926146452,67.2698132234,50.8108535428,0,fitSlo,5,2,1,Continuum,11
1,79.5769669384,0,59.9150483176,70.2380035524,60.9718398776,57.6438383932,59.4490292635,65.2384910897,59.5380328205,70.016633996,64.6143865637,71.1485658876,85.5352651574,62.0916115747,0,fitSlo,5,2,5,Continuum,11
2,502.281635349,0,564.272016864,738.779447777,1108.41426453,738.114820769,239.017554394,455.497974172,553.503737613,776.466785607,512.613487639,290.602003215,628.498783261,648.010782516,0,fitSlo,5,2,90,Continuum,11
3,718.960622728,0,813.361142364,950.48025049,1337.76974808,931.080730706,380.449193152,735.462671577,794.231959428,1063.56418288,735.515344622,538.040142871,793.398058821,903.556798635,0,fitSlo,5,2,95,Continuum,11
4,1083.90584324,0,1303.42025213,1317.83109238,1761.5769957,1312.94031251,746.417106736,1234.10161369,1549.64122252,1571.13159352,1127.97582291,892.676897593,1093.75759942,1302.52149727,0,fitSlo,5,2,99,Continuum,11
5,89.0,0,68.0,80.0,68.0,64.0,68.0,74.0,67.0,80.0,73.0,85.0,111.0,74.0,0,fitSlo,5,2,Mode,Continuum,11
6,94.5618031418,0,73.0482011802,92.786063145,113.482807875,72.0048513952,70.1567873285,77.890791075,72.9254628467,88.0288040125,78.9348043767,87.7648079346,116.730427211,79.026927924,0,fitSlo,5,2,Median,Continuum,11
0,1.62917274405,0,1.65257808894,1.65567885888,1.65574405037,1.74606414594,1.70546457599,1.78426594351,1.7130122036,1.53672401195,1.68854463812,1.69387215707,1.39873784098,1.68733668325,0,riseNoise,5,2,1,Peak,11
1,1.77065596027,0,1.82073650392,1.82658404124,1.83830692078,1.92582508349,1.8668736537,1.9192892621,1.8634695335,1.70208319611,1.85027692243,1.80832205335,1.49866388775,1.84662145142,0,riseNoise,5,2,5,Peak,11
2,2.33140470726,0,2.59685226534,2.45112364139,2.52862998702,2.69713628018,2.60136767057,2.69388372963,2.63058663523,2.31376396826,2.61446196576,2.51123902771,2.13944702465,2.58924243723,0,riseNoise,5,2,90,Peak,11
3,2.41975071556,0,2.70621403173,2.55547766665,2.62118082272,2.78652826814,2.69377023189,2.83483128889,2.7442070354,2.39443214901,2.73052866391,2.66159931655,2.27412142168,2.7018036734,0,riseNoise,5,2,95,Peak,11
4,2.59061059956,0,2.88918920215,2.75490477347,2.78227928485,2.96189287841,2.87952064928,3.16609507966,2.96164060118,2.52655011434,2.93340754407,2.92154422269,2.578218566,2.90757599613,0,riseNoise,5,2,99,Peak,11
5,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,riseNoise,5,2,Mode,Peak,11
6,2.07036933973,0,2.23048657993,2.18237954808,2.20931777482,2.31711742402,2.25903824097,2.33375900981,2.2786790267,2.03544485813,2.25511726104,2.15810233333,1.78226780882,2.23039846454,0,riseNoise,5,2,Median,Peak,11
0,0.985122773245,0,0.953923142367,0.970185362068,0.942101861722,0.982212681111,0.97613264733,1.01563163992,0.977837239356,0.917855770535,0.963263999627,1.0052917821,1.02013869811,0.989334838118,0,riseNoise,5,2,1,Continuum,11
1,1.04362494471,0,1.02284865566,1.02649426361,0.996634357422,1.03564427083,1.03522563369,1.093055504,1.0400085898,0.961470576276,1.03289068801,1.09405783422,1.08008978679,1.05947426706,0,riseNoise,5,2,5,Continuum,11
2,1.46226433687,0,1.41819499608,1.36371640714,1.32579890257,1.43611536493,1.37965698804,1.72151830377,1.45475339944,1.21894596996,1.49365553764,1.73924687623,1.69664103478,1.59390463517,0,riseNoise,5,2,90,Continuum,11
3,1.54089340219,0,1.48568997986,1.42053032125,1.3872248966,1.52530092887,1.44631285118,1.87918144517,1.54949069534,1.25698081361,1.58703721383,1.86601102786,1.86177762532,1.72397609174,0,riseNoise,5,2,95,Continuum,11
4,1.74390667153,0,1.62939317267,1.55511617112,1.49702847711,1.7127102361,1.59667309631,2.24315181228,1.76816698206,1.33213948669,1.79468857272,2.18120837786,2.16416657911,2.00409634745,0,riseNoise,5,2,99,Continuum,11
5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,riseNoise,5,2,Mode,Continuum,11
6,1.23139430994,0,1.21756858472,1.19072808626,1.15653401667,1.21644691345,1.19589308978,1.36205648111,1.22535707051,1.09380939997,1.24453859066,1.3483905905,1.32769392825,1.282549102,0,riseNoise,5,2,Median,Continuum,11
