,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,-7.62767681218e-07,-9.05871472091e-07,-2.59037125206e-07,-4.26622106014e-06,-3.74054627299e-07,-3.44976634401e-07,-5.37028932635e-07,-1.78780279034e-07,-4.50793219574e-07,-1.75369457024e-07,-2.99795007934e-07,-3.48938652492e-07,-1.72583319631e-08,-1.2301530576e-06,-9.09992750273e-07,-1.39401957569e-07,pol2,1,1,1,Peak,34
1,1.75085763583e-07,-6.47390195383e-07,3.25148345307e-07,-7.50207544579e-07,3.27098865785e-07,8.44913887081e-08,1.32486289747e-07,3.2042786444e-07,-7.71924539732e-08,1.65670476972e-07,-5.49629494579e-08,8.12057144107e-08,-4.31971354611e-09,3.0539959866e-07,2.24576771788e-07,3.20778224173e-08,pol2,1,1,5,Peak,34
2,1.00254681476e-06,1.9152820358e-07,1.15644471477e-06,8.48054274724e-07,1.15278598697e-06,9.82381134032e-07,9.83865364264e-07,1.06507795133e-06,7.62663444003e-07,9.83775814822e-07,7.76394873494e-07,1.00145181331e-06,9.1721203777e-07,1.0771908809e-06,9.78898677115e-07,8.62764400565e-07,pol2,1,1,90,Peak,34
3,1.07416471419e-06,3.07535425507e-07,1.25343818969e-06,9.26657315017e-07,1.23869562964e-06,1.07299386062e-06,1.06999266802e-06,1.15046339571e-06,8.52678739032e-07,1.08169101216e-06,8.52231845761e-07,1.08989603078e-06,9.95434852667e-07,1.1624250108e-06,1.05194972679e-06,9.41992783548e-07,pol2,1,1,95,Peak,34
4,1.17588289017e-06,5.28206940995e-07,1.39794956884e-06,1.03978882262e-06,1.37975714167e-06,1.22322389732e-06,1.20217316642e-06,1.27499757184e-06,9.92377428258e-07,1.23688009154e-06,9.39293373653e-07,1.19958106836e-06,1.07937167671e-06,1.2722507346e-06,1.15719027321e-06,1.05035637464e-06,pol2,1,1,99,Peak,34
0,-2.53663364013e-06,-1.40343775479e-06,-1.75361430112e-06,-2.38886328467e-06,-1.9639071161e-06,-2.34435276445e-06,-1.38117780732e-06,-2.03641733143e-06,-2.6897637739e-06,-1.0843502109e-06,-2.73974943308e-06,-1.24749227956e-06,-1.72144580976e-06,-2.42575161286e-06,-2.87810748127e-06,-2.79555554875e-06,pol2,1,1,1,Continuum,34
1,-1.2879352025e-06,-6.59082928125e-07,-8.56228907332e-07,-1.36032378239e-06,-9.53140665859e-07,-1.25035143314e-06,-6.18729028872e-07,-9.63535284379e-07,-1.38508597601e-06,-5.4891070924e-07,-1.29685874382e-06,-4.58344033451e-07,-8.80282656981e-07,-1.27498309896e-06,-1.46840216943e-06,-1.20649031633e-06,pol2,1,1,5,Continuum,34
2,3.28178197294e-07,3.4643725217e-07,3.54390323853e-07,3.11517722415e-07,3.41531996739e-07,3.14315546229e-07,3.44040897956e-07,3.23513362282e-07,3.40690568114e-07,3.63215606826e-07,2.99624386281e-07,3.36816061357e-07,3.49387558532e-07,3.07160474198e-07,3.16575628758e-07,3.12688406155e-07,pol2,1,1,90,Continuum,34
3,4.20108802889e-07,4.5922845888e-07,4.56910379817e-07,4.09155136174e-07,4.42591882246e-07,4.24197795262e-07,4.46216839819e-07,4.02852538871e-07,4.54682969807e-07,4.66508573589e-07,4.04708576191e-07,4.2582334348e-07,4.52877040629e-07,3.98414821153e-07,4.39566977655e-07,4.22927796321e-07,pol2,1,1,95,Continuum,34
4,6.39122965826e-07,7.2012526202e-07,6.50366749833e-07,5.90299630689e-07,6.42449118511e-07,6.3231115906e-07,6.12564647484e-07,5.81775495991e-07,7.12462495805e-07,6.73765636845e-07,5.9863945728e-07,5.84738317599e-07,7.15334074745e-07,5.82730531833e-07,6.69059215261e-07,6.65629901991e-07,pol2,1,1,99,Continuum,34
