,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-2.38224047217e-11,-3.22158988222e-11,-2.62145522873e-11,-3.007666435e-11,-2.42918707301e-11,-2.40249955859e-11,-2.48950040407e-11,-3.28357775656e-11,-2.70130793482e-11,-2.60833078739e-11,-2.02963836132e-11,-2.87095309173e-11,-2.50588238567e-11,-2.8534914912e-11,-2.09072680928e-11,-2.67252665438e-11,-2.46295301989e-11,-2.68754080295e-11,-2.77143978623e-11,-2.2971478216e-11,pol3,0,1,1,Peak,30
1,-2.00270329211e-11,-2.80325268653e-11,-2.2182994685e-11,-2.55129162965e-11,-2.01545645459e-11,-1.98400872229e-11,-2.15372243325e-11,-2.84168351455e-11,-2.27760463928e-11,-2.16527273389e-11,-1.65259277936e-11,-2.46342558191e-11,-2.14665208908e-11,-2.44058693589e-11,-1.71405654868e-11,-2.33238617034e-11,-2.09450443689e-11,-2.31142745737e-11,-2.35334049623e-11,-1.87366466405e-11,pol3,0,1,5,Peak,30
2,-4.38008705713e-12,-8.15260329419e-12,-4.09585908582e-12,-5.25321349847e-12,-3.67242466771e-12,-3.26596544665e-12,-5.55855867685e-12,-9.47823165546e-12,-4.44688298254e-12,-5.26051605726e-12,1.02902975486e-12,-7.07226958514e-12,-6.40565879322e-12,-8.04537518602e-12,-1.11708905205e-13,-5.95757498005e-12,-3.94205864512e-12,-4.6430897737e-12,-6.65423340113e-12,1.57561911627e-12,pol3,0,1,90,Peak,30
3,-2.50853003728e-12,-5.51057232723e-12,-2.53295285888e-12,-2.82488378883e-12,-2.00018210329e-12,-1.49003724408e-12,-3.67229542965e-12,-6.78275485243e-12,-2.12226331344e-12,-3.44466048916e-12,3.51689236764e-12,-4.64913304027e-12,-4.29077776959e-12,-5.37714719325e-12,1.82311948333e-12,-3.42825093775e-12,-2.00059372751e-12,-2.36631204052e-12,-4.36542588935e-12,4.37932930933e-12,pol3,0,1,95,Peak,30
4,6.12352058142e-13,7.97300045256e-13,-4.57011423783e-13,1.02548335777e-12,4.78298488171e-13,9.73308065471e-13,-8.1657762042e-13,-4.54922994777e-13,1.61984157006e-12,2.19165999756e-13,8.31342275282e-12,1.31171710336e-12,8.84477277468e-13,1.19321931657e-12,6.51285948562e-12,1.86217941875e-12,4.74268452619e-13,1.75083710118e-12,4.66152707443e-13,1.23880484569e-11,pol3,0,1,99,Peak,30
0,-1.29414295344e-11,-1.62660083941e-11,-1.67533666653e-11,-4.38880035691e-11,-1.41211081278e-11,-1.48934746298e-11,-1.23015807261e-11,-1.49989993761e-11,-1.55006200045e-11,-1.34772516586e-11,-1.31618432981e-11,-1.64591831817e-11,-1.24904836194e-11,-1.17689329437e-11,-1.19312146389e-11,-1.25481436965e-11,-1.34097818827e-11,-1.44763668654e-11,-1.2528490365e-11,-1.37399766369e-11,pol3,0,1,1,Continuum,30
1,-8.77928213675e-12,-1.0467160312e-11,-1.14414018709e-11,-1.3174285262e-11,-9.32357977959e-12,-9.33522870147e-12,-8.47813055209e-12,-9.98320573694e-12,-1.07742974703e-11,-9.38948060909e-12,-9.22674241815e-12,-1.00012912715e-11,-8.63514291945e-12,-8.28782696215e-12,-7.45466314605e-12,-9.06597558061e-12,-9.74722757558e-12,-9.98191930442e-12,-8.79816062983e-12,-8.94932789737e-12,pol3,0,1,5,Continuum,30
2,1.53588212737e-11,1.53009049434e-11,1.35101933896e-11,3.14492472563e-11,1.2118885694e-11,2.09663424606e-11,1.08065484703e-11,1.53419486592e-11,9.94424598618e-12,1.4893188464e-11,1.04268306869e-11,1.48000748339e-11,1.60298913163e-11,6.08498298044e-12,1.56005214623e-11,6.66881006284e-12,7.29339276917e-12,1.16751244738e-11,9.25977603854e-12,1.44084679342e-11,pol3,0,1,90,Continuum,30
3,2.38300845505e-11,2.23536112157e-11,2.28772368203e-11,4.74728077447e-11,2.12516853404e-11,3.3209401516e-11,1.68796241845e-11,2.32999676175e-11,1.55026449774e-11,2.36875488879e-11,1.6857399601e-11,2.27041734709e-11,2.44822138102e-11,8.54906795217e-12,2.39699727977e-11,9.69860167779e-12,1.06928289763e-11,1.79171337681e-11,1.3794578656e-11,2.57490431989e-11,pol3,0,1,95,Continuum,30
4,4.73058500041e-11,4.03072070598e-11,5.24652989899e-11,8.56982802949e-11,4.9036833206e-11,5.74717494298e-11,3.26665768932e-11,4.46461125345e-11,4.4676624338e-11,4.35710543569e-11,3.6355887122e-11,4.35515279692e-11,4.62502746577e-11,2.18406561599e-11,4.7011935524e-11,2.19014577903e-11,2.86258168395e-11,3.64389446667e-11,3.31859566773e-11,5.19570772419e-11,pol3,0,1,99,Continuum,30
0,63.6273624392,63.4232452809,70.9064085832,65.6713480355,77.1674718616,52.8123497153,75.3910234842,70.6978738266,63.0999335448,68.0284197102,62.7229941895,64.6968064015,69.6720185487,64.3735647558,63.9946522981,58.6614307002,67.7701207995,64.5037397338,58.8289149475,75.4382024427,fitSlo,0,1,1,Peak,30
1,70.6183329199,69.113764273,72.2843243039,83.9786686047,77.882417774,65.469207102,80.193439609,80.1184243507,72.0581175684,73.6170649387,72.6141919723,88.2345313912,76.8679722158,70.6907641598,80.4138507981,65.0912553847,74.5914423307,76.2156696406,67.0856586949,82.7790885014,fitSlo,0,1,5,Peak,30
2,112.783997643,88.9142651054,92.8874450801,111.855466012,98.5364107983,93.8687655879,130.812454731,114.808350133,105.472247779,107.894089007,116.251829249,111.037761842,110.862271628,116.890319,109.070749495,131.331571726,105.529504028,120.135406791,101.57088928,126.169643146,fitSlo,0,1,90,Peak,30
3,136.131200947,103.364246508,108.035144431,133.58045688,113.580064371,119.613518848,161.744145685,136.232138342,124.758813151,127.970631676,141.818350853,129.524424388,131.627424512,144.644572119,135.727801177,175.316821404,125.698720161,144.543068717,123.042445797,154.676960534,fitSlo,0,1,95,Peak,30
4,202.710301893,139.985778323,152.681488497,221.015855367,161.282844414,209.220542467,235.471560978,188.272715753,173.504621001,190.75506893,203.618372063,182.939127233,186.178457418,222.19998921,221.596232364,265.386855352,174.616437993,205.866733709,166.810227513,234.897861185,fitSlo,0,1,99,Peak,30
0,56.1269505024,50.5007320625,55.3912759066,61.9625744239,58.0210093233,49.4018798327,53.9396515617,61.4850596262,55.4094316254,55.0147335054,58.0531850241,57.4942073947,60.9754683109,57.8775398987,61.0702032801,52.5619081375,54.6100614282,58.7693599777,43.5468120997,61.3086098918,fitSlo,0,1,1,Continuum,30
1,65.2352070839,62.2444215808,65.6392495575,77.5687319304,70.277144911,59.9495978586,70.7726896604,72.6083237706,66.4708181199,65.7422737206,68.0682884604,77.4299180872,70.9730441237,66.3566418067,75.0777813863,60.7659547778,67.332804157,70.325586442,59.9758744366,73.0093077483,fitSlo,0,1,5,Continuum,30
2,531.714567905,453.163959292,406.177233556,1279.54886302,425.61257782,824.40801859,417.35973802,554.331224791,255.2316798,574.227679921,368.899969341,536.343120736,571.039582665,195.979259838,579.609035609,185.55778349,183.642886266,375.058973694,225.788602111,459.502947354,fitSlo,0,1,90,Continuum,30
3,715.564727002,613.137361995,683.526648108,1648.58858758,724.153540911,1156.12298753,531.269080371,743.569321195,585.110161673,788.628797617,528.21238792,764.942535483,734.9904386,270.591579745,811.586934283,272.829270457,309.107395947,504.992018525,363.019593396,835.513608789,fitSlo,0,1,95,Continuum,30
4,1041.36706492,898.010205059,1471.57401766,2235.298509,1211.67023989,1630.33977959,699.738290539,1088.29543904,1134.40426916,1197.6724008,851.586655573,1177.91053757,1069.08783125,553.404564541,1267.63439417,573.801119108,619.826934144,717.772280014,656.664922283,1248.32058249,fitSlo,0,1,99,Continuum,30
0,1.69332749369,1.77864238155,1.80196174899,1.72150470758,1.79057178106,1.8810665995,1.67276159327,1.57696848006,1.70922098038,1.66145764127,1.68672861452,1.75320577937,1.59316820483,1.74312189308,1.78545428433,1.656361239,1.66008543807,1.78024657334,1.82505616175,1.69256727743,riseNoise,0,1,1,Peak,30
1,1.85272697946,1.94412979754,1.93715307837,1.86639567918,1.96050486627,2.0369815207,1.80048640629,1.70334077094,1.84678746724,1.80283053683,1.8276264201,1.88439558332,1.73518516878,1.87281705635,1.93828850154,1.81745876724,1.81110625168,1.92767535704,1.98208210365,1.81995537026,riseNoise,0,1,5,Peak,30
2,2.55077070119,2.53936587356,2.62221836096,2.44550748766,2.69941910528,2.74740031486,2.40441705331,2.29062497797,2.46640324165,2.42705998878,2.48606147274,2.44540759464,2.38101384686,2.49429227823,2.57804298266,2.58582393453,2.49979755232,2.60809748703,2.65480659696,2.60614904766,riseNoise,0,1,90,Peak,30
3,2.6546254174,2.63295348631,2.70371668009,2.52303885,2.78659576026,2.83390794856,2.48352688559,2.36905570093,2.5459515726,2.52041523419,2.58136128299,2.51995240552,2.47380407178,2.59767916995,2.68765377281,2.68014770469,2.58304095259,2.7040697959,2.74258507379,2.74779700163,riseNoise,0,1,95,Peak,30
4,2.86466866365,2.85336763723,2.86024139301,2.671094367,2.97273633626,3.03357963796,2.62826694186,2.51666526532,2.70912763609,2.70332898057,2.77674869301,2.6581661886,2.6467511107,2.79729894972,2.89756201802,2.87906813086,2.77932252209,2.88332979427,2.93130879899,3.04416444894,riseNoise,0,1,99,Peak,30
0,1.03124105831,1.07484533353,1.08025751052,1.0953718898,1.10427875678,1.02671040063,1.04322360778,1.04616601669,1.10383322878,1.10903784716,1.10695972216,1.14634868181,1.08130182635,1.1336242645,1.12925062121,1.05299911981,1.05521524962,1.07593700032,1.0391206607,1.07671645098,riseNoise,0,1,1,Continuum,30
1,1.09899572045,1.14361589574,1.14333198458,1.16037904203,1.17062061137,1.0847248556,1.10133535897,1.11473091113,1.17387410052,1.17364778936,1.19656264604,1.21782875137,1.17191283751,1.20543051071,1.21887600811,1.12479066033,1.12804319423,1.14135931293,1.10842132574,1.1899740938,riseNoise,0,1,5,Continuum,30
2,1.52596208309,1.57906524284,1.50849263149,1.56371230652,1.58737605033,1.56090290685,1.43477657956,1.51760203227,1.58841662948,1.61098465214,1.68346155314,1.61934336801,1.64375127038,1.67749867127,1.74709371391,1.52823096449,1.52908992212,1.57036757527,1.57605763157,1.87918415076,riseNoise,0,1,90,Continuum,30
3,1.60043621585,1.67680723338,1.56877001135,1.63406449126,1.65503305181,1.67018261041,1.49235396981,1.58449120629,1.65450947713,1.68195209438,1.7638429068,1.68050518484,1.72309225527,1.77030631422,1.83592454951,1.59622177639,1.59571974379,1.65142176789,1.64721967811,2.03262452014,riseNoise,0,1,95,Continuum,30
4,1.75470406229,1.85678125789,1.68373058269,1.79037057728,1.81650386529,1.85269838337,1.5922794638,1.73097710094,1.79663834421,1.82832244399,1.93736211959,1.82301670427,1.87531274333,1.94480321361,2.02105500295,1.75782312642,1.75419447821,1.78935863496,1.80987578448,2.30746080608,riseNoise,0,1,99,Continuum,30
