,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,7.43517411703e-08,9.51719020436e-08,1.35534670476e-07,-1.79250016825e-07,1.25373951279e-07,1.05876454307e-07,1.12871159417e-07,1.27301940263e-07,5.91496746909e-08,1.19347011811e-07,6.27609481459e-08,9.44962719047e-08,7.71347930933e-08,8.13760632142e-08,7.73201411453e-08,1.06680583783e-07,pol2,2,1,1,Peak,2
1,1.39050936552e-07,1.05228023091e-07,1.51948634285e-07,1.08692210459e-07,1.38010971153e-07,1.25509285178e-07,1.31446357554e-07,1.38717278297e-07,7.90799175599e-08,1.3090335236e-07,1.20258991535e-07,1.25364934159e-07,1.39940740965e-07,1.48721912361e-07,1.33990165912e-07,1.21744700851e-07,pol2,2,1,5,Peak,2
2,1.76553205033e-07,1.45743222999e-07,1.90622142934e-07,1.6754354748e-07,1.77666202788e-07,1.72245152754e-07,1.75762164751e-07,1.75194250048e-07,1.24568800622e-07,1.6956056762e-07,1.58095849874e-07,1.72772057774e-07,1.77116986533e-07,1.84909289347e-07,1.69949585527e-07,1.73238586979e-07,pol2,2,1,90,Peak,2
3,1.80239535487e-07,1.5009074445e-07,1.95701382549e-07,1.72781006654e-07,1.82207631805e-07,1.77800725998e-07,1.81297606073e-07,1.78825662861e-07,1.30252162764e-07,1.74380943365e-07,1.62523257471e-07,1.7740783861e-07,1.81234869294e-07,1.888494622e-07,1.73722325337e-07,1.79979034783e-07,pol2,2,1,95,Peak,2
4,1.87841568066e-07,1.59552219706e-07,2.039172754e-07,1.80201969933e-07,1.91339853199e-07,1.88849097648e-07,1.90431891169e-07,1.86446744458e-07,1.40013914374e-07,1.83644857664e-07,1.70285784605e-07,1.8603728199e-07,1.90261268306e-07,1.96626119145e-07,1.80746882725e-07,1.90042680108e-07,pol2,2,1,99,Peak,2
0,-9.26190130522e-08,-3.97244792205e-08,-3.15499564595e-08,-8.94122688573e-08,-4.27579599206e-08,-5.62589768056e-08,-4.84786425858e-08,-5.3318738118e-08,-7.98673779501e-08,-8.81127294254e-10,-6.91404696548e-08,-1.66258494605e-09,-3.86236272942e-08,-8.08866233367e-08,-1.00330785743e-07,-9.76161133917e-08,pol2,2,1,1,Continuum,2
1,-2.96738323517e-08,-2.47631308644e-08,-7.88599108987e-09,-2.93902682792e-08,-8.30793547943e-09,-1.19110506806e-08,-2.64688225565e-08,-1.31337809424e-08,-2.43036676816e-08,-4.24607391571e-10,-2.47632970492e-08,-6.42645348166e-10,-1.8763508297e-08,-2.45945379685e-08,-4.50972237772e-08,-3.52048548394e-08,pol2,2,1,5,Continuum,2
2,4.35994034614e-08,2.13679523852e-08,4.66498457934e-08,4.33488223073e-08,4.87044559439e-08,6.41175460795e-08,2.70046999308e-08,4.33027763144e-08,5.24735170777e-08,4.70501302254e-08,4.28848865824e-08,4.43291961546e-08,4.01028208408e-08,4.43945700156e-08,2.59364899979e-08,4.48144470004e-08,pol2,2,1,90,Continuum,2
3,4.90479504423e-08,2.70340460674e-08,5.18682393818e-08,4.95670178333e-08,5.44506048674e-08,7.09248800546e-08,3.35654925767e-08,4.86462814368e-08,6.00355627526e-08,5.08055895708e-08,4.95407901598e-08,4.85327810788e-08,4.6025740416e-08,5.0258891919e-08,3.18528870945e-08,5.24609467808e-08,pol2,2,1,95,Continuum,2
4,5.86552230127e-08,3.63914971593e-08,5.99639972127e-08,6.02383357864e-08,6.36705445562e-08,8.07097960483e-08,4.44749270256e-08,5.72311132989e-08,7.27188051277e-08,5.47309942815e-08,6.08087642968e-08,5.364551344e-08,5.60806572442e-08,6.03795764944e-08,4.15149501125e-08,6.42892909238e-08,pol2,2,1,99,Continuum,2
