,584,592,598,608,610,614,624,626,628,632,640,648,658,660,662,672,678,680,688,690,694,Cut,DS,Module,Percentage,Range,SubDS
0,-3.04017213422e-11,-2.68765686263e-11,-2.58636758937e-11,-2.44392220864e-11,-2.57621889281e-11,-3.14611564857e-11,-2.87076274572e-11,-2.61929731253e-11,-2.03729826792e-11,-2.55322062348e-11,-1.94740292455e-11,-2.52842336908e-11,-2.62353235957e-11,-8.7506046432e-12,-3.06727385506e-11,-2.28155862063e-11,-2.6251456811e-11,-2.81499133453e-11,-2.55188641237e-11,-2.49674389163e-11,-2.88401656708e-11,pol3,5,1,1,Peak,15
1,-2.59090901664e-11,-2.35705162598e-11,-2.23050977883e-11,-2.05498332184e-11,-2.20777034328e-11,-2.51506850095e-11,-2.46589342492e-11,-2.22879141276e-11,-1.44346832429e-11,-2.06442383408e-11,-1.55749485923e-11,-2.13883849031e-11,-2.20128207689e-11,-4.83669338351e-12,-2.65733357875e-11,-1.8315617345e-11,-2.18795251536e-11,-2.36928334392e-11,-2.11699149602e-11,-2.21825414726e-11,-2.42082585857e-11,pol3,5,1,5,Peak,15
2,-6.94740097899e-12,-7.62753478496e-12,-5.04396490168e-12,-3.18730662224e-12,-6.43152032072e-12,1.86068784981e-13,-5.08229367842e-12,-5.23105802705e-12,6.46289955077e-12,-3.82783503571e-12,2.05961810819e-12,-3.79783337968e-12,-6.50108727338e-12,1.29597823107e-11,-8.96664162551e-12,2.47207473579e-12,-5.83617436739e-12,-5.26220571943e-12,-3.9416392474e-12,-6.82717276502e-12,-4.25542806524e-12,pol3,5,1,90,Peak,15
3,-4.34154533306e-12,-5.23520744331e-12,-2.61467210143e-12,-1.16639947363e-12,-4.10571645233e-12,3.24995025895e-12,-2.85081537547e-12,-3.18723592023e-12,9.11156505443e-12,-1.96806539612e-12,4.81137712116e-12,-1.08662416807e-12,-3.99173059006e-12,1.50456892572e-11,-6.68364089971e-12,1.49726954482e-11,-3.66026886794e-12,-2.76671686977e-12,-1.85092513633e-12,-4.5123376287e-12,-2.1874003186e-12,pol3,5,1,95,Peak,15
4,1.16978267384e-12,5.73587372894e-13,1.80871185111e-12,2.18441954463e-12,-4.73359047722e-14,8.96310539276e-12,2.05104483038e-12,1.86570377598e-12,1.54493918972e-11,1.78205929402e-13,1.20112736445e-11,3.42712185304e-12,1.41215321825e-12,1.9499285657e-11,-1.22702845936e-12,1.34250512225e-10,1.78524364025e-12,2.36256861441e-12,2.02975682883e-12,1.27031566202e-12,1.78386617264e-12,pol3,5,1,99,Peak,15
0,-1.50382202035e-11,-1.3098946432e-11,-1.25718474135e-11,-1.32065330783e-11,-1.23996748108e-11,-1.9644183952e-11,-1.98688105642e-11,-1.47294772817e-11,-7.14538806327e-11,-1.34698540073e-11,-1.40948159652e-11,-1.30479534586e-11,-1.20997799695e-11,-1.21109829533e-11,-1.36147927925e-11,-1.20722257636e-11,-1.21846202356e-11,-1.63478262433e-11,-1.49855856567e-11,-1.35393621765e-11,-1.80416757222e-11,pol3,5,1,1,Continuum,15
1,-1.07753061734e-11,-8.91828826551e-12,-8.96346306027e-12,-9.41539144367e-12,-8.74150773345e-12,-1.32744332334e-11,-1.15843869193e-11,-9.71805497099e-12,-1.29646064128e-11,-9.48247791448e-12,-8.82496761619e-12,-8.99886152759e-12,-7.16443708467e-12,-8.48035239717e-12,-9.70905408211e-12,-8.19679642499e-12,-8.7359283066e-12,-1.03546209127e-11,-1.01507311114e-11,-8.95661416337e-12,-1.17783030725e-11,pol3,5,1,5,Continuum,15
2,1.09177925477e-11,1.67661180091e-11,8.7132007797e-12,8.98173470493e-12,1.28874925437e-11,1.66531069233e-11,2.22878445275e-11,1.74607927359e-11,3.30587083931e-11,8.40855036154e-12,1.76003730222e-11,6.94472783405e-12,1.92049205655e-11,8.41013272998e-12,1.16005372646e-11,1.89919319565e-11,1.09697695884e-11,1.55191473774e-11,1.28544745996e-11,1.86249011145e-11,1.38438192061e-11,pol3,5,1,90,Continuum,15
3,1.63260398062e-11,2.52094080315e-11,1.26530469521e-11,1.27955937903e-11,2.04189101356e-11,2.39241952612e-11,3.60481685024e-11,2.6856112497e-11,4.71694818964e-11,1.17292432786e-11,2.63665427388e-11,1.01462005779e-11,3.11086180361e-11,1.20321569828e-11,1.78576563501e-11,2.78119493712e-11,1.719860901e-11,2.4449420221e-11,2.37257812665e-11,2.73369187455e-11,2.31167276717e-11,pol3,5,1,95,Continuum,15
4,3.18262161634e-11,4.6784883118e-11,2.8508620562e-11,2.8810060251e-11,4.27141444741e-11,4.26375745671e-11,6.38655117358e-11,5.28720644838e-11,8.09668699665e-11,2.16875051416e-11,5.03799712367e-11,2.73096194674e-11,5.06821051249e-11,2.6462468814e-11,3.4112275962e-11,5.22204312994e-11,3.77707654285e-11,4.42276244977e-11,5.16146373635e-11,4.70436072758e-11,4.86967290851e-11,pol3,5,1,99,Continuum,15
0,86.3530373426,64.7921380325,63.8942077247,66.5606654442,63.582615975,91.8190603023,53.8629534663,69.0247806218,82.1242501376,64.0720450788,65.2789952516,63.6118922509,67.2418929606,109.941170638,66.2650384638,68.2168284592,65.3794425213,60.5240516058,75.5657872215,69.9285104131,78.5744386635,fitSlo,5,1,1,Peak,15
1,94.7092089128,72.9438941853,71.7299296371,71.7699850214,72.5009341566,94.2740108787,67.9561620495,77.4078125829,101.684396426,71.5651291473,71.2559711274,71.9873920241,74.9989543496,120.345048656,77.5091132384,73.7748090599,74.8153010179,85.6097091932,76.3248617699,77.6901374524,79.4766632545,fitSlo,5,1,5,Peak,15
2,148.007241941,110.14990422,121.664629861,109.331349723,107.808878186,117.862883809,96.3850430194,111.382901165,126.681555916,118.80060174,108.140912342,136.473439329,108.58337848,147.185305392,122.236334731,154.27132471,116.372734669,111.920717762,97.449107426,104.210763891,101.876722064,fitSlo,5,1,90,Peak,15
3,180.978265667,133.199321684,152.502762418,133.033753799,130.760116302,134.822204217,122.884316219,132.877570962,150.38169298,146.031282448,131.908814609,172.877708121,134.100901394,162.645409842,146.017315663,212.755725099,144.517019653,132.059588055,115.537054888,121.929330712,119.838250701,fitSlo,5,1,95,Peak,15
4,270.43759458,185.455566006,226.100862099,193.950234605,184.946957976,186.388025988,230.507937034,180.916662966,222.137166002,213.922109264,195.986303727,273.940305068,190.713064113,206.490324347,205.665471824,348.533737064,207.885399397,189.662430014,172.9370737,176.69770167,175.765804941,fitSlo,5,1,99,Peak,15
0,68.1102520491,57.1488915787,58.5330015206,54.2150927835,55.0555145744,63.6952436399,48.6159870869,60.2391204095,77.8198041193,58.446919934,55.5608819024,57.7200782465,58.8267192635,98.2073234412,61.4991283213,58.4648838908,58.9386877001,54.7707768319,53.0059819445,46.1765604549,59.0084187041,fitSlo,5,1,1,Continuum,15
1,83.238230797,67.2366695284,66.0800676197,64.1446235894,66.3659605599,84.2492833586,61.2080258857,71.3288490288,94.385819996,68.9594081612,64.7504467096,65.7150518332,69.0159601944,110.908630181,73.0470320368,67.176569704,68.7710369528,74.9717142651,67.6925717326,58.151122022,72.1133160895,fitSlo,5,1,5,Continuum,15
2,424.99302342,575.519918498,208.982978053,242.17040262,443.304662124,464.295914995,835.763148089,584.279205528,1259.36058284,195.667622489,615.274433193,187.273664834,593.422226775,231.806253589,387.618623684,617.674542594,386.338668079,557.733918048,461.509019309,651.31207965,422.188510068,fitSlo,5,1,90,Continuum,15
3,548.007376923,737.205885076,283.549563417,362.955357006,591.178270749,620.96969206,1165.47193411,792.614879998,1621.48964942,274.934864305,842.251372043,280.742881583,825.789172518,387.40417907,509.223070635,794.476443693,529.787468755,788.38641262,737.035074376,836.970303947,697.614988223,fitSlo,5,1,95,Continuum,15
4,746.263519462,1055.18203003,575.782182758,625.041428692,941.611684751,890.121998733,1656.77855138,1141.53806865,2188.67366862,480.833305884,1198.57276353,587.586466391,1232.62727451,683.380599299,719.930473212,1151.45413577,886.339502182,1168.93790312,1233.04766431,1184.18006939,1465.97345984,fitSlo,5,1,99,Continuum,15
0,1.34150549022,1.41519004387,1.35257589694,1.51949088042,1.36584411278,1.10368689984,1.61033223399,1.41735163721,1.41819884435,1.5868969382,1.24874574839,1.23425830671,1.22788852004,1.19127672171,1.41152187719,1.33370063607,1.39999931214,1.40893695041,1.44961589319,1.45344053142,1.37973742405,riseNoise,5,1,1,Peak,15
1,1.4679079319,1.54801726396,1.491066352,1.6795215714,1.51560042949,1.26509943661,1.78818348944,1.56853275828,1.5453094957,1.76008519956,1.39837994508,1.35523112997,1.37038592229,1.29453215593,1.57320506583,1.5312590538,1.54677841485,1.55201410365,1.61273141576,1.59650158606,1.52608621624,riseNoise,5,1,5,Peak,15
2,3.03890970703,2.47031837599,2.52705562991,3.14550220178,2.91332605215,2.82663791445,3.32887849346,2.65860322783,2.8326482142,3.3659035675,3.25864357147,2.98068962399,2.70459427276,2.57317103517,3.16809026509,3.09142929793,2.26818644545,2.34948985899,2.60348999524,2.35877892968,2.5639563444,riseNoise,5,1,90,Peak,15
3,3.44838988574,2.63927107552,2.74173824472,3.48684573091,3.30026119861,3.21568351589,3.68428848584,2.90993887496,3.1318202384,3.83114066475,3.78151627386,3.43232149749,3.00581402901,2.92933405276,3.58146584016,3.49033492497,2.38159735605,2.48412588225,2.79212857255,2.51041935791,2.77699284439,riseNoise,5,1,95,Peak,15
4,4.01826307868,2.9954594916,3.11261478699,3.98932551712,3.89721729356,3.73643979966,4.18303254923,3.29845299615,3.49592108255,4.40863497128,4.40179236844,4.07256691262,3.53629940769,3.38056484899,4.2184753789,4.06812563984,2.62131608586,2.7972918047,3.1276407285,2.79654146719,3.15344836895,riseNoise,5,1,99,Peak,15
0,0.885556599892,0.875983955634,0.873712470151,0.930847395886,0.87368869938,0.812206953531,0.951156304587,0.913040161206,0.937515083471,0.992513302034,0.849913830014,0.835487366018,0.843747226374,0.874341640112,0.930462879974,0.928419805586,0.883888136205,0.888174714102,0.883391213373,0.910294678393,0.87790379825,riseNoise,5,1,1,Continuum,15
1,0.966897850878,0.941409752242,0.943570380339,1.01412248775,0.963205441872,0.912095679548,1.02092095487,0.98677622749,1.01118764131,1.05718832417,0.939756384992,0.926726607376,0.92007945626,0.945695488946,1.010302503,1.02302398288,0.949454666476,0.957099211435,0.948440978638,0.98108638139,0.955692806182,riseNoise,5,1,5,Continuum,15
2,2.472798444,1.72069372692,1.88738494315,2.41825596743,2.3735010304,2.43472939386,2.61185830595,2.04052842476,2.32895339285,2.79216609201,2.79264086754,2.46649343746,2.1695966972,2.2064094159,2.72466858705,2.54422370498,1.52698652061,1.63168866007,1.81749955758,1.67141632858,1.93145556453,riseNoise,5,1,90,Continuum,15
3,2.98129000765,1.86200149768,2.0852342692,2.7596013935,2.74865756029,2.8243984034,2.93164906316,2.29630040468,2.63555832359,3.2008372464,3.31420054197,2.87037356549,2.52155220052,2.60292740739,3.16183078806,3.01281348246,1.64364030572,1.78187151216,1.98656609725,1.80930496928,2.12733790647,riseNoise,5,1,95,Continuum,15
4,3.47629719279,2.13236837407,2.40000196242,3.22070629573,3.30427170517,3.46471603059,3.31925452701,2.64920547193,2.99260214838,3.61044571995,4.06556801492,3.4770308148,3.00116677796,3.04694999932,3.69562884402,3.53501967893,1.84320843223,2.01070084331,2.2935884193,2.14730209821,2.46071936904,riseNoise,5,1,99,Continuum,15
