,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,365.798166719,295.707259901,362.915052573,393.164682998,336.470575958,330.718133945,382.680658912,378.361987383,366.128829586,380.530346569,388.784029981,360.333021745,390.824209202,343.47298208,336.18572551,413.633896626,bcMax,1,1,1,Peak,47
1,395.552978215,308.959301833,387.334689094,421.600869153,359.57510345,352.169755475,411.323801709,404.232155904,391.703617281,407.08346265,414.47548697,384.735789498,417.960430304,368.468958302,360.743255023,441.295963595,bcMax,1,1,5,Peak,47
2,611.763831738,424.683060109,581.042524767,689.118773587,509.894277274,473.347190446,616.303086129,606.51608521,553.813128131,591.342737802,600.218537065,545.615136176,593.990967187,512.066855474,507.66421374,720.794011409,bcMax,1,1,90,Peak,47
3,666.751616587,465.567019263,628.445348602,786.339788414,536.67875975,499.379856411,682.601342502,692.846223467,587.997754712,624.50725728,660.652489502,571.906509173,631.391996271,536.031102846,545.042564802,795.802027516,bcMax,1,1,95,Peak,47
4,753.559743937,521.354490621,731.550480581,901.81376057,584.42501112,569.505075049,791.606008174,815.383048471,658.710514316,682.289847942,883.499175511,620.46354399,690.305442083,582.693384912,612.257607192,909.000698729,bcMax,1,1,99,Peak,47
5,484.0,338.0,443.0,478.0,411.0,410.0,488.0,447.0,461.0,480.0,472.0,432.0,505.0,428.0,408.0,530.0,bcMax,1,1,Mode,Peak,47
6,475.998079659,347.783881314,469.80559831,511.272801941,432.003404376,414.863946092,499.830959208,488.301952134,465.292854465,493.655604283,495.86157782,468.080811222,495.493793086,443.33793025,431.973271528,538.154705295,bcMax,1,1,Median,Peak,47
0,288.835945018,249.633216937,284.207548045,312.620426135,256.389386433,247.942614592,294.545233003,291.835179312,285.502055435,298.971814845,301.12411987,279.516596789,311.415537972,262.027662118,253.927333647,308.502695682,bcMax,1,1,1,Continuum,47
1,300.1040074,257.065007502,297.619649123,326.445364342,263.831315566,258.823393326,308.336588291,303.39154931,297.426708568,316.594662459,311.739842744,289.568123076,332.732903066,272.773890363,265.19285792,333.375786399,bcMax,1,1,5,Continuum,47
2,516.258423589,373.705739235,455.211836793,593.364643746,351.046684131,343.14130853,477.661221275,485.608171686,427.99563783,467.989004674,444.740928088,385.346875352,480.365586792,356.728798525,383.115099015,626.294949865,bcMax,1,1,90,Continuum,47
