,1106,1136,1144,1170,1172,1174,1176,1204,1232,1236,1296,1298,1330,1332,Cut,DS,Module,Percentage,Range,SubDS
1,-1.73204055451e-11,-3.9827910984e-12,-1.39638475792e-11,-5.67584681401e-12,-1.04588364779e-11,-1.41127117722e-11,-1.0878214047e-11,-1.05162539361e-11,-3.66049507495e-12,-2.57309227693e-11,-2.04407004373e-11,-4.91863470015e-12,-1.77958074317e-11,-1.50933912177e-11,pol3,4,2,5,Peak,5
2,4.70788237937e-12,7.50358738371e-12,-2.82016482907e-12,1.29688521426e-11,1.02562806691e-11,3.38803224585e-12,9.59661057375e-12,8.72146160643e-12,1.41543517278e-11,-1.05338093129e-11,-1.25425280179e-13,1.43547453361e-11,2.40652736462e-12,2.04665958773e-12,pol3,4,2,90,Peak,5
3,7.82754429036e-12,9.13323014872e-12,-1.4817386052e-12,1.52486412315e-11,1.33013600013e-11,5.5295391575e-12,1.22025989664e-11,1.10073780621e-11,1.63180289379e-11,-8.5339920173e-12,4.44308157334e-12,1.68081722803e-11,5.01659360276e-12,4.61598668936e-12,pol3,4,2,95,Peak,5
4,1.4577330288e-11,1.2795588018e-11,1.11325823744e-12,2.37060045075e-11,2.08668810463e-11,1.10203676671e-11,1.77792743954e-11,1.94280685824e-11,2.18079927187e-11,-3.43895188488e-12,2.19160281819e-11,2.18835523007e-11,9.87652286774e-12,1.16405568611e-11,pol3,4,2,99,Peak,5
0,-1.68785304513e-11,-7.41076481387e-12,-9.6467311287e-12,-1.35287936295e-11,-1.10519605851e-11,-1.34928700074e-11,-1.26832708231e-11,-1.36398580374e-11,-1.83847225307e-11,-1.30316855427e-11,-1.38421704133e-11,-1.22015312586e-11,-1.78082663198e-11,-1.30129423144e-11,pol3,4,2,1,Continuum,5
1,-1.08732248287e-11,-5.06514725843e-12,-5.77503453846e-12,-8.23014718636e-12,-7.55493935776e-12,-8.88193578476e-12,-7.81544915459e-12,-7.8660766936e-12,-8.33548493102e-12,-8.67735377894e-12,-8.04341908054e-12,-7.90350999479e-12,-1.16251188206e-11,-8.57134277469e-12,pol3,4,2,5,Continuum,5
2,1.57063487833e-11,8.95058653769e-12,1.7245814039e-11,1.96228145393e-11,1.02047420552e-11,1.17513895252e-11,1.4897930366e-11,1.91698456335e-11,2.64244312082e-11,1.83335211259e-11,1.32559865837e-11,1.21169216979e-11,1.65769168582e-11,9.19109908993e-12,pol3,4,2,90,Continuum,5
3,2.35921871369e-11,1.33686865245e-11,2.49002878719e-11,2.93852651807e-11,1.34487980975e-11,1.97764213306e-11,2.28636270017e-11,3.12766238983e-11,3.85542976662e-11,2.77825086656e-11,2.18858036849e-11,1.67464707726e-11,2.69713017102e-11,1.31091490402e-11,pol3,4,2,95,Continuum,5
4,4.41313242952e-11,2.68448390959e-11,4.01017913262e-11,5.02563213028e-11,2.52720603423e-11,4.05204367345e-11,5.00664903774e-11,6.30228620485e-11,6.7066619058e-11,4.95016000989e-11,4.33521890996e-11,3.76075622717e-11,5.27758853125e-11,2.83474752519e-11,pol3,4,2,99,Continuum,5
0,73.8254796514,110.279032659,68.515524207,93.9777300216,100.521665487,67.3676374883,100.637357905,107.675036819,97.4925600349,66.4105336694,61.6925290105,115.866607551,70.5937245673,68.0867283439,fitSlo,4,2,1,Peak,5
1,74.6229605807,115.898723584,78.3059972027,103.750521707,107.113808957,85.1997614423,106.911783995,116.076645966,101.456388511,76.7504682214,63.6690994168,125.493844599,85.3848611445,72.477185252,fitSlo,4,2,5,Peak,5
2,100.899452466,133.053569565,110.012758372,123.873930807,144.729504807,109.037692425,157.779452648,150.664509463,120.930850153,99.0447140803,138.951905112,154.755778374,106.39256237,126.516497801,fitSlo,4,2,90,Peak,5
3,118.696400293,146.981798748,135.039093587,140.429894099,169.666889642,124.864247425,195.506040129,170.694540474,137.524765636,113.930654341,200.571848217,169.858221326,121.773200767,162.551141243,fitSlo,4,2,95,Peak,5
4,182.605916285,194.3055118,215.765585374,198.250151332,231.786276678,217.349315732,295.112554297,220.479650959,194.05240651,161.084321393,440.155265498,211.059145753,162.266616701,254.409115746,fitSlo,4,2,99,Peak,5
0,55.2672992417,98.9580897496,63.0294660944,87.0213457237,90.2330274283,66.8871791284,95.1837076848,97.5769988847,87.0412605168,61.9749897922,43.3908095906,112.907836034,63.0814070215,57.5620245262,fitSlo,4,2,1,Continuum,5
1,67.368175183,109.719490301,72.0158782562,96.9906811499,99.4877965419,77.6831837574,103.640536648,107.8052129,95.2119737026,73.3461977886,54.7461925801,122.090209577,75.6147385392,65.5517888478,fitSlo,4,2,5,Continuum,5
2,462.559649399,564.863431276,1056.51817791,720.104355397,255.715832131,389.504881973,532.152459728,716.646208711,962.338826459,569.734236652,514.932417767,363.100508111,585.100210455,222.156041358,fitSlo,4,2,90,Continuum,5
3,697.681448479,807.04769565,1313.93803902,943.900830663,382.081095289,673.944778126,745.626286797,1020.93557567,1261.08548527,724.661143966,850.795858299,520.101091049,873.865950334,357.665367337,fitSlo,4,2,95,Continuum,5
4,1114.18292114,1377.13816507,1852.0607382,1287.63143212,735.349622122,1214.65918739,1510.21161521,1537.78821081,1722.29448005,963.967055923,1633.4109864,908.785561746,1410.08180186,672.067465199,fitSlo,4,2,99,Continuum,5
0,1.76750250273,1.3996758545,1.58658110238,1.33743504699,1.33310281094,1.49426577131,1.39793915521,1.42339057343,1.48263774835,1.68317494702,1.57696722284,1.35724705502,1.57370610017,1.65668659839,riseNoise,4,2,1,Peak,5
1,1.90633455242,1.49498361452,1.73102179889,1.50148899781,1.48073252387,1.74466686843,1.49483509615,1.52392446407,1.59313328378,1.82863892988,1.79689871299,1.43593780576,1.69737580183,1.78992270845,riseNoise,4,2,5,Peak,5
2,2.62271748699,1.97427697416,2.42278162695,1.96500938702,1.95005475377,2.47954937401,1.94149296515,1.96945990293,2.10052259008,2.40782171004,2.61487285132,1.83984937164,2.22153877572,2.4596981622,riseNoise,4,2,90,Peak,5
3,2.71160823137,2.0637083405,2.54966722342,2.02029828758,2.00993379689,2.56316545466,2.0050696699,2.03629937485,2.16302706985,2.49358531403,2.76117716874,1.90002465161,2.28071186144,2.55136820082,riseNoise,4,2,95,Peak,5
4,2.88891181291,2.34761161023,2.93276839385,2.19595384376,2.14263870328,2.74560053971,2.13510474305,2.15129989092,2.29384139901,2.68672049495,3.12147530109,2.04917705497,2.4412367722,2.72954060432,riseNoise,4,2,99,Peak,5
0,0.993051595641,0.929236045873,0.950722067341,0.905679980646,0.901044382853,0.950428711778,0.919009052135,0.937397696636,0.941561244203,0.979158578789,1.02912905402,0.948554696619,0.953369959705,0.980596853868,riseNoise,4,2,1,Continuum,5
1,1.04928687587,0.993251687444,1.00554863419,0.976238770583,0.971327696578,1.04212846621,0.980794839411,0.987356801916,1.00318364509,1.04355887977,1.09541588912,1.00742809896,0.996910803609,1.03777504771,riseNoise,4,2,5,Continuum,5
2,1.48354820655,1.41449866496,1.4851021562,1.26191871974,1.27012067111,1.56246796779,1.28030084685,1.25842902963,1.37190784713,1.44788654265,1.76957048781,1.37897903124,1.34461376051,1.3903524947,riseNoise,4,2,90,Continuum,5
3,1.56464111065,1.56658593032,1.71557414738,1.32903272027,1.32807773757,1.66364902399,1.33409503615,1.30098243224,1.43618203166,1.51733264041,1.91899404894,1.44764347458,1.41460348381,1.44971502403,riseNoise,4,2,95,Continuum,5
4,1.76907129603,1.92502006538,2.2206084237,1.47775259401,1.48701521431,1.86402996885,1.47663174618,1.41982632739,1.55109265627,1.66631642949,2.25233575925,1.60798766541,1.53150254036,1.5800042118,riseNoise,4,2,99,Continuum,5
