,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,-1.00659117629e-06,-1.07702292949e-06,1.84186809974e-08,-6.16523299997e-06,-7.6196647654e-08,-2.41727807898e-07,-4.11026132702e-07,-1.92000393851e-07,-1.26633856232e-06,-1.42712611623e-07,-6.16748637211e-07,-3.06779621465e-07,-2.02464375822e-07,-1.24717304268e-06,-1.1909853283e-06,-4.53212463112e-07,pol2,1,1,1,Peak,3
1,2.42554053946e-07,-7.12271431885e-07,3.40641578344e-07,-1.06121201907e-06,2.90526521742e-07,1.06323461819e-07,9.68771942557e-08,2.84483898339e-07,-2.8293065428e-07,1.29331202977e-07,-1.18323584961e-07,7.24151991954e-08,4.19231875347e-08,3.10575006089e-07,2.94100474685e-07,1.11744454302e-07,pol2,1,1,5,Peak,3
2,9.88586141919e-07,1.60190618033e-07,1.1344080087e-06,6.50913464296e-07,1.06344738109e-06,9.79620860545e-07,9.40412143401e-07,1.03788370108e-06,5.81350543897e-07,9.57809462904e-07,7.15349260579e-07,9.7633659068e-07,9.67235345218e-07,1.08094155526e-06,1.02918940002e-06,9.1409305353e-07,pol2,1,1,90,Peak,3
3,1.06499297823e-06,2.63968302191e-07,1.23434071064e-06,7.43528280538e-07,1.14702614993e-06,1.08695192794e-06,1.03878456534e-06,1.11120113155e-06,6.65824332284e-07,1.04672033436e-06,7.99175552894e-07,1.05011780355e-06,1.03702164692e-06,1.16819556219e-06,1.10293618541e-06,1.00204494005e-06,pol2,1,1,95,Peak,3
4,1.16270849398e-06,4.86937362824e-07,1.41827739355e-06,8.53515160788e-07,1.28786734057e-06,1.23872256457e-06,1.16306972283e-06,1.24116575775e-06,8.28471377881e-07,1.22536979679e-06,8.97403213704e-07,1.1518546503e-06,1.11764853919e-06,1.27833174384e-06,1.22053455394e-06,1.08986614026e-06,pol2,1,1,99,Peak,3
0,-2.43701288244e-06,-1.42065543655e-06,-1.6052828583e-06,-2.74414879168e-06,-1.83981287565e-06,-2.53540129089e-06,-1.22796304771e-06,-1.98574393169e-06,-2.65554228448e-06,-1.0211123516e-06,-3.11372759523e-06,-1.17292461814e-06,-1.55231521002e-06,-2.59890166221e-06,-2.59775656112e-06,-2.84717582687e-06,pol2,1,1,1,Continuum,3
1,-1.29990764901e-06,-6.91556220485e-07,-8.20758738123e-07,-1.39979529166e-06,-8.10546857566e-07,-1.33826878539e-06,-5.82376659388e-07,-9.63301355691e-07,-1.37584090429e-06,-5.03783209095e-07,-1.33697917112e-06,-4.52693092618e-07,-8.29635442232e-07,-1.25387800192e-06,-1.47491371209e-06,-1.40507241125e-06,pol2,1,1,5,Continuum,3
2,3.16048877729e-07,3.44465723266e-07,3.54314839768e-07,2.90554562608e-07,3.38677313195e-07,3.9561191915e-07,3.50986513115e-07,3.15929984039e-07,3.29037775763e-07,3.39299381226e-07,2.85909261446e-07,3.28287165749e-07,3.32284445604e-07,3.0589400723e-07,3.18148747411e-07,2.95814528732e-07,pol2,1,1,90,Continuum,3
3,4.07082906514e-07,4.80681086421e-07,4.52123464433e-07,3.98003492845e-07,4.23392689612e-07,5.00735668252e-07,4.32579335666e-07,4.13817265512e-07,4.53134685735e-07,4.54325316191e-07,3.79357336579e-07,4.1571502286e-07,4.38840704151e-07,3.966843419e-07,4.24896286934e-07,4.0251263317e-07,pol2,1,1,95,Continuum,3
4,5.92431469627e-07,7.3488433233e-07,6.24068743126e-07,6.57824725157e-07,6.01597271682e-07,7.35556118292e-07,6.07324983362e-07,5.67427543365e-07,6.78835254975e-07,6.3342069693e-07,6.00112976622e-07,5.60117748484e-07,6.51724886404e-07,5.67770163393e-07,6.27112810577e-07,5.93161022826e-07,pol2,1,1,99,Continuum,3
0,-2.46888300374e-11,-8.93830560437e-12,-2.81939008115e-11,-1.84453449406e-11,-2.64469480071e-11,-2.59529225225e-11,-2.49304500477e-11,-2.53617018004e-11,-1.81778426612e-11,-2.53303937443e-11,-2.06106510533e-11,-2.45508489175e-11,-2.58736904874e-11,-2.67384929148e-11,-2.4582763895e-11,-2.24572098206e-11,pol3,1,1,1,Peak,3
1,-2.12339022452e-11,-4.05765626973e-12,-2.40680038067e-11,-1.46164722292e-11,-2.2375809192e-11,-2.11462647486e-11,-2.05469997401e-11,-2.17170541374e-11,-1.35178949499e-11,-2.04916933107e-11,-1.63580521276e-11,-2.08235950993e-11,-2.07964732085e-11,-2.28595374324e-11,-2.17361479755e-11,-1.97347082471e-11,pol3,1,1,5,Peak,3
2,-6.11893617707e-12,1.4701706746e-11,-6.81923814251e-12,4.66219780238e-12,-5.93221345902e-12,-2.52484914118e-12,-3.42543521558e-12,-6.19456736766e-12,4.77230481914e-12,-4.08133403106e-12,6.1084867163e-13,-3.4318912303e-12,-2.68076915161e-12,-6.64535169756e-12,-6.7419333446e-12,-4.04021802409e-12,pol3,1,1,90,Peak,3
3,-4.30365838948e-12,1.70205214714e-11,-4.49015476687e-12,9.92291411399e-12,-3.90779174807e-12,-6.11796749651e-13,-1.48417509075e-12,-4.14849986797e-12,7.29417377622e-12,-2.21529362553e-12,3.03515698885e-12,-1.1604952809e-12,-2.31868728843e-13,-4.5487421002e-12,-4.93296423014e-12,-2.44068937002e-12,pol3,1,1,95,Peak,3
4,1.04475643745e-12,2.45718580716e-11,7.51895766956e-13,7.85102713051e-11,6.59791157771e-13,2.00907203928e-12,9.13043815024e-13,5.30692473085e-13,1.46761186692e-11,2.04056591237e-13,1.00804886804e-11,2.09135008285e-12,3.74073244905e-12,-6.40319259808e-14,6.06003146861e-13,-5.69854233322e-13,pol3,1,1,99,Peak,3
0,-1.26334425863e-11,-1.59808218382e-11,-1.31686739064e-11,-1.39173982793e-11,-1.27520762964e-11,-1.5650346397e-11,-1.33299205605e-11,-1.20353795015e-11,-1.46276382426e-11,-1.36403730097e-11,-1.25224893262e-11,-1.24640944599e-11,-1.34836928771e-11,-1.21208660852e-11,-1.33111427361e-11,-1.2748909827e-11,pol3,1,1,1,Continuum,3
1,-8.60611955435e-12,-1.02560917585e-11,-9.40332328933e-12,-8.54123773645e-12,-8.82821478328e-12,-1.04335471681e-11,-9.26244110366e-12,-8.62028688687e-12,-9.72544667513e-12,-9.72148424302e-12,-8.00534019452e-12,-8.87477434952e-12,-9.17265946747e-12,-8.16977524118e-12,-9.06825599419e-12,-8.51221654399e-12,pol3,1,1,5,Continuum,3
2,1.5149364023e-11,1.05852273266e-11,1.09723971938e-11,1.79557110858e-11,1.05386272742e-11,1.59124084225e-11,8.15277645109e-12,1.22827277996e-11,1.82705762141e-11,8.11505805776e-12,1.68379416047e-11,6.75243476783e-12,1.16253333491e-11,1.71649665995e-11,1.93148789451e-11,1.52585268685e-11,pol3,1,1,90,Continuum,3
3,2.40189461046e-11,1.42936261114e-11,1.66946672682e-11,2.79270880466e-11,1.65324017793e-11,2.68945544386e-11,1.20332159077e-11,1.95474377353e-11,2.72220179979e-11,1.10324530285e-11,2.66240596316e-11,9.7163515622e-12,1.69537706434e-11,2.47257203576e-11,2.89194802432e-11,2.7737949559e-11,pol3,1,1,95,Continuum,3
4,4.44653553436e-11,2.88191706364e-11,3.33566172797e-11,5.10862728551e-11,3.64847813106e-11,4.96671145059e-11,2.37795841407e-11,3.92249569607e-11,5.17485242454e-11,2.08707299703e-11,5.70499147025e-11,2.19837050952e-11,2.95263117144e-11,5.08222609324e-11,5.08038434382e-11,5.17806943379e-11,pol3,1,1,99,Continuum,3
0,67.9272436049,109.375949469,67.4066976444,65.7656789187,64.8704835988,61.5581703541,67.0931447292,63.381986763,68.665442439,63.5262101692,64.4039774259,64.2879131024,85.0180536651,65.1129074603,68.5918782258,58.3208655707,fitSlo,1,1,1,Peak,3
1,74.4113806106,119.627635208,76.5452536312,71.0229223748,74.3305023564,85.6239778471,71.5522642061,71.8621657996,78.7324926145,70.5733307762,70.9332961886,71.6647726722,94.5623308626,73.1393889168,76.4440911672,76.4130315724,fitSlo,1,1,5,Peak,3
2,114.062165309,150.735185918,122.131219274,151.832562581,118.045034804,114.732476216,108.00071906,107.625935933,113.421498474,123.831468607,111.018765608,137.409657307,145.395657465,109.005371157,103.306924914,102.662296838,fitSlo,1,1,90,Peak,3
3,142.09888514,165.466476457,146.65103313,202.468901818,138.374491085,136.027701826,131.879626984,129.646702351,133.065609657,151.353331518,132.295898889,181.615763535,186.044451146,130.800769797,121.232700511,130.053771511,fitSlo,1,1,95,Peak,3
4,231.419306937,199.614283539,218.145398408,337.742392785,204.098506982,193.514377817,188.921889664,201.54711481,188.267343861,210.420582281,201.487187271,281.162079333,284.614053404,180.640371432,177.200381436,186.022032507,fitSlo,1,1,99,Peak,3
0,58.396161186,98.9453700338,61.5535266472,57.7439351327,56.9273681051,52.5057526392,54.2684266809,58.1579458504,59.4019975366,57.8823116381,55.6477956305,58.7660707186,69.7367137395,57.6113927996,53.5877232517,55.3145196856,fitSlo,1,1,1,Continuum,3
1,67.5761529477,111.493866184,72.3592818394,65.0281138849,68.5884247069,74.2262895113,64.1464690395,67.5957326935,71.1512163699,68.0068979066,64.5991748743,65.9798216285,81.6790343825,67.3642247431,65.2123129551,67.9769424367,fitSlo,1,1,5,Continuum,3
2,605.440215711,227.318274645,360.417127478,618.625699052,362.370698915,538.885257287,226.94048085,432.331665691,579.191472785,201.624540216,594.471096223,203.230371011,440.200449587,573.043826628,647.141426207,501.590143575,fitSlo,1,1,90,Continuum,3
3,827.168312182,351.934297516,483.264857597,794.199524837,532.705418562,786.639833757,360.754059565,594.960846293,793.400406706,275.474463585,785.931152271,306.914895752,545.055463666,744.239167928,853.746981166,787.591400753,fitSlo,1,1,95,Continuum,3
4,1220.55182279,681.900965132,685.705421684,1098.07536809,831.172938726,1124.98861252,597.730232617,913.351874793,1140.38055603,483.652863594,1134.04034509,669.221854718,734.298080842,1080.04905616,1203.2381179,1327.19007736,fitSlo,1,1,99,Continuum,3
