,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-3.98880812812e-07,-1.21570757421e-06,-2.59867864752e-07,-8.49910264332e-07,-1.42769903674e-07,-3.1135965582e-07,-5.94288925452e-07,-3.00408802851e-07,-1.86491534156e-07,-6.66987808107e-07,-2.70836274202e-07,-9.9608407573e-07,-1.07210315259e-06,-5.02951835754e-07,-6.53244414774e-08,-7.55328868914e-07,-4.5048582844e-07,-4.44944392494e-07,-1.52859721132e-07,-1.0596350785e-06,pol2,0,1,1,Peak,22
1,9.42438333434e-08,2.91781308187e-07,1.53521169726e-07,2.09948327987e-07,1.32158059999e-07,7.37420660021e-08,1.41975077415e-07,4.09218175474e-07,1.93569661195e-07,1.59278818806e-07,-5.24516558464e-08,2.9238622143e-07,3.01455645389e-07,3.70418215475e-07,-1.60720250598e-08,1.83618334142e-07,1.10665203225e-07,1.58861253336e-07,3.04090571914e-07,-1.80506381386e-07,pol2,0,1,5,Peak,22
2,9.26503536593e-07,1.27220123999e-06,1.02146814485e-06,1.16148695161e-06,9.36060485197e-07,8.97113488767e-07,9.93503624207e-07,1.32438802169e-06,1.06111250453e-06,1.01881441504e-06,7.93381306292e-07,1.15778324954e-06,1.05492332182e-06,1.19253849102e-06,7.55441155797e-07,1.11317687454e-06,9.77924122664e-07,1.07279520637e-06,1.13231837579e-06,8.11148069298e-07,pol2,0,1,90,Peak,22
3,1.0038629212e-06,1.37992053296e-06,1.1182926818e-06,1.26851019283e-06,1.03284982026e-06,9.72440098707e-07,1.06221486141e-06,1.42407322638e-06,1.15474512531e-06,1.0918566241e-06,8.84530110222e-07,1.23986033876e-06,1.1351608344e-06,1.27767775801e-06,8.2229915089e-07,1.19548954633e-06,1.06616512239e-06,1.17693219887e-06,1.21755933955e-06,9.14970924711e-07,pol2,0,1,95,Peak,22
4,1.10442349227e-06,1.52135053992e-06,1.29775067853e-06,1.43388617057e-06,1.17643540445e-06,1.09131987957e-06,1.14897001595e-06,1.57776744291e-06,1.31716111062e-06,1.18508449994e-06,1.0097287547e-06,1.38983915637e-06,1.27423376442e-06,1.41711408465e-06,9.05628622965e-07,1.31835152842e-06,1.19130180245e-06,1.32743101191e-06,1.34727760456e-06,1.04911794091e-06,pol2,0,1,99,Peak,22
0,-2.38667916558e-06,-2.15781296987e-06,-2.73559491105e-06,-5.74586427956e-06,-2.59371627989e-06,-3.18467031304e-06,-1.60291547695e-06,-2.17411198896e-06,-2.43725009125e-06,-2.47481478584e-06,-1.83472077452e-06,-2.41300065713e-06,-2.27655861389e-06,-9.94220655774e-07,-2.48276111617e-06,-1.21321932308e-06,-1.58652119419e-06,-1.83538209323e-06,-1.69772729271e-06,-2.88908666523e-06,pol2,0,1,1,Continuum,22
1,-1.20141661715e-06,-1.19990479128e-06,-1.13927709788e-06,-2.66865389205e-06,-1.13054565164e-06,-1.71011077296e-06,-7.65898418324e-07,-1.14427071569e-06,-7.45015464473e-07,-1.22330341624e-06,-8.39079334381e-07,-1.14416699843e-06,-1.25769518251e-06,-3.98342322539e-07,-1.23397257617e-06,-4.74383195298e-07,-5.81737516098e-07,-9.25845979193e-07,-6.65904241067e-07,-1.23903528936e-06,pol2,0,1,5,Continuum,22
2,3.11176660239e-07,3.75582000573e-07,4.07340902872e-07,4.00734902051e-07,3.45071072952e-07,3.31289080689e-07,3.27703805286e-07,3.7660714348e-07,3.82477331957e-07,3.47966356063e-07,3.51743595879e-07,3.54074133648e-07,3.18000564947e-07,3.19567739071e-07,2.50082545284e-07,3.33568991692e-07,4.0489649921e-07,3.85711604948e-07,3.25596937537e-07,3.24947531833e-07,pol2,0,1,90,Continuum,22
3,4.02994806499e-07,4.94519298583e-07,5.30837406438e-07,5.58535549108e-07,4.40019701812e-07,4.42591210597e-07,4.13515400198e-07,4.81501994866e-07,4.81135716734e-07,4.45445130472e-07,4.45480046112e-07,4.86338058595e-07,4.05517041864e-07,4.00681815418e-07,3.54243468032e-07,4.20839463949e-07,5.0789747358e-07,5.00623812163e-07,4.14708928361e-07,4.43645362533e-07,pol2,0,1,95,Continuum,22
4,5.78353991495e-07,7.18963848976e-07,7.76725973294e-07,1.29572072804e-06,6.90355957645e-07,6.64678987212e-07,5.80253276451e-07,7.34867904486e-07,6.78526222001e-07,6.45606884906e-07,6.23471381299e-07,7.57420407728e-07,5.74861923651e-07,5.53293598658e-07,5.47902807034e-07,5.7668728879e-07,6.68558026477e-07,7.12980201056e-07,5.53067019377e-07,6.63160584756e-07,pol2,0,1,99,Continuum,22
0,-2.41402874462e-11,-3.27544694283e-11,-2.70563728699e-11,-3.05781283503e-11,-2.38818534216e-11,-2.28350802134e-11,-2.4284272499e-11,-3.23970654215e-11,-2.66326628358e-11,-2.53233459857e-11,-2.14862060744e-11,-2.82477511362e-11,-2.6130401722e-11,-2.82551095452e-11,-2.05340705256e-11,-2.70897536733e-11,-2.42677150212e-11,-2.68059138468e-11,-2.71162454041e-11,-2.26958395114e-11,pol3,0,1,1,Peak,22
1,-2.04030701556e-11,-2.8144349069e-11,-2.21232244498e-11,-2.54156686347e-11,-2.00737173019e-11,-1.91950666113e-11,-2.10440288062e-11,-2.83905979335e-11,-2.24525475935e-11,-2.19530917864e-11,-1.73520272739e-11,-2.4553020903e-11,-2.2072463889e-11,-2.46664322208e-11,-1.67655076091e-11,-2.36175280906e-11,-2.09552238994e-11,-2.28703132213e-11,-2.36774294907e-11,-1.80487410652e-11,pol3,0,1,5,Peak,22
2,-4.53451420886e-12,-7.5803735678e-12,-4.26363713461e-12,-5.40774403326e-12,-3.81298811077e-12,-2.3808642446e-12,-4.8961999989e-12,-9.22041172546e-12,-4.45733914289e-12,-5.13800244541e-12,8.7525370878e-13,-6.62852129701e-12,-6.4639953828e-12,-8.0115024364e-12,3.58559920926e-14,-5.90209144419e-12,-3.99952737867e-12,-4.39454371312e-12,-6.66154311187e-12,1.92488758716e-12,pol3,0,1,90,Peak,22
3,-2.89369553532e-12,-5.27807835437e-12,-2.25588210974e-12,-2.90236225356e-12,-2.35137658715e-12,-1.78786703465e-14,-3.02883319437e-12,-6.65931541988e-12,-2.08856083467e-12,-3.28737777375e-12,3.1533479561e-12,-4.42870364403e-12,-4.36536544459e-12,-5.43458876079e-12,2.12755447909e-12,-3.29496968439e-12,-2.13601630526e-12,-2.25879458279e-12,-4.31220660374e-12,4.89658091418e-12,pol3,0,1,95,Peak,22
