,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-4.49210448605e-07,-1.25335338972e-06,-6.38570658793e-07,-9.54098030662e-07,-1.35031775062e-07,-4.31538424556e-07,-4.92084126894e-07,-3.78511191031e-07,-1.78177654052e-07,-7.81196122213e-07,-2.34116919905e-07,-4.71587597228e-07,-7.36425471239e-07,-3.42116371325e-07,-2.35076272939e-08,-7.77474291906e-07,-3.12576688165e-07,-6.1304750178e-07,-3.11403333287e-07,-7.13514406318e-07,pol2,0,1,1,Peak,25
1,1.08199244703e-07,3.11488801971e-07,1.56435176624e-07,2.36754970486e-07,1.54536780147e-07,1.03886470256e-07,1.19290014512e-07,3.99099911926e-07,1.96479321236e-07,1.93039885455e-07,-4.06589184098e-08,2.99464928955e-07,3.06826179802e-07,4.02749062111e-07,2.39080119898e-10,1.9224269963e-07,1.31678974273e-07,1.82562830188e-07,2.79161548328e-07,-1.24610131866e-07,pol2,0,1,5,Peak,25
2,9.20830015337e-07,1.26182193048e-06,1.01783399914e-06,1.18395790484e-06,9.55936568892e-07,9.17216334811e-07,9.78297466095e-07,1.34221957322e-06,1.07407771715e-06,1.01325065871e-06,7.77488466982e-07,1.1544433219e-06,1.0369817284e-06,1.20400957308e-06,7.55014014388e-07,1.10592803056e-06,9.64164300203e-07,1.06867993149e-06,1.10405110056e-06,8.4691407635e-07,pol2,0,1,90,Peak,25
3,9.91743082828e-07,1.3642881237e-06,1.11151279392e-06,1.28867068827e-06,1.04268172078e-06,1.00671002276e-06,1.06436469959e-06,1.4384647124e-06,1.16845333497e-06,1.09509070736e-06,8.60439208902e-07,1.24491907421e-06,1.11907497971e-06,1.28470802014e-06,8.25164838125e-07,1.18676453805e-06,1.04868867238e-06,1.16909447922e-06,1.18944201256e-06,9.31165498201e-07,pol2,0,1,95,Peak,25
4,1.1014439491e-06,1.52370132027e-06,1.25946581108e-06,1.43399181618e-06,1.18739632356e-06,1.13904572264e-06,1.17591188784e-06,1.59715030706e-06,1.32629932224e-06,1.19903134057e-06,9.73870833616e-07,1.39268449207e-06,1.23686794069e-06,1.41720360997e-06,9.01088943939e-07,1.307979162e-06,1.19665832801e-06,1.30536574877e-06,1.33512357825e-06,1.04286445358e-06,pol2,0,1,99,Peak,25
0,-2.28419595211e-06,-2.14113195052e-06,-2.69419479725e-06,-6.17367748984e-06,-2.30776582779e-06,-3.13414211596e-06,-1.70256541411e-06,-2.28810222673e-06,-2.08415012519e-06,-2.37185289589e-06,-1.69869990645e-06,-2.17242400374e-06,-2.27873051459e-06,-1.02263832282e-06,-2.47548778906e-06,-1.16821084058e-06,-1.35778365733e-06,-1.72755627606e-06,-1.68452977565e-06,-2.48225942997e-06,pol2,0,1,1,Continuum,25
1,-1.17657535783e-06,-1.08431700416e-06,-1.10750181635e-06,-2.60187285752e-06,-1.09104551814e-06,-1.63774230742e-06,-8.00859259853e-07,-1.11958801783e-06,-6.92473469868e-07,-1.23162433477e-06,-8.03308786425e-07,-1.15009845539e-06,-1.18429355365e-06,-3.74336005664e-07,-1.27164788705e-06,-4.31623242703e-07,-5.4787552188e-07,-8.68157278353e-07,-6.19506015071e-07,-1.12525623121e-06,pol2,0,1,5,Continuum,25
2,3.20861073342e-07,3.55361108715e-07,4.06854901899e-07,3.85283753413e-07,3.40693089623e-07,3.24675962773e-07,3.14706178617e-07,3.64905866109e-07,3.95808218131e-07,3.29964950832e-07,3.43247698934e-07,3.34590241902e-07,3.19379250996e-07,3.09615772051e-07,2.4748803049e-07,3.41600776389e-07,3.72441560618e-07,3.71159952788e-07,3.66097052263e-07,3.25597181893e-07,pol2,0,1,90,Continuum,25
3,4.18578227645e-07,4.80073154863e-07,5.22318475627e-07,5.28531918141e-07,4.40844897424e-07,4.34692578022e-07,3.97889668707e-07,4.73189963684e-07,4.98539831625e-07,4.23998271276e-07,4.38961665262e-07,4.62175386975e-07,4.0295893715e-07,3.92659132839e-07,3.44837491507e-07,4.24341458008e-07,4.64600593848e-07,4.88972898434e-07,4.56734629127e-07,4.29709348111e-07,pol2,0,1,95,Continuum,25
4,6.02719074736e-07,7.32312417501e-07,7.27467253057e-07,1.1665690193e-06,6.68002808599e-07,6.90239072584e-07,5.57636509539e-07,7.06358540313e-07,6.93830193121e-07,6.46557049791e-07,6.17131165228e-07,7.51200719407e-07,5.79828022427e-07,5.53520965902e-07,5.30915416496e-07,5.65381388555e-07,6.36368055124e-07,6.96326941775e-07,6.35689048311e-07,6.55565579666e-07,pol2,0,1,99,Continuum,25
0,-2.37175801329e-11,-3.27127845009e-11,-2.67998111614e-11,-3.04499854566e-11,-2.4036648129e-11,-2.39436751914e-11,-2.51477048029e-11,-3.32453626029e-11,-2.71808488969e-11,-2.54526801465e-11,-2.09260011443e-11,-2.85179958669e-11,-2.51394063172e-11,-2.81531319032e-11,-2.14847383328e-11,-2.69460665907e-11,-2.4599689561e-11,-2.65954824187e-11,-2.68566633897e-11,-2.31230940627e-11,pol3,0,1,1,Peak,25
1,-2.00795069073e-11,-2.77547089631e-11,-2.21138145093e-11,-2.57233284695e-11,-2.0475695871e-11,-2.00787221395e-11,-2.15671247618e-11,-2.87372538067e-11,-2.27739985458e-11,-2.16944606389e-11,-1.68597844953e-11,-2.45129037752e-11,-2.17303836439e-11,-2.47556995063e-11,-1.70754822565e-11,-2.3431822382e-11,-2.05162941623e-11,-2.28036470597e-11,-2.31863922472e-11,-1.85439957522e-11,pol3,0,1,5,Peak,25
2,-4.53523110043e-12,-7.41454203682e-12,-3.94577555671e-12,-5.88641071608e-12,-3.66955490134e-12,-3.34716095104e-12,-4.83574477914e-12,-9.35238598283e-12,-4.29261108683e-12,-5.41110321967e-12,4.90219377387e-13,-6.94003608905e-12,-6.60737880615e-12,-8.29959909884e-12,-5.41933523624e-13,-5.72804392926e-12,-4.09475107689e-12,-4.44414881486e-12,-6.06652899523e-12,1.08918848847e-12,pol3,0,1,90,Peak,25
3,-2.64396272275e-12,-4.85694964444e-12,-1.93807070148e-12,-3.29500589954e-12,-1.77505813356e-12,-1.40983504863e-12,-2.91859400511e-12,-6.60243961712e-12,-2.11600530805e-12,-3.49469608713e-12,2.87142510918e-12,-4.26727657272e-12,-4.41980170348e-12,-5.8876944363e-12,1.65340208866e-12,-3.13581014584e-12,-2.12243145471e-12,-2.28445743362e-12,-3.48251287343e-12,3.88948865865e-12,pol3,0,1,95,Peak,25
4,-3.92739383314e-13,9.56092493099e-13,1.1904336992e-12,1.87799399923e-12,1.16441899422e-12,7.2267825697e-13,7.42841782439e-14,-2.84409638069e-14,1.95066216841e-12,9.97264580231e-13,7.70699189478e-12,1.04100837826e-12,8.80865891454e-13,8.15255853779e-13,5.9616030336e-12,2.20772631227e-12,3.00845669029e-13,1.49889190812e-12,3.38600773135e-12,1.15542860468e-11,pol3,0,1,99,Peak,25
0,-1.29851893336e-11,-1.57629759779e-11,-1.58817728733e-11,-6.47848812184e-11,-1.44037373754e-11,-1.50421518953e-11,-1.19793247758e-11,-1.5300420382e-11,-1.54489103988e-11,-1.37655368074e-11,-1.32603758589e-11,-1.63247910154e-11,-1.23857506645e-11,-1.1995905422e-11,-1.15447376823e-11,-1.24912716153e-11,-1.34107832814e-11,-1.49772680583e-11,-1.38411952272e-11,-1.40608154179e-11,pol3,0,1,1,Continuum,25
1,-8.89778478342e-12,-1.02949454242e-11,-1.12106912203e-11,-1.25417580026e-11,-9.37733347272e-12,-9.54472475532e-12,-8.38401600837e-12,-1.0048649954e-11,-1.07424662997e-11,-9.13461628339e-12,-9.34433458652e-12,-9.91955875757e-12,-8.51284386477e-12,-8.20792084897e-12,-7.40830987437e-12,-9.09392386859e-12,-9.81441417317e-12,-1.04193387947e-11,-9.59962963467e-12,-9.19832964075e-12,pol3,0,1,5,Continuum,25
2,1.52051595546e-11,1.44163465014e-11,1.29850281102e-11,3.08025683048e-11,1.17567120795e-11,2.07834134455e-11,1.08590741267e-11,1.4611495706e-11,9.50256853107e-12,1.53611596225e-11,1.04475073123e-11,1.50004576867e-11,1.55460043704e-11,5.95071035993e-12,1.63950242117e-11,6.4277917005e-12,7.5549549116e-12,1.15620799181e-11,8.56934251558e-12,1.35393276739e-11,pol3,0,1,90,Continuum,25
3,2.37759666018e-11,2.27771160055e-11,2.18375137452e-11,4.47827072159e-11,2.21605522449e-11,3.177577343e-11,1.66148734949e-11,2.26659125069e-11,1.43570428109e-11,2.46800718742e-11,1.67338666006e-11,2.30827322081e-11,2.40039645602e-11,8.35587529372e-12,2.56175496126e-11,9.2293855073e-12,1.16029610706e-11,1.7802545895e-11,1.30894016327e-11,2.23349568707e-11,pol3,0,1,95,Continuum,25
4,4.51304499425e-11,4.39508540569e-11,4.95456124205e-11,8.06284613873e-11,4.50915039865e-11,5.95497531049e-11,3.39468759776e-11,4.52775927381e-11,3.8528692644e-11,4.64690421217e-11,3.45723908751e-11,4.34547367524e-11,4.52883677227e-11,1.96697631317e-11,4.77579681966e-11,2.26449226493e-11,2.72970269071e-11,3.49566261423e-11,3.0340983349e-11,4.73022787418e-11,pol3,0,1,99,Continuum,25
0,63.6701649104,64.0527544971,70.1828614157,69.3672469865,76.4174327219,51.3257653239,74.4887516572,70.3885780837,63.1590595477,66.0587293783,63.4665394351,59.5818937163,69.3018113778,64.7348357934,65.2202793395,58.5291955916,66.4335595096,65.8764873491,58.039663338,76.5531180584,fitSlo,0,1,1,Peak,25
1,70.6545033987,68.6102848897,72.173385345,83.4789502914,77.7232876372,65.4525762391,80.3709365163,79.9171913449,72.4231178331,73.0288192403,72.8463385036,88.5498699575,77.1809824631,71.1637391767,80.058904483,65.3442941122,74.6845417167,76.7634937124,65.8900107097,82.6953033979,fitSlo,0,1,5,Peak,25
2,111.240659339,90.4755795116,93.9152916445,107.553161118,97.9244674634,94.1764247786,126.764915145,113.139474221,107.586580837,107.793350648,118.850359214,113.798268591,111.397522631,118.82550131,107.248241572,136.406710295,107.097607369,123.018233455,102.292435005,124.924397695,fitSlo,0,1,90,Peak,25
3,136.065308107,105.142869783,111.945399699,128.942598203,113.060513073,123.110374613,159.072273199,132.029922215,126.96644397,130.207183532,145.09519973,137.328128204,132.224981863,145.246444171,131.660889825,174.046421089,125.984126743,149.351556028,119.899221601,154.190843178,fitSlo,0,1,95,Peak,25
4,193.798839958,155.158148755,167.612757315,206.52368406,161.228752335,206.400531037,244.370333466,181.029453886,180.058646334,193.614595775,208.336199397,216.910609864,189.528044302,219.745409097,226.734715595,269.614469308,184.880524032,218.61938215,174.949905361,229.040091518,fitSlo,0,1,99,Peak,25
0,53.913428982,52.4046481531,54.6581714153,61.5926084186,55.8793760968,48.5827910209,58.428104129,60.809350869,54.9734045018,56.0804640081,51.194346096,56.3733840168,61.1839651693,54.9910225327,61.3453478691,50.7398738686,52.8819353371,60.2832147109,30.8642910175,62.3549616442,fitSlo,0,1,1,Continuum,25
1,64.8948758087,62.9548027584,65.448127146,76.1471427177,69.6669324482,59.4009513632,71.9834727699,72.4569104376,66.3243302139,66.166153748,66.3659256769,76.0487859703,70.7115358783,65.5737141846,74.2561253899,60.0117864623,65.9073828808,70.9156180263,40.5745091658,73.2196351696,fitSlo,0,1,5,Continuum,25
2,546.740460729,461.319399643,396.913887823,1256.17622564,408.557336225,821.11406898,407.039073222,556.564722425,239.469337711,592.389615334,366.88880487,522.203135715,556.709695859,189.301336167,566.967425659,182.25663406,183.700771586,377.361417333,227.49620852,454.764420062,fitSlo,0,1,90,Continuum,25
3,726.088712054,599.819056998,656.208699469,1633.2801664,669.361205899,1154.68595344,526.933377028,767.297459831,532.406530628,822.384931878,506.804483227,760.596929187,720.151259084,261.637793489,784.799264991,276.647744235,332.353409497,506.445438835,361.198443023,804.637656659,fitSlo,0,1,95,Continuum,25
4,1085.01591737,873.545513528,1436.36028464,2201.00807722,1196.5956427,1588.84523606,710.603448308,1111.92819295,1198.01509493,1226.17643812,839.124877795,1158.87771428,1047.08041245,544.10579025,1241.38040491,544.013223781,639.185095829,709.457889639,700.799317637,1198.4308235,fitSlo,0,1,99,Continuum,25
0,1.68077640507,1.72831156656,1.78573166601,1.72459384683,1.75899572594,1.81379306479,1.67434991613,1.5935870654,1.7119721075,1.65281690517,1.65947200698,1.72816893033,1.58022639817,1.75767751649,1.78706734826,1.62623483064,1.71131000849,1.77292266133,1.78688640118,1.63704344092,riseNoise,0,1,1,Peak,25
1,1.84428154177,1.93063774063,1.93289821889,1.88032459844,1.93771749937,2.04053031814,1.79385475934,1.71299310693,1.84620513267,1.80017569434,1.81422211565,1.86007788542,1.72203477517,1.88691912519,1.94407416781,1.80250764838,1.83517705227,1.93173329606,1.94446989502,1.81505573567,riseNoise,0,1,5,Peak,25
2,2.55982118862,2.52822757728,2.63169887684,2.45725694434,2.75002159303,2.75205100851,2.41059694463,2.27650582923,2.47467007453,2.39777293966,2.49749284582,2.46218210042,2.36579292561,2.51205013211,2.58256856732,2.58954826902,2.48587677032,2.62359110659,2.62068564982,2.54742915306,riseNoise,0,1,90,Peak,25
3,2.66905852601,2.62516575581,2.71922931025,2.54104191012,2.83950641994,2.84774523905,2.48570165201,2.34940635985,2.55484648381,2.47696725899,2.58888429439,2.54368866647,2.45485550384,2.60261190451,2.66939809632,2.68970858532,2.56542441312,2.71043317573,2.70740461517,2.68385852331,riseNoise,0,1,95,Peak,25
4,2.88191929052,2.88781423468,2.85870087997,2.69745569135,3.02045911703,3.08281470772,2.63767823635,2.50589111954,2.69612049676,2.64065022541,2.76574156144,2.72486482167,2.62152358107,2.82033074352,2.87850263326,2.87251867312,2.74315657502,2.92274044422,2.89141217047,2.96162311446,riseNoise,0,1,99,Peak,25
