,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-5.17220150034e-07,-3.96324895748e-07,-2.60743544092e-07,-8.72838614212e-07,-1.38109797159e-07,-4.98921210794e-07,-5.47342377676e-07,-1.44614550262e-07,-3.11865369893e-07,-5.56141707702e-07,-2.77899316785e-07,-8.19051584502e-07,-1.14028447811e-06,-3.15210822707e-07,-1.0220059911e-07,-5.9872044535e-07,-4.50892048803e-07,-2.82321698353e-07,-1.00854494091e-07,-8.9530841838e-07,pol2,0,1,1,Peak,26
1,1.2560456046e-07,3.37288529785e-07,1.40756239677e-07,2.15919442585e-07,1.51926557041e-07,1.20494736761e-07,1.32369026734e-07,3.97876111851e-07,1.87205842968e-07,1.31291129961e-07,-4.77720156088e-08,2.87833303019e-07,2.83884248437e-07,3.92509875333e-07,-2.03843474466e-08,1.38661505383e-07,1.11323369173e-07,1.7119231986e-07,3.08861695668e-07,-1.52361469233e-07,pol2,0,1,5,Peak,26
2,9.19725480685e-07,1.29012128995e-06,1.01880662982e-06,1.18622749659e-06,9.56780944495e-07,9.19103908324e-07,9.86551033405e-07,1.33433545677e-06,1.06832735872e-06,1.00189273866e-06,7.73580306941e-07,1.14943806161e-06,1.03499019903e-06,1.20949569849e-06,7.66010278555e-07,1.09852329226e-06,9.50003473496e-07,1.05212607182e-06,1.11108342646e-06,8.5870018591e-07,pol2,0,1,90,Peak,26
3,9.91187656773e-07,1.39319662927e-06,1.1134679817e-06,1.27723497468e-06,1.05371672938e-06,1.0090028711e-06,1.0669812571e-06,1.43300749839e-06,1.15918790558e-06,1.07521890801e-06,8.54043216993e-07,1.25443239021e-06,1.11303337367e-06,1.30298962577e-06,8.41472952091e-07,1.17781758921e-06,1.03651391005e-06,1.15054101413e-06,1.20698355865e-06,9.43516185374e-07,pol2,0,1,95,Peak,26
4,1.1013613022e-06,1.52987708399e-06,1.27020476839e-06,1.41278175804e-06,1.19361826708e-06,1.13686365298e-06,1.16558248543e-06,1.59129389847e-06,1.30478278359e-06,1.16607003184e-06,9.65193521011e-07,1.39727044161e-06,1.2227070814e-06,1.43246454931e-06,9.35271829169e-07,1.28508886308e-06,1.17566802978e-06,1.31663074763e-06,1.35057688158e-06,1.05923680003e-06,pol2,0,1,99,Peak,26
0,-2.3363482319e-06,-2.12722542356e-06,-2.97039538103e-06,-5.53827003279e-06,-2.38358407605e-06,-3.03031541389e-06,-1.51709206247e-06,-2.30094224989e-06,-2.21752815262e-06,-2.49146670029e-06,-1.768119161e-06,-2.33307930335e-06,-2.24434109393e-06,-1.04272884356e-06,-2.46885901059e-06,-1.1639802478e-06,-1.36241585707e-06,-1.69571972739e-06,-1.56239781889e-06,-2.78026311161e-06,pol2,0,1,1,Continuum,26
1,-1.19570273434e-06,-1.10447817461e-06,-1.17400993932e-06,-2.54201889025e-06,-1.06041103216e-06,-1.62381877049e-06,-7.91380527773e-07,-1.10313571809e-06,-7.36940633815e-07,-1.32313701677e-06,-7.86771178952e-07,-1.15582716811e-06,-1.18758142745e-06,-3.81829675061e-07,-1.21590400299e-06,-4.12926765659e-07,-4.9747049015e-07,-8.27989210553e-07,-6.60135139971e-07,-1.24160569652e-06,pol2,0,1,5,Continuum,26
2,3.19208021647e-07,3.58621218243e-07,4.14966847055e-07,3.97908909431e-07,3.45890929339e-07,3.2435078538e-07,3.19364288734e-07,3.68680708744e-07,3.8606821672e-07,3.40608984369e-07,3.48575896732e-07,3.26126664705e-07,3.19111378493e-07,3.09400952835e-07,2.40886345023e-07,3.41620695061e-07,3.712745569e-07,3.5604307532e-07,3.50192465701e-07,3.18171723427e-07,pol2,0,1,90,Continuum,26
3,4.11544152688e-07,4.78001784387e-07,5.28210136485e-07,5.42013783318e-07,4.50051372435e-07,4.34291239677e-07,4.07139799766e-07,4.82526541566e-07,4.99890713127e-07,4.3513403967e-07,4.41314460541e-07,4.66458778371e-07,4.06688674657e-07,3.93069117003e-07,3.33225986002e-07,4.26438290975e-07,4.58782341626e-07,4.68474825082e-07,4.44550627851e-07,4.2617402312e-07,pol2,0,1,95,Continuum,26
4,5.92357015354e-07,7.10978790754e-07,7.57349260864e-07,1.28966377607e-06,6.55199399178e-07,6.63930907698e-07,5.78808858196e-07,6.83872930943e-07,7.0202633912e-07,6.24289178111e-07,6.22147288062e-07,7.69019486685e-07,5.83373001415e-07,5.38846777271e-07,5.00795002159e-07,5.75464072929e-07,6.15778215934e-07,6.72811366143e-07,6.31015599509e-07,6.58293886872e-07,pol2,0,1,99,Continuum,26
