,584,592,598,608,610,614,624,626,628,632,640,648,658,660,662,672,678,680,688,690,694,Cut,DS,Module,Percentage,Range,SubDS
0,-2.82281613307e-11,-2.69974093779e-11,-2.57177789335e-11,-2.52646075701e-11,-2.58826351261e-11,-3.05392589234e-11,-2.84426772962e-11,-2.5169999149e-11,-2.01924166681e-11,-2.55552327511e-11,-2.06381049689e-11,-2.5275358916e-11,-2.60711244275e-11,-8.7713311777e-12,-3.06977244339e-11,-2.28025056638e-11,-2.60590413766e-11,-2.88064291488e-11,-2.60220559113e-11,-2.57047134768e-11,-3.05167471959e-11,pol3,5,1,1,Peak,13
1,-2.34286687077e-11,-2.35514227655e-11,-2.18210256773e-11,-2.13767536267e-11,-2.26275352432e-11,-2.3745043448e-11,-2.40286798194e-11,-2.11039122177e-11,-1.43345530328e-11,-2.11377658608e-11,-1.63466823876e-11,-2.19393284394e-11,-2.28780701597e-11,-4.1635162429e-12,-2.60955902807e-11,-1.69446273831e-11,-2.20788042471e-11,-2.46096347293e-11,-2.17252528199e-11,-2.07071014296e-11,-2.49021782866e-11,pol3,5,1,5,Peak,13
2,-4.68007293228e-12,-7.74354100233e-12,-4.88288394604e-12,-4.36323893413e-12,-6.89786516581e-12,-3.02172500805e-13,-5.88569229901e-12,-4.06660794784e-12,6.38955928907e-12,-4.28467296856e-12,1.22388322294e-12,-4.83307030415e-12,-7.07407913384e-12,1.4194485323e-11,-8.15833505522e-12,3.0073659683e-12,-5.81319026725e-12,-6.91097351762e-12,-3.8243799095e-12,-5.28609149926e-12,-4.95001650934e-12,pol3,5,1,90,Peak,13
3,-2.87972992169e-12,-5.40020590493e-12,-2.47482391219e-12,-2.7094312409e-12,-4.68702701146e-12,2.59001434843e-12,-3.56547437026e-12,-2.26906459801e-12,9.27826857242e-12,-1.97599383856e-12,3.66335260696e-12,-2.2629514325e-12,-4.69630424585e-12,1.65151552538e-11,-5.91439299527e-12,6.36890417607e-12,-3.67020752286e-12,-4.83325424648e-12,-1.81560760085e-12,-3.30595656383e-12,-2.30346040311e-12,pol3,5,1,95,Peak,13
4,6.19988995421e-13,3.31334939462e-13,1.50909893793e-12,-5.96800547787e-13,4.30314138331e-13,8.80094521348e-12,1.24246385108e-12,1.08729595685e-12,1.54242718173e-11,1.9159308416e-12,1.45375108979e-11,1.43311143592e-12,4.76502853354e-13,2.1247136584e-11,-8.78465746939e-13,5.99699886234e-11,2.14850023164e-13,1.66458118109e-12,1.89569704731e-12,7.48604507681e-14,2.8180001751e-12,pol3,5,1,99,Peak,13
0,-1.49380354087e-11,-1.2938440983e-11,-1.32705621004e-11,-1.39143463861e-11,-1.22077736798e-11,-1.84465363528e-11,-1.96600686914e-11,-1.44586329672e-11,-6.90727308769e-11,-1.4586449529e-11,-1.28886078131e-11,-1.27606073867e-11,-1.14454705675e-11,-1.15771565972e-11,-1.38605508061e-11,-1.2318230593e-11,-1.32546536528e-11,-1.51692820146e-11,-1.52051925056e-11,-1.37847425054e-11,-1.79173381766e-11,pol3,5,1,1,Continuum,13
1,-1.04586482189e-11,-8.84586032841e-12,-9.32661661173e-12,-9.57141043678e-12,-8.53217942256e-12,-1.31450987066e-11,-1.20126216738e-11,-9.71759374155e-12,-1.31115438243e-11,-1.00303748188e-11,-8.48859415341e-12,-9.14515343461e-12,-6.92207806779e-12,-8.11820225893e-12,-1.00597311866e-11,-8.29888863246e-12,-9.24045221132e-12,-1.08274444644e-11,-1.03958963486e-11,-8.86387903649e-12,-1.13284672375e-11,pol3,5,1,5,Continuum,13
2,1.19315289413e-11,1.71064301194e-11,8.41470214495e-12,8.63572266887e-12,1.28231109351e-11,1.64796580639e-11,2.09741274021e-11,1.7918877337e-11,3.27485179365e-11,8.63200812879e-12,1.88190929615e-11,7.11370678714e-12,1.80849556869e-11,8.80006808242e-12,1.20118716633e-11,1.81139299654e-11,1.10611648255e-11,1.5520294416e-11,1.3406907524e-11,1.90270499716e-11,1.41265304935e-11,pol3,5,1,90,Continuum,13
3,1.76815684007e-11,2.5851563044e-11,1.20896252423e-11,1.30167545475e-11,2.06637938638e-11,2.43397912717e-11,3.28991442867e-11,2.65454790134e-11,4.84838793874e-11,1.17090585861e-11,3.0545445155e-11,1.06425132873e-11,2.77537854325e-11,1.21460720157e-11,1.79824306946e-11,2.76931810746e-11,1.7300353516e-11,2.48358200155e-11,2.64347613699e-11,2.87488110567e-11,2.34798305586e-11,pol3,5,1,95,Continuum,13
4,3.47660964564e-11,4.64039785081e-11,2.44723783758e-11,2.90619436609e-11,3.7239934457e-11,4.09623345433e-11,6.30051919274e-11,5.20269322621e-11,8.07169513679e-11,2.28037020538e-11,5.36589672025e-11,2.45191620574e-11,5.17150325502e-11,2.94299130227e-11,3.6749921478e-11,5.20389095213e-11,3.7543125286e-11,4.90894868031e-11,5.34496699996e-11,5.0286076883e-11,5.30258475506e-11,pol3,5,1,99,Continuum,13
0,85.6947554315,65.4175901959,64.1157855996,65.6866190406,63.5755042463,91.952974732,53.9160917607,65.8888078564,83.7540494582,62.2055126425,68.1351883203,63.6567985032,69.9248009219,110.295167292,67.028598994,73.8369432163,66.9421497081,59.5592919241,75.7160672223,72.3492870651,78.5702117764,fitSlo,5,1,1,Peak,13
1,93.549448502,72.8600172549,71.4224593608,71.7644272726,72.1748624899,94.3790323451,68.0331276623,78.1859907974,101.738891887,71.5938810885,71.1703931002,71.4306899242,74.5981426092,120.24677375,76.9743466342,78.8319110852,75.2200897063,85.6866165364,76.4590947515,78.1761538272,79.7273616941,fitSlo,5,1,5,Peak,13
2,143.295837948,107.60199078,119.914377694,107.839160005,109.138318516,116.967277499,94.7441997416,110.721138489,124.833351996,121.704151524,111.842137151,131.939906112,110.34812971,148.959605499,121.429916702,168.135882074,119.748896157,109.967927316,98.6074221974,100.940872302,101.230225817,fitSlo,5,1,90,Peak,13
3,169.840243963,128.885841554,151.736077987,133.729751703,128.606162826,133.40793977,117.42322768,131.709065966,142.881432268,147.121726868,140.305613087,173.484535393,129.967550342,167.127590464,148.888828665,228.411857974,143.629357894,131.644433301,118.791306998,118.441953666,114.572667477,fitSlo,5,1,95,Peak,13
4,266.770498876,194.334481227,222.207810351,189.323180406,193.668631608,184.190271941,211.858973376,188.408453858,212.430411534,216.265949769,200.683705209,270.22776679,173.578227378,216.069917308,212.503175891,426.663309955,213.480289789,201.351274649,185.846996894,180.868280172,165.477201684,fitSlo,5,1,99,Peak,13
0,68.5005377402,58.3332857179,58.6721088644,52.1119421103,54.8510480918,64.884763156,48.5813175966,60.1138385798,77.5915695032,57.1147877254,57.7713876838,57.1834236589,58.825477549,98.2698455129,62.6603985884,62.4306647137,58.2961847888,55.4165304283,52.8862375487,47.3517681663,58.0206197673,fitSlo,5,1,1,Continuum,13
1,82.7286481574,66.9548536632,66.3722286443,64.1161875111,66.6218753635,83.1530901491,61.4562849544,72.0173004302,93.7316099922,67.2762697847,65.2251912781,64.9332488461,68.8167594188,111.075560862,72.431049238,72.2285485905,68.3694573771,73.7649330103,68.0673809657,59.5642384121,71.4129837498,fitSlo,5,1,5,Continuum,13
2,442.91873572,593.255819799,208.383291875,242.486323528,443.402998974,482.154603422,828.583625755,580.853250563,1249.39860849,187.140663856,602.927160906,182.60721139,600.385012482,252.270653446,389.757440233,591.565383481,379.413340346,546.506128948,468.198946742,635.473154426,413.443044456,fitSlo,5,1,90,Continuum,13
3,552.912973945,758.125244808,289.956435793,374.682453378,592.716707256,626.625601007,1185.99271961,775.210604841,1608.28894979,266.6953552,813.330044432,278.053441494,845.144703636,430.795614359,515.355942529,768.368198038,557.193964808,769.23807473,740.610892901,828.014440641,652.742338187,fitSlo,5,1,95,Continuum,13
4,741.672572147,1081.26546461,595.394520393,652.623073031,904.605412985,925.743912555,1643.82655885,1153.89874595,2174.59384869,483.953071803,1174.24835502,589.66581544,1175.01729328,701.437159738,745.76073207,1088.46506429,894.450019458,1220.34385479,1195.76231696,1218.96939238,1379.45650915,fitSlo,5,1,99,Continuum,13
0,1.39304815789,1.48654516995,1.40267635322,1.43359352992,1.4324333117,1.24425741697,1.69984698143,1.52759096933,1.48043421197,1.6738472225,1.47031411907,1.43731880489,1.34830938652,1.27051754945,1.42182491336,1.36988305253,1.45937362136,1.48361396467,1.54746145644,1.54234925194,1.49101551238,riseNoise,5,1,1,Peak,13
1,1.53918249901,1.63398156883,1.55708950356,1.63730274256,1.627267745,1.43659047104,1.88959188525,1.6597246042,1.61199309922,1.8031310647,1.62425471269,1.58157026081,1.51119390109,1.38571560572,1.5911539707,1.59168624372,1.59524297402,1.63187268267,1.73547136055,1.68588864716,1.66874613649,riseNoise,5,1,5,Peak,13
2,2.39589234337,2.32934063061,2.34506320347,2.55685207279,2.48309936656,2.39108543018,2.90104199239,2.40475670798,2.39114301064,2.80968012072,2.65467510922,2.49817747449,2.27581218628,1.97937204267,2.47050037165,2.59038245925,2.24067317246,2.29258182901,2.49023247138,2.34655434569,2.50964400695,riseNoise,5,1,90,Peak,13
3,2.62044556112,2.43115201207,2.49714318808,2.719636539,2.66488484243,2.55790061195,3.09653674178,2.54521717225,2.54354290972,2.99768352478,2.90749200948,2.71387636,2.39542412305,2.14352007173,2.672306563,2.81707323387,2.32130117396,2.38274478532,2.62335890529,2.43541206654,2.64232250834,riseNoise,5,1,95,Peak,13
4,2.96776036288,2.65251783732,2.79918209754,3.03811794552,2.98053462293,2.84935267415,3.46557228475,2.75032012787,2.78712223561,3.31875100033,3.38559366651,3.11203751029,2.63260683725,2.41605732627,3.01365244049,3.1829437654,2.48844687985,2.53475161697,2.84425353328,2.66909078435,2.91668993567,riseNoise,5,1,99,Peak,13
0,0.893332636944,0.893577420431,0.869797397134,0.897732944041,0.898111057031,0.855249869285,0.98451865891,0.956625940756,0.94331283137,0.995297392128,0.914088432519,0.891088445781,0.856946781383,0.910145818229,0.917285226851,0.926419944821,0.912964684569,0.910905173779,0.898442370488,0.941109997558,0.902768717949,riseNoise,5,1,1,Continuum,13
1,0.985086590014,0.959633569182,0.944172218002,0.987605530259,0.978905297116,0.93923674384,1.05766398004,1.02343559278,1.00560893097,1.05948662125,0.998118000257,0.965543986179,0.932799929125,0.965768440663,0.986795363036,1.0488185829,0.973762565913,0.978074993736,0.978695898755,1.00817010858,0.994351890283,riseNoise,5,1,5,Continuum,13
2,1.77606894407,1.45725655644,1.5967650535,1.76428411099,1.7331881272,1.90973361855,1.95411942732,1.65768386012,1.77009547998,1.93340857979,1.90228981246,1.69851398449,1.5637857433,1.54474937418,1.79409687621,1.9389904962,1.34347275935,1.40628259596,1.58129887762,1.52592373783,1.68532086529,riseNoise,5,1,90,Continuum,13
3,1.979667802,1.5841644301,1.74067962084,1.91974357596,1.88822160298,2.0933631734,2.13000840882,1.78080872768,1.91876721894,2.11818549002,2.18204678798,1.9319212906,1.71928469617,1.69799250821,1.98866177795,2.15417243755,1.40230147854,1.50148289848,1.68694731606,1.62314024375,1.8191961042,riseNoise,5,1,95,Continuum,13
4,2.24259033649,1.84798868481,2.07984586897,2.2159673326,2.155909689,2.45491443726,2.42769285526,2.02676284487,2.15459135659,2.37714414788,2.5994619578,2.27114196843,1.9503558592,1.94323770713,2.25686298835,2.45323596304,1.51712824634,1.72430585891,1.91690454128,1.86328979944,2.08784007638,riseNoise,5,1,99,Continuum,13
