,584,592,598,608,610,614,624,626,628,632,640,648,658,660,662,672,678,680,688,690,694,Cut,DS,Module,Percentage,Range,SubDS
0,-3.04289447589e-11,-2.68573601448e-11,-2.5751767223e-11,-2.50484923574e-11,-2.56956445559e-11,-3.06061294319e-11,-2.9166752584e-11,-2.62871420176e-11,-2.09793285702e-11,-2.48055955701e-11,-1.95113682321e-11,-2.47994539091e-11,-2.62680730141e-11,-9.86910522509e-12,-3.07158384637e-11,-2.28881541299e-11,-2.68090391675e-11,-2.79209016946e-11,-2.50232194862e-11,-2.51605248209e-11,-2.91313954891e-11,pol3,5,1,1,Peak,16
1,-2.56604846491e-11,-2.34326456881e-11,-2.20922820878e-11,-2.12636471189e-11,-2.19890875367e-11,-2.44167327357e-11,-2.4283367141e-11,-2.23068348803e-11,-1.52251107828e-11,-2.07140358305e-11,-1.55537131271e-11,-2.12638788808e-11,-2.28859669278e-11,-4.96830617484e-12,-2.6893512457e-11,-1.83985829755e-11,-2.26837650406e-11,-2.41945265459e-11,-2.10875816697e-11,-2.207374538e-11,-2.41719823548e-11,pol3,5,1,5,Peak,16
2,-6.58506472677e-12,-7.82731087355e-12,-5.10475457675e-12,-4.1733412336e-12,-7.03840790978e-12,2.25227956766e-13,-4.93799808329e-12,-5.07582899119e-12,6.24405343714e-12,-4.11222222047e-12,2.21116665705e-12,-3.69777953988e-12,-6.19740546264e-12,1.27406012389e-11,-8.64539793338e-12,7.70165397621e-13,-5.90379347522e-12,-4.93678950274e-12,-4.02238743523e-12,-6.7550373939e-12,-4.59079976921e-12,pol3,5,1,90,Peak,16
3,-4.22373717987e-12,-5.45052747643e-12,-2.68110006629e-12,-2.56325585997e-12,-4.87025198353e-12,3.33693014192e-12,-2.50996305879e-12,-2.66867063706e-12,9.32290623025e-12,-2.29333793623e-12,5.02405601575e-12,-1.26399454673e-12,-3.70901652873e-12,1.45646444592e-11,-5.93874847824e-12,5.57310534153e-12,-3.61939140567e-12,-2.4636523565e-12,-1.8963421953e-12,-4.60726879848e-12,-2.34817879688e-12,pol3,5,1,95,Peak,16
4,5.16292230334e-13,-2.14870474213e-14,1.36243898114e-12,-5.99613034628e-13,-7.39360160019e-13,8.42617857917e-12,2.38404503746e-12,1.00295384074e-12,1.46646029099e-11,-5.04192789881e-14,1.29482798633e-11,2.89167004245e-12,3.06869368123e-13,1.96059346433e-11,-2.82359067298e-13,4.87155901937e-11,8.09975204503e-13,1.64157345794e-12,1.40509865114e-12,-5.6106523277e-13,2.3100312547e-12,pol3,5,1,99,Peak,16
0,-1.52739167105e-11,-1.26282408915e-11,-1.29232834853e-11,-1.28194272224e-11,-1.15458346614e-11,-1.93751674009e-11,-2.21914861055e-11,-1.47980613313e-11,-8.29105862072e-11,-1.36910230381e-11,-1.2490093747e-11,-1.26284305999e-11,-1.18538011023e-11,-1.14097786587e-11,-1.350451008e-11,-1.31037378635e-11,-1.26255954316e-11,-1.57835948231e-11,-1.55066885469e-11,-1.38177912863e-11,-1.803165324e-11,pol3,5,1,1,Continuum,16
1,-1.07986172477e-11,-8.57230804904e-12,-8.93632563118e-12,-9.11831855162e-12,-8.43429755338e-12,-1.28347923404e-11,-1.15535197692e-11,-9.51987351471e-12,-1.39329251213e-11,-9.38009567271e-12,-8.41815895403e-12,-8.88001219084e-12,-6.63050194004e-12,-8.04191185228e-12,-9.82540500373e-12,-8.17131310893e-12,-8.82223828586e-12,-1.05017162548e-11,-1.06287554088e-11,-9.18288447148e-12,-1.1173219292e-11,pol3,5,1,5,Continuum,16
2,1.08294966551e-11,1.63014987099e-11,8.10424585996e-12,8.43851102974e-12,1.20915144567e-11,1.61359093669e-11,2.25731210527e-11,1.82367660821e-11,3.19978670642e-11,8.04812818976e-12,1.6866397545e-11,6.84299689673e-12,1.76612419654e-11,8.58498011833e-12,1.15576268495e-11,1.80735088134e-11,1.08882118352e-11,1.39549697453e-11,1.2587558766e-11,1.95350443864e-11,1.31426665761e-11,pol3,5,1,90,Continuum,16
3,1.70049098803e-11,2.36873620961e-11,1.15899014878e-11,1.17133859766e-11,1.928788148e-11,2.34445945354e-11,3.48916507913e-11,2.74541324167e-11,4.61025985227e-11,1.05522522014e-11,2.6426956745e-11,1.01284359049e-11,2.82737268269e-11,1.19660495388e-11,1.79133515249e-11,2.71014563561e-11,1.74284761081e-11,2.35087763154e-11,2.27626224213e-11,2.91747258914e-11,2.2799224551e-11,pol3,5,1,95,Continuum,16
4,3.55178153303e-11,4.78196785072e-11,2.64252370769e-11,2.62115823538e-11,3.73371299429e-11,4.1490142932e-11,6.15845994972e-11,4.75036836088e-11,7.69032941563e-11,2.16039459252e-11,4.8637129126e-11,2.3241612962e-11,5.24527529573e-11,2.72102677528e-11,3.17602860845e-11,4.85091967859e-11,3.88660090025e-11,4.60880945283e-11,4.79184766227e-11,5.02548831203e-11,5.13467767033e-11,pol3,5,1,99,Continuum,16
0,86.3282603488,65.6758600091,63.9344497524,64.1341988467,61.5953971937,92.1746296715,53.3847779231,67.9158484894,79.4589682815,62.797983403,62.1305898458,63.6858077463,66.8585410385,106.587867692,65.0560731581,68.9070049221,64.1021581399,59.1585086431,75.4930164591,68.0228160965,78.6262514761,fitSlo,5,1,1,Peak,16
1,94.6960225607,73.1412359622,71.1872330994,71.6230078141,71.3968801993,94.2727713505,67.937165235,77.4926381931,101.690607745,71.5575001453,70.5417697556,71.1404363943,75.1540671245,118.057238253,76.727311802,73.5091278526,74.5345476372,85.558862399,76.2613610281,77.4556158551,79.529254981,fitSlo,5,1,5,Peak,16
2,149.346576119,110.457185456,120.164293802,107.928403334,107.191723423,113.813842232,96.4511798869,111.065692347,126.286768399,121.576796683,109.790329618,142.472087473,108.718868737,149.209153475,124.70496686,157.673117738,119.044518505,111.224931605,97.6469515327,104.531439966,104.319851202,fitSlo,5,1,90,Peak,16
3,184.720064688,133.552850739,150.409943504,134.752353582,132.33231144,126.175866178,118.575140841,129.318054582,146.44945182,147.340769157,133.506388436,183.818949714,138.614278893,163.585842302,154.067734967,204.959168908,144.804226054,131.242658115,113.338911769,123.987248184,121.991419791,fitSlo,5,1,95,Peak,16
4,260.282592371,192.707484207,222.569796149,196.972969608,191.162798644,173.76398772,209.237104554,179.427900934,243.39482067,220.714878692,195.733944959,282.488857897,210.426295757,209.303422038,228.933560066,329.353637391,216.078591477,199.813538431,177.623740711,172.985109723,180.539647036,fitSlo,5,1,99,Peak,16
0,69.1140388715,57.5132466829,57.830154224,53.9739188337,51.9170737353,66.9713728191,47.0872965461,59.3710655448,78.6595392752,59.4856706048,56.4046159173,58.3350441387,59.3600282242,97.9444910932,61.5160246691,58.2682432046,58.5874060919,53.949050261,54.8023805972,48.3311176249,56.5106017002,fitSlo,5,1,1,Continuum,16
1,82.8578074823,67.4653312145,66.4921105005,64.0034921161,65.2012790339,85.300505824,60.5912907431,70.6968155366,94.5059204518,69.0010136418,65.2680050662,65.667521673,70.2096690972,110.070215016,72.8393313656,67.4440757187,68.2318815424,73.7995452329,67.6377196784,58.9937922683,71.467227258,fitSlo,5,1,5,Continuum,16
2,430.825040039,575.742807876,201.952814753,240.377207643,410.993168474,477.62278711,858.851592868,564.644099222,1271.07383003,199.903322433,577.950334714,187.239243266,601.104717637,236.232860738,404.113452873,598.05519051,353.888987194,485.419037933,408.746579504,640.161320886,431.971910155,fitSlo,5,1,90,Continuum,16
3,557.311808913,756.418815945,276.126817281,365.037464831,566.487902121,600.684191931,1169.66126576,754.916699084,1663.19408582,269.922599682,786.439156998,270.787911253,832.001929224,387.308357429,513.336182049,782.018232645,492.459778282,724.552570819,675.177102858,822.254958727,713.192839336,fitSlo,5,1,95,Continuum,16
4,737.891699163,1089.7415312,578.296569161,628.962016401,867.267195095,871.206428087,1650.65030637,1103.3160467,2251.16732725,463.527607211,1136.89158863,589.448313786,1246.81635406,701.226814708,715.201084168,1097.81566842,861.788353227,1127.08164993,1154.27666196,1178.31582703,1573.40338281,fitSlo,5,1,99,Continuum,16
0,1.37300270034,1.41373724729,1.34931098331,1.48907576935,1.38671153982,1.13093648399,1.65319918992,1.48889737306,1.46333152893,1.63730038774,1.29170377645,1.28870766864,1.20275169178,1.16570629827,1.4707048969,1.27548232946,1.35739394653,1.34617623114,1.48621018955,1.48506047809,1.35560140887,riseNoise,5,1,1,Peak,16
1,1.51087457674,1.58701869811,1.54689712217,1.71000132529,1.57402992186,1.3516587962,1.86254814212,1.62325998608,1.61041526664,1.8091943583,1.48557578207,1.46092011314,1.42358988692,1.33043573565,1.64473716288,1.53952036913,1.56116401187,1.57802969504,1.65962004775,1.62868060228,1.5600217745,riseNoise,5,1,5,Peak,16
2,2.57709935948,2.47735740579,2.55744172138,2.90382425362,2.71867300802,2.50869219179,3.20815855213,2.65912949736,2.72290317372,3.17471779493,2.84744511003,2.73047507119,2.47251648808,2.21535423768,2.87808512155,2.77888765581,2.27765249412,2.3831355307,2.62410916383,2.4863557101,2.62786149268,riseNoise,5,1,90,Peak,16
3,2.89544528802,2.63490614176,2.77581437889,3.15645791153,2.96891300874,2.76107188742,3.5250419388,2.86114652468,2.97963115227,3.51624024715,3.19029508633,3.04069832786,2.7051970492,2.46264928331,3.17463200189,3.1086253016,2.38982894423,2.49310639386,2.82630269917,2.65896956827,2.84978360194,riseNoise,5,1,95,Peak,16
4,3.43054734145,2.96507156596,3.25390430795,3.56969439482,3.45468719126,3.2875957298,3.99092915621,3.20012825787,3.40945602546,3.98009910016,3.81755755212,3.63151948364,3.1791109913,2.80918377048,3.62803859767,3.65504768605,2.65555334256,2.72176921376,3.18161595964,2.924857842,3.26329146484,riseNoise,5,1,99,Peak,16
0,0.930389053897,0.886820259883,0.880063857135,0.924499883111,0.904005003731,0.809825945887,0.997114958588,0.946616323242,0.975481525242,1.02858097703,0.876254233332,0.845489092162,0.856429771159,0.891458740703,0.96114852986,0.895543041339,0.886936351986,0.904637245409,0.886638573209,0.92400897956,0.869917349014,riseNoise,5,1,1,Continuum,16
1,1.01376702253,0.966198984793,0.965910627275,1.03861327498,1.00728136699,0.919911201723,1.08521218253,1.03659063441,1.06015695507,1.12273721266,0.977430906033,0.951689261269,0.941427084594,0.976411139831,1.06326124042,1.05899128678,0.965759529552,0.980831487636,0.970587127994,1.00550719594,0.983205351304,riseNoise,5,1,5,Continuum,16
2,2.07219389947,1.68717266668,1.84761504842,2.10525397142,2.00814564502,2.09279703841,2.36160228587,1.99007562755,2.18229711074,2.45840766048,2.19251273389,2.16182187787,1.92140595229,1.86422122201,2.2084235594,2.20254871526,1.4967005558,1.57200338911,1.83890996566,1.72699706621,1.96774413354,riseNoise,5,1,90,Continuum,16
3,2.35928354256,1.84279674578,2.04577263062,2.35064340928,2.26651279268,2.33703763818,2.67524471739,2.19845543877,2.47179553976,2.76215104255,2.55432513189,2.41725159494,2.16100467835,2.08900822783,2.49783905731,2.51783941358,1.61000042338,1.68482138313,2.02330841329,1.89276136292,2.16705650827,riseNoise,5,1,95,Continuum,16
4,2.86828965675,2.13464784714,2.43176036403,2.78956915975,2.69970955187,2.83472210668,3.09248295856,2.52749444186,2.87762732957,3.2371450277,3.11887557747,2.92756171787,2.58632588062,2.44952189066,3.01897925621,2.99986666523,1.85350049679,1.93389095947,2.33651342207,2.26042595793,2.55501288084,riseNoise,5,1,99,Continuum,16
