,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,-8.08477511665e-07,-9.04883907541e-07,-1.81079498233e-07,-6.02818715206e-06,-6.67743670605e-08,-2.15513950308e-07,-5.30107959635e-07,-5.66960551046e-08,-1.14761281742e-06,-1.29978259296e-07,-4.89355645521e-07,-3.25036220358e-07,-2.33593329877e-07,-1.20082593652e-06,-1.13473186368e-06,-1.88742241288e-07,pol2,1,1,1,Peak,18
1,1.93989148969e-07,-6.84555714931e-07,2.28897318164e-07,-1.09537758418e-06,2.93004364971e-07,-4.1069885312e-08,1.31588570191e-07,3.14194610353e-07,-1.95147302613e-07,1.60879651132e-07,-8.44142342321e-08,7.44741556771e-08,-4.46177315484e-08,2.97068379185e-07,2.80242691905e-07,4.45735033359e-08,pol2,1,1,5,Peak,18
2,1.01549085096e-06,1.64976172759e-07,1.07127093918e-06,6.37602852689e-07,1.07251122636e-06,8.62000277868e-07,9.70960249134e-07,1.04389218805e-06,6.78764969274e-07,9.75352827904e-07,7.28996635492e-07,1.00478873686e-06,9.50210662987e-07,1.0644285729e-06,1.00453230637e-06,8.73111271188e-07,pol2,1,1,90,Peak,18
3,1.0894458067e-06,2.77711631396e-07,1.15033506725e-06,7.21053633932e-07,1.1613647974e-06,9.44080670666e-07,1.06684392865e-06,1.12058374181e-06,7.7417231966e-07,1.06697839676e-06,8.07453683925e-07,1.07958259556e-06,1.03400948705e-06,1.13840878824e-06,1.08605475465e-06,9.56241124979e-07,pol2,1,1,95,Peak,18
4,1.19813141107e-06,4.75446505541e-07,1.29562926653e-06,8.49300963988e-07,1.31914370574e-06,1.05862153579e-06,1.19565664138e-06,1.25809685344e-06,9.24072632345e-07,1.19880557179e-06,9.04894986047e-07,1.19004953645e-06,1.14473630608e-06,1.2513475427e-06,1.17691183442e-06,1.07783770816e-06,pol2,1,1,99,Peak,18
0,-2.48807183922e-06,-1.1325647416e-06,-1.8191234022e-06,-2.66243118372e-06,-1.91321192753e-06,-2.37748159374e-06,-1.51700145859e-06,-2.03364999049e-06,-2.4046002712e-06,-1.13138002999e-06,-2.50683631063e-06,-1.29660863716e-06,-1.67776419003e-06,-2.33587460195e-06,-2.63172399447e-06,-2.48454367884e-06,pol2,1,1,1,Continuum,18
1,-1.32559817379e-06,-6.36566719988e-07,-8.06572718565e-07,-1.4181783944e-06,-8.54129079252e-07,-1.31400199936e-06,-6.04275919782e-07,-9.54766992917e-07,-1.28744182061e-06,-5.08711557637e-07,-1.32419304384e-06,-4.67008628603e-07,-8.44989466924e-07,-1.25410420951e-06,-1.44698656362e-06,-1.35981043634e-06,pol2,1,1,5,Continuum,18
2,3.42802215716e-07,3.15156523385e-07,3.46570556487e-07,2.82643187026e-07,3.49324790172e-07,3.66173087814e-07,3.42815600436e-07,3.13880331655e-07,3.31186069691e-07,3.60929063026e-07,2.89838000705e-07,3.41551764975e-07,3.38097415121e-07,3.10022200514e-07,3.00806491586e-07,3.20004186659e-07,pol2,1,1,90,Continuum,18
3,4.47216654048e-07,4.24522941954e-07,4.39775746011e-07,3.86448182673e-07,4.40633060933e-07,4.82065784682e-07,4.34250316843e-07,3.9887978374e-07,4.39198055468e-07,4.55214891383e-07,3.80849802445e-07,4.21502301915e-07,4.52935882252e-07,4.03609213411e-07,4.03624379212e-07,4.3948213498e-07,pol2,1,1,95,Continuum,18
4,6.64755585589e-07,6.55089492792e-07,6.03464090085e-07,5.79228888873e-07,6.06415367318e-07,7.1794024293e-07,6.18367153701e-07,5.67414582516e-07,6.79845449066e-07,6.33599742823e-07,5.76953707093e-07,5.64518418961e-07,6.73604341944e-07,5.99734175615e-07,6.20030494744e-07,6.21451259522e-07,pol2,1,1,99,Continuum,18
0,-2.50118334856e-11,-8.32338341869e-12,-2.58803422782e-11,-1.81536715351e-11,-2.66413598044e-11,-2.27820733322e-11,-2.52091110608e-11,-2.51838925226e-11,-2.00855658729e-11,-2.43184525848e-11,-1.98468881201e-11,-2.54051413476e-11,-2.61193017897e-11,-2.60388419991e-11,-2.41886980254e-11,-2.37488566128e-11,pol3,1,1,1,Peak,18
1,-2.20153162182e-11,-4.16724012153e-12,-2.21445283233e-11,-1.42853973717e-11,-2.27593319692e-11,-1.88702835251e-11,-2.09241922484e-11,-2.18877644504e-11,-1.56818573368e-11,-2.0831706278e-11,-1.62509876395e-11,-2.16299488539e-11,-2.09702045684e-11,-2.23798695936e-11,-2.14234016883e-11,-1.918587577e-11,pol3,1,1,5,Peak,18
2,-5.99920887939e-12,1.42100281527e-11,-4.86374850633e-12,5.52809441396e-12,-6.01374419438e-12,5.54974813195e-13,-4.21326108266e-12,-6.6057161159e-12,2.70546660078e-12,-3.95641901605e-12,3.39938330628e-13,-4.49334208947e-12,-1.19548013361e-12,-6.88548321013e-12,-6.31997454164e-12,-1.19748681309e-12,pol3,1,1,90,Peak,18
