,578,580,582,592,598,600,608,610,614,624,626,632,640,648,664,672,678,690,692,694,Cut,DS,Module,Percentage,Range,SubDS
1,74.9040382848,120.130970362,77.8157792733,93.8361798799,74.618219805,85.4707303693,71.5495468951,72.2211855422,92.9038944595,68.0818677563,73.8795341928,71.2176703062,70.9376584024,71.3814818269,92.7860608416,73.2276928597,71.458631997,76.9770523376,75.709173567,78.3131339111,fitSlo,3,1,5,Peak,2
2,109.826933284,150.488737623,121.144987455,175.770311042,117.25420256,109.539474394,105.768420027,108.48899601,114.022193056,98.907594064,105.781405112,121.023609925,113.251794692,135.171673397,145.743446758,107.328149711,120.850456569,106.695005141,99.5041226425,98.0177273648,fitSlo,3,1,90,Peak,2
3,130.717921588,164.333052741,150.825191209,223.868807922,143.037058111,129.471927063,128.507003934,129.520916651,132.435398979,125.675952197,125.362553469,148.967264169,137.300199821,172.547706967,178.168382994,125.82366777,148.315179779,125.099392579,118.800069396,110.97149188,fitSlo,3,1,95,Peak,2
4,221.800899592,209.928365984,220.0425378,355.5854848,196.835201301,191.661626556,197.367596947,194.523828421,177.713774199,238.583777447,180.952480266,220.706202753,201.849436209,265.274608626,262.619365838,175.696633226,226.911787079,168.363990535,200.371145356,158.393619223,fitSlo,3,1,99,Peak,2
0,55.7879024014,99.101783907,61.3050974292,72.2935564518,58.7896204367,55.7471894811,54.3589418423,53.2856331252,64.3564523877,48.0374952618,54.3722991189,57.6277558844,55.9064026771,57.6533616428,69.4181754669,59.8742484904,57.3749817655,49.4583710359,55.1092252466,57.5191689113,fitSlo,3,1,1,Continuum,2
1,66.8636033113,110.601955167,73.1891875471,84.7452239394,68.8203363873,74.3552651036,64.0485508533,65.9610867256,83.7109914865,61.0341110727,66.6670162566,69.1266110629,65.1918545322,64.9346128166,82.6825022479,68.9617416455,66.1227168276,62.7558766529,66.3201378123,70.9553919841,fitSlo,3,1,5,Continuum,2
2,592.756172663,230.552058763,365.179653786,629.823321104,382.399623128,525.613245214,235.031775209,449.576562406,479.015254339,848.141656117,574.085423145,206.86036456,615.108475296,187.855734968,439.152224155,582.500762732,192.773119032,667.338451314,492.472091786,419.998609141,fitSlo,3,1,90,Continuum,2
3,803.397713822,387.076024322,493.788300268,790.831005189,522.863764518,761.202171308,357.087270894,597.944865795,622.34456174,1190.6320205,785.335542709,277.640479881,821.152133222,290.073299523,548.890971403,751.384648683,260.41740018,849.177835354,721.083190472,663.684775536,fitSlo,3,1,95,Continuum,2
4,1261.36270466,678.312332547,738.502879243,1133.58221146,863.396335615,1113.88107717,618.059141312,935.173575108,914.858331228,1635.98764524,1140.38905422,469.585896897,1158.22959778,574.622194984,732.453307867,1071.21657883,574.970612518,1201.00099602,1289.59085462,1505.56012407,fitSlo,3,1,99,Continuum,2
0,1.56381045199,1.35500824012,1.67910194888,1.4910914552,1.59498300045,1.58223225548,1.49604628917,1.47966142205,1.20769183349,1.75748088598,1.58718955075,1.6792870078,1.58829135959,1.60251583708,1.52168458238,1.54295137515,1.54230905418,1.64077082632,1.68527115804,1.71026198874,riseNoise,3,1,1,Peak,2
1,1.68959590782,1.45079301037,1.80803278926,1.61513480206,1.73050249907,1.72605344454,1.70836760492,1.68447611426,1.5867341619,1.93376113813,1.73121551494,1.80541248329,1.72535631476,1.75255184223,1.63558054385,1.70163166661,1.68297092341,1.78772887443,1.81133378128,1.88452895345,riseNoise,3,1,5,Peak,2
2,2.41823911831,1.88208618356,2.45583164581,2.2588698219,2.36560107742,2.32456265946,2.52290527748,2.40783647848,2.1950860745,2.68221770871,2.34139694357,2.56681084174,2.4705357545,2.43535971796,2.19195727603,2.37878303314,2.35502207637,2.42639700799,2.58571846687,2.48836283511,riseNoise,3,1,90,Peak,2
3,2.4953614617,1.94070855661,2.53736804835,2.39290323696,2.46035631086,2.39956274619,2.62173283996,2.49332057672,2.28328206842,2.79190319894,2.41791073705,2.66785058729,2.55486630322,2.52511537836,2.27017255577,2.47360154291,2.44644158651,2.50808969939,2.69096555492,2.58044577551,riseNoise,3,1,95,Peak,2
4,2.63917833866,2.07191101059,2.6849421984,2.7329818087,2.62232921561,2.55169360395,2.82029049975,2.68511738595,2.71905045655,2.99560482364,2.53321723814,2.8780597131,2.71551711107,2.68335128334,2.42559518639,2.65068268671,2.61472199627,2.72697283449,2.89631431782,2.75356170346,riseNoise,3,1,99,Peak,2
0,0.933891938503,0.9171059549,0.993227266541,0.987225446498,0.932884178411,0.943245444953,0.865735961571,0.909422981045,0.788097046583,0.97850127878,0.960195084139,0.992211829389,0.943369662826,0.941960130565,0.927399002977,0.926241963639,0.938185568281,0.954774752166,0.961441335361,0.97423723383,riseNoise,3,1,1,Continuum,2
1,0.983851848275,0.981202918132,1.04244926319,1.04481241048,0.994899036047,1.00222463867,0.988534234436,0.999571724777,0.990677993303,1.03566148098,1.01786804376,1.06019447271,1.00456166067,0.998987585696,0.998801792277,0.991691020151,1.00723247428,1.02293105574,1.02860877666,1.03209133948,riseNoise,3,1,5,Continuum,2
2,1.36082207656,1.28206621494,1.45515677353,1.60859773924,1.36799247106,1.34268979485,1.38854929082,1.35188004638,1.48179705205,1.50600828767,1.38414862839,1.51106310106,1.41150157767,1.33805972131,1.3490984032,1.33738998406,1.35964889049,1.46903284583,1.57675851759,1.43587309755,riseNoise,3,1,90,Continuum,2
3,1.44686414339,1.3279686784,1.5595506785,1.78986240566,1.42887750335,1.40166898857,1.45763125612,1.42608326023,1.85901153674,1.57773073186,1.44334934853,1.59617958131,1.51904717045,1.39582939928,1.40731531155,1.38918331637,1.42844380048,1.55583821672,1.71743539036,1.52870566248,riseNoise,3,1,95,Continuum,2
4,1.61604656511,1.43713567701,1.74710812177,2.30217752049,1.54964327875,1.53763155093,1.64760666067,1.62433516323,2.30481047318,1.72553068327,1.57231779908,1.76959059222,1.67255241826,1.51780135321,1.52735658624,1.51380717774,1.57548347074,1.73870640917,1.95468347702,1.69920902672,riseNoise,3,1,99,Continuum,2
