,578,580,582,592,598,600,608,610,626,632,640,648,664,672,690,692,Cut,DS,Module,Percentage,Range,SubDS
0,7.15753269338e-08,9.59994057943e-08,1.36393072276e-07,-1.66948012056e-07,1.24024645612e-07,1.02577691001e-07,8.5842667907e-08,1.25239620652e-07,6.29168837811e-08,1.17748149522e-07,6.9861095459e-08,9.50912468157e-08,6.36268680448e-08,8.0721492365e-08,6.85185030727e-08,9.98360865376e-08,pol2,2,1,1,Peak,3
1,1.37756422845e-07,1.06590753744e-07,1.50927616525e-07,1.06513647135e-07,1.38212956783e-07,1.22312353971e-07,1.31341660026e-07,1.39609513726e-07,8.10306099153e-08,1.30911135405e-07,1.20292424483e-07,1.2546957505e-07,1.399415615e-07,1.50941960109e-07,1.34359064365e-07,1.22473247267e-07,pol2,2,1,5,Peak,3
2,1.76236842877e-07,1.45407977537e-07,1.87905465498e-07,1.67755906093e-07,1.77696340718e-07,1.70542322453e-07,1.75394198846e-07,1.74475240685e-07,1.26426738375e-07,1.69709781514e-07,1.58466138814e-07,1.73119705369e-07,1.76946615618e-07,1.86910249571e-07,1.70210168841e-07,1.71777138916e-07,pol2,2,1,90,Peak,3
3,1.80369078135e-07,1.50431226627e-07,1.92228921224e-07,1.7268816856e-07,1.82508172149e-07,1.76284722423e-07,1.80247853251e-07,1.7846687765e-07,1.32151570339e-07,1.74196806499e-07,1.62902227941e-07,1.77238004506e-07,1.81111330338e-07,1.91183016187e-07,1.74329164495e-07,1.77409202273e-07,pol2,2,1,95,Peak,3
4,1.88502885086e-07,1.59135533914e-07,2.00436457094e-07,1.79822333913e-07,1.90039017916e-07,1.85618057146e-07,1.89440867554e-07,1.8552148502e-07,1.42281839399e-07,1.8251192273e-07,1.70971824281e-07,1.85349331323e-07,1.8939137581e-07,1.98485244379e-07,1.81600776052e-07,1.87693163264e-07,pol2,2,1,99,Peak,3
0,-8.79491948338e-08,-4.15573566641e-08,-3.72596379983e-08,-7.44210790619e-08,-4.48429388995e-08,-6.49029485689e-08,-4.96682448894e-08,-5.64449536259e-08,-7.32626923207e-08,-1.40066947555e-09,-8.09602575873e-08,-4.54540913268e-09,-3.85837250414e-08,-7.17240745657e-08,-1.07949737381e-07,-1.09783429675e-07,pol2,2,1,1,Continuum,3
1,-2.66979554636e-08,-2.47589720937e-08,-8.22479834003e-09,-2.74985341972e-08,-9.37205265737e-09,-1.46860259589e-08,-2.5765472563e-08,-1.37639539357e-08,-2.41621586657e-08,2.88570563003e-11,-2.49927675347e-08,-1.17770487582e-09,-1.92939370208e-08,-2.4391237048e-08,-4.80807805169e-08,-3.69453575986e-08,pol2,2,1,5,Continuum,3
2,4.35522161795e-08,2.18091742045e-08,4.57267224709e-08,4.36503498686e-08,4.81384697984e-08,6.34252002996e-08,2.6603651985e-08,4.30245224176e-08,5.26251539915e-08,4.74275377072e-08,4.22443667734e-08,4.40320457177e-08,4.02083628113e-08,4.46615288821e-08,2.65960354746e-08,4.32755147737e-08,pol2,2,1,90,Continuum,3
3,4.9388496785e-08,2.70643087737e-08,5.16707193936e-08,4.9538340928e-08,5.4203821036e-08,6.971448927e-08,3.35041547102e-08,4.78689484785e-08,6.03583226948e-08,5.1126897936e-08,4.91871126383e-08,4.85894802533e-08,4.58472777016e-08,5.08276836163e-08,3.23385483587e-08,4.97048553275e-08,pol2,2,1,95,Continuum,3
4,6.02155514088e-08,3.67842853245e-08,6.02641864344e-08,5.93656119459e-08,6.32108869773e-08,7.9842961157e-08,4.44062376239e-08,5.5182276333e-08,7.31384014992e-08,5.55460431867e-08,6.08419673095e-08,5.38121403212e-08,5.58680993712e-08,6.07507008374e-08,4.15729340899e-08,6.2073781158e-08,pol2,2,1,99,Continuum,3
0,-1.78071996809e-12,-1.41148437388e-12,-1.88003742881e-12,-1.70851943781e-12,-1.81156429109e-12,-1.7887055749e-12,-1.7821016878e-12,-1.74031234172e-12,-1.2443612009e-12,-1.68413592105e-12,-1.54647334307e-12,-1.71589829643e-12,-1.77187016464e-12,-1.8737910881e-12,-1.70278339429e-12,-1.75874782562e-12,pol3,2,1,1,Peak,3
1,-1.66710321673e-12,-1.29380877287e-12,-1.76256432528e-12,-1.59867695623e-12,-1.70681200248e-12,-1.64172051372e-12,-1.66372103224e-12,-1.64096899371e-12,-1.10832056809e-12,-1.57680047388e-12,-1.44172937533e-12,-1.59789260454e-12,-1.66274420304e-12,-1.77114109523e-12,-1.58788096315e-12,-1.61496061168e-12,pol3,2,1,5,Peak,3
2,-1.17270516592e-12,-7.76375985771e-13,-1.27322169955e-12,-9.74197484243e-13,-1.17659523629e-12,-1.0128460102e-12,-1.11029146749e-12,-1.1836174132e-12,-5.01657367864e-13,-1.06621731919e-12,-9.40048151814e-13,-1.04466592019e-12,-1.18602088068e-12,-1.29997607497e-12,-1.12265622109e-12,-9.69761574771e-13,pol3,2,1,90,Peak,3
